Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680)
7.171818493965626e-12,0.06210963536780779,0.0,0.15419796503113256,0.031075110263184432,0.3194044549395323,0.350481648019022,0.20700848561349783,0.09201257429432527,0.0,2.8530943482015677e-33,2.6766702113574555e-11,5.492440452584737e-32,0.0,6.263816954395296e-47,8.228346051348519e-13,2.7839973244120586e-35,2.5582030882961374e-30,1.2263970298415446e-49,7.230362974278726e-19,1.3229024226835118e-23,6.57440482024068e-80,5.101718780227534e-19,7.306801449752321e-54,5.286688169208186e-33,4.848177506815553e-59,2.6761573155923054e-11,6.293533686582529e-53,5.621230570366187e-06,3.954979132538219e-06,2.5290597745937956e-06,3.1440937509189017e-06,2.483063794974535e-06,1.2646009702238836e-06,1.8343093509032033e-09,3.6695903559561194e-09,6.31196875666438e-16,4.06919830015882e-11,3.6431514297070607e-09,1.868475110754901e-09,1.7402669512486225e-13,1.2514997966488428e-06,3.503771264914216e-18,1.1466344333859142e-14,2.3734803743673777e-15,3.1117932588898937e-12
7.210343095045772e-12,0.06210963536780779,0.0,0.15419787543022795,0.031075110263184432,0.3194044268838971,0.3504816311522817,0.20700846620457336,0.09201256270508176,0.0,2.9307973578489284e-33,2.691048320256996e-11,5.582588406269544e-32,0.0,6.468429916154426e-47,8.361925511846722e-13,2.844296322078829e-35,2.585760284066732e-30,1.2462666691445311e-49,7.308246073639669e-19,1.330008545234391e-23,6.752888845430406e-80,5.130584398086014e-19,7.425183589037849e-54,5.4011997939996856e-33,5.006547282357383e-59,2.690529900187757e-11,6.429851240587124e-53,5.6328198112338815e-06,3.976181496275336e-06,2.5427005980775286e-06,3.1609603474480996e-06,2.495750946129496e-06,1.2713750704795475e-06,1.848403521694374e-09,3.7090428682881497e-09,6.379937708836526e-16,4.134960596506953e-11,3.682177010946057e-09,1.894100503689505e-09,1.758995838924016e-13,1.2582215362865899e-06,3.5225901619155515e-18,1.1528045624008774e-14,2.373554015019724e-15,3.145398472618905e-12
7.248867696125917e-12,0.06210963536780779,0.0,0.15419778593963876,0.031075110263184432,0.31940439882849125,0.3504816142857795,0.2070084468023841,0.09201255121978891,0.0,3.0103553950358327e-33,2.7054264284646028e-11,5.673729810959729e-32,0.0,6.678582692309926e-47,8.496945943578907e-13,2.9055695376601543e-35,2.6134651075377213e-30,1.26634977050178e-49,7.386546358425361e-19,1.3371146671043585e-23,6.935228417964698e-80,5.159465667605803e-19,7.544837522563024e-54,5.517561694893727e-33,5.169204852423692e-59,2.704902454505988e-11,6.568371337378388e-53,5.644305102977241e-06,3.9973834088641074e-06,2.556342046969391e-06,3.1778267058074317e-06,2.508431370520723e-06,1.278148969564488e-06,1.8625125199231992e-09,3.7487055062287624e-09,6.448270671942522e-16,4.2014258466370725e-11,3.7214081616670944e-09,1.9199223094832266e-09,1.7778247805790827e-13,1.2649432673067848e-06,3.5414090381689345e-18,1.1589749009758306e-14,2.37363529498826e-15,3.1791839962725655e-12
7.287392297206064e-12,0.06210963536780779,0.0,0.15419769655842913,0.031075110263184432,0.31940437077331496,0.3504815974195155,0.20700842740692643,0.09201253983751466,0.0,3.0918051952160336e-33,2.719804535980285e-11,5.765870375581615e-32,0.0,6.894394629195268e-47,8.633415143617884e-13,2.9678274073668386e-35,2.6413175586690493e-30,1.2866474744022248e-49,7.465263828101258e-19,1.3442207882936466e-23,7.121485667582143e-80,5.188362589457515e-19,7.665770045291689e-54,5.6357936965176156e-33,5.336242590478008e-59,2.7192749785470944e-11,6.709117574357101e-53,5.655687377690765e-06,4.018584870336004e-06,2.569984121493681e-06,3.194692826012169e-06,2.5211050717201874e-06,1.2849226674875218e-06,1.876636126821637e-09,3.788578256728158e-09,6.516967646209344e-16,4.268597749931292e-11,3.760844844962825e-09,1.945940735665325e-09,1.796753773223669e-13,1.2716649897192294e-06,3.5602278937319195e-18,1.165145430175509e-14,2.373692499910141e-15,3.2131498613383923e-12
7.32591689828621e-12,0.06210963536780779,0.0,0.15419760728567142,0.031075110263184432,0.3194043427183679,0.35048158055348966,0.20700840801819687,0.09201252855733526,0.0,3.1751840324090874e-33,2.7341826428040538e-11,5.85901581333855e-32,0.0,7.115986991168573e-47,8.771340910122866e-13,3.0310804229905707e-35,2.669317637420667e-30,1.307160921334479e-49,7.544398482133418e-19,1.3513269088024857e-23,7.311723387913083e-80,5.217275164312026e-19,7.787987952185762e-54,5.755915729139638e-33,5.507754354521943e-59,2.733647472311171e-11,6.852113674644528e-53,5.666967559111196e-06,4.0397858807223695e-06,2.583626821871491e-06,3.2115587080774802e-06,2.533772053297889e-06,1.2916961642574319e-06,1.8907741266360046e-09,3.828661106737443e-09,6.586028631863939e-16,4.3364800051781446e-11,3.800487023931908e-09,1.9721559867463637e-09,1.815782813867747e-13,1.2783867035336427e-06,3.579046728597855e-18,1.1713157202749195e-14,2.373730451078114e-15,3.247296066876464e-12
7.364441499366356e-12,0.06210963536780779,0.0,0.15419751812044635,0.031075110263184432,0.3194043146636501,0.35048156368770195,0.20700838863619173,0.09201251737833528,0.0,3.260529723719935e-33,2.7485607489359175e-11,5.953171841711151e-32,0.0,7.343482981087984e-47,8.910731042339678e-13,3.095339131903596e-35,2.697465343752529e-30,1.3278912517868345e-49,7.623950319988506e-19,1.3584330286311068e-23,7.506005040007704e-80,5.246203392840461e-19,7.911498038205241e-54,5.8779478286690875e-33,5.683835502942918e-59,2.7480199357983138e-11,6.997383487082203e-53,5.678146562692237e-06,4.0609864400544165e-06,2.5972701483207606e-06,3.228424352018431e-06,2.546432318821849e-06,1.2984694598829596e-06,1.904926306585798e-09,3.868954043208636e-09,6.655453629133221e-16,4.405076310572679e-11,3.840334661679018e-09,1.998568264259563e-09,1.8349118995214195e-13,1.2851084087596634e-06,3.597865542754573e-18,1.1774858738449364e-14,2.3737931027551686e-15,3.2816225674913825e-12
7.402966100446503e-12,0.06210963536780779,0.0,0.15419742906184286,0.031075110263184432,0.3194042866091617,0.3504815468221524,0.20700836926090746,0.09201250629960746,0.0,3.347880633859768e-33,2.7629388543758864e-11,6.048344182457561e-32,0.0,7.57700776084541e-47,9.051593340600957e-13,3.160614137058413e-35,2.7257606776245957e-30,1.3488396062472637e-49,7.703919341133777e-19,1.3655391477797415e-23,7.70439475586415e-80,5.275147275714195e-19,8.03630709830819e-54,6.001910136656289e-33,5.864582910407076e-59,2.762392369008619e-11,7.1449509862316955e-53,5.68922529567892e-06,4.082186548363234e-06,2.6109141010563168e-06,3.2452897578499905e-06,2.5590858718581196e-06,1.3052425543726979e-06,1.9190924568227807e-09,3.9094570530946495e-09,6.72524263824408e-16,4.474390363716546e-11,3.8803877213148225e-09,2.025177766801851e-09,1.854141027194917e-13,1.2918301054068504e-06,3.616684336327978e-18,1.1836562454359075e-14,2.3738491830605435e-15,3.316129390494504e-12
7.441490701526649e-12,0.06210963536780779,0.0,0.15419734010895808,0.031075110263184432,0.3194042585549025,0.3504815299568408,0.2070083498923405,0.09201249532025273,0.0,3.4372756796709256e-33,2.77731695912397e-11,6.144538561613681e-32,0.0,7.816688472034793e-47,9.193935606326364e-13,3.2269160969874434e-35,2.7542036389968313e-30,1.370007125203418e-49,7.784305545037077e-19,1.3726452662486192e-23,7.906957341956605e-80,5.304106813604845e-19,8.162421927450758e-54,6.12782290029263e-33,6.050094983856313e-59,2.7767647719421804e-11,7.294840272374391e-53,5.700204657181157e-06,4.103386205679783e-06,2.624558680289943e-06,3.262154925587025e-06,2.571732715970782e-06,1.3120154477351862e-06,1.933272370390789e-09,3.950170123349296e-09,6.795395659423375e-16,4.544425861618096e-11,3.920646165955996e-09,2.051984690074228e-09,1.873470193898597e-13,1.2985517934846844e-06,3.6355031093409745e-18,1.1898266750037674e-14,2.3739121656388708e-15,3.350816523598117e-12
7.480015302606795e-12,0.06210963536780779,0.0,0.15419725126089706,0.031075110263184432,0.3194042305008725,0.35048151309176734,0.2070083305304873,0.09201248443938004,0.0,3.528754334653622e-33,2.7916950631801792e-11,6.24176070949344e-32,0.0,8.062654256700045e-47,9.33776564202278e-13,3.2942557258027275e-35,2.782794227829208e-30,1.3913949491426288e-49,7.865108931166844e-19,1.379751384037971e-23,8.113758282763397e-80,5.333082007184273e-19,8.289849320587164e-54,6.25570647241059e-33,6.2404716785669485e-59,2.7911371445990945e-11,7.4470755715112585e-53,5.711085538246782e-06,4.124585412034896e-06,2.638203886230388e-06,3.279019855244301e-06,2.5843728547219463e-06,1.3187881399788497e-06,1.947465843185918e-09,3.991093240927278e-09,6.865912692897942e-16,4.615186500692461e-11,3.961109958725193e-09,2.078989226921708e-09,1.892899396642942e-13,1.305273473002565e-06,3.654321861640747e-18,1.1959969151769443e-14,2.3739551900607728e-15,3.385683995722218e-12
7.518539903686942e-12,0.06210963536780779,0.0,0.15419716251677304,0.031075110263184432,0.31940420244707185,0.350481496226932,0.20700831117534427,0.09201247365610635,0.0,3.622356633496553e-33,2.8060731665445225e-11,6.340016360689027e-32,0.0,8.315036278219322e-47,9.483091251284496e-13,3.3626437931956014e-35,2.8115324440817004e-30,1.413004218551908e-49,7.946329498992091e-19,1.3868575011480268e-23,8.32486374429508e-80,5.362072857124569e-19,8.418596072669707e-54,6.385581311483756e-33,6.435814514313957e-59,2.805509486979455e-11,7.601681235362633e-53,5.7218688219338e-06,4.14578416745929e-06,2.651849719083427e-06,3.2958845468364888e-06,2.5970062916717563e-06,1.3255606311121002e-06,1.9616726739174137e-09,4.032226392784186e-09,6.936793738894578e-16,4.68667597676165e-11,4.001779062751059e-09,2.1061915673725856e-09,1.912428632438561e-13,1.3119951439698167e-06,3.673140593405683e-18,1.2021671321069922e-14,2.3740206620423456e-15,3.4207317623859124e-12
7.557064504767088e-12,0.06210963536780779,0.0,0.15419707387570697,0.031075110263184432,0.3194041743935003,0.3504814793623347,0.20700829182690786,0.09201246296955654,0.0,3.71812317660959e-33,2.82045126921701e-11,6.439311254071134e-32,0.0,8.573967742280618e-47,9.62992023879343e-13,3.432091124436382e-35,2.8404182877142895e-30,1.4348360739179463e-49,8.027967247982409e-19,1.3939636175790184e-23,8.540340577622537e-80,5.391079364098066e-19,8.54866897864876e-54,6.517467981626878e-33,6.636226591605843e-59,2.8198817990833578e-11,7.758681741367985e-53,5.732555383382063e-06,4.166982471983553e-06,2.66549617905188e-06,3.312749000378164e-06,2.609633030378392e-06,1.3323329211431933e-06,1.975892664069005e-09,4.073569565876481e-09,7.008038797640061e-16,4.758897985054635e-11,4.042653441168213e-09,2.1335918986772357e-09,1.9320578982961814e-13,1.3187168063956855e-06,3.691959304859798e-18,1.2083375105099268e-14,2.3740611995836948e-15,3.4559598687107003e-12
7.595589105847235e-12,0.06210963536780779,0.0,0.15419698533682785,0.031075110263184432,0.31940414634015796,0.35048146249797535,0.2070082724851745,0.09201245237886328,0.0,3.8160951346597274e-33,2.8348293711976514e-11,6.539651132789227e-32,0.0,8.839583917982648e-47,9.778260410319284e-13,3.5026086003740545e-35,2.8694517586869604e-30,1.4568916557271162e-49,8.110022177607963e-19,1.401069733331175e-23,8.760256322405043e-80,5.420101528777326e-19,8.680074833472786e-54,6.651387152595863e-33,6.841812608016519e-59,2.8342540809108976e-11,7.918101692685696e-53,5.7431460898842125e-06,4.188180325638154e-06,2.6791432663356816e-06,3.3296132158838023e-06,2.6222530743980683e-06,1.339105010080399e-06,1.990125617860867e-09,4.115122747161508e-09,7.079647869361137e-16,4.831856220207445e-11,4.083733057117244e-09,2.1611904053462984e-09,1.9517871912266587e-13,1.3254384602893412e-06,3.710777995596943e-18,1.2145078555931658e-14,2.374138540521364e-15,3.4913682544938357e-12
7.634113706927381e-12,0.06210963536780779,0.0,0.15419689689927238,0.031075110263184432,0.3194041182870447,0.3504814456338541,0.2070082531501406,0.09201244188316712,0.0,3.9163142531089975e-33,2.8492074724864567e-11,6.641041744271771e-32,0.0,9.112022159028248e-47,9.928119572719736e-13,3.574207157435952e-35,2.8986328569597046e-30,1.4791721044654695e-49,8.192494287339483e-19,1.408175848404726e-23,8.984679210418379e-80,5.449139351835133e-19,8.812820432088319e-54,6.787359599787821e-33,7.052678874588757e-59,2.8486263324621682e-11,8.079965818192841e-53,5.753641800956078e-06,4.209377728453441e-06,2.692790981131887e-06,3.3464771933677853e-06,2.6348664272850395e-06,1.3458768979317731e-06,2.0043713422120004e-09,4.156885923597472e-09,7.151620954284524e-16,4.905554376263252e-11,4.125017873744705e-09,2.1889872691884233e-09,1.971616508240963e-13,1.3321601056598778e-06,3.729596665647637e-18,1.2206780963580183e-14,2.3741604669276777e-15,3.526957012250685e-12
7.672638308007527e-12,0.06210963536780779,0.0,0.15419680856218487,0.031075110263184432,0.3194040902341606,0.35048142876997085,0.2070082338218026,0.09201243148161624,0.0,4.01882285675524e-33,2.8635855730834356e-11,6.743488840226491e-32,0.0,9.391421925036857e-47,1.0079505533940629e-12,3.6468977876274414e-35,2.9279615824925185e-30,1.5016785606187392e-49,8.275383576648256e-19,1.415281962799902e-23,9.213678169082897e-80,5.478192833944502e-19,8.946912569439973e-54,6.925406204241109e-33,7.268933332329834e-59,2.8629985537372644e-11,8.244298972484946e-53,5.76404336840639e-06,4.230574680459643e-06,2.7064393236347483e-06,3.3633409328444e-06,2.647473092591598e-06,1.3526485847055027e-06,2.018629646703208e-09,4.198859082143451e-09,7.223958052636911e-16,4.979996146672462e-11,4.166507854203113e-09,2.21698266934744e-09,1.9915458463501897e-13,1.3388817425163145e-06,3.74841531579602e-18,1.2268483454879481e-14,2.3742615550997287e-15,3.5627260058661252e-12
7.711162909087674e-12,0.06210963536780779,0.0,0.1541967203247175,0.031075110263184432,0.3194040621815055,0.35048141190632565,0.207008214500157,0.09201242117336651,0.0,4.123663854274842e-33,2.8779636729885977e-11,6.846998176640614e-32,0.0,9.677924802955352e-47,1.0232426103016155e-12,3.7206915385316117e-35,2.957437935245403e-30,1.5244121646723385e-49,8.358690045006135e-19,1.4223880765169327e-23,9.447322824991598e-80,5.507261975778663e-19,9.082358040470449e-54,7.065547952635327e-33,7.490685568783281e-59,2.8773707447362804e-11,8.411126135875788e-53,5.774351636405913e-06,4.25177118168687e-06,2.7200882940357e-06,3.3802044343278408e-06,2.660073073868078e-06,1.3594200704093918e-06,2.0329003435404974e-09,4.241042209759372e-09,7.296659164644957e-16,5.0551852242928036e-11,4.208202961650934e-09,2.2451767823390687e-09,2.0115752025655487e-13,1.3456033708675964e-06,3.767233945429725e-18,1.2330187228685321e-14,2.3742413723147793e-15,3.598675434162224e-12
7.74968751016782e-12,0.06210963536780779,0.0,0.15419663218602978,0.031075110263184432,0.3194040341290796,0.3504813950429183,0.2070081951852001,0.09201241095758131,0.0,4.2308807427681124e-33,2.892341772201953e-11,6.951575513781125e-32,0.0,9.971674528586301e-47,1.0386889090068993e-12,3.7955995133089516e-35,2.987061915178365e-30,1.5473740571113616e-49,8.442413691885521e-19,1.429494189556048e-23,9.685683507438234e-80,5.5363467780110645e-19,9.21916364012053e-54,7.207805937291372e-33,7.7180468346915335e-59,2.891742905459311e-11,8.58047241439715e-53,5.78456744155591e-06,4.272967232165116e-06,2.7337378925234782e-06,3.3970676978322087e-06,2.672666374662859e-06,1.3661913550516404e-06,2.0471832475190684e-09,4.283435293406026e-09,7.369724290535296e-16,5.131125301389417e-11,4.250103159252587e-09,2.2735697820870804e-09,2.0317045738983723e-13,1.3523249907225938e-06,3.786052553768719e-18,1.239188977459999e-14,2.374414154699376e-15,3.634804985002133e-12
7.784359651139951e-12,0.06210963536780779,0.0,0.15419655294497903,0.031075110263184432,0.3194040088820921,0.3504813798660552,0.20700817780745495,0.0920124018417464,0.0,4.329443757312786e-33,2.9052820609024863e-11,7.046613022138282e-32,0.0,1.0242365882782925e-46,1.0527231001730859e-12,3.8639785735683677e-35,3.0138497183239456e-30,1.5682358894866927e-49,8.51812166127724e-19,1.435889690711824e-23,9.904299020540218e-80,5.562536490217503e-19,9.343457205792377e-54,7.337665023418629e-33,7.927560996407845e-59,2.9046778242241487e-11,8.73505875994636e-53,5.793683295859431e-06,4.292043292229856e-06,2.7460230683304977e-06,3.4122444315256132e-06,2.683994636497469e-06,1.3722853393281406e-06,2.060048147192097e-09,4.3217685703180726e-09,7.435794135893252e-16,5.2001165265082624e-11,4.287988658735781e-09,2.299293671724573e-09,2.0499065185533033e-13,1.3583744413350413e-06,3.802989284828377e-18,1.244742307736888e-14,2.3744360437730526e-15,3.667475881732419e-12
7.819031792112082e-12,0.06210963536780779,0.0,0.15419647378266302,0.031075110263184432,0.3194039836352901,0.35048136468938484,0.2070081604351222,0.09201239279953687,0.0,4.4299995041585384e-33,2.91822234904267e-11,7.142524485630999e-32,0.0,1.0519153222764378e-46,1.0668834294148761e-12,3.933277366239113e-35,3.04075709942385e-30,1.5892843906600697e-49,8.594167544460619e-19,1.442285191318841e-23,1.0126844321124475e-79,5.58873888838343e-19,9.468862933055716e-54,7.469270956388872e-33,8.141793425057198e-59,2.917612718465582e-11,8.891724505867273e-53,5.8027255261835664e-06,4.311118987233824e-06,2.7583087531722723e-06,3.427420972477467e-06,2.695317492598519e-06,1.3783791607565902e-06,2.0729226552624973e-09,4.360271891549543e-09,7.502158832844587e-16,5.2697217422844065e-11,4.326040224566796e-09,2.3251789216545004e-09,2.0681894708540742e-13,1.3644238850789892e-06,3.819926000217815e-18,1.250295671722184e-14,2.374479411530048e-15,3.700292810582498e-12
7.853703933084213e-12,0.06210963536780779,0.0,0.15419639469848478,0.031075110263184432,0.3194039583886735,0.3504813495129072,0.2070081430681994,0.09201238383035827,0.0,4.532580933343781e-33,2.931162636622514e-11,7.239314112386723e-32,0.0,1.0802145882899194e-46,1.0811704663164356e-12,4.0035041009943235e-35,3.0677840584489336e-30,1.6105203920444627e-49,8.670551341052172e-19,1.4486806913772668e-23,1.0353372153261703e-79,5.614953973000229e-19,9.595385775418395e-54,7.602639331989775e-33,8.360828744847469e-59,2.930547588183681e-11,9.050488215654202e-53,5.811694726952736e-06,4.3301943171986446e-06,2.770594947180769e-06,3.4425973206978593e-06,2.706634945548721e-06,1.38447281934254e-06,2.085806641954895e-09,4.3989452475965954e-09,7.568818381554458e-16,5.339943639148296e-11,4.364257829904811e-09,2.3512256534230866e-09,2.086553428622177e-13,1.3704733219607538e-06,3.8368626964965345e-18,1.2558488069921541e-14,2.374444854176116e-15,3.733255873281111e-12
