Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730)
4.848351387864588e-09,0.0521079599565058,0.0,0.12250525571122756,0.031075110263184432,0.31648391326276243,0.34874994856287767,0.2062072488954919,0.09223778951178853,0.0,9.253805355432536e-26,6.47595229045702e-11,1.9754561703181977e-27,0.0,1.0210451885792883e-37,5.0225876604770924e-05,6.726145366842961e-30,4.6063844636827806e-30,6.044698591721174e-51,3.723201839085914e-16,9.385500035920986e-26,2.108362569109095e-81,1.82021451782022e-17,3.7207296021363334e-56,4.33081350910603e-27,2.8205921184251973e-52,5.857662695040343e-11,2.1499872000130484e-50,1.0080284859997068e-05,0.00221991451273935,0.0013945416069764537,0.0017348435098509835,7.43495240347054e-05,0.0003288791399971357,7.287951988515636e-08,0.00013889221710071753,9.630612089833955e-13,0.0001400004044594279,9.805770415555063e-05,8.335457026788107e-06,1.586957414982966e-10,0.0007299200365313398,8.084563614921276e-18,1.5708125240118237e-13,6.859227043688277e-17,2.4475481005865568e-08,5.7556261844982734e-11,6.77190962699234e-07,2.1985730077575791e-07,2.052257966220817e-12,3.753764315350533e-16
4.8619310155655865e-09,0.0521079599565058,0.0,0.12248895108178427,0.031075110263184432,0.3164765550675513,0.3487456403136104,0.20620532141086537,0.0922388992426917,0.0,9.266721758282871e-26,6.493501432699581e-11,2.005516409121694e-27,0.0,1.0379706505085559e-37,5.059096734250136e-05,6.799289165418221e-30,4.632133032891231e-30,6.095585352348432e-51,3.7436910107708975e-16,9.411740403874085e-26,2.1380315597504665e-81,1.8391616012652175e-17,3.752051953986724e-56,4.378150636120171e-27,2.86755966945164e-52,5.871946349152793e-11,2.1739798455328885e-50,1.0079014187283526e-05,0.002225619402293639,0.0013972811912098264,0.0017391517589316573,7.433881131983416e-05,0.0003290198460029238,7.28157193009966e-08,0.00013932576157379273,9.683024127399393e-13,0.0001405728173911908,9.856420388110819e-05,8.306115174098455e-06,1.593356711507222e-10,0.0007318512448524964,8.106287156321349e-18,1.5761348198841042e-13,6.877748123224358e-17,2.4617356464809977e-08,5.7953215150803755e-11,6.840377099857807e-07,2.2179242780449148e-07,2.0634470324389297e-12,3.801917609634501e-16
4.875510643266585e-09,0.0521079599565058,0.0,0.12247265976676923,0.031075110263184432,0.31646920107471666,0.3487413348841954,0.20620339445207014,0.09224000995618391,0.0,9.279547135720936e-26,6.511047464688442e-11,2.0359714122571775e-27,0.0,1.0551271434078478e-37,5.0957482911095335e-05,6.873014432579282e-30,4.6579528918651256e-30,6.146756653471411e-51,3.764234312544031e-16,9.43798051942939e-26,2.1680334926468054e-81,1.8582679861966308e-17,3.7835494460610504e-56,4.425866269434459e-27,2.9151724035853913e-52,5.886219355058884e-11,2.1981716904982707e-50,1.0077744950682149e-05,0.002231321338035994,0.001400014781611043,0.0017434571881599862,7.432810716843843e-05,0.0003291588120373106,7.275214339801331e-08,0.00013975859704630007,9.73556801936122e-13,0.00014114527307396092,9.907186082060349e-05,8.276989478880994e-06,1.5997582391865133e-10,0.0007337818722370059,8.127996210484901e-18,1.5814587361785963e-13,6.89630290261231e-17,2.4759674189430475e-08,5.835149563234855e-11,6.90930555588283e-07,2.2373764303804905e-07,2.0746648497639724e-12,3.8505306192280463e-16
4.889090270967583e-09,0.0521079599565058,0.0,0.1224563817543946,0.031075110263184432,0.3164618512798282,0.34873703227265934,0.20620146801860997,0.09224112164813844,0.0,9.292282474778185e-26,6.528590387794906e-11,2.0668254954941327e-27,0.0,1.0725171416294574e-37,5.132542291458736e-05,6.947324064311415e-30,4.683844036932239e-30,6.198213285650383e-51,3.7848317281247516e-16,9.464220382654154e-26,2.1983711600892254e-81,1.8775346017889123e-17,3.815222564938801e-56,4.4739623029735534e-27,2.963437297605401e-52,5.900481721924338e-11,2.222563820216081e-50,1.0076477147989107e-05,0.0022370203172302973,0.001402742384839077,0.0017477597995093897,7.431741157305773e-05,0.0003292960532701683,7.268879199024457e-08,0.0001401907214207259,9.788243676156593e-13,0.00014171776917791963,9.958067139769234e-05,8.248078164350888e-06,1.6061619635353535e-10,0.0007357119190440924,8.149703592230478e-18,1.586791615299739e-13,6.91489119504246e-17,2.4902434442953666e-08,5.875110236953683e-11,6.978696436547958e-07,2.25692954816777e-07,2.0859114057086613e-12,3.899606176123949e-16
4.902669898668582e-09,0.0521079599565058,0.0,0.12244011703281553,0.031075110263184432,0.3164545056784595,0.3487327324770302,0.20619954210998925,0.09224223431445842,0.0,9.304928749982528e-26,6.546130203388841e-11,2.0980830108627216e-27,0.0,1.0901431386606311e-37,5.169478694218954e-05,7.022220961996864e-30,4.709806464423134e-30,6.249956039423452e-51,3.8054832412425627e-16,9.490459993615569e-26,2.2290473699092344e-81,1.896962379196806e-17,3.8470717971856862e-56,4.522440634117766e-27,3.0123613831472817e-52,5.914733458905281e-11,2.2471573227904037e-50,1.0075210776951271e-05,0.0022427163371516695,0.00140546400761384,0.001752059594951775,7.430672452622182e-05,0.0003294315847840157,7.262566484894408e-08,0.00014062213263910944,9.841051008235257e-13,0.00014229030340819765,0.00010009063203344316,8.219379456326138e-06,1.6125678503704967e-10,0.0007376413856325809,8.171415041285807e-18,1.5921305936115453e-13,6.933513211547945e-17,2.504563748935237e-08,5.915203444624063e-11,7.04855118172356e-07,2.2765837132723742e-07,2.097186687798263e-12,3.949147119680818e-16
4.91481077476443e-09,0.0521079599565058,0.0,0.12242558679001686,0.031075110263184432,0.31644794188516817,0.348728890624185,0.20619782069394715,0.09224322991625818,0.0,9.316160538381068e-26,6.561809058393932e-11,2.1263739804782178e-27,0.0,1.106103543683374e-37,5.2026222479621016e-05,7.089682193801851e-30,4.7330785427734056e-30,6.296459587956547e-51,3.823992532169917e-16,9.513919323487641e-26,2.2567624035782267e-81,1.91446901383437e-17,3.8756961372249054e-56,4.5661079611641235e-27,3.05666591487269e-52,5.927466242062979e-11,2.269316552885513e-50,1.0074079787285386e-05,0.002247806360136258,0.0014078922184047053,0.001755901447630202,7.429717699601409e-05,0.00032955132148333103,7.256941564647447e-08,0.00014100723068411784,9.888374857016425e-13,0.00014280220849044573,0.00010054753353012821,8.193899920337374e-06,1.618296841460337e-10,0.0007393659356779577,8.19081537308471e-18,1.5969060887964803e-13,6.950190515680575e-17,2.5174043401101462e-08,5.951160946826228e-11,7.111398791471161e-07,2.2942411552558696e-07,2.10729167393556e-12,3.993835599204631e-16
4.926951650860278e-09,0.0521079599565058,0.0,0.12241106715284748,0.031075110263184432,0.31644138143717765,0.3487250510191872,0.2061960996966742,0.09224422629075468,0.0,9.32732258422458e-26,6.577485431552066e-11,2.1549940924847822e-27,0.0,1.122256405826402e-37,5.2358795623654025e-05,7.157617247280837e-30,4.7564075935198045e-30,6.343193037921957e-51,3.842545040092669e-16,9.53737845182047e-26,2.2847523281300256e-81,1.9321058834283242e-17,3.904461985998171e-56,4.61008374896603e-27,3.101508121831506e-52,5.94019054231127e-11,2.2916383991232474e-50,1.0072949938467701e-05,0.002252894013594583,0.0014103156591662857,0.0017597410524610346,7.428763628755227e-05,0.0003296697142032144,7.251334527177947e-08,0.00014139175565403182,9.935803821821909e-13,0.00014331414064866504,0.00010100534887622287,8.168587647720441e-06,1.6240275099841398e-10,0.0007410900224814845,8.210205364024834e-18,1.6016876124035484e-13,6.966894337323358e-17,2.530280364752828e-08,5.987224249130515e-11,7.174619356936766e-07,2.311979487664107e-07,2.1174196027887888e-12,4.038900389423243e-16
4.939092526956126e-09,0.0521079599565058,0.0,0.12239655811272439,0.031075110263184432,0.3164348243313338,0.34872121366063097,0.20619437911781738,0.09224522343507793,0.0,9.338415559095146e-26,6.593159323839301e-11,2.1839465313739654e-27,0.0,1.1386035462290478e-37,5.269250605102143e-05,7.226028206785277e-30,4.7797936140456575e-30,6.390156954223812e-51,3.8611407534036837e-16,9.560837378661948e-26,2.313019181868025e-81,1.9498736573890232e-17,3.9333696911961885e-56,4.6543693604467466e-27,3.146893141511127e-52,5.952906366174061e-11,2.314123644779626e-50,1.0071821228797714e-05,0.0022579792956029135,0.0014127343348250962,0.001763578410850398,7.427810239547323e-05,0.00032978677354546216,7.245745348151424e-08,0.00014177570615727056,9.98333783868335e-13,0.00014382609831221132,0.00010146407550995047,8.143441378184386e-06,1.6297598321200487e-10,0.0007428136462987744,8.229608602960304e-18,1.60647365084486e-13,6.983625140393599e-17,2.5431918416673618e-08,6.02339328682572e-11,7.23821390386012e-07,2.32979876589506e-07,2.1275704654684134e-12,4.084343534374374e-16
4.951233403051975e-09,0.0521079599565058,0.0,0.12238205966102667,0.031075110263184432,0.31642827056448525,0.348717378547111,0.20619265895702402,0.09224622134637533,0.0,9.34944012691881e-26,6.608830736230785e-11,2.2132345052674166e-27,0.0,1.1551467984726365e-37,5.302735342923053e-05,7.294917160086183e-30,4.803236601736057e-30,6.437351901752098e-51,3.8797796605022296e-16,9.584296104059918e-26,2.3415650131283635e-81,1.9677730063612205e-17,3.96241960050087e-56,4.698966160716155e-27,3.1928261470917087e-52,5.96561372016918e-11,2.3367730749150706e-50,1.0070693656549125e-05,0.0022630622042451682,0.001415148250346834,0.0017674135242034506,7.426857531440448e-05,0.0003299025100564391,7.240174000940304e-08,0.00014215908082678474,1.0030976843641764e-12,0.0001443380799317774,0.00010192371086857335,8.118459854515868e-06,1.6354937842350563e-10,0.00074453680738518,8.249000888529297e-18,1.6112622759016254e-13,7.000382390716418e-17,2.5561387896447953e-08,6.059667995517374e-11,7.302183456965915e-07,2.3476990443741742e-07,2.1377442530928652e-12,4.130167082781607e-16
4.963374279147823e-09,0.0521079599565058,0.0,0.1223675717890953,0.031075110263184432,0.3164217201334834,0.34871354567722324,0.20619093921394188,0.0922472200218111,0.0,9.36039694404425e-26,6.62449966970076e-11,2.2428612460262715e-27,0.0,1.171888008631723e-37,5.3363337416621116e-05,7.36428619836737e-30,4.826736553977868e-30,6.484778445382669e-51,3.8984617497939704e-16,9.607754628062194e-26,2.3703918803043817e-81,1.985804602216787e-17,3.9916120615853437e-56,4.7438755170657596e-27,3.2393123475987925e-52,5.978312610808352e-11,2.3595874763737557e-50,1.006956721997089e-05,0.0022681427376130252,0.001417557410736362,0.0017712463939243766,7.425905503896363e-05,0.0003300169342271733,7.234620456713095e-08,0.00014254187831988478,1.0078720772747867e-12,0.0001448500839791655,0.00010238425238854893,8.093641822869005e-06,1.6412293428840053e-10,0.0007462595059957933,8.268360513707258e-18,1.6160565416936734e-13,7.017165763885266e-17,2.5691212274092556e-08,6.096048311060502e-11,7.366529039967071e-07,2.3656803765568162e-07,2.1479409567885206e-12,4.17637308804972e-16
4.975515155243671e-09,0.0521079599565058,0.0,0.12235309448823276,0.031075110263184432,0.31641517303518296,0.3487097150495643,0.20618921988821906,0.09224821945856627,0.0,9.371286659321504e-26,6.640166125222554e-11,2.272830009360489e-27,0.0,1.1888290353252937e-37,5.370045766242361e-05,7.434137416218741e-30,4.850293468159721e-30,6.532437149977255e-51,3.9171870096909627e-16,9.631212950716543e-26,2.399501851871075e-81,2.0039691180474165e-17,4.0209474221139515e-56,4.7890987989636995e-27,3.2863569880558185e-52,5.991003044597238e-11,2.382567637782939e-50,1.0068441917288715e-05,0.0022732208938060243,0.0014199618210377154,0.001775077021416392,7.42495415637577e-05,0.0003301300564934502,7.229084684525829e-08,0.00014292409731806794,1.012656956206238e-12,0.00014536210894705825,0.00010284569750568702,8.068986033062994e-06,1.6469664848085874e-10,0.0007479817423854436,8.287766660744178e-18,1.6208554290354265e-13,7.033976304246868e-17,2.5821391737085783e-08,6.132534169423745e-11,7.431251675568027e-07,2.3837428149307188e-07,2.158160567689697e-12,4.222963608259996e-16
