Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648)
6.440822703032159e-11,0.045450764422602166,0.0,0.11272570927944098,0.031075110263184432,0.319369530992219,0.3504606245282345,0.20698346765722622,0.09200210313757663,0.0,1.501470611872969e-37,4.722363644516208e-15,1.6801097909201732e-40,0.0,4.2582461459298985e-56,3.0708935755697204e-11,9.125717889080181e-43,8.982819328263711e-39,1.2313747702784182e-65,1.4415714843917196e-22,3.2563690087285536e-32,3.3249013581379263e-105,1.0664057973496691e-24,1.0315352631685553e-71,1.659524880397627e-39,6.09626180730661e-73,4.712976443753761e-15,6.405078969145292e-66,1.6092957184087675e-05,3.041857736676411e-05,1.9361558830557736e-05,2.4167611300326925e-05,1.9148924508027778e-05,9.70473872053906e-06,1.0475526157877941e-09,1.3766446845412516e-08,9.220382761049699e-19,3.024011394610611e-10,1.3499093826109772e-08,1.2199993543327075e-08,2.7665663431188497e-16,9.6035983747407e-06,6.571635940332659e-22,4.987416775718664e-17,5.339617649615681e-19,1.0587687570822967e-13,6.02758502803494e-17
6.471970066587656e-11,0.045450764422602166,0.0,0.11272516820897006,0.031075110263184432,0.3193693369799311,0.3504605077369449,0.20698333282667758,0.09200210149872694,0.0,1.5391171475484775e-37,4.745199870467699e-15,1.7126202002154516e-40,0.0,4.383272865107515e-56,3.1156680269575456e-11,9.3034265941726e-43,9.069904248784047e-39,1.2493251948092764e-65,1.4555424022513747e-22,3.2721154871883876e-32,3.4060752423320714e-105,1.0766552858699253e-24,1.0465725169315573e-71,1.691845793048622e-39,6.275253749913513e-73,4.735721731905179e-15,6.529856632087624e-66,1.609460417557509e-05,3.056556544382403e-05,1.9455222623096616e-05,2.4284402589874178e-05,1.9237364678640095e-05,9.751496035353494e-06,1.052449197720908e-09,1.3899639226125315e-08,9.30974168884224e-19,3.067822943403737e-10,1.3628415354548031e-08,1.2320658892890299e-08,2.793351777462919e-16,9.649988751712333e-06,6.603386753582511e-22,5.0117670312894297e-17,5.042071712135544e-19,1.0690297722399594e-13,6.172214040091696e-17
6.500002693787604e-11,0.045450764422602166,0.0,0.11272468131903965,0.031075110263184432,0.31936916237009194,0.3504604026254301,0.20698321151280116,0.0920021000625944,0.0,1.5736369269392738e-37,4.765752467317345e-15,1.7422808108726998e-40,0.0,4.498397804672549e-56,3.156335349245201e-11,9.46557127021732e-43,9.148639810045926e-39,1.2656289815313188e-65,1.4681737902378865e-22,3.2862873089974565e-32,3.4804800297664696e-105,1.0859216803505194e-24,1.0602303653894695e-71,1.7213360750558946e-39,6.440069986341319e-73,4.756192110543645e-15,6.643707071322875e-66,1.6096047701804996e-05,3.069785380999483e-05,1.9539520308268642e-05,2.4389514104708745e-05,1.931692762145743e-05,9.793576205534044e-06,1.0568531306795456e-09,1.4020058377374987e-08,9.390532874660643e-19,3.1076110801076567e-10,1.3745319173395591e-08,1.2429744834648089e-08,2.8175686982241394e-16,9.691739684413859e-06,6.631962247812018e-22,5.033279127700038e-17,5.228349310523006e-19,1.0783065342921371e-13,6.304722079053622e-17
6.528035320987552e-11,0.045450764422602166,0.0,0.1127241944978198,0.031075110263184432,0.31936898776140876,0.3504602975145269,0.20698309023075984,0.09200209866234836,0.0,1.6087692604751535e-37,4.7863050580027915e-15,1.7723249429691483e-40,0.0,4.616031295760217e-56,3.197355074877442e-11,9.629825429511067e-43,9.227715601782174e-39,1.28207399361929e-65,1.4808597100411826e-22,3.3004591224674174e-32,3.556179436158149e-105,1.095227726080049e-24,1.0740065197643572e-71,1.7512101081567305e-39,6.60847751332546e-73,4.7766621285287194e-15,6.75903966588789e-66,1.609745540436348e-05,3.08301413206417e-05,1.9623818250694142e-05,2.449462500784077e-05,1.939645911426633e-05,9.835655036939756e-06,1.0612542349999832e-09,1.4140994771633681e-08,9.471672831258695e-19,3.1477395964196e-10,1.3862710202477e-08,1.253929200013564e-08,2.841889853990929e-16,9.733490232002872e-06,6.660537563631928e-22,5.055071528557725e-17,5.229981092871166e-19,1.0876234904569468e-13,6.439477586556804e-17
6.5560679481875e-11,0.045450764422602166,0.0,0.11272370774444926,0.031075110263184432,0.3193688131538812,0.35046019240423537,0.20698296898054122,0.09200209729714041,0.0,1.6445221532213496e-37,4.806857642524073e-15,1.8027558867584343e-40,0.0,4.736216870175018e-56,3.2387287251462094e-11,9.796207272328643e-43,9.307131623420811e-39,1.298660840011217e-65,1.4936001611582955e-22,3.314630927600447e-32,3.633190282463973e-105,1.1045734224042926e-24,1.0879014901695963e-71,1.7814712047771887e-39,6.780538651183833e-73,4.797131785867812e-15,6.875867220422511e-66,1.609882813197163e-05,3.0962427975882475e-05,1.9708116450093114e-05,2.4599735299335108e-05,1.9475959169396255e-05,9.877732529534044e-06,1.065652515235115e-09,1.4262448381608736e-08,9.55316155510009e-19,3.1882099049026556e-10,1.3980588290391014e-08,1.2649300133964623e-08,2.8663152410978463e-16,9.775240394538345e-06,6.689112682985224e-22,5.0768099237398364e-17,5.313113775290964e-19,1.0969804076871215e-13,6.576508561079642e-17
6.584100575387448e-11,0.045450764422602166,0.0,0.11272322105808798,0.031075110263184432,0.31936863854750924,0.3504600872945554,0.20698284776213297,0.09200209596614213,0.0,1.6809036772377808e-37,4.827410220881228e-15,1.8335769465220443e-40,0.0,4.858998623648553e-56,3.280457821354796e-11,9.964735076833364e-43,9.386887874389904e-39,1.3153901296440715e-65,1.506395143086334e-22,3.3288027243987246e-32,3.7115295347063156e-105,1.1139587686691171e-24,1.10191578671768e-71,1.8121226915380694e-39,6.956316527541005e-73,4.817601082568338e-15,6.99420259458192e-66,1.610016671324828e-05,3.109471377583393e-05,1.9792414906049038e-05,2.4704844979255852e-05,1.95554277991712e-05,9.919808683433639e-06,1.0700479759273152e-09,1.4384419180008482e-08,9.634999042648564e-19,3.229023417645577e-10,1.409895328578374e-08,1.2759768981030104e-08,2.8908448558795276e-16,9.816990172078621e-06,6.717687513298394e-22,5.0984989876573873e-17,5.22974445018678e-19,1.1063775332109733e-13,6.715843222861313e-17
6.6093299398674e-11,0.045450764422602166,0.0,0.11272278309697734,0.031075110263184432,0.31936848140276225,0.3504599926963663,0.20698273869275316,0.09200209479682407,0.0,1.7141912543211143e-37,4.8459075361323676e-15,1.8616521917599087e-40,0.0,4.971758838251414e-56,3.318319171587069e-11,1.0118260067794661e-42,9.458959395866977e-39,1.330568782570196e-65,1.5179572502493313e-22,3.3415573343927623e-32,3.7831847886086014e-105,1.1224394804660536e-24,1.1146310990703518e-71,1.8400455740832688e-39,7.117747258695233e-73,4.836023141258962e-15,7.102004289942448e-66,1.610134291031459e-05,3.121377026461363e-05,1.9868283735400023e-05,2.4799443168341445e-05,1.962692270747154e-05,9.957676077478695e-06,1.074001483587891e-09,1.4494635072116572e-08,9.708950971489026e-19,3.2660501854655135e-10,1.4205897962476644e-08,1.2859584642589854e-08,2.9130106208157913e-16,9.854564642741701e-06,6.743404694047934e-22,5.117982231106577e-17,5.227481290605493e-19,1.1148691083717504e-13,6.843237574387071e-17
6.634559304347353e-11,0.045450764422602166,0.0,0.11272234518889425,0.031075110263184432,0.3193683242589511,0.35045989809867245,0.2069826296491207,0.09200209365398426,0.0,1.748000594958141e-37,4.8644048463906165e-15,1.890048547349224e-40,0.0,5.086691086315842e-56,3.356470774340658e-11,1.0273551590618492e-42,9.531306502221644e-39,1.3458637516731388e-65,1.529563526595397e-22,3.3543119376390016e-32,3.855942485671596e-105,1.130952307708264e-24,1.1274438506598961e-71,1.8682898238043966e-39,7.282287512528792e-73,4.854444907843756e-15,7.211047232270213e-66,1.6102492680849127e-05,3.133282606078659e-05,1.994415277195297e-05,2.489404086214933e-05,1.9698392180188884e-05,9.995542387321197e-06,1.07795271438861e-09,1.460526984485147e-08,9.78318539348996e-19,3.303357120888147e-10,1.4313236801401234e-08,1.2959773089891579e-08,2.9352608045282763e-16,9.892138801647101e-06,6.769121772629335e-22,5.137551115418013e-17,5.265675978293218e-19,1.1233930638994461e-13,6.972541837747284e-17
6.659788668827305e-11,0.045450764422602166,0.0,0.11272190733326547,0.031075110263184432,0.3193681671160757,0.3504598035014738,0.20698252063122652,0.09200209253705867,0.0,1.7823377238194236e-37,4.882902151656005e-15,1.9187684512549012e-40,0.0,5.203828704623014e-56,3.39491373866858e-11,1.0430623131896282e-42,9.603929193037095e-39,1.3612754808657682e-65,1.5412139717580787e-22,3.367066534139029e-32,3.929815298000543e-105,1.1394972499190175e-24,1.1403544133564851e-71,1.8968578952977014e-39,7.449985014080446e-73,4.872866382328122e-15,7.321340910553571e-66,1.6103616589015503e-05,3.1451881164435994e-05,2.00200220155126e-05,2.4988638060724646e-05,1.976983622629613e-05,1.0033407612920337e-05,1.0819016716205957e-09,1.4716323478321232e-08,9.857702306073487e-19,3.340945252340726e-10,1.4420969692320537e-08,1.3060334137550027e-08,2.9575954043454076e-16,9.929712648836086e-06,6.794838585888501e-22,5.1571041920556843e-17,5.22929750205356e-19,1.131949524740519e-13,7.103777049244913e-17
6.685018033307258e-11,0.045450764422602166,0.0,0.11272146952952997,0.031075110263184432,0.31936800997413595,0.35045970890477046,0.20698241163906167,0.09200209144549532,0.0,1.8172087101229916e-37,4.901399451928557e-15,1.947814350644739e-40,0.0,5.323205412100681e-56,3.433649173631387e-11,1.0589488229312912e-42,9.67682746789654e-39,1.3768044140602634e-65,1.5529085853709736e-22,3.37982112389443e-32,4.0048159944306006e-105,1.1480743066216572e-24,1.153363159029715e-71,1.925752252471334e-39,7.620888035461703e-73,4.8912875647174634e-15,7.432894849874608e-66,1.610471518693558e-05,3.1570935575644365e-05,2.0095891465843104e-05,2.5083234764112074e-05,1.9841254854762628e-05,1.0071271754280397e-05,1.0858483585676061e-09,1.4827795952634118e-08,9.932501706661745e-19,3.378815607939322e-10,1.4529096525028206e-08,1.316126760036425e-08,2.980014417595568e-16,9.967286184349562e-06,6.820555172453116e-22,5.176555572004673e-17,5.225853485233213e-19,1.1405383917559024e-13,7.236964392459572e-17
6.71024739778721e-11,0.045450764422602166,0.0,0.11272103177713884,0.031075110263184432,0.3193678528331318,0.3504596143085622,0.2069823026726171,0.09200209037875408,0.0,1.8526196677740456e-37,4.9198967472082985e-15,1.9771887018892348e-40,0.0,5.444855312727197e-56,3.47267818829704e-11,1.0750160471644546e-42,9.75000132638324e-39,1.39245099516811e-65,1.5646473670677263e-22,3.392575706906791e-32,4.080957440894513e-105,1.1566834773395996e-24,1.1664704595485999e-71,1.9549753685450524e-39,7.795045400014032e-73,4.909708455017185e-15,7.545718611408726e-66,1.6105789014947825e-05,3.1689989294493704e-05,2.0171761122673348e-05,2.5177830972355802e-05,1.9912648074554198e-05,1.0109134811444901e-05,1.0897927785062e-09,1.493968724789866e-08,1.0007583592676894e-18,3.4169692154888313e-10,1.4637617189348576e-08,1.3262573293317142e-08,3.00251784160712e-16,1.0004859408228045e-05,6.8462718087110905e-22,5.196161656503055e-17,5.239787847435519e-19,1.1491596546495577e-13,7.372125198731215e-17
6.735476762267163e-11,0.045450764422602166,0.0,0.11272059407555465,0.031075110263184432,0.31936769569306306,0.35045951971284905,0.20698219373188392,0.09200208933630631,0.0,1.88857675550428e-37,4.938394037495256e-15,2.006893970561404e-40,0.0,5.568812898452384e-56,3.5120018917407775e-11,1.0912653498756467e-42,9.823450768080481e-39,1.4082156681001056e-65,1.5764303164820284e-22,3.405330283177695e-32,4.158252600790288e-105,1.1653247615963092e-24,1.1796766867815763e-71,1.9845297260499184e-39,7.972506486490175e-73,4.928129053232689e-15,7.659821792424201e-66,1.6106838601857238e-05,3.18090423210654e-05,2.024763098573439e-05,2.5272426685499573e-05,1.9984015894633117e-05,1.0146996784454062e-05,1.0937349347065185e-09,1.5051997344224377e-08,1.0082947961541118e-18,3.455407102482987e-10,1.474653157513739e-08,1.3364251031574988e-08,3.0251056737085347e-16,1.0042432320511688e-05,6.871988221731426e-22,5.2158086717644706e-17,5.224564888922838e-19,1.1578133711255373e-13,7.509280947558668e-17
6.760706126747115e-11,0.045450764422602166,0.0,0.11272015642425132,0.031075110263184432,0.31936753855392974,0.35045942511763095,0.20698208481685296,0.09200208831763466,0.0,1.925086177011078e-37,4.9568913227894545e-15,2.0369326314365907e-40,0.0,5.695113052124609e-56,3.551621393044991e-11,1.1076981001600876e-42,9.897175792571597e-39,1.4240988767663583e-65,1.5882574332476184e-22,3.418084852708728e-32,4.2367145353488765e-105,1.1739981589152968e-24,1.1929822125965022e-71,2.0144178168279978e-39,8.153321233244321e-73,4.94654935936938e-15,7.775214026281752e-66,1.6107864465182265e-05,3.192809465544029e-05,2.0323501054754387e-05,2.5367021903586674e-05,2.005535832395815e-05,1.0184857673350563e-05,1.097674830432435e-09,1.5164726221721914e-08,1.0158594810676611e-18,3.494130296104357e-10,1.4855839572281931e-08,1.3466300630487078e-08,3.0477779112284213e-16,1.0080004921240297e-05,6.897704091651586e-22,5.2351730834427353e-17,5.229475882950731e-19,1.1664995240407076e-13,7.648453266974677e-17
6.785935491227068e-11,0.045450764422602166,0.0,0.11271971882271367,0.031075110263184432,0.3193673814157318,0.35045933052290784,0.20698197592751538,0.09200208732223286,0.0,1.9621541810963767e-37,4.975388603090921e-15,2.06730716849228e-40,0.0,5.823791050432062e-56,3.591537801299266e-11,1.124315672221474e-42,9.971176399439951e-39,1.4401010650762902e-65,1.6001287169982825e-22,3.4308394155014725e-32,4.316356404001838e-105,1.1827036688201223e-24,1.2063874088606595e-71,2.044642142032064e-39,8.33754014244266e-73,4.964969373432658e-15,7.891904982434115e-66,1.610886711139496e-05,3.2047146297698667e-05,2.0399371329475664e-05,2.5461616626659966e-05,2.012667537148455e-05,1.0222717478160283e-05,1.1016124689413438e-09,1.5277873860502874e-08,1.0234524137505596e-18,3.5331398232243664e-10,1.4965541070700863e-08,1.3568721905585373e-08,3.070534551495501e-16,1.011757721045332e-05,6.923420152461543e-22,5.2546854726396634e-17,5.231100102387558e-19,1.1752180935536943e-13,7.789663934022364e-17
6.81116485570702e-11,0.045450764422602166,0.0,0.1127192812704373,0.031075110263184432,0.319367224278469,0.35045923592867967,0.2069818670638621,0.09200208634960541,0.0,1.9997870618053815e-37,4.993885878399684e-15,2.098020074907917e-40,0.0,5.954882566851663e-56,3.631752225600437e-11,1.1411194453717598e-42,1.0045452588268945e-38,1.4562226769386307e-65,1.6120441673678523e-22,3.443593971557511e-32,4.397191464749026e-105,1.1914412908344039e-24,1.21989264744075e-71,2.0752052121252946e-39,8.525214284284798e-73,4.983389095427931e-15,8.009904366425598e-66,1.6109847036157595e-05,3.2166197247920264e-05,2.0475241809650384e-05,2.555621085476188e-05,2.0197967046164087e-05,1.0260576198897123e-05,1.1055478534839446e-09,1.53914402406796e-08,1.031073593945031e-18,3.5724367104032914e-10,1.5075635960343997e-08,1.3671514672584115e-08,3.093375591838554e-16,1.0155149188189865e-05,6.949136449398109e-22,5.274507041649346e-17,5.229646828601585e-19,1.1839690631329377e-13,7.932934875223475e-17
6.836394220186973e-11,0.045450764422602166,0.0,0.11271884376692845,0.031075110263184432,0.3193670671421413,0.35045914133494654,0.20698175822588413,0.09200208539926737,0.0,2.0379911585649585e-37,5.012383148715767e-15,2.1290738530647167e-40,0.0,6.088423674611746e-56,3.6722657750526166e-11,1.1581108040309413e-42,1.0120004358642018e-38,1.472464156261423e-65,1.6240037839902048e-22,3.456348520878427e-32,4.479233074526247e-105,1.2002110244818251e-24,1.2334983002028986e-71,2.1061095468809725e-39,8.716395301244932e-73,5.001808525360597e-15,8.129221919891655e-66,1.6110804724552955e-05,3.228524750618428e-05,2.0551112495019634e-05,2.5650804587934428e-05,2.0269233356945013e-05,1.0298433835586867e-05,1.1094809873041088e-09,1.5505425342365038e-08,1.0387230213933013e-18,3.6120219838902753e-10,1.5186124131192163e-08,1.377467874737942e-08,3.1163010295863937e-16,1.0192720854488712e-05,6.974851597553037e-22,5.293891321960591e-17,5.229616872541389e-19,1.192752502727411e-13,8.078288166834863e-17
6.861623584666926e-11,0.045450764422602166,0.0,0.1127184063117037,0.031075110263184432,0.31936691000674877,0.35045904674170825,0.2069816494135725,0.09200208447074422,0.0,2.0767728563218467e-37,5.030880414039194e-15,2.160471014545481e-40,0.0,6.224450849663678e-56,3.713079558767159e-11,1.175291137726836e-42,1.0194831710142649e-38,1.48882594695202e-65,1.6360075664992637e-22,3.4691030634658025e-32,4.562494689572939e-105,1.2090128692861302e-24,1.2472047390126516e-71,2.137357675382189e-39,8.911135412325812e-73,5.0202276632360624e-15,8.24986742055846e-66,1.611174065131052e-05,3.240429707256946e-05,2.0626983385325043e-05,2.57453978262192e-05,2.0340474312772108e-05,1.033629038825402e-05,1.113411873639002e-09,1.561982914567278e-08,1.0464006958375988e-18,3.6518966696233325e-10,1.5297005473257242e-08,1.3878213946048838e-08,3.1393108620678793e-16,1.0230292209388302e-05,7.000566562174909e-22,5.313118458237912e-17,5.23003457664108e-19,1.2015683851045787e-13,8.22574603530633e-17
6.886852949146878e-11,0.045450764422602166,0.0,0.11271796890428991,0.031075110263184432,0.31936675287229127,0.3504589521489648,0.2069815406269183,0.09200208356357155,0.0,2.1161385856805696e-37,5.049377674369996e-15,2.1922140801344123e-40,0.0,6.363000973666435e-56,3.754194685862599e-11,1.1926618410948693e-42,1.0269934642354344e-38,1.5053084929170876e-65,1.648055514528996e-22,3.4818575993212176e-32,4.646989865799844e-105,1.2178468247711195e-24,1.2610123357349788e-71,2.1689521360215404e-39,9.109487417331219e-73,5.038646509059729e-15,8.371850682242465e-66,1.6112655281027015e-05,3.252334594715395e-05,2.070285448030174e-05,2.583999056965741e-05,2.0411689922586693e-05,1.0374145856929678e-05,1.1173405157193513e-09,1.573465163071728e-08,1.0541066170201528e-18,3.692061793229356e-10,1.5408279876582397e-08,1.3982120084850954e-08,3.162405086611955e-16,1.0267863252926765e-05,7.026283151863476e-22,5.333115164963349e-17,5.230059772446417e-19,1.2104166182437967e-13,8.375330857906492e-17
6.91208231362683e-11,0.045450764422602166,0.0,0.11271753154422368,0.031075110263184432,0.31936659573876863,0.3504588575567161,0.20698143186591242,0.09200208267729477,0.0,2.1560948230411525e-37,5.0678749297081956e-15,2.224305579816927e-40,0.0,6.504111336980469e-56,3.7956122654646215e-11,1.2102243138778531e-42,1.0345313154860663e-38,1.521912238062601e-65,1.660147627713414e-22,3.4946121284462547e-32,4.732732259156665e-105,1.2267128904606501e-24,1.2749214622342705e-71,2.2008954765008292e-39,9.311504701151796e-73,5.057065062836997e-15,8.495181554849965e-66,1.6113549068382984e-05,3.264239413001547e-05,2.0778725779689715e-05,2.5934582818289855e-05,2.0482880195326596e-05,1.0412000241638816e-05,1.121266916769379e-09,1.5849892777613805e-08,1.0618407846831958e-18,3.7325183800241223e-10,1.5519947231242042e-08,1.4086396980225e-08,3.1855837005476395e-16,1.0305433985141911e-05,7.051998207614426e-22,5.3528096301032726e-17,5.230039976930867e-19,1.2192973087921608e-13,8.52706516291999e-17
