Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210)
1.4758155558671693e-09,0.08478463093452131,0.0,0.208374903350579,0.031075110263184432,0.31873384213632344,0.3504107698162092,0.20670953845508552,0.09236262500800738,0.0,8.935217535834281e-16,8.841488602594969e-06,1.155530742657362e-15,0.0,1.042640959858173e-22,0.0001943308209522867,4.486414449315123e-18,2.5562432643159126e-18,1.328705523063036e-29,3.4040034740056786e-10,1.56018384602712e-14,3.7278695155062274e-47,2.230537778898633e-10,2.7646346997271513e-32,1.755677596274543e-16,1.3877431816121343e-31,8.496213471307266e-06,1.2357649769733728e-31,4.393390994820506e-06,6.958502395853079e-05,0.0009024978278151473,6.518083472686744e-05,6.735646431049447e-06,2.7919580286926886e-05,1.786632394189806e-06,2.8188898404606946e-05,5.175702988953489e-08,0.0005131737820092208,3.350916903367016e-05,0.0001964187354998224,3.4115293075585877e-06,0.00029594573828240156
1.4808032135843716e-09,0.08478463093452131,0.0,0.20837169346080675,0.031075110263184432,0.31873195692838935,0.3504107409979837,0.20670855108730166,0.09236454134342562,0.0,8.98574629876655e-16,8.87136840324443e-06,1.1682438646734091e-15,0.0,1.063824810955092e-22,0.00019549858731768318,4.546799546663728e-18,2.5735357164083275e-18,1.342216578720982e-29,3.4269361333441616e-10,1.5654519985314135e-14,3.7912669051578347e-47,2.239946104269934e-10,2.7927475090596917e-32,1.7792608781312047e-16,1.4159352200011346e-31,8.523787442287333e-06,1.252516153119428e-31,4.393407244118466e-06,6.95923601229965e-05,0.0009028840411104813,6.517977315175828e-05,6.73550984997109e-06,2.7914763848174596e-05,1.7865617847358046e-06,2.8181759586548377e-05,5.210276992416205e-08,0.0005149896056411755,3.3571356022882475e-05,0.0001963827708926711,3.422999972745851e-06,0.0002969332403540117
1.485790871301574e-09,0.08478463093452131,0.0,0.20836848944796582,0.031075110263184432,0.3187300721154855,0.3504107121777221,0.2067075637826924,0.09236645832731961,0.0,9.036257989767421e-16,8.901248201429898e-06,1.1810535544844483e-15,0.0,1.0853651546711826e-22,0.00019666732917545578,4.6077885047169734e-18,2.5908863670355953e-18,1.355818877231036e-29,3.449945183563402e-10,1.5707201200138346e-14,3.85552374846411e-47,2.2493641188406854e-10,2.8210501796828134e-32,1.8030791482067458e-16,1.444601606817333e-31,8.551353950387923e-06,1.2694368365364228e-31,4.393422884365298e-06,6.959959461953431e-05,0.000903265902650292,6.517871361526335e-05,6.735373472036131e-06,2.7909995421989167e-05,1.7864837095138418e-06,2.8174704626202104e-05,5.2449628598882394e-08,0.0005168050087947999,3.3633536880841726e-05,0.00019634574673536157,3.4344708964009225e-06,0.00029792067904027206
1.4907785290187762e-09,0.08478463093452131,0.0,0.2083652912203858,0.031075110263184432,0.31872818769348765,0.3504106833554324,0.2067065765411877,0.09236837594264825,0.0,9.086752081137256e-16,8.931127997151184e-06,1.1939602284031417e-15,0.0,1.1072667524045221e-22,0.00019783703571542297,4.6693852765419415e-18,2.6082952152590147e-18,1.3695127251079904e-29,3.473030619761152e-10,1.5759882104759904e-14,3.9206487513686767e-47,2.2587918535371857e-10,2.8495433495801815e-32,1.8271339336053944e-16,1.473748675915567e-31,8.578912997732502e-06,1.2865281636005911e-31,4.393437927002105e-06,6.960672905749269e-05,0.0009036434784541941,6.517765610916146e-05,6.735237294117072e-06,2.7905274257761495e-05,1.7863983068772432e-06,2.81677323285194e-05,5.279760561471442e-08,0.0005186199961144256,3.369571140631764e-05,0.00019630768436029218,3.445942096070361e-06,0.0002989080544142927
1.4957661867359785e-09,0.08478463093452131,0.0,0.20836209868784425,0.031075110263184432,0.3187263036583369,0.35041065453112386,0.20670558936271857,0.09237029417264986,0.0,9.137228056316246e-16,8.961007790408092e-06,1.2069643034763649e-15,0.0,1.1295344126677586e-22,0.00019900769628366136,4.7315938273451146e-18,2.6257622601398885e-18,1.383298428861241e-29,3.4961924370407736e-10,1.5812562699194857e-14,3.9866506783595936e-47,2.2682293395786122e-10,2.8782276567264186e-32,1.8514267660150791e-16,1.5033828237971613e-31,8.606464586444368e-06,1.3037912744458795e-31,4.393452383306133e-06,6.96137650197811e-05,0.0009040168335057952,6.517660062446123e-05,6.735101313135616e-06,2.7900599617382958e-05,1.7863057130716037e-06,2.8160841513346305e-05,5.314670067285039e-08,0.0005204345721681187,3.3757879408673116e-05,0.00019626860475683308,3.4574135890113127e-06,0.00029989536654812145
1.5007538444531808e-09,0.08478463093452131,0.0,0.208358911761545,0.031075110263184432,0.318724420006038,0.3504106257048061,0.20670460224721712,0.09237221300083848,0.0,9.187685409710004e-16,8.990887581200424e-06,1.220066197489245e-15,0.0,1.152172991391134e-22,0.00020017930038027028,4.794418134465373e-18,2.6432875007395224e-18,1.3971762949947833e-29,3.519430630511153e-10,1.5865242983459232e-14,4.0535383526648913e-47,2.277676608471646e-10,2.907103739087113e-32,1.8759591817040755e-16,1.5335105100124818e-31,8.634008718646657e-06,1.3212273129636052e-31,4.393466264392351e-06,6.962070406329513e-05,0.0009043860317679457,6.51755471514475e-05,6.734965526061964e-06,2.7895970775038287e-05,1.7862060622615762e-06,2.8154031015340068e-05,5.34969134746549e-08,0.0005222487414489244,3.382004070754808e-05,0.00019622852857625653,3.468885392196335e-06,0.0003008826155127597
1.505741502170383e-09,0.08478463093452131,0.0,0.20835573035409738,0.031075110263184432,0.31872253673265905,0.35041059687648946,0.20670361519461636,0.09237413241099979,0.0,9.238123646517235e-16,9.02076736952799e-06,1.2332663289692013e-15,0.0,1.1751873922263957e-22,0.00020135183765716157,4.8578621873669945e-18,2.6608709361192316e-18,1.4111466300072172e-29,3.542745195286628e-10,1.591792295756904e-14,4.1213206564481076e-47,2.2871336920051755e-10,2.9361722346188316e-32,1.9007327215176552e-16,1.5641382575646586e-31,8.661545396462316e-06,1.3388374268021188e-31,4.393479581215012e-06,6.96275477193354e-05,0.0009047511361978048,6.51744956797257e-05,6.7348299299140975e-06,2.7891387017001723e-05,1.7860994865574959e-06,2.8147299683881552e-05,5.384824372166341e-08,0.0005240625083760968,3.3882195132550734e-05,0.00019618747613661292,3.48035752231814e-06,0.00030186980137817727
1.5107291598875853e-09,0.08478463093452131,0.0,0.20835255437949537,0.031075110263184432,0.3187206538343293,0.350410568046185,0.2067026282048502,0.092376052387187,0.0,9.288542282559576e-16,9.050647155390598e-06,1.2465651171899788e-15,0.0,1.1985825668515927e-22,0.0002025252979158767,4.921929987632663e-18,2.678512565340335e-18,1.4252097403917424e-29,3.5661361264869056e-10,1.597060262154029e-14,4.190006531003821e-47,2.2966006222450926e-10,2.9654337812691316e-32,1.9257489308747406e-16,1.5952726533144837e-31,8.689074622014105e-06,1.356622767366461e-31,4.393492344569243e-06,6.963429749401992e-05,0.0009051122087617245,6.51734461982645e-05,6.734694521757073e-06,2.78868476414364e-05,1.7859861160418366e-06,2.814064638298392e-05,5.420069111558096e-08,0.0005258758772963085,3.394434252295611e-05,0.0001961454674275514,3.4918299957942647e-06,0.0003028569242133269
1.5157168176047876e-09,0.08478463093452131,0.0,0.20834938375309672,0.031075110263184432,0.3187187713072394,0.3504105392139044,0.20670164127785365,0.09237797291371723,0.0,9.338940844113505e-16,9.080526938788059e-06,1.259962982175682e-15,0.0,1.222363515276752e-22,0.00020369967110542823,4.986625548956465e-18,2.6962123874641605e-18,1.439365932636164e-29,3.589603419236981e-10,1.602328197538896e-14,4.259604976953161e-47,2.3060774315291614e-10,2.994889016976564e-32,1.9510093597645554e-16,1.6269203483864756e-31,8.716596397424604e-06,1.3745844898180244e-31,4.393504565092649e-06,6.964095486869024e-05,0.00090546931044995,6.51723986954364e-05,6.734559298702342e-06,2.788235195819696e-05,1.785866078795491e-06,2.813406999119783e-05,5.455425535828068e-08,0.0005276888524848453,3.4006482727411856e-05,0.00019610252211508714,3.503302828771656e-06,0.0003038439840861591
1.5207044753219899e-09,0.08478463093452131,0.0,0.20834621839160314,0.031075110263184432,0.31871688914763974,0.3504105103796599,0.2067006544135625,0.09237989397516749,0.0,9.389318867744384e-16,9.110406719720178e-06,1.2734603447048034e-15,0.0,1.2465352861504402e-22,0.00020487494732016864,5.051952897136908e-18,2.7139704015520442e-18,1.4536155132228904e-29,3.6131470686670644e-10,1.6075961019131014e-14,4.330125054439339e-47,2.3155641524619703e-10,3.0245385796706904e-32,1.976515562743279e-16,1.6590880585761166e-31,8.744110724816192e-06,1.3927237530742118e-31,4.393516253266914e-06,6.964752130031149e-05,0.000905822501291139,6.517135315905658e-05,6.734424257907051e-06,2.7877899288635286e-05,1.7857395009238697e-06,2.8127569401513265e-05,5.490893615180254e-08,0.0005295014381467832,3.406861560365096e-05,0.00019605865954631306,3.514776037131181e-06,0.00030483098106363687
1.5256921330391922e-09,0.08478463093452131,0.0,0.20834305821303983,0.031075110263184432,0.3187150073518392,0.3504104815434641,0.20669966761191375,0.09238181555637093,0.0,9.43967590014258e-16,9.140286498186776e-06,1.2870576263142473e-15,0.0,1.2711029770672122e-22,0.00020605111679768378,5.117916070069932e-18,2.731786606665329e-18,1.4679587886289307e-29,3.6367670699125026e-10,1.612863975278241e-14,4.401575883323148e-47,2.325060817909964e-10,3.05438310727209e-32,2.0022690989307049e-16,1.691782564758256e-31,8.771617606311046e-06,1.4110417198080974e-31,4.393527419419421e-06,6.965399822186624e-05,0.0009061718403667011,6.517030957642001e-05,6.734289396573379e-06,2.7873488965409366e-05,1.7856065065828112e-06,2.8121143521258308e-05,5.5264733198352005e-08,0.0005313136384181465,3.413074101821143e-05,0.00019601389875405776,3.5262496364920697e-06,0.000305817915211749
1.5306797907563945e-09,0.08478463093452131,0.0,0.20833990313673603,0.031075110263184432,0.3187131259162052,0.35041045270533017,0.20669868087284488,0.09238373764241298,0.0,9.490011497961704e-16,9.170166274187656e-06,1.3007552493033543e-15,0.0,1.296071734875933e-22,0.00020722816991671232,5.18451911774193e-18,2.749661001865369e-18,1.482396065325902e-29,3.660463418113708e-10,1.6181318176359075e-14,4.473966643378472e-47,2.334567460996556e-10,3.0844232376923725e-32,2.0282715320068973e-16,1.725010713296683e-31,8.799117044031134e-06,1.4295395564480852e-31,4.393538073724872e-06,6.966038704274236e-05,0.0009065173858249554,6.516926793433696e-05,6.734154711947858e-06,2.7869120332295245e-05,1.7854672180043046e-06,2.8114791271995045e-05,5.5621646200298715e-08,0.0005331254573670523,3.419285884616269e-05,0.00019596825846148936,3.5377236422162746e-06,0.0003068047865955257
1.5356674484735967e-09,0.08478463093452131,0.0,0.20833675308330504,0.031075110263184432,0.31871124483716146,0.3504104238652718,0.20669769419629466,0.09238566021862779,0.0,9.540325227658887e-16,9.200046047722633e-06,1.3145536367379156e-15,0.0,1.321446755988984e-22,0.00020840609719509055,5.251766102222778e-18,2.7675935862135274e-18,1.496927649780023e-29,3.684236108416081e-10,1.623399628987693e-14,4.547306574487776e-47,2.3440841150973104e-10,3.1146596088341857e-32,2.0545244302088502e-16,1.7587794164548637e-31,8.826609040098225e-06,1.4482184331775707e-31,4.393548226206921e-06,6.966668914911498e-05,0.0009068591948951131,6.516822821916695e-05,6.734020201320719e-06,2.786479274400194e-05,1.7853217555220132e-06,2.810851158941277e-05,5.597967486017524e-08,0.0005349368989948359,3.4254968970838714e-05,0.00019592175708666457,3.549198069412763e-06,0.0003077915952790505
1.540655106190799e-09,0.08478463093452131,0.0,0.20833360797462525,0.031075110263184432,0.3187093641111878,0.35041039502330296,0.2066967075822026,0.0923875832705945,0.0,9.590616665337146e-16,9.22992581879153e-06,1.328453212454192e-15,0.0,1.3472332866923527e-22,0.00020958488928772304,5.3196610976588454e-18,2.785584358771177e-18,1.5115538484521183e-29,3.708085135969939e-10,1.628667409335188e-14,4.621604976837614e-47,2.353610813835205e-10,3.1450928585912247e-32,2.0810293663271514e-16,1.7930956528078435e-31,8.854093596633856e-06,1.4670795239345992e-31,4.393557886739794e-06,6.967290590432255e-05,0.0009071973239010773,6.516719041685098e-05,6.73388586202524e-06,2.7860505565989383e-05,1.785170237596597e-06,2.810230342321861e-05,5.6338818880675806e-08,0.0005367479672371607,3.4317071283577555e-05,0.00019587441274702418,3.5606729329417343e-06,0.0003087783413254759
1.5456427639080013e-09,0.08478463093452131,0.0,0.20833046773382097,0.031075110263184432,0.31870748373481933,0.3504103661794383,0.206695721030509,0.0923895067841335,0.0,9.640885396589797e-16,9.259805587394153e-06,1.3424544010629176e-15,0.0,1.3734366234565961e-22,0.00021076453698457752,5.388208190266047e-18,2.8036333185997035e-18,1.526274967797617e-29,3.7320104959304424e-10,1.633935158679982e-14,4.696871211114095e-47,2.363147591075973e-10,3.1757236248482476e-32,2.1077879177026433e-16,1.8279664676553154e-31,8.881570715759347e-06,1.486124006411526e-31,4.393567065049944e-06,6.96790386492372e-05,0.0009075318282750706,6.51661545129426e-05,6.7337516914370995e-06,2.7856258174289285e-05,1.7850127808408348e-06,2.809616573702598e-05,5.669907796465508e-08,0.0005385586659651117,3.437916568346729e-05,0.00019582624326383477,3.572148247418774e-06,0.0003097650247970357
1.5506304216252036e-09,0.08478463093452131,0.0,0.20832733228524364,0.031075110263184432,0.3187056037046452,0.3504103373336925,0.20669473454115525,0.09239143074530302,0.0,9.691131016346915e-16,9.289685353530321e-06,1.3565576279533135e-15,0.0,1.4000621132486845e-22,0.0002119450312087058,5.457411478322862e-18,2.8217404647605037e-18,1.5410913142665553e-29,3.7560121834575296e-10,1.6392028770236617e-14,4.773114698698378e-47,2.372694480923513e-10,3.2065525454810804e-32,2.1348016662230869e-16,1.8633989734358485e-31,8.909040399595796e-06,1.5053530620546774e-31,4.393575770717685e-06,6.968508870262925e-05,0.0009078627625710858,6.516512049263725e-05,6.733617686973745e-06,2.7852049955328882e-05,1.7848495000445309e-06,2.809009750824073e-05,5.7060451815126914e-08,0.0005403689989862714,3.4441252077098254e-05,0.00019577726616657642,3.5836240272189266e-06,0.0003107516457550586
1.5556180793424059e-09,0.08478463093452131,0.0,0.20832420155445328,0.031075110263184432,0.31870372401730795,0.35041030848608057,0.2066937481140833,0.09239335514039555,0.0,9.741353128723821e-16,9.319565117199857e-06,1.3707633192970841e-15,0.0,1.4271151538447245e-22,0.00021312636301428894,5.527275072163388e-18,2.839905796314987e-18,1.5560031943035728e-29,3.780090193715843e-10,1.6444705643678132e-14,4.850344921862138e-47,2.382251517715367e-10,3.237580258356627e-32,2.1620721983198303e-16,1.8994003501422823e-31,8.936502650264063e-06,1.5247678760640113e-31,4.393584013178825e-06,6.969105736152628e-05,0.0009081901804781601,6.516408834080062e-05,6.733483846093763e-06,2.7847880305757542e-05,1.7846805081992167e-06,2.8084097727945407e-05,5.742294013526323e-08,0.0005421789700457825,3.450333037832142e-05,0.00019572749869727738,3.595100286480712e-06,0.0003117382042599815
1.5606057370596081e-09,0.08478463093452131,0.0,0.2083210754682001,0.031075110263184432,0.3187018446695021,0.3504102796366182,0.2066927617492363,0.0923952799559341,0.0,9.791551346871563e-16,9.349444878402581e-06,1.3850719020524176e-15,0.0,1.4546011941435563e-22,0.00021430852358470757,5.597803094170371e-18,2.8581293123245754e-18,1.571010914347917e-29,3.804244521874661e-10,1.6497382207140217e-14,4.92857142396304e-47,2.391818736018286e-10,3.268807401332886e-32,2.1896011049644764e-16,1.9359778457382766e-31,8.963957469884771e-06,1.5443696373927749e-31,4.393591801726313e-06,6.969694590156659e-05,0.0009085141348334811,6.516305804199527e-05,6.733350166296266e-06,2.7843748632276177e-05,1.7845059165226364e-06,2.8078165400781614e-05,5.7786542628392726e-08,0.0005439885828273912,3.456540050801266e-05,0.00019567695781479567,3.606577039110073e-06,0.0003127247003713626
1.5655933947768104e-09,0.08478463093452131,0.0,0.20831795395440647,0.031075110263184432,0.3186999656579741,0.3504102507853209,0.20669177544655779,0.09239720517866915,0.0,9.841725292829457e-16,9.379324637138309e-06,1.3994838039679782e-15,0.0,1.4825257344812278e-22,0.00021549150423063657,5.668999678768261e-18,2.8764110118507053e-18,1.5861147808334413e-29,3.828475163107831e-10,1.65500584606387e-14,5.007803809640194e-47,2.4013961706238487e-10,3.300234612258952e-32,2.21738998166555e-16,1.973138776576025e-31,8.991404860578306e-06,1.5641595387471678e-31,4.393599145511882e-06,6.970275557734703e-05,0.0009088346776353149,6.516202958050653e-05,6.733216645120266e-06,2.783965435146942e-05,1.7843258344830135e-06,2.8072299544830792e-05,5.8151258997999846e-08,0.0005457978409544778,3.462746239384308e-05,0.00019562566019904696,3.6180542987842464e-06,0.00031371113414789407
1.5705810524940127e-09,0.08478463093452131,0.0,0.20831483694214903,0.031075110263184432,0.3186980869795209,0.35041022193220484,0.20669078920599251,0.0923991307955749,0.0,9.89187459737953e-16,9.409204393406867e-06,1.413999453586898e-15,0.0,1.5108943269463465e-22,0.0002166752963881643,5.740868972416263e-18,2.8947508939548277e-18,1.6013151001886076e-29,3.852782112593703e-10,1.66027344041894e-14,5.088051745009614e-47,2.4109838565441615e-10,3.3318625289750324e-32,2.245440428465173e-16,2.0108905278151297e-31,9.018844824464797e-06,1.5841387765859998e-31,4.393606053547688e-06,6.970848762276572e-05,0.0009091518600557682,6.516100294036661e-05,6.733083280144091e-06,2.7835596889640508e-05,1.7841403698230916e-06,2.806649919149333e-05,5.851708894772355e-08,0.0005476067479910699,3.4689515970054943e-05,0.0001955736222551805,3.6295320789555834e-06,0.0003146975056474147
1.575568710211215e-09,0.08478463093452131,0.0,0.20831172436164122,0.031075110263184432,0.3186962086309893,0.3504101930772861,0.20668980302748574,0.09240105679384607,0.0,9.94199889990303e-16,9.439084147208077e-06,1.4286192802507578e-15,0.0,1.5397125756962998e-22,0.00021785989161693611,5.8134151336013926e-18,2.9131489576984085e-18,1.616612178836482e-29,3.877165365515068e-10,1.6655410037808123e-14,5.169324957859669e-47,2.4205818290076245e-10,3.363691789312454e-32,2.273754049935734e-16,2.0492405538426233e-31,9.046277363664132e-06,1.6043085511203532e-31,4.393612534707944e-06,6.971414325135921e-05,0.0009094657324533799,6.515997810537824e-05,6.7329500689847684e-06,2.7831575682648915e-05,1.783949628583965e-06,2.8060763385366404e-05,5.8884032181356256e-08,0.0005494153074428401,3.47515611772434e-05,0.00019552086011770284,3.6410103928553012e-06,0.0003156838149269225
