Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792),SX(731),S(698),S(882),CH3NX(657),HN2O2(399),SX(545),H2NOX(203),SX(542),SX(1241),HNOH(93),S(1037),SX(481),SX(1371),SX(482),CNO2X(669),HNO2X(492)
2.460850244736573e-13,0.13560010218963095,0.0,33.669352604449934,0.031071153998814702,0.319373272790725,0.3504617531452705,0.20699299637590232,0.09196391821598815,8.796586065872052e-41,7.494824108797728e-22,1.1328796671321628e-06,3.2984792226647597e-18,1.1308017861169626e-26,8.782908575780991e-30,1.0659132467533683e-12,4.03058263337032e-23,1.1004461017429778e-18,4.6049552694484e-29,1.127372627329858e-11,8.16533001882412e-12,8.714490743347848e-46,4.136455898009681e-08,1.5368434745422143e-29,9.281749579655958e-19,6.578962788593258e-36,1.1335224409457247e-06,7.726010813943052e-33,5.425208163379949e-05,1.914856397466355e-05,1.868795658108315e-05,1.5660469667485353e-05,1.2878069429372754e-05,6.306297653942988e-06,6.85782565153125e-06,5.583911917238135e-06,3.717079435637765e-06,4.935804041740173e-08,2.51645576665298e-06,6.828668537257086e-10,2.9855000274247577e-07,1.8990896163407912e-07,8.446863834417952e-17,4.513570142798912e-06,8.356202005115473e-11,3.943146913355203e-09,3.222694157875964e-08,3.1487673997097217e-09,2.553462378960205e-06,6.0789577019627866e-12,2.7272944378488885e-15,4.3676703108772695e-15,1.3537728511519192e-13,3.017650917574863e-10,3.7902524412732816e-14,3.6908550835529155e-06,2.6566925352858774e-13,1.0781399564251226e-19,1.487314461442207e-11,1.0273851025993032e-10,1.9315124121981594e-10,6.699918036798496e-15,5.937300552631664e-13,3.224325699703122e-16,3.2316368774443513e-06,4.2362982244739635e-17,2.630995322667944e-25,1.368018014682718e-07,8.399286830669135e-20,7.070105524769352e-10,7.433448532347896e-18,1.2456991936650799e-12,1.1168227762049495e-14,6.181362943670885e-16
2.4899641186072747e-13,0.13560010218963095,0.0,33.66935084454451,0.031071108017301095,0.3193728452261656,0.3504614841407137,0.20699277297847737,0.09196332739856777,9.61245998604297e-41,7.77566843531856e-22,1.1462785080651715e-06,3.416890842447334e-18,1.2065078985252125e-26,9.314586976438127e-30,1.0949315270381314e-12,4.2004794949314167e-23,1.1266375833718709e-18,4.77033377945743e-29,1.1541487621161707e-11,8.261928036021141e-12,9.24232057804448e-46,4.185326884070825e-08,1.592036372507849e-29,9.614749428862687e-19,6.977241414362559e-36,1.146936274283887e-06,8.097846649144875e-33,5.4842600929725354e-05,1.9364178666347372e-05,1.892504069840676e-05,1.5842185774806483e-05,1.3026395461096973e-05,6.380432474770871e-06,6.9436311607137695e-06,5.647573986960486e-06,3.7610556538521997e-06,5.055374448329023e-08,2.5438941637644993e-06,7.075031165412096e-10,3.0556864338525494e-07,1.9444528266815842e-07,8.772897672874998e-17,4.566794189778742e-06,8.454540123722774e-11,3.992175498453436e-09,3.295861824572706e-08,3.3023934688223944e-09,2.583662719649791e-06,6.225813186472089e-12,2.934989154076792e-15,4.4920762672247496e-15,1.418448030199207e-13,3.0894476749564253e-10,3.953338533676653e-14,3.7345084939543827e-06,2.7844469313221246e-13,1.1377399977424144e-19,1.5743173442252333e-11,1.0561273233324847e-10,2.010559427895675e-10,6.893565387815663e-15,6.257417920435344e-13,3.4032478898537987e-16,3.2700811947671675e-06,4.519889335860141e-17,2.907390609100827e-25,1.399225652151489e-07,8.961612533085007e-20,7.238153224010488e-10,7.881869851548029e-18,1.2901719986965434e-12,1.1649513721799168e-14,6.474778001367547e-16
2.5190779924779765e-13,0.13560010218963095,0.0,33.66934908569054,0.031071062054042895,0.3193724177336569,0.35046121521845597,0.20699254967374192,0.09196273771583051,1.049282710657852e-40,8.063844036851058e-22,1.159677254368391e-06,3.5381017872374325e-18,1.2862698946504498e-26,9.871700071418079e-30,1.1244283050372754e-12,4.375583833045901e-23,1.1531370778631327e-18,4.9396250501601044e-29,1.1812378058532026e-11,8.35852594867817e-12,9.795422035591556e-46,4.234196326179382e-08,1.6485351021913247e-29,9.955611944226817e-19,7.39457433531386e-36,1.1603501813035105e-06,8.482937590422675e-33,5.5431985559499e-05,1.9579546173846872e-05,1.91624894002473e-05,1.602381971164121e-05,1.3174628892152548e-05,6.454556263000138e-06,7.029534631218865e-06,5.711182486216206e-06,3.805031877088884e-06,5.176419900992997e-08,2.5712809458861507e-06,7.327273202629178e-10,3.126668215459433e-07,1.9903545488847945e-07,9.107759295288417e-17,4.620012309415638e-06,8.552863609227429e-11,4.041197106647083e-09,3.36958005450114e-08,3.4614254167359287e-09,2.613862734036359e-06,6.373955209610709e-12,3.1552899007447826e-15,4.618288243062174e-15,1.4853222565359733e-13,3.162087857941127e-10,4.121006695121639e-14,3.778161614515442e-06,2.91659224301079e-13,1.1997637697817863e-19,1.6648657197722793e-11,1.0852954203183607e-10,2.091799469067922e-10,7.090092644011238e-15,6.590551518279274e-13,3.5897809845681774e-16,3.308530643527188e-06,4.8186715925377704e-17,3.2087917868753195e-25,1.4307975584147466e-07,9.554064471216399e-20,7.40816919370713e-10,8.351174132495415e-18,1.3356899542327326e-12,1.214436421853753e-14,6.778427978612934e-16
2.5481918663486784e-13,0.13560010218963095,0.0,33.66934732788612,0.031071016109006176,0.3193719903131168,0.3504609463784601,0.20699232646163823,0.09196214916559615,1.1441919018774056e-40,8.359468336386456e-22,1.1730759060472762e-06,3.6621447058510605e-18,1.3702516467601767e-26,1.0455149179936269e-29,1.1544071835827912e-12,4.555998072523926e-23,1.179944584493836e-18,5.112874825013435e-29,1.2086397119735865e-11,8.455123756838454e-12,1.0374691899685372e-45,4.2830642248543104e-08,1.706354929840813e-29,1.0304428490489008e-18,7.83163684460141e-36,1.1737641618727817e-06,8.881594509013354e-33,5.602023770343584e-05,1.9794666780432863e-05,1.940030236801838e-05,1.6205371515126587e-05,1.3322769780314985e-05,6.5286690202982095e-06,7.115535662953036e-06,5.774737499845083e-06,3.849008105422409e-06,5.2989417611227157e-08,2.5986162111632195e-06,7.585465008430773e-10,3.1984447043712305e-07,2.036794865167653e-07,9.451593574359247e-17,4.673224441901343e-06,8.651172463843889e-11,4.0902117410956995e-09,3.443837198628262e-08,3.625977236424017e-09,2.6440624179264827e-06,6.5234161419199745e-12,3.388786157418988e-15,4.7463061185671426e-15,1.554438601219035e-13,3.235571443450747e-10,4.293307880958367e-14,3.8218144452631335e-06,3.053216536917451e-13,1.264272185360764e-19,1.7590447002532213e-11,1.114890101369291e-10,2.1752646506171134e-10,7.289499877877098e-15,6.937060100618671e-13,3.784152560053576e-16,3.3469852296998965e-06,5.133258640806585e-17,3.5370987570466686e-25,1.46273414610784e-07,1.0177859869382973e-19,7.580153244212983e-10,8.842041099121793e-18,1.3822651573230642e-12,1.2652932024043105e-14,7.092542001512945e-16
2.57730574021938e-13,0.13560010218963095,0.0,33.669345571129305,0.03107097018215706,0.31937156296446334,0.35046067762068905,0.20699210334210844,0.0919615617456888,1.2464189128978457e-40,8.662659828902916e-22,1.186474463107281e-06,3.7890522452246235e-18,1.458621515232684e-26,1.1065856636646919e-29,1.1848717800512148e-12,4.741825592735177e-23,1.2070601025414514e-18,5.290128847327781e-29,1.2363544339169922e-11,8.551721460545204e-12,1.0981047921780474e-45,4.3319305806141406e-08,1.7655111216550667e-29,1.066129041932557e-18,8.289119984166083e-36,1.1871782158606788e-06,9.294131858446945e-33,5.660735953766163e-05,2.0009540769052328e-05,1.9638479283473987e-05,1.6386841222382872e-05,1.347081818332375e-05,6.602770748332234e-06,7.201633855879964e-06,5.838239112513964e-06,3.892984338927407e-06,5.4229413817952385e-08,2.625900057558087e-06,7.849676972585991e-10,3.271015233770018e-07,2.0837738566015266e-07,9.804546470666495e-17,4.7264305275889865e-06,8.749466689786254e-11,4.1392194048856235e-09,3.518621556621302e-08,3.796163423334748e-09,2.6742617671111683e-06,6.67422838586757e-12,3.63608853791811e-15,4.876129748663981e-15,1.625840218634736e-13,3.3098984084079525e-10,4.4702919873648394e-14,3.865466986224484e-06,3.1944081201339936e-13,1.3313265205392138e-19,1.8569404803696285e-11,1.1449120674653404e-10,2.2609871358871522e-10,7.491787087641658e-15,7.297307639808504e-13,3.9865942163492715e-16,3.3854449592360854e-06,5.464280926522957e-17,3.894328094117487e-25,1.4950358261650772e-07,1.0834249290359654e-19,7.754105185900014e-10,9.3551622552933e-18,1.4299097036226235e-12,1.3175366826817079e-14,7.417351389089582e-16
2.606419614090082e-13,0.13560010218963095,0.0,33.669343815418195,0.031070924273461736,0.319371135687615,0.3504604089451057,0.20699188031509488,0.09196097545393664,1.3564321406030388e-40,8.973538092254034e-22,1.1998729255538574e-06,3.918857050415643e-18,1.5515524134238387e-26,1.1704766032438991e-29,1.2158257263693935e-12,4.933170727418514e-23,1.2344836312838481e-18,5.471432860266957e-29,1.2643819251301272e-11,8.648319059841613e-12,1.161542906334982e-45,4.380795393976976e-08,1.826018943783444e-29,1.1026289069351854e-18,8.767730725305091e-36,1.200592343136973e-06,9.720867673828275e-33,5.719335323412052e-05,2.0224168422328745e-05,1.9877019828707923e-05,1.656822887051353e-05,1.3618774158882266e-05,6.6768614487690935e-06,7.287828810049059e-06,5.901687408716982e-06,3.9369605776785625e-06,5.548420107775669e-08,2.65313258285057e-06,8.119979514864593e-10,3.344379137891962e-07,2.131291603113324e-07,1.016676503704576e-16,4.779630506992745e-06,8.847746289268257e-11,4.188220101029048e-09,3.593921379723456e-08,3.9720989465465665e-09,2.7044607773658776e-06,6.8264242947331096e-12,3.897829390523825e-15,5.007758964894887e-15,1.6995703346607365e-13,3.385068729736294e-10,4.6520078326625e-14,3.9091192374265e-06,3.340255516610342e-13,1.4009883911617477e-19,1.9586403464895116e-11,1.175362012962518e-10,2.3489991361432856e-10,7.696954201231595e-15,7.671663333884514e-13,4.1973416027631595e-16,3.4239098380618637e-06,5.81238593762767e-17,4.282618464138253e-25,1.5277030078200352e-07,1.1524517117298885e-19,7.93002482915846e-10,9.89124083600583e-18,1.4786356873937265e-12,1.3711815175963118e-14,7.753089638863175e-16
2.635533487960784e-13,0.13560010218963095,0.0,33.66934206075086,0.031070878382886462,0.3193707084824899,0.3504601403516727,0.2069916573805398,0.09196039028817206,1.4747239361610454e-40,9.292223798025926e-22,1.2132712933924567e-06,4.0515917646034985e-18,1.6492218726303342e-26,1.2372842455184903e-29,1.247272669020204e-12,5.130138764491618e-23,1.2622151699992916e-18,5.65683260684829e-29,1.2927221390667336e-11,8.744916554770843e-12,1.2278795738143294e-45,4.429658665460496e-08,1.887893662325941e-29,1.1399515766125594e-18,9.26819214920897e-36,1.2140065435722252e-06,1.0162123571118734e-32,5.777822096058308e-05,2.043855002256252e-05,2.0115923686153247e-05,1.6749534496605275e-05,1.3766637764657957e-05,6.750941123275408e-06,7.374120125624081e-06,5.965082472775761e-06,3.980936821750602e-06,5.6753792755192956e-08,2.6803138846382647e-06,8.396443084791026e-10,3.4185357520251807e-07,2.17934818348695e-07,1.0538397422969605e-16,4.832824320787517e-06,8.946011264503273e-11,4.237213832463216e-09,3.669724873640397e-08,4.153899219837123e-09,2.7346594444505462e-06,6.9800361121497124e-12,4.174663409486433e-15,5.141193577168898e-15,1.7756722348562146e-13,3.4610823843602064e-10,4.8385031392624644e-14,3.952771198896172e-06,3.490847443501706e-13,1.4733197292169623e-19,2.0642326837060397e-11,1.2062406257862046e-10,2.4393329100671404e-10,7.905001080005297e-15,8.060501614260938e-13,4.416634443288355e-16,3.4623798720786643e-06,6.178238447026784e-17,4.704236206609872e-25,1.5607360986059983e-07,1.2249982036373395e-19,8.107911984396811e-10,1.0450991753722092e-17,1.5284552015074938e-12,1.4262420426903524e-14,8.099992412332604e-16
2.664647361831486e-13,0.13560010218963095,0.0,33.66934030712541,0.03107083251039756,0.3193702813490065,0.35045987184035315,0.2069914345383855,0.09195980624623162,1.6018115266757607e-40,9.618838722363037e-22,1.2266695666285272e-06,4.187289029090148e-18,1.751812107148399e-26,1.3071072730441972e-29,1.2792162690482307e-12,5.332835945860673e-23,1.2902547179664443e-18,5.846373829942715e-29,1.3213750291875895e-11,8.841513945376025e-12,1.2972130054444652e-45,4.478520395581956e-08,1.9511505433332142e-29,1.1781061822150272e-18,9.791243627465885e-36,1.2274208170377899e-06,1.0618224746418215e-32,5.8361964880654344e-05,2.0652685851731302e-05,2.0355190538581706e-05,1.6930758137728014e-05,1.3914409058282258e-05,6.825009773517529e-06,7.460507402911796e-06,6.0284243888396465e-06,4.0249130712183e-06,5.8038202131742196e-08,2.707444060336877e-06,8.67913816139847e-10,3.49348441250759e-07,2.2279436753648122e-07,1.0919592878929592e-16,4.886011909808579e-06,9.044261617704326e-11,4.286200602049728e-09,3.7460202014361726e-08,4.341680072676031e-09,2.7648577641096045e-06,7.135095929411285e-12,4.467268258265813e-15,5.2764333753965594e-15,1.8541892526845138e-13,3.5379393492050084e-10,5.029824516240845e-14,3.996422870660477e-06,3.6462727875397203e-13,1.5483827590281419e-19,2.17380698110891e-11,1.2375485876108874e-10,2.5320207632660384e-10,8.115927522271194e-15,8.464202153347283e-13,4.644716562000527e-16,3.500855067163247e-06,6.562520755821834e-17,5.161581081778306e-25,1.5941355043565142e-07,1.3011997520132077e-19,8.287766462041815e-10,1.1035141539886759e-17,1.5793803374454318e-12,1.482732268892793e-14,8.458297520355042e-16
2.6937612357021876e-13,0.13560010218963095,0.0,33.66933855453992,0.03107078665596142,0.31936985428708314,0.35045960341111004,0.20699121178857438,0.091959223325956,1.7382379607802593e-40,9.953505756762752e-22,1.240067745267517e-06,4.325981483300857e-18,1.8595100794269652e-26,1.380046566210665e-29,1.3116602020653959e-12,5.54136946723007e-23,1.3186022744643658e-18,6.040102272274846e-29,1.3503405489605049e-11,8.938111231700268e-12,1.3696436057326858e-45,4.5273805848581846e-08,2.0158048528066086e-29,1.2171018536878471e-18,1.0337641002533278e-35,1.2408351634058124e-06,1.1089499975247174e-32,5.89445871537818e-05,2.0866576191490387e-05,2.0594820069103156e-05,1.7111899830934932e-05,1.4062088097350638e-05,6.8990674011615406e-06,7.546990242390697e-06,6.091713240885937e-06,4.0688893261564755e-06,5.9337442405845e-08,2.7345232071805652e-06,8.96813525298299e-10,3.5692244567247685e-07,2.2770781552493666e-07,1.1310501760820062e-16,4.939193215051261e-06,9.142497351084083e-11,4.335180412573915e-09,3.8227954864371045e-08,4.535557721152565e-09,2.7950557320719932e-06,7.291635657819079e-12,4.776345204968543e-15,5.4134781310176835e-15,1.9351647577722704e-13,3.6156396011969066e-10,5.2260174425415555e-14,4.0400742527463706e-06,3.806620581435833e-13,1.6262399732900019e-19,2.2874538355406635e-11,1.269286574027238e-10,2.627095047795612e-10,8.329733266603443e-15,8.883149872086462e-13,4.881835908436659e-16,3.539335429167714e-06,6.965932936885531e-17,5.657192184826515e-25,1.627901629206073e-07,1.3811952311561572e-19,8.469588072538483e-10,1.1644428281658757e-17,1.6314231853010271e-12,1.5406658774570857e-14,8.828244908426813e-16
2.7228751095728894e-13,0.13560010218963095,0.0,33.6693368029925,0.031070740819544484,0.3193694272966387,0.35045933506390603,0.2069909891310489,0.09195864152519012,1.8845730784975472e-40,1.0296348918838869e-21,1.253465829314872e-06,4.467701764784927e-18,1.9725075653143295e-26,1.456205227302156e-29,1.3446081582565514e-12,5.755847477912109e-23,1.3472578387725085e-18,6.238063676423063e-29,1.3796186518603235e-11,9.034708413786657e-12,1.4452739970905814e-45,4.576239233805589e-08,2.0818718566981863e-29,1.2569477196715259e-18,1.0908156768176786e-35,1.2542495825492321e-06,1.1576281611828846e-32,5.9526089935263364e-05,2.1080221323173054e-05,2.0834811961165086e-05,1.7292959613262428e-05,1.4209674939422627e-05,6.973114007873263e-06,7.63356824473974e-06,6.154949112720108e-06,4.112865586639994e-06,6.065152669293822e-08,2.7615514222222794e-06,9.263504896857711e-10,3.6457552231078074e-07,2.3267516985047202e-07,1.171127553432353e-16,4.9923681776706205e-06,9.240718466854851e-11,4.384153266744311e-09,3.900038815142357e-08,4.7356487388493596e-09,2.825253344051191e-06,7.449687013546085e-12,5.102619770454631e-15,5.5523275984291055e-15,2.018642144209009e-13,3.694183117262986e-10,5.427126250804988e-14,4.083725345180795e-06,3.9719799803253013e-13,1.7069541089659954e-19,2.4052649540898402e-11,1.301455254697496e-10,2.724588161694758e-10,8.546417994966615e-15,9.317734947416308e-13,5.128244582955902e-16,3.5778209639195176e-06,7.389193078779458e-17,6.193754028382046e-25,1.6620348755909102e-07,1.4651270908846641e-19,8.653376626350075e-10,1.2279601553901732e-17,1.684595833781349e-12,1.6000562150814038e-14,9.210076641866864e-16
2.7519889834435913e-13,0.13560010218963095,0.0,33.66933505248126,0.03107069500111328,0.31936900037759175,0.35045906679870426,0.20699076656575144,0.09195806084178289,2.0414145056948755e-40,1.064749336305414e-21,1.2668638187760367e-06,4.612482509216422e-18,2.0910012193973805e-26,1.5356886045535288e-29,1.378063842385021e-12,5.976379080636769e-23,1.3762214101707229e-18,6.440303784819596e-29,1.409209291368919e-11,9.131305491678246e-12,1.5242090440592517e-45,4.6250963429401486e-08,2.1493668209107505e-29,1.2976529075021526e-18,1.1503580249876558e-35,1.2676640743417793e-06,1.2078905588371591e-32,6.010647537625538e-05,2.129362152779098e-05,2.107516589855198e-05,1.7473937521730168e-05,1.4357169642021842e-05,7.047149595318254e-06,7.720241010867092e-06,6.218132087976059e-06,4.156841852743764e-06,6.198046802549652e-08,2.7885288023340873e-06,9.565317659107078e-10,3.7230760511311815e-07,2.3769643793582758e-07,1.212206677929779e-16,5.045536738981103e-06,9.33892496722858e-11,4.433119167192183e-09,3.9777382401398116e-08,4.942070027673139e-09,2.8554505957452273e-06,7.6092815127318e-12,5.446842389592506e-15,5.6929815163189015e-15,2.104664818891179e-13,3.77356987433122e-10,5.6331941118209054e-14,4.127376147990678e-06,4.1424402382600363e-13,1.7905881230606724e-19,2.5273331555494715e-11,1.334055293500039e-10,2.8245325485320963e-10,8.765981335660482e-15,9.768352819656463e-13,5.384198862083081e-16,3.616311677221478e-06,7.833037530010151e-17,6.774102794670011e-25,1.6965356442499264e-07,1.55314140508223e-19,8.839131933958107e-10,1.2941422346476248e-17,1.73891037020866e-12,1.6609162892109782e-14,9.604036890904449e-16
2.781102857314293e-13,0.13560010218963095,0.0,33.66933330300429,0.031070649200634383,0.319368573529861,0.35045879861546764,0.20699054409262446,0.09195748127358752,2.2093886734581826e-40,1.1007065391421874e-21,1.2802617136564545e-06,4.76035635039489e-18,2.2151926404324626e-26,1.6186043162015056e-29,1.4120309737981077e-12,6.203074331361461e-23,1.4054929879392523e-18,6.646868339750593e-29,1.4391124209751958e-11,9.227902465418058e-12,1.6065558775343592e-45,4.673951912777427e-08,2.2183050112978747e-29,1.3392265432117353e-18,1.212471778520089e-35,1.2810786386579787e-06,1.259771141435139e-32,6.06857456237806e-05,2.150677708603455e-05,2.1315881565384828e-05,1.7654833593341073e-05,1.4504572262635994e-05,7.121174165161801e-06,7.80700814193891e-06,6.281262250116349e-06,4.2008181245427395e-06,6.332427935307933e-08,2.815455444207524e-06,9.873644134341201e-10,3.801186281310611e-07,2.427716270902421e-07,1.2543029194164651e-16,5.098698840456219e-06,9.437116854416875e-11,4.482078116471103e-09,4.0558817830259694e-08,5.154938788653522e-09,2.8856474828367043e-06,7.770450474766795e-12,5.809789086140764e-15,5.835439608913109e-15,2.1932761899145747e-13,3.8537998493304604e-10,5.844263019603844e-14,4.171026661202927e-06,4.3180906847586013e-13,1.8772051682815027e-19,2.6537523710447803e-11,1.3670873486639731e-10,2.9269606969631305e-10,8.988422866095263e-15,1.0235404199822393e-12,5.649959223835381e-16,3.6548075748517927e-06,8.298221143620142e-17,7.401232758550671e-25,1.7314043342257366e-07,1.645387920311108e-19,9.026853805862339e-10,1.3630662986879259e-17,1.794378880522041e-12,1.7232587635221097e-14,1.0010371915672583e-15
