Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608)
2.4548738932323466e-11,0.09987580875752079,0.0,24.792987069380864,0.03095958834553129,0.3174235179749215,0.34948390952210606,0.20607610977473198,0.09163696279452427,0.0,2.2078584326543535e-20,2.506629544673704e-06,1.798439189360977e-17,0.0,2.4530574677291868e-27,1.0864310062858123e-07,5.3027581681205275e-20,2.6899593591507262e-21,7.063560394014154e-30,4.322960458967467e-10,1.289304947466042e-13,1.2700308717445551e-47,7.972195378079967e-10,8.831686977979522e-32,1.0338568640577826e-18,5.190156217657587e-35,2.4292982168813484e-06,7.247918340013846e-32,0.000381015963475586,0.0009494076301291435,0.001740169972903104,0.00099837598788821,0.00039438379232889926,0.0005417261807291988,0.0008750673010373321,1.8888408422968215e-05,1.0132750118396765e-09,0.00014309366273196605,0.0001155219176531255,1.8594294260136845e-05
2.4664490662040277e-11,0.09987580875752079,0.0,24.792961348864278,0.030959371078472065,0.31741503745910665,0.34948058751231487,0.20607319699239726,0.09163696617501839,0.0,2.239215261191117e-20,2.518433649529401e-06,1.8245008647431547e-17,0.0,2.522988257329968e-27,1.1045359521058824e-07,5.402788468709116e-20,2.715340755225738e-21,7.163844074214437e-30,4.363790605216369e-10,1.2953727589145078e-13,1.3002291870161328e-47,8.013213319495566e-10,8.957073165347754e-32,1.0533606244473344e-18,5.338101304687541e-35,2.4403911795217226e-06,7.385484015097299e-32,0.0003810156185855451,0.0009515577448647287,0.0017507006804120975,0.0010016861935745647,0.00039474766804312275,0.0005442750832661121,0.0008797396397254332,1.9157801546717634e-05,1.0192444206176716e-09,0.0001444800015687575,0.00011573918471235816,1.8866011845127074e-05
2.478024239175709e-11,0.09987580875752079,0.0,24.792935631430968,0.030959155462335238,0.3174065622094985,0.3494772758593529,0.20607028886600837,0.09163696965931759,0.0,2.2708674134721204e-20,2.530237642356059e-06,1.8508193953571204e-17,0.0,2.5945698563371187e-27,1.1228599579963247e-07,5.504221228458693e-20,2.740840965465698e-21,7.265071664042867e-30,4.4048124109347663e-10,1.3014404846642886e-13,1.3309990150272394e-47,8.054273223816513e-10,9.083639533985885e-32,1.0731378456455993e-18,5.489538409020491e-35,2.4514810187154368e-06,7.524997901391286e-32,0.0003810152715471554,0.0009536949110992308,0.0017612477098740533,0.001004986042543816,0.0003951069293488815,0.0005468239442464609,0.00088441083404712,1.9429721410895312e-05,1.0252247405628252e-09,0.00014587254166961212,0.00011595480084918099,1.914035481588847e-05
2.48959941214739e-11,0.09987580875752079,0.0,24.79290991700124,0.030958941484584595,0.3173980921976529,0.3494739745308368,0.20606738533788774,0.09163697324884222,0.0,2.3028162708666525e-20,2.542041523502943e-06,1.8773961750468097e-17,0.0,2.6678332092253012e-27,1.1414046804725462e-07,5.607069358110015e-20,2.766459985191665e-21,7.367247571534627e-30,4.446025872999975e-10,1.307508124851627e-13,1.3623484242083342e-47,8.095375184527764e-10,9.211391595269487e-32,1.0931910450243726e-18,5.644532977467362e-35,2.4625677388871904e-06,7.666478288968106e-32,0.00038101492251883974,0.0009558192148060886,0.0017718109996730542,0.0010082755671786865,0.00039546163386727453,0.0005493727637267229,0.0008890808287063308,1.970417813281797e-05,1.0312159680699501e-09,0.00014727126910125653,0.0001161687785998244,1.941733487255882e-05
2.501174585119071e-11,0.09987580875752079,0.0,24.792884205496325,0.030958729132779098,0.3173896273953201,0.34947068349448507,0.20606448635107813,0.09163697694503846,0.0,2.3350632147133773e-20,2.5538452933182268e-06,1.9042325998751565e-17,0.0,2.7428096911911595e-27,1.1601717808176913e-07,5.711345825201443e-20,2.7921978097316237e-21,7.470376204559011e-30,4.4874309882935264e-10,1.3135756796110758e-13,1.3942855584546056e-47,8.136519294449875e-10,9.340334860366339e-32,1.1135227510267095e-18,5.803151367553653e-35,2.4736513444717197e-06,7.809943553057945e-32,0.0003810145716497847,0.0009579307414208753,0.0017823904884141078,0.0010115547997606286,0.000395811838499879,0.0005519215417626493,0.000893749568854327,1.9981181786769198e-05,1.0372180995385458e-09,0.00014867616985278978,0.00011638113040532274,1.969696368883602e-05
2.5127497580907522e-11,0.09987580875752079,0.0,24.79285849683841,0.030958518394572185,0.3173811677744441,0.3494674027181167,0.2060615918493334,0.09163698074937773,0.0,2.3676096263204725e-20,2.5656489521489933e-06,1.931330068127617e-17,0.0,2.8195311120815655e-27,1.1791629250655504e-07,5.817063654041446e-20,2.8180544344204636e-21,7.574461970819574e-30,4.5290277537011236e-10,1.3196431490755236e-13,1.4268186374752096e-47,8.177705645741834e-10,9.47047484023661e-32,1.1341355031615203e-18,5.965460855820394e-35,2.484731839913746e-06,7.955412154045129e-32,0.000381014219080503,0.0009600295758445648,0.0017929861149218935,0.0010148237724701408,0.00039615759943773394,0.0005544702784092717,0.000898417000086821,2.0260742403773564e-05,1.043231131372807e-09,0.00015008722983667205,0.00011659186861223727,1.9979252911832366e-05
2.5243249310624334e-11,0.09987580875752079,0.0,24.792832790950577,0.030958309257711047,0.3173727133071605,0.34946413216965155,0.2060587017771098,0.09163698466335642,0.0,2.4004568869657646e-20,2.577452500341243e-06,1.95868998031565e-17,0.0,2.898029720338855e-27,1.1983797839834704e-07,5.92423592568117e-20,2.8440298545999513e-21,7.679509277854251e-30,4.5708161661125767e-10,1.3257105333762112e-13,1.459955957142482e-47,8.218934329903818e-10,9.601817045633015e-32,1.155031851998182e-18,6.13152964616094e-35,2.4958092296679158e-06,8.102902637464337e-32,0.00038101386494336214,0.0009621158024467782,0.0018035978182395136,0.0010180825173870846,0.0003964989721702141,0.0005570189737209122,0.0009030830684411207,2.054286997137291e-05,1.0492550599816346e-09,0.000151504434889706,0.00011680100547337353,2.0264214161930805e-05
2.5359001040341145e-11,0.09987580875752079,0.0,24.792807087756852,0.030958101710035928,0.3173642639657962,0.34946087181710966,0.20605581607955734,0.09163698868849533,0.0,2.4336063778968638e-20,2.5892559382398916e-06,1.986313739180161e-17,0.0,2.978338206963067e-27,1.217824033055255e-07,6.03287577788714e-20,2.8701240656187e-21,7.785522533035476e-30,4.612796222421753e-10,1.331777832642756e-13,1.4937058898411252e-47,8.260205437779969e-10,9.734366987100971e-32,1.1762143591611682e-18,6.30142687819362e-35,2.5068835181987557e-06,8.252433633996847e-32,0.0003810135093630813,0.0009641895050690092,0.001814225537627252,0.0010213310664909973,0.0003968360114937902,0.0005595676277511917,0.0009077477203932936,2.082757443340484e-05,1.055289881778643e-09,0.00015292777077401096,0.00011700855314849335,2.0551859032642946e-05
2.5474752770057956e-11,0.09987580875752079,0.0,24.792781387182124,0.0309578957394794,0.31735581972286786,0.3494576216286113,0.20605293470251082,0.09163699282633944,0.0,2.4670594803313e-20,2.601059266188778e-06,2.014202749694897e-17,0.0,3.0604897094911485e-27,1.2374973524640604e-07,6.142996405114046e-20,2.8963370628321495e-21,7.892506143570328e-30,4.654967919526528e-10,1.3378450470031682e-13,1.528076884817365e-47,8.301519059561161e-10,9.868130174978752e-32,1.1976855973247013e-18,6.475222635670134e-35,2.5179547099806124e-06,8.404023859466766e-32,0.0003810131524571975,0.0009662507670278314,0.0018248692125613472,0.001024569451661409,0.0003971687715206829,0.0005621162405530394,0.0009124109028553463,2.111486568978346e-05,1.0613355931821675e-09,0.00015435722317798994,0.00011721452370502128,2.0842199090468952e-05
2.5590504499774767e-11,0.09987580875752079,0.0,24.79275568915221,0.030957691334065677,0.3173473805510803,0.3494543815723763,0.20605005759248152,0.09163699707845736,0.0,2.5008175754566573e-20,2.612862484530666e-06,2.0423584190698096e-17,0.0,3.1445178159931446e-27,1.2574014270752887e-07,6.254611058477633e-20,2.9226688416025355e-21,8.000464516500636e-30,4.697331254328731e-10,1.3439121765838755e-13,1.5630774685280873e-47,8.342875284787722e-10,1.0003112119397653e-31,1.2194481502074218e-18,6.652987954919779e-35,2.5290228094976025e-06,8.557692114837276e-32,0.00038101279433650544,0.0009682996711180847,0.0018355287827327598,0.0010277977046781524,0.0003974973056874057,0.0005646648121787001,0.0009170725631724231,2.140475359628223e-05,1.0673921906152776e-09,0.00015579277771728925,0.00011741892911874598,2.113524587475924e-05
2.570625622949158e-11,0.09987580875752079,0.0,24.792729993593795,0.03095748848190991,0.31733894642332605,0.34945115161672363,0.20604718469664854,0.09163700144644114,0.0,2.5348820444307058e-20,2.624665593607248e-06,2.0707821567543708e-17,0.0,3.2304565690853437e-27,1.277537946419475e-07,6.367733045727681e-20,2.9491193972988692e-21,8.109402058703097e-30,4.739886223734093e-10,1.3499792215097385e-13,1.5987162449899407e-47,8.384274202352172e-10,1.0139318330282112e-31,1.2415046125670777e-18,6.834794833329406e-35,2.540087821243556e-06,8.713457286206862e-32,0.00038101243510546817,0.0009703362996160435,0.0018462041880459587,0.001031015857221677,0.00039782166676320387,0.0005672133426797446,0.0009217326491200224,2.1697247964319067e-05,1.0734596705057801e-09,0.00015723441993575137,0.00011762178127451592,2.1431010897577978e-05
2.582200795920839e-11,0.09987580875752079,0.0,24.79270430043444,0.030957287171217495,0.31733051731268336,0.3494479317300718,0.20604431596285078,0.09163700593190584,0.0,2.5692542683815355e-20,2.6364685937591465e-06,2.0994753744408484e-17,0.0,3.318340469960379e-27,1.2979086046751697e-07,6.48237573122111e-20,2.9756887252969128e-21,8.219323176889394e-30,4.782632824652198e-10,1.3560461819040733e-13,1.6350018961284196e-47,8.425715900501931e-10,1.0276754317349884e-31,1.2638575901952353e-18,7.020716237859122e-35,2.551149749721965e-06,8.871338344805556e-32,0.0003810120748626054,0.0009723607342825648,0.0018568953686177057,0.001034223940873359,0.0003981419068583855,0.0005697618321070759,0.0009263911089012277,2.1992358560743538e-05,1.0795380292862326e-09,0.00015868213530636076,0.00011782309196693007,2.1729505643568426e-05
2.59377596889252e-11,0.09987580875752079,0.0,24.792678609602568,0.0309570873902834,0.31732209319241567,0.34944472188093784,0.20604145133957827,0.09163701053648941,0.0,2.6039356284076903e-20,2.6482714853259204e-06,2.128439486067548e-17,0.0,3.4082044824342756e-27,1.3185151006518207e-07,6.598552535895151e-20,3.0023768209791525e-21,8.330232277606322e-30,4.825571053996431e-10,1.36211305788867e-13,1.6719431821269158e-47,8.467200466842019e-10,1.0415425590112166e-31,1.286509699912007e-18,7.210826113593723e-35,2.5622085994459236e-06,9.03135434699118e-32,0.00038101171370085693,0.0009743730563662173,0.0018676022647758559,0.0010374219871158107,0.00039845807743255047,0.0005723102805109394,0.0009310478911439594,2.2290095107626268e-05,1.085627263393948e-09,0.00016013590923218227,0.0001180228729010232,2.2030741569819973e-05
2.6053511418642012e-11,0.09987580875752079,0.0,24.792652921027447,0.03095688912749147,0.3173136740359701,0.3494415220379371,0.20603859077596454,0.09163701526185225,0.0,2.638927505578299e-20,2.6600742686460676e-06,2.1576759078220037e-17,0.0,3.500084037010436e-27,1.339359137772648e-07,6.716276937240646e-20,3.0291836797347818e-21,8.442133767235878e-30,4.868700908683935e-10,1.3681798495838103e-13,1.7095489417757455e-47,8.50872798833773e-10,1.0555337657873742e-31,1.3094635695607987e-18,7.405199392329825e-35,2.5732643749380807e-06,9.193524434245593e-32,0.0003810113517079248,0.0009763733466063919,0.0018783248170581547,0.001040610027333193,0.0003987702293027158,0.0005748586879409302,0.0009357029448982395,2.2590467282050465e-05,1.0917273692710057e-09,0.00016159572704729306,0.00011822113569294594,2.2334730105737037e-05
