Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792)
3.973283955335159e-14,0.1547348997255798,0.0,38.420649735608855,0.031074418403904274,0.3193903524495703,0.3504669474389263,0.20700885695967322,0.09200818589469638,0.0,7.441957400515246e-23,5.786852565872125e-07,7.426729353823788e-19,0.0,4.820615620157539e-31,2.0655622327390842e-13,8.582185937501802e-24,1.4764020255292855e-20,2.2074047682142925e-29,1.9441300811995783e-12,2.245461042611763e-11,6.221067587410474e-46,1.2716204430615192e-07,3.034382842691609e-29,7.050446752594726e-19,9.581799425086135e-37,5.788001121015933e-07,1.161275884113065e-33,1.0001949625893836e-05,3.4122783357998996e-06,2.507777220338107e-06,2.7380469795170896e-06,2.2686663427490648e-06,1.0910235073544937e-06,1.1438085824158442e-06,9.992403712224327e-07,1.4214664325102498e-05,2.1137779922331855e-09,4.5857732222879296e-07,7.230784680489348e-12,8.926088424754702e-09,9.938710001326e-09,2.99975378416304e-18,7.798949615194482e-07,6.861291075158322e-11,1.5592107864376078e-09,1.8757440306644307e-09,2.7243719882077842e-12,4.4047055342381004e-07,9.414727943614061e-14,5.200431454978554e-20,8.764271129395642e-17,1.663429245034035e-16,2.6591911135440764e-11,1.020515035671807e-16,1.408747113749533e-05,3.239127279179817e-16,3.156891057678136e-22
4.018685646289119e-14,0.1547348997255798,0.0,38.42064944121034,0.03107441053263888,0.3193901317460437,0.35046674371384706,0.20700881866305884,0.09200807307938057,0.0,7.700115053003243e-23,5.852972663545353e-07,7.684216397631639e-19,0.0,5.102318568047868e-31,2.113514172234969e-13,8.889769752506167e-24,1.510422373183571e-20,2.2839427440065415e-29,1.9887653197350107e-12,2.271119136207468e-11,6.584715200253126e-46,1.2861468096548656e-07,3.139594859069264e-29,7.294772897173078e-19,1.0141738403130753e-36,5.854144901246193e-07,1.2152472053312715e-33,1.0114676997550303e-05,3.4506624799693816e-06,2.5372629415566616e-06,2.7691615960392127e-06,2.2944558797223145e-06,1.1034497826192044e-06,1.1572760831449278e-06,1.010619887426438e-06,1.4377082516703566e-05,2.1628324903271505e-09,4.636929301848241e-07,7.482109568190383e-12,9.13101253503073e-09,1.0167592857274587e-08,3.1047325789592328e-18,7.888059691219189e-07,6.94022147157015e-11,1.5841696915811144e-09,1.9303498613703077e-09,2.871190079722553e-12,4.4550356053757275e-07,9.85412543429576e-14,5.696540262156291e-20,9.093899857727116e-17,1.7523448969984394e-16,2.7202998985820214e-11,1.0739845198022225e-16,1.4248435967858173e-05,3.412722390998715e-16,3.3588793529863577e-22
4.064087337243079e-14,0.1547348997255798,0.0,38.42064914683781,0.03107440266213904,0.31938991104629466,0.3504665399928591,0.20700878036946263,0.09200796029903997,0.0,7.964179218599908e-23,5.919092653394356e-07,7.94758660756413e-19,0.0,5.397037805928383e-31,2.1620180167881918e-13,9.204839676445156e-24,1.5448322073443512e-20,2.362229789435691e-29,2.033906036284717e-12,2.296777225056226e-11,6.965172783153748e-46,1.300673083447052e-07,3.247211212892431e-29,7.544676247127998e-19,1.0727550193003872e-36,5.920288811586594e-07,1.2710777391767931e-33,1.0227369394046058e-05,3.4890330510909727e-06,2.566767400881611e-06,2.8002723329034073e-06,2.320242401092605e-06,1.115875143229439e-06,1.170752432644792e-06,1.0219985481159283e-06,1.453950050254882e-05,2.2124602379276142e-09,4.6880577172604063e-07,7.739205470258378e-12,9.338257066855245e-09,1.0399091313217294e-08,3.2121344492444996e-18,7.977169293652142e-07,7.0191460583072e-11,1.6091701006836825e-09,1.985819876424882e-09,3.0240201242268284e-12,4.505365644962911e-07,1.0308764547739473e-13,6.233607345877235e-20,9.431335887175752e-17,1.8448555104184414e-16,2.7821026432181567e-11,1.129546030458743e-16,1.440940059342522e-05,3.593363736114683e-16,3.5710982772294245e-22
4.109489028197039e-14,0.1547348997255798,0.0,38.42064885249128,0.031074394792404324,0.3193896903503218,0.3504663362759619,0.20700874207888414,0.09200784755366367,0.0,8.234216947886629e-23,5.985212535420686e-07,8.216906413766987e-19,0.0,5.705219148146248e-31,2.211073824990779e-13,9.527495750679865e-24,1.5796315943670492e-20,2.442285664381582e-29,2.079552193635915e-12,2.322435309158411e-11,7.363016506643891e-46,1.3151992644419548e-07,3.357259066831427e-29,7.800219599901751e-19,1.134012097543421e-36,5.986432852017724e-07,1.3288096694660038e-33,1.034002682623269e-05,3.527390053955901e-06,2.59629059527067e-06,2.8313791905915054e-06,2.346025907212364e-06,1.128299589252544e-06,1.1842376264487722e-06,1.033376353802068e-06,1.4701918282642179e-05,2.2626615849410647e-09,4.739158483512452e-07,8.002138509502106e-12,9.547821846094072e-09,1.0633205694419465e-08,3.321987127459529e-18,8.066278411740575e-07,7.098064835797343e-11,1.6342105269935055e-09,2.042155326757828e-09,3.1830307871772966e-12,4.5556956529652517e-07,1.0778995847942992e-13,6.814500765263372e-20,9.776646015304156e-17,1.9410596233881715e-16,2.844599339638646e-11,1.18725329723842e-16,1.457036501420037e-05,3.7812457687560287e-16,3.7939294665146325e-22
4.1548907191509993e-14,0.1547348997255798,0.0,38.42064855817074,0.03107438692343434,0.3193894696581238,0.3504661325631552,0.20700870379132305,0.09200773484324087,0.0,8.510295302391557e-23,6.051332309625894e-07,8.492242245587566e-19,0.0,6.0273184668319295e-31,2.260681655606532e-13,9.857838361054209e-24,1.61482060060714e-20,2.524130128713114e-29,2.1257037545785633e-12,2.3480933885143958e-11,7.778835558946501e-46,1.3297253526434486e-07,3.469765583541315e-29,8.061465748213788e-19,1.198035692490019e-36,6.052577022520177e-07,1.3884856518281336e-33,1.0452649304958422e-05,3.565733493353706e-06,2.625832521632164e-06,2.862482169585277e-06,2.3718063984339803e-06,1.1407231207558627e-06,1.1977316600892994e-06,1.044753304995745e-06,1.4864335856987573e-05,2.3134368810274187e-09,4.790231615584333e-07,8.270974828842324e-12,9.759706698717174e-09,1.0869936325703918e-08,3.4343183490451635e-18,8.155387034739998e-07,7.176977804468418e-11,1.659289534662986e-09,2.0993574098677718e-09,3.3483932653451664e-12,4.60602562934794e-07,1.126517397787345e-13,7.442254311762339e-20,1.0129896087324285e-16,2.041057165176567e-16,2.9077899800297446e-11,1.2471606670427808e-16,1.4731329230187538e-05,3.9765657339479557e-16,4.027763597416125e-22
4.2002924101049593e-14,0.1547348997255798,0.0,38.42064826387619,0.03107437905522865,0.31938924896969967,0.3504659288544382,0.207008665506779,0.0920076221677607,0.0,8.792481354714098e-23,6.117451976011537e-07,8.773660531574879e-19,0.0,6.36380180376087e-31,2.3108415675710866e-13,1.0195968237859261e-23,1.6503992924201514e-20,2.6077829422882527e-29,2.17236068190536e-12,2.3737514631245562e-11,8.213232291394538e-46,1.3442513480554088e-07,3.5847579256619045e-29,8.328477480061104e-19,1.2649184432035018e-36,6.118721323074563e-07,1.4501488136590065e-33,1.0565236841068113e-05,3.6040633740722378e-06,2.6553931768267675e-06,2.893581270366432e-06,2.397583875109801e-06,1.1531457378067322e-06,1.2112345290979028e-06,1.0561294022075708e-06,1.5026753225588914e-05,2.364786475599963e-09,4.841277128447934e-07,8.54578059129417e-12,9.973911450798598e-09,1.1109283531451099e-08,3.549155852451029e-18,8.244495151914224e-07,7.255884964748234e-11,1.6844057370060496e-09,2.1574272715619963e-09,3.5202812897973204e-12,4.656355574075759e-07,1.17676576624965e-13,8.120075106355727e-20,1.0491151005394225e-16,2.1449494556268954e-16,2.9716745565778017e-11,1.3093230999970217e-16,1.4892293241390628e-05,4.179523667277456e-16,4.273000468886956e-22
4.2456941010589194e-14,0.1547348997255798,0.0,38.42064796960759,0.031074371187786862,0.3193890282850479,0.3504657251498106,0.20700862722525168,0.09200750952721234,0.0,9.080842188649358e-23,6.183571534579167e-07,9.061227699479646e-19,0.0,6.7151454822041765e-31,2.3615536199919684e-13,1.0541986455797578e-23,1.6863677361616664e-20,2.6932638649540266e-29,2.2195229384117444e-12,2.3994095329892648e-11,8.666822363849458e-46,1.358777250681709e-07,3.702263255817753e-29,8.601317578718587e-19,1.3347550326010746e-36,6.1848657536615e-07,1.513842754074781e-33,1.0677789445403254e-05,3.6423797008976573e-06,2.684972557669191e-06,2.9246764934166228e-06,2.4233583375921297e-06,1.1655674404724857e-06,1.2247462290052022e-06,1.067504645947881e-06,1.5189170388450133e-05,2.4167107178252937e-09,4.892295037067074e-07,8.826621979949457e-12,1.0190435928516427e-08,1.1351247635599234e-08,3.6665273791441606e-18,8.333602752535339e-07,7.33478631706456e-11,1.7095577948151223e-09,2.2163660076365747e-09,3.69887112878333e-12,4.7066854871130856e-07,1.228680971180225e-13,8.85135145651843e-20,1.0860474738080285e-16,2.2528392045076357e-16,3.0362530614692575e-11,1.373796165358219e-16,1.5053257047813544e-05,4.390322394549433e-16,4.530049083212736e-22
4.2910957920128794e-14,0.1547348997255798,0.0,38.42064767536497,0.031074363321108564,0.31938880760416744,0.35046552144927184,0.20700858894674068,0.09200739692158494,0.0,9.375444899312567e-23,6.249690985330336e-07,9.35501017625434e-19,0.0,7.081836218768354e-31,2.41281787214865e-13,1.0895994433947574e-23,1.7227259981873173e-20,2.7805926565465277e-29,2.267190486895892e-12,2.4250675981088958e-11,9.14023489011949e-46,1.373303060526223e-07,3.822308736618169e-29,8.88004882273938e-19,1.407642209690131e-36,6.251010314261622e-07,1.5796115438656905e-33,1.079030712880198e-05,3.680682478614437e-06,2.7145706609298026e-06,2.9557678392174398e-06,2.4491297862332308e-06,1.1779882288204501e-06,1.2382667553409084e-06,1.0788790367267339e-06,1.535158734557515e-05,2.46920995662326e-09,4.943285356397515e-07,9.113565197959056e-12,1.0409279958152722e-08,1.1595828961644504e-08,3.7864606736176524e-18,8.422709825883717e-07,7.413681861845133e-11,1.7347444147357252e-09,2.276174665498981e-09,3.88434159053232e-12,4.7570153684238837e-07,1.282299702382784e-13,9.639660978864942e-20,1.1237930329966713e-16,2.364830510817202e-16,3.1015254868906466e-11,1.440636037414356e-16,1.5214220649460185e-05,4.609167531338972e-16,4.799327726013501e-22
4.3364974829668394e-14,0.1547348997255798,0.0,38.42064738114828,0.031074355455193336,0.31938858692705685,0.3504653177528216,0.20700855067124566,0.09200728435086765,0.0,9.676356593263479e-23,6.315810328266595e-07,9.655074388053207e-19,0.0,7.464371235224023e-31,2.464634383492607e-13,1.1258093935727868e-23,1.759474144852791e-20,2.8697890768909166e-29,2.3153632901587203e-12,2.4507256584838223e-11,9.634112583377773e-46,1.387828777592823e-07,3.9449215306572116e-29,9.164733985955224e-19,1.4836788118024577e-36,6.317155004855574e-07,1.6474997254497978e-33,1.090278990209905e-05,3.7189717120053627e-06,2.744187483336197e-06,2.9868553082504145e-06,2.474898221385329e-06,1.1904081029179476e-06,1.2517961036338167e-06,1.0902525750539117e-06,1.5514004096967883e-05,2.5222845406669024e-09,4.994248101386959e-07,9.406676468515214e-12,1.0630443366093454e-08,1.1843027832641182e-08,3.908983483399277e-18,8.511816361247987e-07,7.492571599517656e-11,1.7599643476967114e-09,2.3368542457351407e-09,4.076874025963528e-12,4.807345217971711e-07,1.337659058767675e-13,1.0488778993489242e-19,1.1623579911396083e-16,2.4810288620449e-16,3.167491825028597e-11,1.5098994913758477e-16,1.537518404633446e-05,4.836267482444487e-16,5.081264045300629e-22
4.3818991739207994e-14,0.1547348997255798,0.0,38.42064708695754,0.03107434759004077,0.3193883662537151,0.35046511406045905,0.20700851239876633,0.09200717181504968,0.0,9.983644388630725e-23,6.381929563389497e-07,9.96148676023233e-19,0.0,7.863258370323704e-31,2.517003213647374e-13,1.1628387068861626e-23,1.7966122425138247e-20,2.9608728858014216e-29,2.3640413110038844e-12,2.4763837141144192e-11,1.0149111901580302e-45,1.4023544018853812e-07,4.0701288005136933e-29,9.45543583747683e-19,1.562965786826336e-36,6.383299825424011e-07,1.7175523128267426e-33,1.1015237776125878e-05,3.757247405851535e-06,2.773823021574714e-06,3.017938900997018e-06,2.5006636434006042e-06,1.2028270628322961e-06,1.2653342694118068e-06,1.1016252614389198e-06,1.5676420642632255e-05,2.5759348183823976e-09,5.045183286975059e-07,9.706022034833898e-12,1.085392597882846e-08,1.2092844571201814e-08,4.034123559060145e-18,8.600922347925063e-07,7.571455530509791e-11,1.7852163873942473e-09,2.398405703622824e-09,4.276652331314173e-12,4.857675035719714e-07,1.3947965486534717e-13,1.1402687196075385e-19,1.201748470832447e-16,2.601541133390374e-16,3.234152068069826e-11,1.5816438992611676e-16,1.5536147238440273e-05,5.071833441246252e-16,5.37629512959575e-22
4.4273008648747595e-14,0.1547348997255798,0.0,38.42064679279271,0.031074339725650463,0.3193881455841407,0.35046491037218397,0.20700847412930226,0.09200705931412016,0.0,1.0297375415236156e-22,6.448048690700596e-07,1.0274313717349645e-18,0.0,8.279016191608595e-31,2.5699244224086016e-13,1.2006976285340942e-23,1.8341403575262115e-20,3.0538638430813363e-29,2.41322451223778e-12,2.502041765001059e-11,1.0685903192883739e-45,1.416879933407769e-07,4.1979577087511814e-29,9.752217141694211e-19,1.6456062154365422e-36,6.449444775947599e-07,1.7898147915315038e-33,1.1127650761710505e-05,3.7955095649323663e-06,2.8034772722918965e-06,3.0490186179386616e-06,2.526426052631198e-06,1.2152451086308076e-06,1.2788812482018373e-06,1.1129970963909881e-06,1.5838836982572175e-05,2.6301611379489987e-09,5.096090928093414e-07,1.0011668160137132e-11,1.1079727622951383e-08,1.2345279499497358e-08,4.161908654223336e-18,8.69002777522011e-07,7.65033365524917e-11,1.810499368827691e-09,2.4608299505932176e-09,4.4838629506881415e-12,4.908004821630626e-07,1.45375009006824e-13,1.2385582613926896e-19,1.2419705052276354e-16,2.7264755869436913e-16,3.301506208201149e-11,1.6559272257781072e-16,1.5697110225781514e-05,5.316079388974603e-16,5.684867585118617e-22
4.4727025558287195e-14,0.1547348997255798,0.0,38.42064649865381,0.03107433186202199,0.3193879249183325,0.3504647066879959,0.2070084358628531,0.09200694684806829,0.0,1.0617616814719134e-22,6.514167710201446e-07,1.0593621683165017e-18,0.0,8.7121741072044e-31,2.6233980697441106e-13,1.239396438139118e-23,1.8720585562457928e-20,3.14878170852303e-29,2.4629128566695376e-12,2.5276998111441166e-11,1.1245170841063003e-45,1.431405372163858e-07,4.3284354179179975e-29,1.0055140658277059e-18,1.7317053333222507e-36,6.515589856407019e-07,1.8643331185881564e-33,1.1240028869677613e-05,3.833758194025584e-06,2.8331502320959105e-06,3.0800944595566983e-06,2.5521854494292085e-06,1.2276622403807902e-06,1.292437035529945e-06,1.1243680804190696e-06,1.6001253116791573e-05,2.6849638472989726e-09,5.146971039665587e-07,1.0323681127635329e-11,1.1307848125159615e-08,1.260033293925734e-08,4.292366525572549e-18,8.77913263244656e-07,7.729205974163399e-11,1.835812166885596e-09,2.5241278556424457e-09,4.698694878528775e-12,4.958334575666782e-07,1.5145580110504655e-13,1.3441886852133842e-19,1.2830300390385057e-16,2.8559418708281373e-16,3.369554237609469e-11,1.7328080242021015e-16,1.5858073008362095e-05,5.569222093891892e-16,6.00743761205112e-22
4.5181042467826795e-14,0.1547348997255798,0.0,38.42064620454082,0.03107432399915495,0.3193877042562894,0.3504645030078942,0.2070083975994186,0.09200683441688323,0.0,1.094443574066081e-22,6.580286621893597e-07,1.0919477080640233e-18,0.0,9.163272477606182e-31,2.6774242157939477e-13,1.2789454497435359e-23,1.9103669050284653e-20,3.245646241907936e-29,2.5131063071110317e-12,2.553357852543964e-11,1.1827613410928739e-45,1.445930718157518e-07,4.4615890905472256e-29,1.0364269142175086e-18,1.8213705534128268e-36,6.581735066782964e-07,1.9411537224636414e-33,1.1352372110848534e-05,3.871993297907232e-06,2.8628418975579027e-06,3.1111664263324206e-06,2.577941834146696e-06,1.240078458149545e-06,1.306001626921242e-06,1.13573821403184e-06,1.6163669045294353e-05,2.7403432941175467e-09,5.197823636607102e-07,1.0642127240509611e-11,1.1538287312254242e-08,1.2858005211770034e-08,4.4255249328607465e-18,8.868236908926087e-07,7.80807248768004e-11,1.8611536949801197e-09,2.5883002466947678e-09,4.921339662018944e-12,5.008664297790093e-07,1.577259049949649e-13,1.4576255636167556e-19,1.3249329295505223e-16,2.9900510183076344e-16,3.438296148481785e-11,1.812345432252997e-16,1.601903558618591e-05,5.831481110392119e-16,6.344471079884572e-22
4.5635059377366396e-14,0.1547348997255798,0.0,38.42064591045372,0.031074316137048925,0.3193874835980099,0.3504642993318785,0.20700835933899825,0.0920067220205542,0.0,1.1277899358708361e-22,6.646405425778599e-07,1.125194633193909e-18,0.0,9.632862727452218e-31,2.732002920870441e-13,1.319355011805851e-23,1.9490654702301752e-20,3.3444772030065647e-29,2.5638048263768688e-12,2.5790158892009768e-11,1.2433943793744598e-45,1.460455971392618e-07,4.597445889156704e-29,1.067966534361838e-18,1.9147114881015357e-36,6.647880407056137e-07,2.0203235030215317e-33,1.1464680496041236e-05,3.910214881351669e-06,2.8925522652133265e-06,3.1422345187470596e-06,2.6036952071356767e-06,1.25249376200437e-06,1.3195750178999102e-06,1.1471074977377005e-06,1.632608476808444e-05,2.7962998258428452e-09,5.248648733825443e-07,1.0967072821894145e-11,1.177104501113998e-08,1.3118296637882591e-08,4.561411638918818e-18,8.957340593988617e-07,7.886933196226623e-11,1.8865229037281877e-09,2.6533479119190778e-09,5.151991403411423e-12,5.058993987962065e-07,1.641892355726564e-13,1.579358865726407e-19,1.367684947638477e-16,3.128915446860676e-16,3.507731933005186e-11,1.89459916797155e-16,1.6179997959256864e-05,6.103078778021927e-16,6.696443601857591e-22
4.6089076286905996e-14,0.1547348997255798,0.0,38.42064561639252,0.03107430827570352,0.3193872629434929,0.35046409565994824,0.20700832108159184,0.09200660965907037,0.0,1.1618074846699198e-22,6.712524121858008e-07,1.1591095858427394e-18,0.0,1.0121507457286932e-30,2.787134245458256e-13,1.360635507197205e-23,1.988154318206923e-20,3.445294351578498e-29,2.6150083772843995e-12,2.604673921115527e-11,1.3064889352644345e-45,1.4749811318730276e-07,4.7360329762490355e-29,1.100139200811776e-18,2.0118399714671312e-36,6.714025877207251e-07,2.101889831475812e-33,1.1576954036070326e-05,3.948422949131567e-06,2.922281331563207e-06,3.1732987372817885e-06,2.6294455687481256e-06,1.2649081520125571e-06,1.3331572039892033e-06,1.1584759320447739e-06,1.648850028516575e-05,2.852833789665832e-09,5.299446346220068e-07,1.1298584214858462e-11,1.2006121048825132e-08,1.3381207538001206e-08,4.700054409664221e-18,9.046443676972321e-07,7.965788100230644e-11,1.911918779677804e-09,2.7192716010003376e-09,5.390846762292408e-12,5.109323646143796e-07,1.7084974882531836e-13,1.7099039727028563e-19,1.4112917787884376e-16,3.27264895722251e-16,3.577861583366856e-11,1.979629525596888e-16,1.634096012757885e-05,6.384240220426537e-16,7.063840608491816e-22
4.6543093196445596e-14,0.1547348997255798,0.0,38.42064532235718,0.031074300415118314,0.3193870422927372,0.3504638919921029,0.2070082828271989,0.09200649733242089,0.0,1.196502939478516e-22,6.778642710133372e-07,1.1936992080673044e-18,0.0,1.0629780555312806e-30,2.842818250214445e-13,1.402797353197818e-23,2.0276335153147588e-20,3.548117447372392e-29,2.6667169226537075e-12,2.6303319482879887e-11,1.3721192068048818e-45,1.4895061996026144e-07,4.8773775143115837e-29,1.1329511876465133e-18,2.1128700814933637e-36,6.780171477217034e-07,2.1859005503446526e-33,1.168919274174707e-05,3.98661750601792e-06,2.9520290930753794e-06,3.2043590824177196e-06,2.6551929193359793e-06,1.2773216282413944e-06,1.3467481807114404e-06,1.169843517460908e-06,1.6650915596542185e-05,2.9099455325302504e-09,5.350216488682408e-07,1.1636727782389772e-11,1.2243515252421527e-08,1.3646738232091286e-08,4.8414810141096455e-18,9.135546147223606e-07,8.04463720011957e-11,1.93734034407796e-09,2.7860720263674564e-09,5.6381049577809706e-12,5.159653272295968e-07,1.7771144186122633e-13,1.8498027247764561e-19,1.4557590241233153e-16,3.4213667323972683e-16,3.6486850917540717e-11,2.067497371446094e-16,1.650192209115576e-05,6.675193344223971e-16,7.44715742023289e-22
