Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202)
5.4463925812091235e-12,0.07659248437779444,0.0,19.01622963128707,0.031031385545883625,0.3189709260224747,0.35022168676415494,0.20670976679440206,0.09159823163997129,0.0,4.85248183779806e-28,4.006275997091571e-09,1.0113791926419847e-25,0.0,2.83327160477408e-38,1.5345456856520812e-10,4.302206684572215e-28,2.705870715979545e-28,1.222920242507734e-40,3.086751170773054e-14,6.447735788764342e-19,1.989898500917154e-65,1.0538826463237662e-14,8.265376240193346e-44,2.591894845194448e-26,4.648633768095511e-48,3.981472386623182e-09,7.333465020166658e-43,0.0004199517824304467,0.0003290664271673172,0.00021624046780741962,0.0002631013691084376,0.00019698467004885132,0.00010546871573334722,0.00010861891271172404,1.2143107881457313e-08,8.70102154294846e-14,1.0705139145043696e-06,4.3724717300781343e-05
5.486190121492395e-12,0.07659248437779444,0.0,19.016219627345276,0.03103107722472952,0.31896773735848066,0.350219781760097,0.2067077138810929,0.09159728998899916,0.0,4.959613875175156e-28,4.035539368838742e-09,1.0351888190837209e-25,0.0,2.9596688331080756e-38,1.5687230879880603e-10,4.429153512606382e-28,2.7455236584023012e-28,1.2499147937323558e-40,3.1320141456804794e-14,6.494816445579616e-19,2.063648163853501e-65,1.0634980508566082e-14,8.447824867703801e-44,2.668375315012053e-26,4.8560069771477085e-48,4.010372763909579e-09,7.550116042413871e-43,0.0004208933452007266,0.000331433595845544,0.00021784788501918938,0.0002650063439030397,0.00019826752534384448,0.00010623877374708243,0.00010942462551128825,1.223167273957211e-08,8.82250022695291e-14,1.086296429535981e-06,4.403303845488621e-05
5.525987661775667e-12,0.07659248437779444,0.0,19.016209639572967,0.031030769061945625,0.3189645489441287,0.3502178770088744,0.20670566307874047,0.09159636213027253,0.0,5.068310947315831e-28,4.064802581420172e-09,1.0593894678214526e-25,0.0,3.0907288410804805e-38,1.6034084955422851e-10,4.558886509884445e-28,2.7854646842139265e-28,1.277303558514559e-40,3.177606394956539e-14,6.541896635056835e-19,2.139568115847828e-65,1.0731411113153178e-14,8.6329378744189e-44,2.7465343497321357e-26,5.0710296302335786e-48,4.039270357015395e-09,7.771531530915058e-43,0.00042182111573092014,0.0003338002284030947,0.00021945569679173108,0.00026691106586235875,0.0001995482781357452,0.00010700882330714718,0.00011023050814669778,1.2320234792896182e-08,8.94481440598579e-14,1.102195587374244e-06,4.4341201238779826e-05
5.565785202058939e-12,0.07659248437779444,0.0,19.016199667764578,0.0310304610574504,0.31896136077936554,0.3502159725104523,0.20670361438389956,0.09159544786180776,0.0,5.178584394300782e-28,4.094065634856988e-09,1.0839849096562038e-25,0.0,3.2265881464434203e-38,1.6386057796870264e-10,4.691446049257874e-28,2.8256937877280226e-28,1.305089390524421e-40,3.223527914988413e-14,6.588976357676405e-19,2.2177058942964498e-65,1.0828118250995553e-14,8.820734547495471e-44,2.826396272540717e-26,5.2939256666602006e-48,4.068165166217275e-09,7.997780802046386e-43,0.0004227352960046955,0.0003361663249668566,0.00022106390308409556,0.0002688155350214658,0.0002008269318606652,0.00010777886442271473,0.000111036560519684,1.240879402166353e-08,9.067963982811885e-14,1.1182114124891503e-06,4.464920573400294e-05
5.605582742342211e-12,0.07659248437779444,0.0,19.016189711717534,0.03103015321116235,0.31895817286413836,0.3502140682647955,0.20670156779313045,0.09159454698457922,0.0,5.290445556026678e-28,4.123328529170308e-09,1.1089789287607898e-25,0.0,3.367386239261961e-38,1.674318814489711e-10,4.826872791175158e-28,2.866210963281767e-28,1.3332751433510591e-40,3.269778702167197e-14,6.6360556139179435e-19,2.298109725248199e-65,1.0925101896091603e-14,9.011234173543125e-44,2.9079855798882906e-26,5.524923900636826e-48,4.0970571917918366e-09,8.228933671990127e-43,0.00042363608504773504,0.0003385318856636663,0.00022267250385528333,0.0002707197514154058,0.00020210348994908564,0.00010854889710292891,0.00011184278253198636,1.2497350405903294e-08,9.191948860208349e-14,1.1343439293365513e-06,4.495705202205085e-05
5.6453802826254825e-12,0.07659248437779444,0.0,19.016179771232146,0.031029845523000033,0.3189549851983941,0.35021216427186896,0.2066995233029992,0.09159365930247587,0.0,5.403905772206189e-28,4.152591264381255e-09,1.1343753226779937e-25,0.0,3.51326562461331e-38,1.7105514767131605e-10,4.965207683622113e-28,2.9070162052353104e-28,1.3618636705027386e-40,3.31635875288789e-14,6.683134404260296e-19,2.380828528343044e-65,1.1022362022441532e-14,9.20445603862502e-44,2.991326941453824e-26,5.764258091284926e-48,4.125946434015665e-09,8.465060456718595e-43,0.0004245236789710539,0.0003408969106203117,0.0002242814990642448,0.0002726237150791989,0.0002033779558258665,0.00010931892135690433,0.00011264917408535255,1.2585903925442641e-08,9.316768940964704e-14,1.1505931623581552e-06,4.526474018437358e-05
5.685177822908754e-12,0.07659248437779444,0.0,19.01616984611163,0.031029537992882026,0.31895179778207977,0.3502102605316377,0.20669748091007756,0.09159278462225874,0.0,5.518976382368023e-28,4.181853840510942e-09,1.1601779023187404e-25,0.0,3.6643718655867303e-38,1.747307645815836e-10,5.10649196206222e-28,2.948109507971171e-28,1.390857825406987e-40,3.363268063549385e-14,6.730212729181515e-19,2.465911921750433e-65,1.1119898604047324e-14,9.400419428258594e-44,3.076445200108751e-26,6.012167013140861e-48,4.154832893165312e-09,8.706231971978139e-43,0.0004253982710136846,0.00034326139996353086,0.00022589088866988108,0.00027452742604784034,0.00020465033291025607,0.0001100889371937268,0.00011345573508153876,1.2674454559909602e-08,9.442424127882837e-14,1.1669591359815266e-06,4.557227030237587e-05
5.724975363192026e-12,0.07659248437779444,0.0,19.016159936162015,0.031029230620726985,0.3189486106151426,0.35020835704406683,0.2066954406109427,0.09159192275351868,0.0,5.635668725856946e-28,4.2111162575804844e-09,1.186390491960274e-25,0.0,3.820853626584093e-38,1.784591203952072e-10,5.2507671493769695e-28,2.989490865893655e-28,1.420260461410701e-40,3.410506630554448e-14,6.777290589158879e-19,2.553410227107363e-65,1.1217711614912737e-14,9.599143627416305e-44,3.163365371880978e-26,6.268894527151127e-48,4.183716569517302e-09,8.952519533273142e-43,0.00042626005158473554,0.000345625353820013,0.00022750067263104423,0.0002764308843563006,0.00020592062461590021,0.00011085894462245341,0.00011426246542230989,1.2763002288735862e-08,9.568914323776998e-14,1.1834418746200862e-06,4.587964245741732e-05
5.764772903475298e-12,0.07659248437779444,0.0,19.016150041192137,0.031028923406453593,0.3189454236975298,0.3502064538091213,0.20669340240217762,0.09159107350863513,0.0,5.753994141833842e-28,4.24037851561099e-09,1.213016929244332e-25,0.0,3.9828627169209815e-38,1.822406035972319e-10,5.39807505580622e-28,3.0311602734282833e-28,1.4500744317802577e-40,3.458074450309719e-14,6.824367984668889e-19,2.6433744744561744e-65,1.1315801029043305e-14,9.800647920526401e-44,3.252112645918912e-26,6.534689652159939e-48,4.212597463348129e-09,9.203994955850035e-43,0.0004271092083048353,0.0003479887723163993,0.00022911085090653786,0.0002783340900395261,0.00020718883435085189,0.00011162894365211281,0.00011506936500943973,1.2851547091159526e-08,9.6962394314738e-14,1.2000414026731072e-06,4.618685673081243e-05
5.80457044375857e-12,0.07659248437779444,0.0,19.016140161013595,0.03102861634998057,0.3189422370291885,0.3502045508267663,0.20669136628037083,0.09159023670273514,0.0,5.873963969275717e-28,4.269640614623567e-09,1.2400610651753212e-25,0.0,4.150554134728282e-38,1.8607560294233788e-10,5.5484577788885905e-28,3.073117725021233e-28,1.4803025897016256e-40,3.505971519225687e-14,6.871444916187264e-19,2.735856407182071e-65,1.1414166820446312e-14,1.000495159147363e-43,3.342712384455476e-26,6.809806636889077e-48,4.241475574934249e-09,9.460730554681373e-43,0.00042794592604696865,0.0003503516555792825,0.00023072142345511752,0.0002802370431324392,0.00020845496551758063,0.00011239893429170562,0.00011587643374471125,1.294008894622782e-08,9.824399353812212e-14,1.216757744525718e-06,4.6493913203830646e-05
5.8443679840418415e-12,0.07659248437779444,0.0,19.016130295440682,0.031028309451226706,0.318939050610066,0.35020264809696683,0.2066893322421164,0.09158941215365311,0.0,5.995589546975754e-28,4.298902554639319e-09,1.2675267641184966e-25,0.0,4.3240861111541456e-38,1.899645074548646e-10,5.701957703401847e-28,3.1153632151387933e-28,1.510947788280471e-40,3.5541978337166866e-14,6.918521384188948e-19,2.830908486950371e-65,1.1512808963130786e-14,1.0212073923600007e-43,3.435190122772155e-26,7.094505032409858e-48,4.270350904552096e-09,9.722799144449885e-43,0.00042877038697671475,0.00035271400373520763,0.00023233239023549124,0.00028213974366993855,0.0002097190215129815,0.00011316891655020448,0.00011668367152991683,1.3028627832799772e-08,9.953393993643562e-14,1.2335909245488988e-06,4.680081195769649e-05
5.884165524325113e-12,0.07659248437779444,0.0,19.016120444290365,0.031028002710110816,0.31893586444010974,0.3502007456196881,0.2066873002840142,0.09158859968189126,0.0,6.118882213543334e-28,4.328164335679349e-09,1.2954179037981338e-25,0.0,4.5036201548662986e-38,1.9390770642883402e-10,5.85861750130331e-28,3.1578967382668293e-28,1.5420128805422703e-40,3.602753390200881e-14,6.965597389148112e-19,2.928583898643483e-65,1.16117274311075e-14,1.0422034199705525e-43,3.5295715691630345e-26,7.389049765107066e-48,4.299223452478068e-09,9.990274039532603e-43,0.0004295827705918961,0.00035507581691067257,0.00023394375120632001,0.00028404219168689935,0.00021098100572838484,0.00011393889043655433,0.00011749107826685838,1.3117163729548865e-08,1.0083223253831532e-13,1.2505409670994827e-06,4.710755307358954e-05
5.923963064608385e-12,0.07659248437779444,0.0,19.016110607382274,0.03102769612655176,0.31893267851926704,0.35019884339489527,0.20668527040266935,0.09158779911058049,0.0,6.243853307404084e-28,4.357425957764753e-09,1.3237383752957088e-25,0.0,4.6893210968545573e-38,1.9790558942797443e-10,6.018480131670277e-28,3.20071828891026e-28,1.5735007194324177e-40,3.6516381851002546e-14,7.012672931538148e-19,3.028936555297613e-65,1.171092219838895e-14,1.063485170204892e-43,3.625882604898861e-26,7.693711210134745e-48,4.328093218988535e-09,1.0263229053984951e-42,0.00043038325376164755,0.000357437095232128,0.0002355555063262179,0.00028594438721817365,0.00021224092154956538,0.00011470885595967276,0.00011829865385734759,1.320569661496561e-08,1.0213887037252156e-13,1.2676078965201534e-06,4.741413663264465e-05
5.963760604891657e-12,0.07659248437779444,0.0,19.01610078453859,0.031027389700468453,0.31892949284748534,0.35019694142255336,0.20668324259469292,0.09158701026544185,0.0,6.370514166799888e-28,4.386687420916628e-09,1.3524920830480735e-25,0.0,4.881357135533519e-38,2.0195854628574416e-10,6.181588840640477e-28,3.243827861592546e-28,1.6054141578163335e-40,3.700852214840597e-14,7.059748011831681e-19,3.132021103039195e-65,1.1810393238989358e-14,1.0850545712348384e-43,3.7241492841911017e-26,8.008765265363688e-48,4.3569602043598336e-09,1.0541738501524918e-42,0.0004311720107649121,0.0003597978388259782,0.00023716765555375306,0.00028784633029859064,0.00021349877235675167,0.00011547881312845009,0.0001191063982032061,1.3294226467360132e-08,1.0345385246793822e-13,1.2847917371394461e-06,4.772056271595182e-05
6.003558145174929e-12,0.07659248437779444,0.0,19.016090975584092,0.03102708343177985,0.3189263074247123,0.35019503970262766,0.20668121685670127,0.09158623297474869,0.0,6.498876129788942e-28,4.415948725156067e-09,1.3816829448456316e-25,0.0,5.079899882145332e-38,2.0606696710535467e-10,6.347987161352512e-28,3.2872254508551985e-28,1.6377560484795738e-40,3.7503954758514984e-14,7.106822630500566e-19,3.2378929260210524e-65,1.1910140526924646e-14,1.1069135511782318e-43,3.824397834156024e-26,8.334493425820506e-48,4.385824408868272e-09,1.0825877195517218e-42,0.00043194921332837357,0.0003621580478185807,0.00023878019884744758,0.0002897480209629569,0.0002147545615246351,0.00011624876195174972,0.00011991431120626585,1.3382753264864679e-08,1.0477717785357256e-13,1.3020925132717462e-06,4.802683140455645e-05
6.0433556854582005e-12,0.07659248437779444,0.0,19.016081180346056,0.031026777320404944,0.31892312225089525,0.35019313823508347,0.20667919318531633,0.09158546706928924,0.0,6.628950534245781e-28,4.445209870504157e-09,1.4113148918305175e-25,0.0,5.28512440646243e-38,2.1023124225979452e-10,6.517718913886335e-28,3.3309110512572783e-28,1.6705292441279396e-40,3.800267964566326e-14,7.1538967880158805e-19,3.346608151358296e-65,1.2010164036212443e-14,1.1290640380990048e-43,3.926654654778772e-26,8.671182858618143e-48,4.414685832790126e-09,1.1115720448957488e-42,0.00043271503066383374,0.00036451772233624775,0.00024039313616577843,0.0002916494592460566,0.00021600829242237945,0.00011701870243840827,0.00012072239276836913,1.347127698543611e-08,1.0610884555855541e-13,1.3195102492172894e-06,4.833294277945928e-05
6.083153225741472e-12,0.07659248437779444,0.0,19.016071398654248,0.031026471366262784,0.3189199373259819,0.35019123701988586,0.20667717157716575,0.09158471238232974,0.0,6.760748717861303e-28,4.47447085698199e-09,1.441391868494773e-25,0.0,5.49720928279023e-38,2.1445176239185214e-10,6.690828205203732e-28,3.374884657374932e-28,1.7037365973875816e-40,3.8504696774222235e-14,7.200970484847937e-19,3.4582236540639442e-65,1.2110463740872065e-14,1.1515079600072563e-43,4.030946318877461e-26,9.019126478377679e-48,4.4435444764016426e-09,1.1411344074456498e-42,0.00043346962950504143,0.0003668768625052452,0.0002420064674671774,0.0002935506451826518,0.00021725996841363005,0.00011778863459723586,0.0001215306427913688,1.355979760685836e-08,1.0744885461214105e-13,1.337044969262161e-06,4.863889692161652e-05
6.122950766024744e-12,0.07659248437779444,0.0,19.016061630340893,0.031026165569272464,0.31891675264991987,0.35018933605700014,0.2066751520288826,0.09158396874957829,0.0,6.89428201814282e-28,4.503731684610644e-09,1.4719178326785236e-25,0.0,5.716336636269637e-38,2.1872891841413964e-10,6.867359429088828e-28,3.4191462638009175e-28,1.7373809608051122e-40,3.901000610860097e-14,7.248043721466285e-19,3.57279706198427e-65,1.2211039614924518e-14,1.1742472448593248e-43,4.13729957206728e-26,9.378623023141309e-48,4.472400339979037e-09,1.1712824384224416e-42,0.0004342131741439838,0.0003692354684517942,0.00024362019271003202,0.00029545157880748264,0.00021850959285652283,0.00011855855843701631,0.00012233906117712848,1.364831510674484e-08,1.0879720404370707e-13,1.3546966976782956e-06,4.894469391193988e-05
6.162748306308016e-12,0.07659248437779444,0.0,19.01605187524061,0.031025859929353108,0.31891356822265676,0.35018743534639174,0.20667313453710537,0.09158323600914885,0.0,7.029561772414072e-28,4.5329923534112035e-09,1.5028967555681577e-25,0.0,5.94269218947931e-38,2.2306310150911576e-10,7.047357266088601e-28,3.4636958651441506e-28,1.771465186847711e-40,3.9518607613246025e-14,7.295116498339701e-19,3.6903867607338967e-65,1.2311891632392472e-14,1.1972838205578613e-43,4.2457413327246026e-26,9.749977130776386e-48,4.501253423798493e-09,1.2020238190055034e-42,0.0004349458264666441,0.00037159354030207053,0.00024523431185268554,0.00029735226015526806,0.00021975716910369375,0.00011932847396650737,0.00012314764782752285,1.3736829462540836e-08,1.1015389288275457e-13,1.3724654587234782e-06,4.925033383129669e-05
6.202545846591288e-12,0.07659248437779444,0.0,19.016042133190393,0.031025554446423898,0.31891038404414046,0.3501855348880258,0.20667111909847838,0.09158251400152627,0.0,7.166599317815277e-28,4.562252863404746e-09,1.5343326216945015e-25,0.0,6.176465309337616e-38,2.2745470312910907e-10,7.230866683453412e-28,3.508533456029263e-28,1.8059921279032321e-40,4.003050125264134e-14,7.342188815936198e-19,3.811051898630605e-65,1.2413019767300272e-14,1.2206196149519e-43,4.356298691951102e-26,1.013349941587031e-47,4.530103728136169e-09,1.2333662803310098e-42,0.0004356677459882374,0.0003739510781822057,0.0002468488248534374,0.0002992526892607052,0.00022100270050228789,0.00012009838119444092,0.0001239564026444377,1.3825340651525842e-08,1.1151892015890798e-13,1.3903512766413413e-06,4.9555816760509854e-05
6.2423433868745595e-12,0.07659248437779444,0.0,19.016032404029605,0.031025249120404046,0.3189072001143186,0.35018363468186764,0.20666910570965108,0.0915818025695314,0.0,7.305405991303158e-28,4.591513214612345e-09,1.5662294289310019e-25,0.0,6.417849054304169e-38,2.3190411499634125e-10,7.417932935077562e-28,3.553659031096163e-28,1.8409646362803125e-40,4.054568699130815e-14,7.38926067472303e-19,3.934852391629879e-65,1.2514423993673907e-14,1.2442565558369341e-43,4.4689989135378847e-26,1.0529506547116243e-47,4.5589512532681855e-09,1.2653176034903597e-42,0.00043637908988792976,0.0003763080822182865,0.00024846373167054396,0.0003011528661584702,0.0002222461903939686,0.00012086828012952317,0.0001247653255297701,1.391384865081588e-08,1.1289228490191504e-13,1.4083541756613687e-06,4.9861142780358076e-05
6.282140927157831e-12,0.07659248437779444,0.0,19.016022687599886,0.031024943951212827,0.31890401643313915,0.3501817347278827,0.2066670943672787,0.09158110155828693,0.0,7.445993129650973e-28,4.620773407055075e-09,1.5985911884918992e-25,0.0,6.667040221880907e-38,2.3641172910295e-10,7.608601561439842e-28,3.599072584999612e-28,1.876385564208477e-40,4.106416479380487e-14,7.43633207516668e-19,4.061848928259197e-65,1.2616104285541027e-14,1.268196570954986e-43,4.5838694339296247e-26,1.09383213251894e-47,4.58779599947064e-09,1.2978856195286093e-42,0.0004370800130430487,0.00037866455253635593,0.00025007903226221845,0.00030305279088321856,0.0002234876421149267,0.00012163817078043494,0.0001255744163854288,1.4002353437365777e-08,1.142739861416469e-13,1.4264741799988916e-06,5.0166311971575784e-05
6.321938467441103e-12,0.07659248437779444,0.0,19.01601298374517,0.03102463893876955,0.31890083300054994,0.3501798350260364,0.20666508506802184,0.09158041081518371,0.0,7.588372069448554e-28,4.650033440754004e-09,1.631421924930409e-25,0.0,6.924239396412579e-38,2.4097793771101216e-10,7.802918389544118e-28,3.644774112408811e-28,1.91225776383825e-40,4.158593462472693e-14,7.483403017732879e-19,4.192102974552037e-65,1.2718060616930902e-14,1.292441587994678e-43,4.700937862188715e-26,1.1360272761113903e-47,4.616637967019593e-09,1.3310782094429097e-42,0.00043777066806279267,0.0003810204892624134,0.0002516947265866318,0.00030495246346958475,0.0002247270589958897,0.00012240805315583172,0.00012638367511333415,1.4090854987971413e-08,1.1566402290809803e-13,1.4447113138550903e-06,5.047132441485325e-05
