Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27)
9.26480050731138e-11,0.07540679193649383,0.0,18.704439609113077,0.030605351017356855,0.31250027063512187,0.34655470616453815,0.20423774292740346,0.09152473575026704,0.0,5.567257338469107e-23,4.7900299379607534e-08,8.184166086184324e-22,0.0,2.0602387670006154e-31,9.3648205410005e-07,1.3844512993827974e-23,3.1540501385483525e-26,1.4349945230759258e-37,5.6959797575713655e-12,5.2102121307882344e-18,2.7682161560589653e-60,4.905978390247719e-13,8.145958264690757e-41,9.006240539963862e-22,2.3792756232337806e-41,4.3204664720771385e-08,1.6263075791252845e-38,0.0004939749180248414,0.004540820114842389,0.004461540134891249,0.003930038074701652,0.001008831419374274,0.001765645827740956,0.0020642733148169157,2.254406564813168e-06,1.4836580769980075e-11,0.0002761794934080145,0.00046975924582755133,2.8138303329861172e-05,2.537346481379935e-05
9.308061992416499e-11,0.07540679193649383,0.0,18.704358682791764,0.030604127188201366,0.3124702328410247,0.34653871844171286,0.20422910188785945,0.09152475068062334,0.0,5.752321290776449e-23,4.812275706943285e-08,8.328737533790037e-22,0.0,2.1178250077772638e-31,9.509555441183636e-07,1.409900462445602e-23,3.183413977543562e-26,1.4551281745228328e-37,5.749167092220683e-12,5.234406245079053e-18,2.8332795983541175e-60,4.946918378873835e-13,8.260249898374264e-41,9.171788610651104e-22,2.44577620203105e-41,4.338477073481985e-08,1.6568273523755947e-38,0.0004939729292855704,0.004557650568131054,0.00448619699217163,0.0039460255750692836,0.0010092814767244944,0.0017738368098815026,0.00207454055087482,2.275378151039091e-06,1.496921337085638e-11,0.0002787254089663137,0.0004709830749830459,2.853249238954324e-05,2.573378302191109e-05
9.351323477521617e-11,0.07540679193649383,0.0,18.704277773522872,0.03060290945065652,0.3124402133959027,0.34652275075534245,0.20422046941329758,0.09152476581562503,0.0,5.942639431674627e-23,4.83452045027396e-08,8.475187080853679e-22,0.0,2.176738928239638e-31,9.655884858235784e-07,1.4356935256611975e-23,3.2129126167856933e-26,1.4754488057033467e-37,5.802600590182619e-12,5.25859933623315e-18,2.8995594058413016e-60,4.988011111522984e-13,8.375602949842523e-41,9.339573633513042e-22,2.51380994931763e-41,4.356469074489405e-08,1.6877741494330777e-38,0.0004939709431477156,0.004574447061072773,0.004510886420351223,0.00396199303899228,0.0010097233869435253,0.0017820273741709562,0.0020848088232217443,2.296437388921177e-06,1.5102383334187847e-11,0.00028128227643827244,0.000472200812527891,2.8930304617855743e-05,2.6097429675915793e-05
9.394584962626736e-11,0.07540679193649383,0.0,18.704196881121156,0.030601697774472365,0.3124102122720949,0.3465068030804011,0.20421184536944614,0.09152478115738072,0.0,6.13833485343781e-23,4.856764169238169e-08,8.623530353554728e-22,0.0,2.237004666887223e-31,9.80381958990463e-07,1.4618334535656486e-23,3.242546041873765e-26,1.4959572728859799e-37,5.856280238904588e-12,5.282791405257189e-18,2.9670725199244226e-60,5.029256397102994e-13,8.492022279827222e-41,9.509614889327047e-22,2.583404740170057e-41,4.374442494852386e-08,1.7191519235131362e-38,0.000493968959625936,0.004591209677664609,0.004535608374040617,0.003977940491496408,0.0010101572839443487,0.0017902175209678697,0.0020950780742139473,2.317584109993396e-06,1.5236089994038893e-11,0.00028385008161256955,0.00047341248871204635,2.9331755533507472e-05,2.646441833958487e-05
9.437846447731854e-11,0.07540679193649383,0.0,18.70411600540396,0.030600492129549184,0.31238022944202015,0.34649087539189455,0.2042032296242396,0.09152479670801009,0.0,6.339532907596333e-23,4.8790068651196975e-08,8.773783033815054e-22,0.0,2.298646683472852e-31,9.953370464506958e-07,1.488323221337836e-23,3.272314238462352e-26,1.5166544322374678e-37,5.9102060258446934e-12,5.306982453142049e-18,3.035836037835853e-60,5.070654044717416e-13,8.609512748482309e-41,9.6819317280544e-22,2.654588820684467e-41,4.392397354302499e-08,1.7509646458464925e-38,0.000493966978735042,0.004607938501749585,0.004560362807789117,0.003993867957575985,0.0010105832994395582,0.0017984072506252783,0.002105348246364333,2.338818145416406e-06,1.5370332685325686e-11,0.0002864288102165187,0.0004746181336352332,2.9736860634777316e-05,2.6834762545307027e-05
9.481107932836973e-11,0.07540679193649383,0.0,18.70403514619113,0.03059929248593673,0.3123502648781757,0.3464749676648598,0.20419462204778194,0.09152481246964408,0.0,6.546361234560865e-23,4.901248539200726e-08,8.92596085919655e-22,0.0,2.3616897616993133e-31,1.0104548340900612e-06,1.515165814774665e-23,3.302217192261752e-26,1.5375411398227936e-37,5.964377938471574e-12,5.331172480863098e-18,3.1058672133366584e-60,5.112203863663998e-13,8.728079215384115e-41,9.856543568678775e-22,2.727390811091572e-41,4.410333672549929e-08,1.7832163056765955e-38,0.0004939650004899934,0.004624633617016836,0.004585149676085011,0.0040097754621939334,0.0010110015629775152,0.0018065965634907887,0.0021156192823422607,2.360139325981895e-06,1.550511074381488e-11,0.0002890184479163789,0.00047581777724768073,3.0145635399427684e-05,2.7208475794002055e-05
9.524369417942091e-11,0.07540679193649383,0.0,18.70395430330502,0.03059809881383354,0.31232031855313785,0.34645907987436547,0.20418602251231127,0.09152482844442478,0.0,6.758949793467536e-23,4.9234891927618364e-08,9.080079622798948e-22,0.0,2.426159011924819e-31,1.0257364108456183e-06,1.542364230266326e-23,3.332254889038145e-26,1.558618251605213e-37,6.018795964264228e-12,5.355361489380443e-18,3.1771834574166483e-60,5.153905663433151e-13,8.84772653953149e-41,1.0033469899045034e-21,2.8018397088818563e-41,4.428251469283495e-08,1.815910910257017e-38,0.0004939630249058987,0.004641295107001754,0.004609968933355836,0.004025663030281806,0.0010114122019779085,0.0018147854599066696,0.0021258911249733437,2.381547482116908e-06,1.5640423506122386e-11,0.00029161898031766347,0.0004770114493508689,3.0558095284618304e-05,2.758557155503523e-05
9.56763090304721e-11,0.07540679193649383,0.0,18.70387347657041,0.03059691108358614,0.31229039043956175,0.3464432119955111,0.20417743089216453,0.09152484463450539,0.0,6.977430892244006e-23,4.94572882708201e-08,9.236155173157663e-22,0.0,2.4920798738773116e-31,1.0411828687028372e-06,1.569921474771597e-23,3.362427314613758e-26,1.5798866234462749e-37,6.073460090711867e-12,5.379549479639182e-18,3.249802338994263e-60,5.195759253706418e-13,8.968459579345942e-41,1.0212730275698377e-21,2.877964891941005e-41,4.446150764170672e-08,1.8490524848488572e-38,0.0004939610519980126,0.004657923055086161,0.0046348205339686475,0.004041530686739841,0.001011815341766734,0.0018229739402099389,0.0021361637172392645,2.403042443888155e-06,1.5776270309712136e-11,0.00029423039296544955,0.0004781991795982676,3.097425572682051e-05,2.796606326613243e-05
9.610892388152329e-11,0.07540679193649383,0.0,18.70379266581449,0.030595729265688338,0.31226048051018057,0.3464273640034277,0.20416884706374314,0.09152486104205032,0.0,7.201939217896519e-23,4.967967443438629e-08,9.394203414141833e-22,0.0,2.5594781193776007e-31,1.0567953026927051e-06,1.5978405657931938e-23,3.3927344548670323e-26,1.6013471111058447e-37,6.12837030531375e-12,5.403736452569644e-18,3.3237415856162663e-60,5.237764444354978e-13,9.09028319267175e-41,1.0394344323723705e-21,2.9557961216954885e-41,4.4640315768576156e-08,1.8826450727181432e-38,0.0004939590817817352,0.004674517544498456,0.004659704432230281,0.004057378456437003,0.0010122111056106939,0.0018311620047324465,0.002146437002277578,2.4246240410063116e-06,1.5912650492894856e-11,0.00029685267134468564,0.000479380997496072,3.1394132141731915e-05,2.834996433329589e-05
9.654153873257447e-11,0.07540679193649383,0.0,18.703711870866858,0.030594553330780476,0.3122305887378062,0.3464115358732777,0.2041602709054791,0.09152487766923516,0.0,7.432611867017962e-23,4.990205043107483e-08,9.55424030485237e-22,0.0,2.628379855071279e-31,1.0725748108888042e-06,1.6261245313531656e-23,3.423176295732791e-26,1.6230005702421265e-37,6.18352659557903e-12,5.42792240908764e-18,3.3990190841572815e-60,5.279921045438133e-13,9.213202236776096e-41,1.0578331736585368e-21,3.035363546268319e-41,4.481893926969183e-08,1.9166927351332326e-38,0.000493957114272611,0.004691078658313762,0.004684620582387618,0.004073206364211015,0.0010125996147510342,0.0018393496538009642,0.002156710923381516,2.4462921028302927e-06,1.604956339482679e-11,0.00029948580088049977,0.00048055693240393427,3.18177399241916e-05,2.8737288130720576e-05
9.697415358362566e-11,0.07540679193649383,0.0,18.703631091559426,0.030593383249648717,0.3122007150953282,0.34639572758025455,0.20415170229780163,0.0915248945182466,0.0,7.66958837651691e-23,5.012441627362767e-08,9.716281859520192e-22,0.0,2.698811525169399e-31,1.0885224944043559e-06,1.6547764099683398e-23,3.453752823202412e-26,1.6448478564116838e-37,6.2389289490266125e-12,5.452107350094699e-18,3.4756528815191416e-60,5.322228867201826e-13,9.337221568349186e-41,1.0764712275967161e-21,3.116697703644895e-41,4.499737834108962e-08,1.951199551362216e-38,0.000493955149486327,0.00470760647945408,0.004709568938627855,0.004089014434868409,0.0010129809884368282,0.001847536887737261,0.0021669854239998007,2.4680464583715176e-06,1.6187008355508504e-11,0.0003021297669385055,0.00048172701353569155,3.224509444809569e-05,2.9128048000711326e-05
9.740676843467684e-11,0.07540679193649383,0.0,18.703550327726433,0.030592218993224323,0.31217085955571433,0.3463799390995827,0.20414314112310414,0.09152491159128247,0.0,7.913010754567633e-23,5.0346771974770814e-08,9.880344147404515e-22,0.0,2.770799914197894e-31,1.1046394573892394e-06,1.6837992506258103e-23,3.484464023324004e-26,1.6668898250694568e-37,6.294577353184994e-12,5.476291276478302e-18,3.553661185330068e-60,5.364687720077139e-13,9.462346043504346e-41,1.0953505771612643e-21,3.1998295248489476e-41,4.5175633178592846e-08,1.9861696186703196e-38,0.0004939531874387112,0.004724101090688462,0.004734549455078762,0.004104802693184562,0.0010133553439577057,0.0018557237068581934,0.0021772604477364537,2.4898869362981583e-06,1.6324984715783653e-11,0.0003047845548251082,0.00048289126996009106,3.267621106631329e-05,2.952225725360057e-05
9.783938328572803e-11,0.07540679193649383,0.0,18.703469579204384,0.030591060532582898,0.31214102209201006,0.3463641704065179,0.2041345872657123,0.0915249288905518,0.0,8.163023511781083e-23,5.056911754721443e-08,1.0046443292691253e-21,0.0,2.844372149755698e-31,1.1209268070269755e-06,1.7131961127584734e-23,3.515309882202575e-26,1.6891273315687863e-37,6.35047179559212e-12,5.500474189112109e-18,3.6330623646436754e-60,5.407297414678842e-13,9.588580517778156e-41,1.1144732121165762e-21,3.2847903371285285e-41,4.535370397781254e-08,2.0216070523173076e-38,0.0004939512281457321,0.004740562574633131,0.004759562085808949,0.004120571163903748,0.0010137227966760534,0.0018639101114757797,0.0021875359383505986,2.511813364939374e-06,1.6463491817337715e-11,0.0003074501497878103,0.00048404973060151013,3.311110511060311e-05,2.9919929167666727e-05
9.827199813677922e-11,0.07540679193649383,0.0,18.703388845832055,0.03058990783894374,0.3121112026773381,0.3463484214763471,0.20412604061185205,0.09152494641827473,0.0,8.419773692596783e-23,5.079145300365277e-08,1.0214595474391541e-21,0.0,2.919555705281552e-31,1.1373856535316833e-06,1.7429700662206058e-23,3.546290386000218e-26,1.711561231161429e-37,6.406612263795246e-12,5.524656088856194e-18,3.7138749506378024e-60,5.450057761803922e-13,9.715929846130531e-41,1.1338411290011768e-21,3.371611867152023e-41,4.5531590934147767e-08,2.0575159855548856e-38,0.0004939492716234968,0.004756991013751664,0.004784606784828126,0.004136319871739164,0.0010140834600586793,0.0018720961018972818,0.002197811839756281,2.5338255722895237e-06,1.6602529002696837e-11,0.0003101265370155161,0.0004852024242406741,3.35497918915302e-05,3.0321076989053272e-05
9.87046129878304e-11,0.07540679193649383,0.0,18.703308127450395,0.03058876088366904,0.312081401284899,0.3463326922843879,0.20411750104961837,0.09152496417668253,0.0,8.683410906895608e-23,5.101377835676426e-08,1.0384816926240321e-21,0.0,2.9963784028294593e-31,1.1540171101450066e-06,1.7731241912634974e-23,3.577405520936284e-26,1.7341923789975774e-37,6.462998745350791e-12,5.548836976557264e-18,3.796117637313162e-60,5.492968572430115e-13,9.844398882944853e-41,1.1534563311118418e-21,3.4603262442141496e-41,4.570929424278567e-08,2.093900569624104e-38,0.0004939473178882497,0.004773386490355113,0.004809683506087374,0.004152048841372978,0.001014437445707962,0.0018802816784252803,0.002208088096022268,2.55592338601237e-06,1.674209561522654e-11,0.00031281370163883525,0.0004863493795153697,3.3992286698383366e-05,3.0725713931688454e-05
9.913722783888159e-11,0.07540679193649383,0.0,18.703227423902543,0.03058761963826325,0.31205161788796987,0.34631698280598916,0.20410896846894472,0.09152498216801756,0.0,8.954087361833371e-23,5.123609361921146e-08,1.0557123936595071e-21,0.0,3.0748684158527785e-31,1.1708222931330085e-06,1.8036615785111206e-23,3.6086552732875716e-26,1.7570216301258759e-37,6.519631227824194e-12,5.573016853048874e-18,3.879809282191825e-60,5.536029657714478e-13,9.97399248202806e-41,1.1733208284877506e-21,3.5509660034519127e-41,4.588681409870184e-08,2.1307649737527604e-38,0.0004939453669563715,0.004789749086602193,0.004834792203479399,0.0041677580974563795,0.001014784863392483,0.0018884668413577553,0.002218364651371868,2.5781066334452642e-06,1.688219099913054e-11,0.00031551162873038604,0.0004874906249211558,3.443860479909286e-05,3.113385317720568e-05
9.956984268993277e-11,0.07540679193649383,0.0,18.70314673503381,0.030586484074372342,0.3120218524599054,0.3463012930165308,0.2041004427615728,0.0915250003945334,0.0,9.231957893895178e-23,5.145839880364115e-08,1.0731532848334593e-21,0.0,3.1550542719969088e-31,1.1878023217830395e-06,1.8345853289358485e-23,3.640039629388501e-26,1.78004983949344e-37,6.576509698789784e-12,5.5971957191516535e-18,3.964968907015518e-60,5.579240828991942e-13,1.0104715496610717e-40,1.1934366378946671e-21,3.6435640890704894e-41,4.6064150696660495e-08,2.1681133851528048e-38,0.0004939434188443774,0.004806078884499393,0.0048599328308388,0.004183447664609605,0.001015125821077161,0.0018966515909881576,0.0022286414501827365,2.6003751416033175e-06,1.7022814499449507e-11,0.0003182203033050983,0.000488626188812069,3.488876144014866e-05,3.154550787486449e-05
9.999999999999999e-11,0.07540679193649383,0.0,18.703066518934943,0.030585360566515802,0.31199227390907985,0.34628571185269874,0.20409197219537517,0.09152501875293215,0.0,9.515538687527629e-23,5.167943116650123e-08,1.0907051253070424e-21,0.0,3.2364946234271544e-31,1.2048603618139256e-06,1.8657195680163332e-23,3.671379146904167e-26,1.8031453453645525e-37,6.633308946197436e-12,5.6212362321673495e-18,4.051119250551418e-60,5.622355154987079e-13,1.0235820529500926e-40,1.2136893531980653e-21,3.7376108364695657e-41,4.624029839758841e-08,2.2057336850212527e-38,0.0004939414846113368,0.0048222834798502,0.00488496225532561,0.004199028607409322,0.0010154585419271413,0.0019047894362790032,0.0022388600564180825,2.6226015138689173e-06,1.7163162141988452e-11,0.00032092423199212304,0.0004897496966686074,3.5340181852153836e-05,3.195832263355793e-05
1.0000245754098396e-10,0.07540679193649383,0.0,18.703066060691597,0.030585354163783083,0.3119921049741367,0.3462856228914233,0.20409192382102262,0.09152501885849461,0.0,9.51718000117045e-23,5.168069392268428e-08,1.090806005875792e-21,0.0,3.236964855900549e-31,1.2049583184005717e-06,1.8658985538342226e-23,3.671558575631316e-26,1.8032778619458707e-37,6.633634145830642e-12,5.6213735756735075e-18,4.0516156984437616e-60,5.622601897773891e-13,1.023657277934715e-40,1.2138057828091503e-21,3.7381538575790034e-41,4.624130423121472e-08,2.205950009017745e-38,0.0004939414735689167,0.004822375965901158,0.004885105341942321,0.004199117567421988,0.0010154604249528849,0.0019048359276054832,0.00223891843698669,2.6227287371835506e-06,1.7163965462059885e-11,0.00032093971032051433,0.0004897560994013281,3.5342771846519e-05,3.1960691141472286e-05
1.0043507239203515e-10,0.07540679193649383,0.0,18.702985400725407,0.030584229878422374,0.31196237540417177,0.34626997240610824,0.20408341154256363,0.09152503756217699,0.0,9.809913875848546e-23,5.1902978988956055e-08,1.108672201948332e-21,0.0,3.320629412005514e-31,1.2222914083060062e-06,1.89760437480276e-23,3.703212098466256e-26,1.8267065522272717e-37,6.691004556538469e-12,5.645550423409836e-18,4.139769008751815e-60,5.666112675746737e-13,1.0369569182315518e-40,1.2344302934027957e-21,3.834769081036169e-41,4.641827489670669e-08,2.244279068520046e-38,0.000493939531146771,0.004838640412510022,0.004910309690509128,0.004214767830452,0.001015788779465668,0.001913019851494349,0.0022491955564695166,2.6451672465690377e-06,1.7305643233672634e-11,0.0003236698346770909,0.0004908803847620325,3.580065122156948e-05,3.237941606130662e-05
1.0086768724308633e-10,0.07540679193649383,0.0,18.702904754986793,0.03058311119035655,0.3119326637235947,0.34625434153605783,0.2040749058231856,0.09152505650786735,0.0,1.0110322436934867e-22,5.2125254015055925e-08,1.1267535236347375e-21,0.0,3.4060775473750632e-31,1.2398027198314505e-06,1.9297059237138103e-23,3.735000184401752e-26,1.8503367649802624e-37,6.748620918513453e-12,5.669726263143731e-18,4.229448356528463e-60,5.709772974770517e-13,1.0503709557017878e-40,1.2553122065265047e-21,3.933443950305763e-41,4.65950628872679e-08,2.2831048048085393e-38,0.000493937591594853,0.004854872305876762,0.004935545830201055,0.004230398478227289,0.001016110987345314,0.001921203362935061,0.0022594727534707925,2.6676904958330224e-06,1.7447847161832045e-11,0.0003264106612184987,0.0004919990728278592,3.6262414746982525e-05,3.280169568603814e-05
