Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88)
3.6635403481699845e-09,0.054791484931128634,0.0,13.199879659852492,0.031075110263184432,0.16131026928545808,0.2430809697525534,0.1534333430238819,0.09113088983308973,0.0,4.254615140650719e-30,2.3493308795464223e-10,1.1310848500024025e-25,0.0,7.035955621732617e-35,0.0017649937711653667,2.1253889613165507e-27,2.7278302020310587e-32,2.040749156033192e-48,1.5063520987226824e-13,2.014408703337779e-24,2.227131737702919e-77,2.0546201137291966e-16,2.4766505527711925e-53,9.134104233759907e-25,1.0965997519980232e-48,2.99563410747033e-11,2.6807416735808392e-46,0.0008873057882630871,0.1191900572355326,0.08487663073548361,0.10740382215205294,0.004081614153387224,0.04949726300279512,0.038909355354895765,1.2432986568303565e-10,4.692621883779911e-13
3.686884999064017e-09,0.054791484931128634,0.0,13.198268328547119,0.031075110263184432,0.1607360290536602,0.24261339535499013,0.15317404481184727,0.09113099725152647,0.0,4.329438961867108e-30,2.3618499914266296e-10,1.151474187107924e-25,0.0,7.248654395386795e-35,0.001789019415627452,2.1627680835963208e-27,2.7866079721194177e-32,2.077398172793948e-48,1.5245730902846305e-13,2.025567027735588e-24,2.2949682872785646e-77,2.0657310864624633e-16,2.5211278572065083e-53,9.294614196646229e-25,1.1299707334088764e-48,2.9901367904940904e-11,2.746347129171713e-46,0.0008871983716169541,0.11967264503973046,0.08518695661784552,0.1078713965483643,0.004074187619947046,0.049763987748268096,0.03900100778249363,1.2384614924555418e-10,4.714772600067569e-13
3.7102296499580493e-09,0.054791484931128634,0.0,13.196665661112874,0.031075110263184432,0.16016559130763022,0.24214792037592667,0.15291524447132565,0.09113110409250373,0.0,4.4050594478504574e-30,2.374345053331546e-10,1.1720821271633218e-25,0.0,7.466226303825304e-35,0.00181314901560984,2.2005292208429655e-27,2.846350978478004e-32,2.1144528572356874e-48,1.5428919102346448e-13,2.0367064970299857e-24,2.364400048452448e-77,2.0768015275202205e-16,2.566097483536793e-53,9.456761271722509e-25,1.1641133988878964e-48,2.9846553092517825e-11,2.8131099622844972e-46,0.000887091532420769,0.12015297135881971,0.0854950178274024,0.10833687152617825,0.004066778976108413,0.05003019673262652,0.039091119209432076,1.2336938821560573e-10,4.736804100785341e-13
3.733574300852082e-09,0.054791484931128634,0.0,13.195071602808191,0.031075110263184432,0.15959893076807408,0.24168453501970477,0.15265694063622168,0.09113121035966588,0.0,4.481479276713918e-30,2.386816173236507e-10,1.1929092204282662e-25,0.0,7.688746889143651e-35,0.0018373809799886267,2.2386733418454626e-27,2.9070685731608344e-32,2.15191475112818e-48,1.5613083694849905e-13,2.047827147409084e-24,2.4354533060391634e-77,2.0878314365601858e-16,2.6115613029305736e-53,9.62054955024215e-25,1.1990398778436702e-48,2.9791898956625594e-11,2.8810425546001304e-46,0.0008869852670303379,0.12063104779001223,0.08580083266831523,0.10880025688115307,0.004059388148135684,0.050295891395701335,0.039179703317793496,1.2289944237625655e-10,4.758717311405112e-13
3.7569189517461145e-09,0.054791484931128634,0.0,13.19348609913043,0.031075110263184432,0.15903602230805733,0.24122322954009917,0.15239913194711935,0.09113131605664143,0.0,4.558701109287415e-30,2.399263458613143e-10,1.2139560084071197e-25,0.0,7.916292285811818e-35,0.0018617137231461919,2.277201407760866e-27,2.968770094520802e-32,2.1897853862756113e-48,1.5798222794752298e-13,2.058929014961809e-24,2.5081545846029357e-77,2.0988208171826792e-16,2.6575211744627353e-53,9.785983090393624e-25,1.234762396931643e-48,2.97374076811444e-11,2.950157328399033e-46,0.0008868795718172712,0.12110688579049271,0.08610441941427997,0.1092615623595139,0.004052015062733809,0.05056107317020373,0.03926677377732762,1.2243617502410264e-10,4.780513151488867e-13
3.780263602640147e-09,0.054791484931128634,0.0,13.191909095818474,0.031075110263184432,0.1584768409525722,0.24076399424003767,0.15214181705123553,0.09113142118704294,0.0,4.6367275892763604e-30,2.4116870164319186e-10,1.2352230239287204e-25,0.0,8.148939220227594e-35,0.0018861456652676295,2.3161143722023566e-27,3.03146486630081e-32,2.228066284560868e-48,1.59843345216962e-13,2.070012135678379e-24,2.5825306485734908e-77,2.1097696768723794e-16,2.703978945168274e-53,9.953065917681231e-25,1.2712932799661476e-48,2.968308132066432e-11,3.0204667462219593e-46,0.0008867744431691587,0.12158049668067596,0.08640579630515843,0.10972079765833309,0.004044659647046651,0.05082574348177285,0.039352344242627305,1.219794528654217e-10,4.802192534630584e-13
3.80360825353418e-09,0.054791484931128634,0.0,13.190340538855223,0.031075110263184432,0.15792136187809444,0.24030681947132287,0.1518849946023746,0.09113152575446684,0.0,4.715561343418584e-30,2.424086953164664e-10,1.2567107912263962e-25,0.0,8.386765010260119e-35,0.0019106752326254646,2.355413181325649e-27,3.095162196745974e-32,2.266758957989563e-48,1.6171417000545265e-13,2.0810765454507924e-24,2.6586085023488216e-77,2.120678026939845e-16,2.75093645009572e-53,1.0121802025298798e-24,1.3086449478293671e-48,2.962892180616277e-11,3.091983310533234e-46,0.0008866698774897368,0.12205189164738181,0.08670498154372443,0.11017797242580785,0.004037321828655242,0.05108990374902332,0.039436428350397096,1.2152914593867457e-10,4.823756368406099e-13
3.826952904428213e-09,0.054791484931128634,0.0,13.188780374470033,0.031075110263184432,0.15736956041213349,0.23985169563435604,0.15162866326088267,0.09113162976249317,0.0,4.795204981640313e-30,2.4364633747870827e-10,1.278419826018026e-25,0.0,8.629847564789311e-35,0.0019353008578580552,2.395098773914946e-27,3.1598713777279754e-32,2.305864908733917e-48,1.6359468361358496e-13,2.0921222800732995e-24,2.7364153903910115e-77,2.1315458824632864e-16,2.798395512360393e-53,1.0292195374501397e-24,1.3468299183787987e-48,2.9574930950518176e-11,3.1647195633852773e-46,0.0008865658711990522,0.12252108174696572,0.08700199329247363,0.11063309626153713,0.004030001535576045,0.05135355538359254,0.039519039716771995,1.21085127488777e-10,4.845205554326433e-13
3.850297555322246e-09,0.054791484931128634,0.0,13.18722854914097,0.031075110263184432,0.1568214120327735,0.23939861317786162,0.15137282169360244,0.09113173321468558,0.0,4.875661097210459e-30,2.448816386781254e-10,1.3003506355862743e-25,0.0,8.878265383236397e-35,0.001960020980236885,2.435172081467455e-27,3.2256016838898343e-32,2.3453856291763922e-48,1.6548486739364728e-13,2.1031493752428802e-24,2.81597879730956e-77,2.1423732622303155e-16,2.846357943197353e-53,1.0464249894970848e-24,1.3858608063518472e-48,2.952111045371365e-11,3.2386880860854276e-46,0.0008864624207336195,0.12298807790837074,0.08729684967054294,0.11108617871679617,0.004022698696259161,0.05161669979018778,0.039600191934724784,1.206472738565825e-10,4.866540987798199e-13
3.873642206216279e-09,0.054791484931128634,0.0,13.185685009597082,0.031075110263184432,0.15627689236820783,0.23894756259861477,0.15111746857382802,0.09113183611459107,0.0,4.9569322668938635e-30,2.4611460941381133e-10,1.3225037188588568e-25,0.0,9.132097555090091e-35,0.0019848340459269315,2.4756340282773743e-27,3.2923623718041537e-32,2.3853226019531664e-48,1.6738470274937266e-13,2.1141578665597168e-24,2.8973264479370163e-77,2.1531601886799224e-16,2.894825542014159e-53,1.0637969485178942e-24,1.42575032326878e-48,2.946746190786727e-11,3.3139014988641804e-46,0.0008863595225465691,0.12345289093613042,0.08758956875069943,0.11153722929481005,0.004015413239586533,0.05187933836663293,0.039679898571528704,1.2021546442477313e-10,4.887763558087634e-13
3.896986857110311e-09,0.054791484931128634,0.0,13.184149702820495,0.031075110263184432,0.15573597719626356,0.23849853444116947,0.1508626025812602,0.09113193846573986,0.0,5.0390210511029324e-30,2.4734526013599243e-10,1.3448795664889273e-25,0.0,9.391423759424901e-35,0.0020097385082367383,2.5164855315186225e-27,3.360162679150748e-32,2.42567729999737e-48,1.6929417113568717e-13,2.125147789527657e-24,2.9804863073929146e-77,2.1639066878445183e-16,2.9438000964433402e-53,1.0813358012745203e-24,1.466511277333059e-48,2.9413986801991934e-11,3.390372460545598e-46,0.0008862571731077895,0.12391553151329865,0.08788016855643194,0.11198625745102476,0.0040081450948700964,0.05214147250391525,0.03975817316630261,1.197895815136514e-10,4.908874148290682e-13
3.920331508004344e-09,0.054791484931128634,0.0,13.182622576048447,0.031075110263184432,0.1551986424439208,0.23805151929758842,0.150608222401962,0.09113204027164529,0.0,5.121929994048218e-30,2.4857360124627344e-10,1.3674786609354605e-25,0.0,9.656324264415274e-35,0.002034732827861492,2.5577275013269886e-27,3.4290118239081567e-32,2.466451186582159e-48,1.712132540584596e-13,2.1361191795546843e-24,3.0654865811398517e-77,2.1746127892921394e-16,2.993283382394668e-53,1.099041931479217e-24,1.5081565733300297e-48,2.936068652659096e-11,3.468113668219193e-46,0.0008861553689040678,0.12437601020432942,0.08816866705911308,0.11243327259337746,0.004000894191849933,0.052403103586231736,0.03983502922761256,1.1936951026160084e-10,4.929873635306464e-13
3.943676158898377e-09,0.054791484931128634,0.0,13.181103576775254,0.031075110263184432,0.1546648641868222,0.23760650780717532,0.15035432672831414,0.09113214153580368,0.0,5.2056616238874946e-30,2.497996430978817e-10,1.3903014765437049e-25,0.0,9.9268799268429e-35,0.0020598154731165576,2.5993608408811842e-27,3.498919003563581e-32,2.5076457153635695e-48,1.7314193307425315e-13,2.147072071953375e-24,3.152355715028607e-77,2.1852785260687977e-16,3.0432771641071636e-53,1.1169157198295912e-24,1.5506992125232118e-48,2.930756237801956e-11,3.547137856913843e-46,0.000886054106439222,0.12483433745788824,0.08845508217525648,0.11287828408256446,0.003993660460692377,0.05266423299103521,0.039910480231150194,1.1895513858096564e-10,4.950762889815876e-13
3.96702080979241e-09,0.054791484931128634,0.0,13.17959265275415,0.031075110263184432,0.1541346186487772,0.2371634906562079,0.15010091425897124,0.09113224226169415,0.0,5.290218452873735e-30,2.5102339599591026e-10,1.4133484796256001e-25,0.0,1.0203172191599994e-34,0.0020849849201639067,2.6413864464832933e-27,3.5698933943371756e-32,2.549262330423199e-48,1.7508018979007836e-13,2.1580065019413577e-24,3.2411223953351703e-77,2.1959039346409969e-16,3.093783194200892e-53,1.134957544043392e-24,1.5941522925489447e-48,2.9254615562687806e-11,3.6274577992732385e-46,0.0008859533822342226,0.12529052360961257,0.0887394317638461,0.11332130123230814,0.003986443831988111,0.052924862089080406,0.03998453961746886,1.1854635708118695e-10,4.971542776263356e-13
3.990365460686443e-09,0.054791484931128634,0.0,13.178089751999067,0.031075110263184432,0.15360788220125693,0.23672245857767282,0.14984798369881805,0.09113234245277858,0.0,5.375602977501654e-30,2.5224487019755863e-10,1.436620128540217e-25,0.0,1.048528309118648e-34,0.002110239653229508,2.6838052076382427e-27,3.6419441504242106e-32,2.5913024663106724e-48,1.7702800586314846e-13,2.16892250464177e-24,3.3318155487872897e-77,2.2064890548384823e-16,3.1448032137285025e-53,1.1531677788928816e-24,1.638529007308785e-48,2.920184720105382e-11,3.709086305233298e-46,0.0008858531928273159,0.12574457888480678,0.08902173362375645,0.11376233330962177,0.0039792442367502425,0.05318499224446954,0.04005722078979284,1.181430589479439e-10,4.992214152843183e-13
4.0137101115804754e-09,0.054791484931128634,0.0,13.176594822786315,0.031075110263184432,0.15308463136288378,0.23628340235100248,0.14959553375892562,0.09113244211250146,0.0,5.461817678653117e-30,2.5346407591237383e-10,1.4601168737741415e-25,0.0,1.077329524520336e-34,0.002135578164813567,2.7266180071326534e-27,3.7150804032519287e-32,2.6337675480859376e-48,1.789853630006357e-13,2.1798201150837094e-24,3.4244643425827668e-77,2.2170339297971644e-16,3.1963389522265544e-53,1.1715467962389314e-24,1.6838426468602615e-48,2.9149258331465064e-11,3.79203622170114e-46,0.0008857535347741381,0.12619651340108573,0.08930200549124513,0.11420138953507292,0.003972061606412351,0.053444624814697916,0.040128537111885,1.177451398963438e-10,5.012777871488742e-13
4.037054762474508e-09,0.054791484931128634,0.0,13.175107813656192,0.031075110263184432,0.15256484279891258,0.23584631280181304,0.14934356315650835,0.09113254124428981,0.0,5.5488650217411764e-30,2.5468102330248834e-10,1.483839158021831e-25,0.0,1.10672918598407e-34,0.0021609989558922125,2.7698257211128205e-27,3.7893112607536974e-32,2.6766589913613527e-48,1.8095224295942976e-13,2.1906993682026806e-24,3.519098184397717e-77,2.227538605902321e-16,3.248392127766589e-53,1.1900949650647465e-24,1.730106597305543e-48,2.909684991381271e-11,3.876320432235963e-46,0.0008856544046478242,0.12664633717095586,0.08958026503753196,0.11463847908304536,0.0039648958728265155,0.05370376115069905,0.04019850190598399,1.1735249811685438e-10,5.033234777865727e-13
4.060399413368541e-09,0.054791484931128634,0.0,13.173628673414484,0.031075110263184432,0.1520484933207059,0.2354111808016444,0.1490920706148809,0.09113263985155287,0.0,5.636747456852986e-30,2.5589572248285806e-10,1.5077874162658872e-25,0.0,1.1367356727362138e-34,0.00218650053611213,2.813429219162054e-27,3.8646458066579793e-32,2.7199782023435937e-48,1.8292862754589754e-13,2.2015602988410416e-24,3.6157467223865435e-77,2.238003132731972e-16,3.3009644470059944e-53,1.208812651509311e-24,1.7773343406784892e-48,2.904462283304381e-11,3.9619518567315175e-46,0.000885555799039108,0.12709406010434512,0.08985652986644979,0.11507361108199932,0.00395774696826132,0.053962402596889746,0.040267128450799355,1.169650341655097e-10,5.053585711368069e-13
4.083744064262574e-09,0.054791484931128634,0.0,13.172157351133928,0.031075110263184432,0.15153555988520173,0.2349779972677014,0.14884105486341526,0.09113273793768246,0.0,5.725467418891374e-30,2.5710818352149803e-10,1.5319620758572605e-25,0.0,1.1673574225584644e-34,0.0022120814239770773,2.8574293643772435e-27,3.941093099794082e-32,2.7637265778753685e-48,1.8491449861564477e-13,2.2124029417484505e-24,3.7144398451722915e-77,2.2484275630005733e-16,3.354057605238625e-53,1.2277002189004951e-24,1.8255394548297627e-48,2.8992577902506697e-11,4.048943451100383e-46,0.0008854577145564225,0.1275396920110734,0.09013081751217791,0.11550679461472987,0.003950614825399862,0.05422055049121483,0.04033442997957319,1.1658265090957325e-10,5.073831505117277e-13
4.107088715156607e-09,0.054791484931128634,0.0,13.17069379615553,0.031075110263184432,0.15102601959437556,0.23454675316259685,0.14859051463749862,0.0911328355060524,0.0,5.8150273277152835e-30,2.583184164397176e-10,1.5563635565953416e-25,0.0,1.1986029317355114e-34,0.002237740147027446,2.9018270134447725e-27,4.018662173412786e-32,2.8079055054769464e-48,1.869098380732794e-13,2.223227331582296e-24,3.815207681828701e-77,2.258811952502915e-16,3.407673286445202e-53,1.2467580277878869e-24,1.8747356133103544e-48,2.8940715867163087e-11,4.137308206959879e-46,0.0008853601478259931,0.12798324260327182,0.09040314543704626,0.11593803871862421,0.003943499377337704,0.05447820616519164,0.04040041967819898,1.1620525348486764e-10,5.093972985964275e-13
4.1304333660506395e-09,0.054791484931128634,0.0,13.169237958089889,0.031075110263184432,0.1505198496946951,0.23411743949409605,0.1483404486784908,0.09113293256001867,0.0,5.905429588278946e-30,2.595264312123532e-10,1.5809922708079462e-25,0.0,1.2304807550022847e-34,0.00226347524201211,2.946623016715732e-27,4.0973620345233295e-32,2.852516363387499e-48,1.8891462787217616e-13,2.2340335029081425e-24,3.918080601852949e-77,2.269156360058358e-16,3.46181316334348e-53,1.2659864359753134e-24,1.924936585253297e-48,2.888903740665e-11,4.227059151319747e-46,0.0008852630954919217,0.12842472149774514,0.09067353102941862,0.11636735238591701,0.003936400557580846,0.05473537094395436,0.04046511068340412,1.1583274920511866e-10,5.114010974494221e-13
4.153778016944672e-09,0.054791484931128634,0.0,13.167789786818346,0.031075110263184432,0.15001702757656948,0.23369004731486284,0.14809085573368228,0.0911330291029193,0.0,5.9966765907699025e-30,2.607322377680012e-10,1.605848623431159e-25,0.0,1.2629995054909136e-34,0.0022892852550534413,2.99181821828049e-27,4.1772016632452605e-32,2.897560520606257e-48,1.9092885001424324e-13,2.2448214902001594e-24,4.0230892151301375e-77,2.2794608474553073e-16,3.516478897438196e-53,1.2853857985530894e-24,1.976156235253837e-48,2.8837543138217193e-11,4.318209346271439e-46,0.000885166554216268,0.1288641382182839,0.09094199160164548,0.11679474456394442,0.003929318300043648,0.054992046146298,0.040528516080988966,1.1546504750357227e-10,5.133946285033618e-13
4.177122667838705e-09,0.054791484931128634,0.0,13.166349232494149,0.031075110263184432,0.14951753077379182,0.23326456772220738,0.147841734556253,0.09113312513807437,0.0,6.088770710745781e-30,2.6193584598924807e-10,1.6309330120890351e-25,0.0,1.2961678546773374e-34,0.002315168741804966,3.0374134560426062e-27,4.258190012176238e-32,2.943039336933473e-48,1.9295248654969021e-13,2.2555913278415504e-24,4.1302643718887666e-77,2.2897254793960515e-16,3.5716721390707917e-53,1.304956467929976e-24,2.028408523247903e-48,2.8786233619529248e-11,4.41077188867915e-46,0.0008850705206791304,0.12930150219792155,0.09120854438809269,0.11722022415539621,0.003922252539046777,0.05524823308472219,0.040590648904126926,1.1510205989134114e-10,5.153779725660003e-13
4.200467318732738e-09,0.054791484931128634,0.0,13.164916245543456,0.031075110263184432,0.14902133696297626,0.23284099185783538,0.1475930839052301,0.09113322066878567,0.0,6.181714309269955e-30,2.6313726571290054e-10,1.6562458271731336e-25,0.0,1.3299945323276565e-34,0.0023411242676023847,3.0834095617921218e-27,4.3403360057746156e-32,2.9889541630112276e-48,1.9498551957679784e-13,2.2663430501249818e-24,4.239637162648013e-77,2.299950323441845e-16,3.627394527468909e-53,1.3246987938648753e-24,2.0817075043890966e-48,2.8735109351352267e-11,4.504759909872468e-46,0.0008849749915787132,0.12973682278114246,0.09147320654323825,0.11764380001856682,0.0039152032093150825,0.055503933065474714,0.04065152213171968,1.1474369988622012e-10,5.17351209821373e-13
