Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511)
3.1578893936405417e-10,0.051829194243811355,0.0,12.807858249566891,0.030762369382476527,0.29680144710731865,0.3362028637532658,0.19645834577814159,0.09233884851312066,0.0,1.096329099537822e-24,3.5330988531339815e-12,6.0235524738307336e-31,0.0,3.738314447870011e-43,1.2161072647544245e-06,6.783584077459351e-33,8.583265732692789e-37,7.478863807192153e-55,1.2815687566596773e-16,4.046298850034263e-27,6.926986098902626e-88,9.791046710088741e-19,4.2748523080975434e-60,4.353785671217988e-30,8.237074404232341e-58,2.663842916891902e-12,1.9479173796281764e-53,0.0010985233086593916,0.015220427513139814,0.00934385527284263,0.012307420537439098,0.005688166141356491,0.004865699009057239,0.004686682914542579,1.750104234742039e-05,2.7513608607332206e-15,0.00012497387955440623,0.002620336672919441,2.4617066121759864e-05,0.0031139770497292966,0.00010759231938971933,6.299869376187501e-08,0.00013632834875067912,4.41468560149284e-17,8.169691781708807e-13,2.7061308926869686e-15,9.064092847075344e-09,0.0019745039096647184,4.395482811958449e-14,3.935593277648248e-09,1.8674660164012873e-10
3.1615686214513735e-10,0.051829194243811355,0.0,12.807794741484107,0.03076234590035284,0.2967762106275381,0.3361866845722355,0.19644980647753635,0.09234068880467385,0.0,1.1000637394209813e-24,3.537130306132721e-12,6.047420523864869e-31,0.0,3.763498854545252e-43,1.2199866191752988e-06,6.813268164611707e-33,8.603019771241696e-37,7.504707357605002e-55,1.2845267008703276e-16,4.050904883599123e-27,6.967001963800147e-88,9.806483428459086e-19,4.2896242521394426e-60,4.3728367096257954e-30,8.292537070367485e-58,2.6660446014026762e-12,1.9569278049695892e-53,0.001098539992293126,0.015237357012570382,0.00935395147449388,0.012321356875909725,0.005691191707734993,0.004871212720482387,0.004691679004664227,1.7501308566973246e-05,2.7570074032275884e-15,0.00012525407536861954,0.0026232626088693017,2.469695023831281e-05,0.0031173933272960154,0.0001078098445353997,6.326682265759187e-08,0.00013615912212294919,4.4196932229110576e-17,8.181199650765953e-13,2.707042344097051e-15,9.086047193210006e-09,0.0019767467342207356,4.396076143060082e-14,3.953592858439467e-09,1.8759270356346324e-10
3.1652478492622053e-10,0.051829194243811355,0.0,12.80773124344477,0.030762322233952553,0.2967509766360509,0.3361705064371675,0.1964412725548795,0.09234252961473982,0.0,1.103806550547631e-24,3.541161565126365e-12,6.071353439661522e-31,0.0,3.788822238678205e-43,1.2238739681329156e-06,6.843045300411578e-33,8.622796087408613e-37,7.530609743820496e-55,1.2874879949758631e-16,4.0555107170158465e-27,7.0072017056559e-88,9.82192342311668e-19,4.3044298262023767e-60,4.391947462785901e-30,8.348305650173217e-58,2.6682445882556087e-12,1.9659692891986405e-53,0.0010985566869375555,0.015254284714187962,0.009364046944947515,0.012335292298589692,0.005694212190432212,0.004876726137606884,0.004696674052390474,1.7501576147327757e-05,2.762658128392685e-15,0.00012553455935450838,0.0026261880381727143,2.4776995436993252e-05,0.003120809007489339,0.00010802752993309646,6.353578667610847e-08,0.00013599032867499827,4.4247005927341013e-17,8.192716987869185e-13,2.7079555340575494e-15,9.10803233198502e-09,0.0019789894285443654,4.3966689272241323e-14,3.9716532496732275e-09,1.8844159454067973e-10
3.168927077073037e-10,0.051829194243811355,0.0,12.807667755444077,0.030762298384649597,0.29672574513258565,0.33615432934797634,0.19643274400207328,0.09234437094355434,0.0,1.1075575403606318e-24,3.545192630127454e-12,6.095351313656725e-31,0.0,3.814285195828476e-43,1.227769318446994e-06,6.872915656624103e-33,8.64259468034554e-37,7.556571030175502e-55,1.2904526387975257e-16,4.060116350410431e-27,7.047585952064089e-88,9.837366682477419e-19,4.319269067060728e-60,4.411118040915422e-30,8.404381454213268e-58,2.6704428786445543e-12,1.9750419027373508e-53,0.0010985733925926566,0.015271210618233055,0.009374141682159198,0.012349226805551622,0.005697227597381304,0.004882239260595185,0.004701668057852744,1.7501845087667177e-05,2.7683130318877706e-15,0.0001258153314278772,0.0026291129612085666,2.4857201832947395e-05,0.0031242240900707604,0.00010824537542397671,6.380558745455345e-08,0.0001358219666811711,4.4297077111298553e-17,8.20424381316469e-13,2.7088704641827343e-15,9.130048288413804e-09,0.001981231992648221,4.397261569500715e-14,3.989774583268997e-09,1.892932802018249e-10
3.172606304883869e-10,0.051829194243811355,0.0,12.807604277477227,0.030762274353810005,0.2967005161168708,0.3361381533045767,0.19642422081103272,0.09234621279135297,0.0,1.111316716297412e-24,3.5492235011485307e-12,6.119414238279371e-31,0.0,3.839888323356212e-43,1.2316726769313777e-06,6.902879405084653e-33,8.662415549207457e-37,7.582591280999796e-55,1.2934206321566555e-16,4.0647217839086805e-27,7.088155332017528e-88,9.85281319498126e-19,4.3341420114848167e-60,4.430348554276488e-30,8.460765797015985e-58,2.6726394737625264e-12,1.9841457160839627e-53,0.0010985901092584016,0.015288134724946098,0.009384235684094123,0.012363160396868139,0.00570023793650307,0.004887752089611505,0.004706661021182464,1.750211538717378e-05,2.773972109375663e-15,0.0001260963915045453,0.002632037378354013,2.4937569541189986e-05,0.003127638574801896,0.00010846338084932321,6.407622663118057e-08,0.000135654034425435,4.4347145782638085e-17,8.215780146810821e-13,2.7097871360835923e-15,9.152095087563644e-09,0.0019834744265449116,4.397853589085454e-14,4.007956991276242e-09,1.9014776618037917e-10
3.1762855326947006e-10,0.051829194243811355,0.0,12.807540809539413,0.030762250142792023,0.29667528958863515,0.3361219783068832,0.1964157029736854,0.09234805515837118,0.0,1.1150840857899644e-24,3.5532541782021337e-12,6.143542305951144e-31,0.0,3.865632220425146e-43,1.2355840503940366e-06,6.932936717698643e-33,8.682258693152358e-37,7.608670560616038e-55,1.2963919748746926e-16,4.0693270176362135e-27,7.128910475909107e-88,9.868262949092253e-19,4.3490486962409043e-60,4.449639113176127e-30,8.517459997081062e-58,2.6748343748016947e-12,1.9932807998129323e-53,0.0010986068369347583,0.01530505703456748,0.009394328948726926,0.01237709307261185,0.0057032432157059785,0.004893264624819833,0.0047116529425110555,1.750238704502886e-05,2.7796353565227343e-15,0.00012637773950034667,0.002634961289984478,2.5018098676604492e-05,0.0031310524614444903,0.00010868154605053453,6.43477058453673e-08,0.00013548653020131095,4.439721194312798e-17,8.227326008978152e-13,2.7107055513704197e-15,9.174172754555748e-09,0.001985716730247044,4.39844558233599e-14,4.02620060585473e-09,1.9100505811325087e-10
3.1799647605055324e-10,0.051829194243811355,0.0,12.807477351625822,0.03076222575294611,0.29665006554760726,0.33610580435481047,0.1964071904819713,0.09234989804484428,0.0,1.1188596562648464e-24,3.557284661300803e-12,6.1677356090864385e-31,0.0,3.8915174880056544e-43,1.239503445637071e-06,6.963087766441333e-33,8.702124111341218e-37,7.634808933339808e-55,1.2993666667731772e-16,4.073932051718454e-27,7.169852015533217e-88,9.883715933298488e-19,4.3639891580912e-60,4.4689898279661324e-30,8.574465376886324e-58,2.677027582953389e-12,2.0024472245749202e-53,0.0010986235756216885,0.015321977547337533,0.009404421474041627,0.012391024832855348,0.005706243442886188,0.004898776866383907,0.004716643821969942,1.7502660060412712e-05,2.7853027689989083e-15,0.00012665937533113027,0.00263788469647368,2.5098789353943082e-05,0.003134465749760409,0.00010889987086912508,6.462002673761295e-08,0.00013531945231180488,4.444727559444869e-17,8.238881419849537e-13,2.7116257116545145e-15,9.196281314565237e-09,0.00198795890376722,4.3990367743223416e-14,4.044505559298948e-09,1.9186516164076925e-10
3.183643988316364e-10,0.051829194243811355,0.0,12.807413903731636,0.03076220118561503,0.29662484399351585,0.33608963144827336,0.19639868332784302,0.09235174145100754,0.0,1.1226434351431795e-24,3.5613149504570758e-12,6.191994240092306e-31,0.0,3.9175447288778005e-43,1.243430869456715e-06,6.993332723357636e-33,8.722011802938018e-37,7.661006463479585e-55,1.3023447076737483e-16,4.078536886280642e-27,7.210980584087226e-88,9.899172136112064e-19,4.378963433793856e-60,4.4884008090429374e-30,8.631783262894452e-58,2.6792190994080956e-12,2.0116450610967794e-53,0.0010986403253191504,0.015338896263496545,0.00941451325803156,0.012404955677671217,0.005709238625927559,0.004904288814467244,0.004721633659690547,1.750293443250465e-05,2.7909743424776564e-15,0.00012694129891275966,0.0026408075981936346,2.517964168782681e-05,0.0031378784395116447,0.0001091183551467251,6.489319094953701e-08,0.0001351527990693393,4.449733673822255e-17,8.250446399619923e-13,2.7125476185443062e-15,9.218420792821211e-09,0.0019902009471180412,4.3996282129655717e-14,4.062871984006091e-09,1.9272808240667862e-10
3.187323216127196e-10,0.051829194243811355,0.0,12.807350465852032,0.0307621764421339,0.2965996249260895,0.3360734595871864,0.19639018150326573,0.09235358537709602,0.0,1.1264354298406448e-24,3.5653450456834896e-12,6.216318291368369e-31,0.0,3.943714547634398e-43,1.2473663286433376e-06,7.023671760561926e-33,8.741921767109729e-37,7.687263215336774e-55,1.3053260973981444e-16,4.08314152144783e-27,7.252296816172897e-88,9.914631546069083e-19,4.39397156010298e-60,4.5078721668475006e-30,8.689414985559756e-58,2.6814089253554616e-12,2.0208743801815484e-53,0.0010986570860270963,0.015355813183284737,0.009424604298699308,0.012418885607132026,0.005712228772701685,0.004909800469233115,0.00472662245580429,1.750321016048305e-05,2.796650072635997e-15,0.00012722351016111326,0.0026437299955146686,2.5260655792745573e-05,0.0031412905304603134,0.00010933699872508073,6.516720012387748e-08,0.0001349865687956857,4.454739537623139e-17,8.262020968496379e-13,2.71347127364781e-15,9.240591214606751e-09,0.001992442860312104,4.400218445454246e-14,4.0813000125192255e-09,1.9359382605813149e-10
3.191002443938028e-10,0.051829194243811355,0.0,12.80728703798219,0.03076215152383025,0.2965744083450571,0.3360572887714644,0.19638168500021694,0.0923554298233447,0.0,1.1302356477674862e-24,3.56937494699258e-12,6.240707855306754e-31,0.0,3.97002755068405e-43,1.251309829981449e-06,7.054105050237844e-33,8.76185400302632e-37,7.71357925320569e-55,1.3083108357682038e-16,4.0877459573448776e-27,7.293801347797862e-88,9.930094151729616e-19,4.409013573768632e-60,4.527404011865171e-30,8.747361879334928e-58,2.6835970619842952e-12,2.0301352527084392e-53,0.0010986738577454744,0.015372728306942286,0.009434694594056636,0.012432814621310335,0.005715213891067899,0.0049153118308445575,0.004731610210442591,1.75034872435253e-05,2.8023299551544904e-15,0.00012750600899208442,0.002646651888805438,2.5341831783058287e-05,0.003144702022368657,0.00010955580144605402,6.54420559044891e-08,0.00013482075982189755,4.45974515101658e-17,8.273605146698202e-13,2.7143966785733158e-15,9.262792605258974e-09,0.0019946846433620013,4.400809554611102e-14,4.0997897774668675e-09,1.9446239824568256e-10
3.1946816717488595e-10,0.051829194243811355,0.0,12.807223620117272,0.030762126432024053,0.2965491942501475,0.336041119001022,0.19637319381068674,0.09235727478998841,0.0,1.1340440963285052e-24,3.5734046543968825e-12,6.265163024292025e-31,0.0,3.996484346254208e-43,1.2552613802497008e-06,7.08463276463811e-33,8.78180850986076e-37,7.739954641373588e-55,1.3112989226058623e-16,4.0923501940964594e-27,7.335494816377038e-88,9.945559941677662e-19,4.4240895115368286e-60,4.5469964546255766e-30,8.805625282677795e-58,2.6857835104825633e-12,2.039427749632829e-53,0.001098690640474227,0.015389641634709312,0.009444784142124414,0.01244674272027869,0.005718193988873301,0.004920822899464379,0.00473659692373687,1.750376568080783e-05,2.808013985717239e-15,0.00012778879532158115,0.0026495732784329326,2.5423169772992885e-05,0.003148112914999038,0.00010977476315162292,6.571775993634171e-08,0.00013465537048824383,4.4647505141605156e-17,8.285198954456737e-13,2.7153238349267758e-15,9.285024990169046e-09,0.001996926296280326,4.40139847039027e-14,4.118341411649794e-09,1.9533380462328208e-10
3.1983608995596913e-10,0.051829194243811355,0.0,12.80716021225245,0.030762101168027807,0.2965239826410895,0.3360249502757741,0.1963647079266777,0.09235912027726187,0.0,1.1378607829230618e-24,3.57743416790893e-12,6.289683890701112e-31,0.0,4.02308554439423e-43,1.2592209862208908e-06,7.115255076084323e-33,8.801785286789016e-37,7.766389444120645e-55,1.3142903577331556e-16,4.09695423182706e-27,7.377377860734104e-88,9.96102890452115e-19,4.439199410149545e-60,4.566649605702489e-30,8.864206538058094e-58,2.6879682720373954e-12,2.048751941986249e-53,0.0010987074342132936,0.015406553166825886,0.009454872940932574,0.012460669904109628,0.005721169073952769,0.0049263336752551476,0.0047415825958185475,1.750404547150614e-05,2.81370216001188e-15,0.00012807186906552633,0.0026524941647624923,2.5504669876646478e-05,0.003151523208113947,0.0001099938836838814,6.599431386551858e-08,0.0001344903991441432,4.4697556272344633e-17,8.296802412015318e-13,2.716252744313844e-15,9.307288394782214e-09,0.001999167819079662,4.401989847756195e-14,4.13695504791219e-09,1.9620805084826936e-10
3.202040127370523e-10,0.051829194243811355,0.0,12.80709681438288,0.03076207573314656,0.29649877351761206,0.3360087825956353,0.19635622734020472,0.0923609662853997,0.0,1.1416857149450723e-24,3.5814634875412564e-12,6.314270546903236e-31,0.0,4.049831756978424e-43,1.2631886546619653e-06,7.14597215696678e-33,8.821784332990047e-37,7.792883725719974e-55,1.3172851409722178e-16,4.10155807066098e-27,7.41945112110292e-88,9.976501028891885e-19,4.454343306344721e-60,4.5863635757137075e-30,8.923106991964207e-58,2.6901513478350827e-12,2.0581079008763745e-53,0.0010987242389626072,0.015423462903532019,0.009464960988520019,0.012474596172875668,0.005724139154128993,0.0049318441583792,0.0047465672268190385,1.750432661479478e-05,2.8193944737295867e-15,0.0001283552301398575,0.002655414548157816,2.558633220798528e-05,0.0031549329014759924,0.00011021316288503936,6.627171933921453e-08,0.0001343258441480985,4.474760490409796e-17,8.308415539629457e-13,2.7171834083398386e-15,9.32958284459785e-09,0.002001409211772597,4.4025764512256145e-14,4.155630819337745e-09,1.9708514258136693e-10
3.205719355181355e-10,0.051829194243811355,0.0,12.807033426503725,0.030762050128678005,0.296473566879444,0.33599261596052044,0.19634775204329516,0.09236281281463635,0.0,1.1455188997830092e-24,3.5854926133063935e-12,6.33892308525985e-31,0.0,4.0767235977091065e-43,1.2671643923340223e-06,7.176784179744265e-33,8.84180564764582e-37,7.819437550437639e-55,1.3202832721452823e-16,4.106161710722331e-27,7.46171523912899e-88,9.991976303445539e-19,4.4695212368562627e-60,4.606138475320935e-30,8.982327994909944e-58,2.692332739061079e-12,2.067495697487019e-53,0.0010987410547220976,0.015440370845067672,0.009475048282934582,0.012488521526649327,0.005727104237212475,0.0049373543489986335,0.00475155081686976,1.750460910984736e-05,2.8250909225650642e-15,0.00012863887846052718,0.002658334428980977,2.5668156880844946e-05,0.0031583419948479135,0.00011043260059742278,6.654997800573449e-08,0.0001341617038676319,4.479765103838887e-17,8.320038357566681e-13,2.7181158286082873e-15,9.351908365169463e-09,0.00200365047437171,4.403169814629823e-14,4.1743688589429846e-09,1.979650854866735e-10
3.2093985829921867e-10,0.051829194243811355,0.0,12.806970048610138,0.030762024355912496,0.2964483627263144,0.3359764503703444,0.1963392820279888,0.0923646598652062,0.0,1.1493603448198985e-24,3.589521545216871e-12,6.36364159812456e-31,0.0,4.103761682119663e-43,1.2711482059923152e-06,7.207691316943889e-33,8.861849229941292e-37,7.84605098253264e-55,1.3232847510746798e-16,4.1107651521350384e-27,7.504170857870899e-88,1.0007454716861608e-18,4.484733238414041e-60,4.6259744152296556e-30,9.041870901441301e-58,2.6945124469000015e-12,2.0769154030781183e-53,0.0010987578814916884,0.015457276991672753,0.009485134822232939,0.012502445965503095,0.005730064331001558,0.004942864247275321,0.004756533366102129,1.750489295583658e-05,2.830791502216546e-15,0.00012892281394350256,0.0026612538075924314,2.5750144008930224e-05,0.003161750487992567,0.00011065219666347366,6.682909151449159e-08,0.00013399797667922083,4.4847694677022547e-17,8.331670886106374e-13,2.7190500067223814e-15,9.37426498210474e-09,0.0020058916068895795,4.403751120246148e-14,4.1931693001684074e-09,1.9884788523165806e-10
3.2130778108030185e-10,0.051829194243811355,0.0,12.806906680697267,0.03076199841613312,0.29642316105795224,0.33596028582502174,0.1963308172863378,0.09236650743734341,0.0,1.1532100574333187e-24,3.593550283285219e-12,6.388426177843061e-31,0.0,4.130946627577589e-43,1.2751401023862547e-06,7.238693741160867e-33,8.88191507906442e-37,7.872724086256939e-55,1.32628957758284e-16,4.115368395022839e-27,7.546818621801755e-88,1.0022936257843403e-18,4.499979347743902e-60,4.6458715061890085e-30,9.101737070143214e-58,2.69669047253563e-12,2.0863670889857258e-53,0.0010987747192713004,0.015474181343587115,0.009495220604480563,0.012516369489509465,0.005733019443282448,0.0049483738533708955,0.0047615148746475615,1.7505178151934197e-05,2.8364962083857903e-15,0.00012920703650476557,0.0026641726843510322,2.5832293705815727e-05,0.003165158380672933,0.00011087195092575004,6.710906151600565e-08,0.00013383466096823397,4.489773582175474e-17,8.343313145540046e-13,2.7199859442845546e-15,9.396652721065574e-09,0.0020081326093387805,4.40435177636176e-14,4.212032276072642e-09,1.997335474871533e-10
3.21675703861385e-10,0.051829194243811355,0.0,12.80684332276026,0.03076197231061572,0.29639796187408657,0.33594412232446746,0.19632235781040658,0.09236835553128214,0.0,1.1570680449953998e-24,3.5975788275239666e-12,6.413276916753068e-31,0.0,4.1582790532875605e-43,1.2791400882594118e-06,7.269791625058345e-33,8.902003194206166e-37,7.899456925855447e-55,1.3292977514922898e-16,4.1199714395092856e-27,7.589659176810644e-88,1.0038420915118013e-18,4.515259601567667e-60,4.665829858991669e-30,9.161927863646335e-58,2.6988668171509106e-12,2.0958508266219995e-53,0.001098791568060848,0.015491083901050563,0.00950530562775166,0.012530292098740911,0.005735969581829226,0.00495388316744676,0.0047664953426374695,1.750546469731107e-05,2.8422050367780816e-15,0.00012949154606031312,0.0026670910596140363,2.59146060849448e-05,0.0031685656726521184,0.0001110918632269261,6.738988966190131e-08,0.00013367175512886834,4.49477744740393e-17,8.354965156171193e-13,2.7209236428959267e-15,9.419071607768096e-09,0.0020103734817318833,4.4049182181025675e-14,4.230957920684384e-09,2.0062207792734942e-10
