Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35)
7.444879808307287e-13,0.06210963536780779,0.0,15.42153412530445,0.031066867332351766,0.31934880832804197,0.3504521167437041,0.20697229934728772,0.09190780448843201,0.0,4.6240556366342015e-31,2.7784652492318918e-12,8.654006046673414e-35,0.0,7.83381510666263e-51,1.160742543925206e-13,3.231641280523044e-37,7.650484658957463e-36,1.3717010339697274e-52,7.791648412242984e-19,1.3731511030008537e-24,7.923545544600048e-85,8.267243731182919e-20,8.172515038988423e-57,6.13534650837579e-35,6.06311751026722e-63,2.7766888662975794e-12,7.307831610067503e-55,0.00011040748471577606,4.112530169979878e-05,2.964749175352598e-05,3.267539305709792e-05,2.6928848454945496e-05,1.2991981103790948e-05,1.315900903559761e-05,5.744097383071569e-06,6.842448895774228e-18,3.967876280817084e-09,5.5678335586908785e-06,5.703890974113152e-12,8.247432471121909e-07,5.1398695798749015e-09,1.5005676152968218e-17,9.255221402115051e-06,3.637432227086734e-17,3.3685087033173543e-12
7.585540827801817e-13,0.06210963536780779,0.0,15.421528847214383,0.031066711722958152,0.31934765840445184,0.3504514995030522,0.20697154782837737,0.09190589954738637,0.0,5.066244250434154e-31,2.830958130619922e-12,9.209571871356011e-35,0.0,8.764795972907861e-51,1.2286897755660308e-13,3.48283977135882e-37,7.942226219976967e-36,1.4509246453826895e-52,8.0888435395249e-19,1.3990924056175228e-24,8.700860531492411e-85,8.487111102985764e-20,8.644524711233618e-57,6.612253157304836e-35,6.783660887184261e-63,2.829113390535707e-12,7.875947833859357e-55,0.00011231331665081552,4.1902068282934794e-05,3.022186631887889e-05,3.3292633656520794e-05,2.743492995561675e-05,1.3237418385020285e-05,1.3407532894556814e-05,5.837405049461108e-06,7.10240607456699e-18,4.119191423484972e-09,5.6729215106544674e-06,6.033244184414017e-12,8.550266527139928e-07,5.335804514967509e-09,1.6182051208668242e-17,9.430028412301574e-06,3.706156809899928e-17,3.496992877708286e-12
7.726201847296347e-13,0.06210963536780779,0.0,15.42152357506956,0.031066556118789192,0.3193465084882843,0.35045088226673915,0.20697079641040733,0.09190400091120494,0.0,5.541168547046633e-31,2.8834509195540807e-12,9.79036480073189e-35,0.0,9.786201328241803e-51,1.2992702076802573e-13,3.7484040927673085e-37,8.239423889939457e-36,1.5331412558185712e-52,8.391600563550842e-19,1.4250336140471596e-24,9.538016241509775e-85,8.709374223923286e-20,9.134366497687433e-57,7.116433718889383e-35,7.574188598315541e-63,2.881536510379441e-12,8.47656099842778e-55,0.00011421287275497831,4.267882594224219e-05,3.079671612790049e-05,3.390986991704961e-05,2.7940911574984713e-05,1.3482854604808e-05,1.3656053123963591e-05,5.930185000924586e-06,7.367206679992204e-18,4.273336650805964e-09,5.778005604487226e-06,6.375034065372542e-12,8.858110431127591e-07,5.5353998661206455e-09,1.7426631120207837e-17,9.604832683940264e-06,3.774881542444027e-17,3.6278815539213848e-12
7.866862866790877e-13,0.06210963536780779,0.0,15.421518308851946,0.031066400519867837,0.31934535857953855,0.35045026503476484,0.20697004509335756,0.09190210855913547,0.0,6.050562058048269e-31,2.9359436160350175e-12,1.0397090585125605e-34,0.0,1.090492444695235e-50,1.3725361205581568e-13,4.028871640506223e-37,8.54207751950915e-36,1.618406348766378e-52,8.69991946027076e-19,1.4509747283024143e-24,1.0438402968994377e-84,8.934034807883269e-20,9.642370965751579e-57,7.648908453887798e-35,8.440035631555578e-63,2.9339582247166704e-12,9.110887262983235e-55,0.00011610617407722214,4.345557467814822e-05,3.137203846762628e-05,3.452710183895181e-05,2.8446793332808682e-05,1.3728289763464013e-05,1.3904569724015265e-05,6.022439325001364e-06,7.63685054734105e-18,4.4303118873042235e-09,5.8830858499926145e-06,6.729490829028849e-12,9.170940342075463e-07,5.738655378507123e-09,1.874203444217413e-17,9.779634184379152e-06,3.8436064334534e-17,3.76117471996519e-12
8.007523886285407e-13,0.06210963536780779,0.0,15.421513048543554,0.031066244926217085,0.319344208678214,0.35044964780712873,0.206969293877208,0.09190022247049516,0.0,6.596213864068731e-31,2.9884362200633833e-12,1.1030463797102062e-34,0.0,1.2128245372431459e-50,1.4485399047507295e-13,4.32478966756541e-37,8.85018695992597e-36,1.7067754071122196e-52,9.013800205641619e-19,1.4769157483959343e-24,1.140553669500211e-84,9.161094557137439e-20,1.016886867923571e-56,8.210716337279852e-35,9.386836303381984e-63,2.9863785324398943e-12,9.780165123109708e-55,0.00011799324158986865,4.4232314491079255e-05,3.1947830635716565e-05,3.5144329422494085e-05,2.8952575248843483e-05,1.3973723861297645e-05,1.4153082694908496e-05,6.114170112733382e-06,7.911337511803903e-18,4.5901170575102575e-09,5.988162256983796e-06,7.096844672552367e-12,9.488732454763648e-07,5.9455707971634575e-09,2.0130931246527045e-17,9.954432880931631e-06,3.912331491673014e-17,3.896872363853903e-12
8.148184905779937e-13,0.06210963536780779,0.0,15.421507794126475,0.031066089337859936,0.31934305878431,0.35044903058383076,0.20696854276193857,0.09189834262467059,0.0,7.179969155993409e-31,3.0409287316398266e-12,1.1691207838903573e-34,0.0,1.3463845116392365e-50,1.5273340602759812e-13,4.636715283566097e-37,9.163752063002999e-36,1.798303913139417e-52,9.333242775627386e-19,1.502856674340365e-24,1.2443061374069e-84,9.39055516238767e-20,1.0714190198358084e-56,8.802915057125236e-35,1.0420535247343978e-62,3.0387974324462266e-12,1.0485655410475048e-54,0.00011987409618894212,4.500904538146081e-05,3.2524089940473975e-05,3.576155266794239e-05,2.945825734283949e-05,1.4219156898617625e-05,1.4401592036839327e-05,6.205379458477316e-06,8.190667408470742e-18,4.752752085960886e-09,6.093234835283547e-06,7.477325778234966e-12,9.811463000786579e-07,6.156145866989695e-09,2.15960432301846e-17,1.0129228740876752e-05,3.981056725858323e-17,4.034974473607373e-12
8.288845925274467e-13,0.06210963536780779,0.0,15.421502545582841,0.031065933754819426,0.319341908897826,0.3504484133648707,0.20696779174752922,0.09189646900111728,0.0,7.803729782212288e-31,3.0934211507649977e-12,1.2380054949820001e-34,0.0,1.491982011370206e-50,1.608971195828008e-13,4.965215454159566e-37,9.482772681123944e-36,1.893047348528614e-52,9.65824714619902e-19,1.52879750614835e-24,1.3554751220926103e-84,9.622418302812244e-20,1.1278666079746216e-56,9.426581013420959e-35,1.15473986003353e-62,3.0912149236374087e-12,1.1228641292541393e-54,0.00012174875869450573,4.5785767349717516e-05,3.310081370085984e-05,3.6378771575561956e-05,2.9963839634542585e-05,1.446458887573208e-05,1.4650097750003154e-05,6.296069459718777e-06,8.47484007233159e-18,4.918216897199232e-09,6.198303594724168e-06,7.871164313484097e-12,1.013910824956279e-06,6.370380332749221e-09,2.3140143821826695e-17,1.0304021731459519e-05,4.049782144775148e-17,4.175481037251087e-12
8.429506944768997e-13,0.06210963536780779,0.0,15.421497302894851,0.031065778177118624,0.3193407590187613,0.3504477961502481,0.20696704083395995,0.09189460157935973,0.0,8.469454782042954e-31,3.1459134774395465e-12,1.3097746213492221e-34,0.0,1.6504696932808804e-50,1.6935040279889317e-13,5.310867000425223e-37,9.80724866724059e-36,1.9910611943578904e-52,9.988813293334452e-19,1.5547382438325286e-24,1.4744512997162778e-84,9.856685646112175e-20,1.1862626876437542e-56,1.0082809316957656e-34,1.2774025386634791e-62,3.1436310049198095e-12,1.2010428272275651e-54,0.00012361724985099703,4.6562480396273135e-05,3.367799924650973e-05,3.699598614561736e-05,3.0469322143694213e-05,1.4710019792948547e-05,1.4898599834594731e-05,6.3862422168885805e-06,8.763855338276944e-18,5.08651141577469e-09,6.303368545147406e-06,8.278590430815888e-12,1.0471644509329718e-06,6.588273939068577e-09,2.476605828792007e-17,1.04788118198912e-05,4.1185077571995676e-17,4.3183920428161336e-12
8.570167964263527e-13,0.06210963536780779,0.0,15.42149206604476,0.0310656226047806,0.3193396091471152,0.35044717893996297,0.20696629002121072,0.09189274033899081,0.0,9.179160905456196e-31,3.1984057116641217e-12,1.3845031565149357e-34,0.0,1.8227447241744336e-50,1.7809853804436982e-13,5.6742565982681095e-37,1.0137179874870293e-35,2.0924009311028657e-52,1.0324941193018576e-18,1.580678887405539e-24,1.601638829783839e-84,1.0093358848557601e-19,1.246640313788005e-56,1.0772713788174758e-34,1.4107359099697724e-62,3.1960456752044382e-12,1.2832344187860115e-54,0.00012547959032756096,4.733918452155057e-05,3.425564391774808e-05,3.7613196378372406e-05,3.097470489003135e-05,1.4955449650573965e-05,1.5147098290808195e-05,6.475899833181062e-06,9.0577130410982e-18,5.25763556624292e-09,6.408429696404355e-06,8.69983426784826e-12,1.0809048128123575e-06,6.809826430437292e-09,2.6476663837967242e-17,1.0653598973349606e-05,4.1872335719178105e-17,4.4637074783392146e-12
8.710828983758056e-13,0.06210963536780779,0.0,15.421486835014878,0.03106546703782848,0.3193384592828872,0.35044656173401467,0.20696553930926137,0.09189088525967179,0.0,9.93492311923309e-31,3.2508978534393744e-12,1.4622669798780022e-34,0.0,2.009750302968053e-50,1.871468183197767e-13,6.0559807778158235e-37,1.047256615809346e-35,2.1971220386368143e-52,1.066663082124324e-18,1.6066194368800167e-24,1.7374555838042439e-84,1.0332439555034212e-19,1.309032540993297e-56,1.1497426956014608e-34,1.5554699481681284e-62,3.2484589334069426e-12,1.3695739212403116e-54,0.0001273358007183818,4.811587972597185e-05,3.483374506560179e-05,3.8230402274090203e-05,3.147998789328653e-05,1.5200878448914694e-05,1.539559311883704e-05,6.565044414374433e-06,9.356413015488084e-18,5.431589273165813e-09,6.5134870583553784e-06,9.135125947294014e-12,1.1151295494744387e-06,7.035037551207695e-09,2.82748897289824e-17,1.0828383158979403e-05,4.255959597726131e-17,4.611427331862602e-12
8.851490003252586e-13,0.06210963536780779,0.0,15.421481609787577,0.031065311476285377,0.31933730942607663,0.3504459445324033,0.20696478869809196,0.091889036321132,0.0,1.0738875099682918e-30,3.3033899027659535e-12,1.5431428574238052e-34,0.0,2.21247720840201e-50,1.965005471797719e-13,6.456645922814881e-37,1.0813407371551063e-35,2.3052799962307757e-52,1.101388215400722e-18,1.6325598922685935e-24,1.8823333739403115e-84,1.0573929399089752e-19,1.3734724234867408e-56,1.2258100056775481e-34,1.7123714500687152e-62,3.3008707784476233e-12,1.4601985853649768e-54,0.00012918590154301288,4.8892566009958153e-05,3.5412300051813086e-05,3.8847603833033124e-05,3.198517117318782e-05,1.5446306188276493e-05,1.564408431887413e-05,6.653678068653202e-06,9.659955096041083e-18,5.608372461111474e-09,6.6185406408700285e-06,9.584695576953904e-12,1.1498363039706274e-06,7.263907045594742e-09,3.0163717369196923e-17,1.1003164343892388e-05,4.324685843430711e-17,4.7615515914341414e-12
8.992151022747116e-13,0.06210963536780779,0.0,15.421476390345282,0.031065155920174455,0.31933615957668277,0.35044532733512834,0.2069640381876825,0.09188719350316848,0.0,1.159320971205158e-30,3.3558818596445086e-12,1.6272084424282876e-34,0.0,2.4319653723001067e-50,2.0616503865548108e-13,6.8768682700265e-37,1.1159703370442132e-35,2.4169302825536585e-52,1.1366695167316217e-18,1.6585002535839007e-24,2.0367181816544308e-84,1.0817830002980535e-19,1.4399930151366993e-56,1.3055903032963521e-34,1.8822452525704547e-62,3.3532812092514294e-12,1.555247895369283e-54,0.00013102991324670537,4.9669243373929796e-05,3.599130624885127e-05,3.946480105546288e-05,3.249025474945882e-05,1.5691732868964543e-05,1.5892571891111724e-05,6.741802906432612e-06,9.968339117253882e-18,5.787985054654213e-09,6.723590453826948e-06,1.0048773249709703e-11,1.1850227236173037e-06,7.496434657675841e-09,3.2146180420997654e-17,1.1177942495167787e-05,4.3934123178475374e-17,4.914080245107224e-12
9.132812042241646e-13,0.06210963536780779,0.0,15.421471176670476,0.031065000369518883,0.31933500973470513,0.35044471014218975,0.20696328777801287,0.09188535678564594,0.0,1.2500179476750602e-30,3.408373724075689e-12,1.7145422761555076e-34,0.0,2.669305478379464e-50,2.161456171771483e-13,7.317273908621839e-37,1.1511454010521295e-35,2.532128375672357e-52,1.1725069837182845e-18,1.684440520838566e-24,2.201070386349109e-84,1.1064142977718047e-19,1.508627369452857e-56,1.3892024532143623e-34,2.065935469923678e-62,3.4056902247479704e-12,1.6548635688683582e-54,0.00013286785620073458,5.044591181830621e-05,3.657076103992376e-05,4.008199394164045e-05,3.299523864181874e-05,1.5937158491283435e-05,1.6141055835741426e-05,6.829421040185127e-06,1.028156491352578e-17,5.9704269783745055e-09,6.828636507113804e-06,1.0527589043517262e-11,1.2206864600879119e-06,7.732620131390667e-09,3.422536490310063e-17,1.1352717579852554e-05,4.462139029802306e-17,5.0690132809407755e-12
9.273473061736176e-13,0.06210963536780779,0.0,15.421465968745705,0.031064844824341863,0.31933385990014307,0.3504440929535871,0.20696253746906312,0.09188352614849633,0.0,1.346209702253704e-30,3.4608654960601446e-12,1.8052237885487282e-34,0.0,2.9256405866076013e-50,2.2644761749708617e-13,7.778498779576657e-37,1.18686591480963e-35,2.6509297530518585e-52,1.208900613962661e-18,1.710380694045214e-24,2.375864994002371e-84,1.1312869923115534e-19,1.5794085395862799e-56,1.476767190578926e-34,2.2643267507594477e-62,3.458097823871516e-12,1.7591895568542852e-54,0.0001346997507027252,5.122257134350602e-05,3.715066181898614e-05,4.0699182491826105e-05,3.3500122869982304e-05,1.618258305553718e-05,1.6389536152954246e-05,6.9165345842689515e-06,1.0599632319159143e-17,6.155698156858991e-09,6.933678810627181e-06,1.1021373021399536e-11,1.2568251695036023e-06,7.972463210541015e-09,3.6404409291963366e-17,1.1527489564961639e-05,4.5308659881302994e-17,5.2263506869992405e-12
9.414134081230706e-13,0.06210963536780779,0.0,15.421460766553558,0.031064689284666627,0.31933271007299596,0.3504434757693201,0.2069617872608132,0.09188170157171875,0.0,1.4481335526774948e-30,3.513357175598525e-12,1.8993332989150937e-34,0.0,3.202167783104777e-50,2.370763846129268e-13,8.261188675065454e-37,1.2231318640025562e-35,2.773389891555353e-52,1.2458504050673907e-18,1.7363207732164673e-24,2.561591865797998e-84,1.1564012427834677e-19,1.6523695783294861e-56,1.5684071208131245e-34,2.478345554883865e-62,3.510504005561002e-12,1.8683720436672117e-54,0.00013652561697697482,5.199922194994695e-05,3.773100599075141e-05,4.131636670627946e-05,3.400490745365977e-05,1.6428006562029212e-05,1.6638012842940564e-05,7.003145654758566e-06,1.0922541168359822e-17,6.343798514700442e-09,7.038717374272518e-06,1.1530355231439629e-11,1.2934365125224288e-06,8.215963638790607e-09,3.868650462243854e-17,1.1702258417478297e-05,4.599593201676297e-17,5.3860924513525606e-12
9.554795100725236e-13,0.06210963536780779,0.0,15.421455570076693,0.031064533750516415,0.3193315602532632,0.3504428585893886,0.20696103715324313,0.09187988303537903,0.0,1.5560329142909202e-30,3.5658487626914793e-12,1.9969520166039093e-34,0.0,3.5001398555895545e-50,2.480372736911754e-13,8.765999237855018e-37,1.2599432343715702e-35,2.899564267444341e-52,1.2833563546357984e-18,1.762260758364946e-24,2.7587559467506256e-84,1.1817572069432268e-19,1.7275435381165078e-56,1.6642467195005464e-34,2.7089614498356613e-62,3.5629087687600333e-12,1.9825594469664615e-54,0.0001383454751747755,5.2775863638045914e-05,3.8311790970698335e-05,4.193354658525935e-05,3.4509592412557016e-05,1.6673429011062374e-05,1.6886485905890144e-05,7.089256369277287e-06,1.1250291295237581e-17,6.534727976497747e-09,7.143752207964024e-06,1.2054765706773801e-11,1.330518154427105e-06,8.463121159664931e-09,4.107489458767214e-17,1.187702410435436e-05,4.668320679294445e-17,5.5482385620761654e-12
9.695456120219766e-13,0.06210963536780779,0.0,15.421450379297815,0.031064378221914487,0.31933041044094407,0.3504422414137923,0.20696028714633286,0.09187807051960971,0.0,1.670157341528283e-30,3.6183402573396566e-12,2.0981620416785707e-34,0.0,3.820866994365523e-50,2.5933564999106974e-13,9.293595960697468e-37,1.297300011711913e-35,3.0295083563787502e-52,1.3214184602718969e-18,1.788200649503269e-24,2.96787749432569e-84,1.2073550414406914e-19,1.804963471022959e-56,1.7644123322699588e-34,2.9571884272053982e-62,3.6153121124168872e-12,2.1019024177016618e-54,0.00014015934537473377,5.3552496408218986e-05,3.889301418507894e-05,4.255072212902398e-05,3.5014177766375446e-05,1.6918850402938955e-05,1.713495534199213e-05,7.174868846831837e-06,1.1582882533806548e-17,6.728486466855894e-09,7.248783321624575e-06,1.2594834465584473e-11,1.3680677652113338e-06,8.713935516551069e-09,4.3572875638249034e-17,1.205178659251052e-05,4.737048429848171e-17,5.712789007250953e-12
9.836117139714296e-13,0.06210963536780779,0.0,15.42144519419969,0.03106422269888414,0.3193292606360381,0.35044162424253106,0.20695953724006247,0.09187626400460956,0.0,1.7907625681428967e-30,3.670831659543706e-12,2.2030463655821708e-34,0.0,4.165718518847165e-50,2.7097688878874496e-13,9.844654185722726e-37,1.335202181873162e-35,3.1632776334170366e-52,1.3600367195803813e-18,1.8141404466440502e-24,3.1894923070542303e-84,1.233194901824578e-19,1.8846624287661e-56,1.8690321746798721e-34,3.2240862387145763e-62,3.667714035484514e-12,2.2265538400838768e-54,0.00014196724758308945,5.432912026088133e-05,3.9474673070925256e-05,4.316789333783085e-05,3.551866353481204e-05,1.7164270737960635e-05,1.738342115143507e-05,7.259985207648939e-06,1.1920314717985636e-17,6.925073910385942e-09,7.353810725185659e-06,1.3150791511093231e-11,1.4060830196647084e-06,8.968406452697541e-09,4.6183797080589083e-17,1.2226545848836611e-05,4.8057764622100633e-17,5.8797437749632784e-12
9.976778159208826e-13,0.06210963536780779,0.0,15.421440014765135,0.031064067181448694,0.3193281108385445,0.35044100707560444,0.20695878743441187,0.09187446347064356,0.0,1.9181105461968853e-30,3.723322969304278e-12,2.3116888717968233e-34,0.0,4.536124629622789e-50,2.8296637530170987e-13,1.0419859103830502e-36,1.3736497307589866e-35,3.3009275730162997e-52,1.3992111301666306e-18,1.8400801497999026e-24,3.424151953142536e-84,1.259276942547134e-19,1.9666734627049017e-56,1.9782363321030086e-34,3.5107617520529587e-62,3.720114536920542e-12,2.3566688315567474e-54,0.00014376920173403204,5.510573519644734e-05,4.005676507605508e-05,4.378506021193676e-05,3.602304973755936e-05,1.7409690016428542e-05,1.7631883334406876e-05,7.344607573013885e-06,1.2262587681598976e-17,7.124490231705014e-09,7.458834428587275e-06,1.3722866831553791e-11,1.4445615974562082e-06,9.226533711214125e-09,4.8911061174596647e-17,1.2401301840191908e-05,4.874504785261773e-17,6.049102853304927e-12
