Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540),SX(1251),S(1268),ONONO(331),SX(1279),NOX(214),CH2OH(45),S(1443),S(1482),S(1458),CNOX(1420),NH2(85),NH(86),N2OX(1412),S(1414),S(1422),CH3NX(699),CH2NX(707),CH3O(46),H3NO(550),CHNO2(385),S(1654),S(2008),NO2X(206),SX(544)
5.3770814030673303e-14,0.11156171647114635,0.0,0.027700743275184063,0.03107510946628068,0.31940967196969955,0.3504847584204254,0.20701221631234504,0.09201818407202433,7.329701991644134e-41,1.653726807926774e-26,2.6741954708822645e-08,6.060168701424901e-23,5.58801338984332e-26,6.054442596842795e-41,2.9846363812898655e-17,7.230253782802213e-31,1.8559888956805978e-22,4.990558809130706e-35,1.9257376190939098e-17,9.917371615849988e-15,7.928736678055786e-55,5.1085519399408094e-11,4.0038971089446407e-35,1.0212926599415662e-27,5.806972527510648e-48,2.675910211677883e-08,1.6952621977063987e-34,1.146685436570897e-08,3.969287891649947e-09,3.4557214511985985e-09,3.1588512187216827e-09,2.610086142390836e-09,1.2802626333205348e-09,1.1339415690808316e-09,9.410593182814687e-13,3.3542300221971216e-09,1.4427956720322787e-15,2.771217450164953e-12,1.2375424689993679e-11,3.3121047991449616e-09,1.2575179674785007e-09,7.559459119713735e-21,3.1509001356677003e-20,1.0587145156409006e-15,8.306470853127076e-14,1.4056505647727582e-13,1.003635069149721e-15,9.300069146079284e-12,8.959940814875904e-10,5.362042298572128e-10,1.2338507987738937e-14,4.634931465286304e-16,5.498995901173188e-25,2.9290016927153325e-14,8.687419484615665e-17,8.75968871234462e-16,6.374046529389857e-10,6.926635171754337e-28,3.437290114389659e-52,5.681994062669798e-26,4.7659704420257425e-26,8.687436246549539e-21,6.8192289343677e-32,9.972225591832417e-25,1.1013507455377518e-24,9.640015942034655e-39,1.5036636259670926e-37,2.5822815394805627e-46,2.656972646775608e-22,2.793311521393211e-14,1.259846239085891e-24,2.883087803443858e-25,3.795418920697204e-38,3.5436011243695454e-32,1.7160961276176747e-11,3.3316373272615154e-21,2.2749812686956953e-40,5.265684858795024e-41,5.844690601899477e-37,8.201241658418476e-21,5.46368396699286e-20,2.25844807128933e-15,1.939086209442404e-25,5.34386870257248e-55,1.8015832631766784e-68,1.990114640476397e-57,5.061605330437776e-10,1.8414698754878893e-18
5.5875832788040436e-14,0.11156171647114635,0.0,0.02770074207168322,0.031075109435148126,0.3194096715820456,0.3504847571005794,0.20701221616134,0.09201818363042187,8.88182383847695e-41,1.8556535518006761e-26,2.7788847648803444e-08,6.800641073976315e-23,6.270365764806396e-26,7.336201385904982e-41,3.2292106925394e-17,9.089385079856984e-31,2.0041497548301395e-22,5.599914056530387e-35,2.0794574167562477e-17,1.030561667114666e-14,9.66213663892082e-55,5.308541273653769e-11,4.5228646704851596e-35,1.1460396990665937e-27,7.03640226152519e-48,2.7806665567972217e-08,1.9156893270009753e-34,1.1908386620606967e-08,4.12415887696624e-09,3.592051727199648e-09,3.2823246556768546e-09,2.7118512645481663e-09,1.3306252751797485e-09,1.1778806069200371e-09,1.0162872215339702e-12,3.4855422284249445e-09,1.6190244855677554e-15,2.992515841422688e-12,1.3359930293268136e-11,3.4417669653601886e-09,1.3067380155804162e-09,8.547339444232495e-21,3.7393596776697075e-20,1.1002602323558294e-15,8.728284471421577e-14,1.5413269839517297e-13,1.1918135468829667e-15,9.67917797058916e-12,9.310656813310913e-10,5.570610083682606e-10,1.3323471465249991e-14,5.00494598423526e-16,6.178893272138195e-25,3.046895817395139e-14,9.382073004911392e-17,9.45896170098101e-16,6.623689514931199e-10,8.392907589778832e-28,4.345313063514855e-52,7.005598594541856e-26,5.19504211784584e-26,9.42872548756008e-21,7.686160634089215e-32,1.0681704249411754e-24,1.3793491530084446e-24,1.204064292497548e-38,1.8173688699056753e-37,3.233280572723194e-46,2.9816230146684847e-22,2.928446477317963e-14,1.4031522708832684e-24,3.341397167277184e-25,4.1348060533948813e-38,4.539775329915911e-32,1.7832956669137835e-11,3.601471325511509e-21,2.9767394731821887e-40,6.398794448043598e-41,7.082230095668807e-37,9.268817155321569e-21,6.486356763591017e-20,2.3928691990480393e-15,2.0947290734874554e-25,6.988033827596443e-55,2.544923867027992e-68,2.7041368835076335e-57,5.259756713520483e-10,2.147350406099473e-18
5.798085154540756e-14,0.11156171647114635,0.0,0.02770074086871377,0.031075109404020418,0.3194096711944045,0.3504847557807477,0.20701221601036604,0.09201818318936865,1.0686396337127594e-40,2.0733833726980735e-26,2.8835740545787308e-08,7.599132341247245e-23,7.006124664495171e-26,8.82637069161963e-41,3.4839079282086553e-17,1.1345913761067466e-30,2.157999459576355e-22,6.256955915551952e-35,2.2390784672713837e-17,1.0693861725591259e-14,1.16907305991156e-54,5.5085305956314096e-11,5.087148335739032e-35,1.2805562509703114e-27,8.465748475055695e-48,2.885422891771722e-08,2.1554663919900868e-34,1.2349369755209233e-08,4.278990876797761e-09,3.728460520084001e-09,3.405783851641273e-09,2.8135852449994646e-09,1.381006121456389e-09,1.221785826147855e-09,1.0944155924690082e-12,3.616854500665476e-09,1.8090540516469035e-15,3.2223200001308278e-12,1.4381846787268039e-11,3.5714291280693112e-09,1.3559573675708683e-09,9.614011234422567e-21,4.407657503514206e-20,1.1417314572965134e-15,9.151065956790405e-14,1.6835664035799846e-13,1.4056836574540348e-15,1.0059422848244222e-11,9.661368968960903e-10,5.779076972456122e-10,1.4346253842284465e-14,5.389169433995656e-16,6.913324447345922e-25,3.1650332823648466e-14,1.0103530733921234e-16,1.0185084257940502e-15,6.873340963251108e-10,1.0097558364193202e-27,5.445110123591345e-52,8.566889167291195e-26,5.642994166628498e-26,1.0203979912756606e-20,8.626335148609382e-32,1.1341517398940285e-24,1.704162781448417e-24,1.4779016008911083e-38,2.180978277270784e-37,3.9789198242667895e-46,3.3317155327744756e-22,3.065524045964701e-14,1.5561743704210448e-24,3.8507235026381815e-25,4.4914158713509205e-38,5.760263942390339e-32,1.8504965504513622e-11,3.8821127568238104e-21,3.856367937109598e-40,7.720603400976581e-41,8.521034638910838e-37,1.0420868135809783e-20,7.648277963550476e-20,2.5307567759806507e-15,2.256380210455218e-25,9.047506483529784e-55,3.549147527435781e-68,3.632581385337065e-57,5.457908078276588e-10,2.4898485683085877e-18
6.00858703027747e-14,0.11156171647114635,0.0,0.02770073966627504,0.03107510937289756,0.3194096708067763,0.3504847544609303,0.20701221585942323,0.09201818274886397,1.2773184245489477e-40,2.307511743054144e-26,2.9882633399774295e-08,8.45783540651533e-23,7.797302914773387e-26,1.0549511948567644e-40,3.7487830529387706e-17,1.4067813039511572e-30,2.317538009965622e-22,6.963480888343181e-35,2.4046006940729473e-17,1.1082106779183854e-14,1.4051930903481878e-54,5.7085199058753354e-11,5.698991478972484e-35,1.4252111754013537e-27,1.0118574259686644e-47,2.9901792166009e-08,2.415561763997101e-34,1.278980445246908e-08,4.4337839009802595e-09,3.864947794295962e-09,3.529228808259119e-09,2.915288093274821e-09,1.4314051605144855e-09,1.2656572564664184e-09,1.175445310148111e-12,3.748166838919046e-09,2.013405367606078e-15,3.460630559552674e-12,1.5441145521050298e-11,3.701091287272346e-09,1.4051760234615837e-09,1.0761841095736137e-20,5.1627824881481384e-20,1.1832732999104546e-15,9.574651134555897e-14,1.8323609372538393e-13,1.6475206403768257e-15,1.0440804170008932e-11,1.0012077253903935e-09,5.987443015923927e-10,1.5406855106939892e-14,5.787601940446277e-16,7.704496202243799e-25,3.283414087624489e-14,1.0851802379743958e-16,1.0938056382966843e-15,7.123000877450464e-10,1.2068673731860642e-27,6.767833272604777e-52,1.03968448913406e-25,6.10983154367508e-26,1.1013606595422798e-20,9.643134458875303e-32,1.1956677392528563e-24,2.0785334066676328e-24,1.7838850178134547e-38,2.6001590425333246e-37,4.8158176422397115e-46,3.7082127531902606e-22,3.2045442273570626e-14,1.7191332671942734e-24,4.414460509426484e-25,4.865558379518338e-38,7.24415614764404e-32,1.9176987782182004e-11,4.173594771609725e-21,4.9501972507650516e-40,9.254226453706335e-41,1.0184832035620781e-36,1.1659855599083036e-20,8.961720694137798e-20,2.6721107975107114e-15,2.4240392650689994e-25,1.1606688063082951e-54,4.891786087984047e-68,4.829161742380796e-57,5.656059424685393e-10,2.8717918724646064e-18
6.219088906014183e-14,0.11156171647114635,0.0,0.027700738464366374,0.031075109341779542,0.3194096704191611,0.35048475314112704,0.20701221570851153,0.09201818230890713,1.5174075382145284e-40,2.558634148763543e-26,3.092952621076444e-08,9.378943583744995e-23,8.645913397456526e-26,1.2531937304987437e-40,4.023891149315783e-17,1.7331106445686527e-30,2.482765406044315e-22,7.721285479917295e-35,2.576024020595678e-17,1.1470351831924496e-14,1.678621993595083e-54,5.908509204387133e-11,6.360671273012407e-35,1.5803733838654495e-27,1.2020122622601209e-47,3.094935531284273e-08,2.696958905136312e-34,1.3229691394597817e-08,4.588537959347348e-09,4.001513514167899e-09,3.652659527174416e-09,3.0169598189017894e-09,1.4818223806245563e-09,1.3094949275557918e-09,1.2593772528981602e-12,3.8794792431859766e-09,2.2325994988751582e-15,3.707448151939042e-12,1.6537797865465976e-11,3.830753442969304e-09,1.4543939832642866e-09,1.1993025432508675e-20,6.01200440763355e-20,1.2248877771631476e-15,9.998917885811112e-14,1.9876989686136504e-13,1.9196952577078953e-15,1.082332232662477e-11,1.0362781640230836e-09,6.195708265097327e-10,1.6505275247315387e-14,6.200243629466068e-16,8.554625074595523e-25,3.4020382331741024e-14,1.162689764494731e-16,1.1717878075803745e-15,7.372669260628386e-10,1.4336340802707504e-27,8.348253131308549e-52,1.2528898461352601e-25,6.595555826947555e-26,1.185801261955197e-20,1.0739980937984855e-31,1.2525559128582396e-24,2.505973052270477e-24,2.1217733116794972e-38,3.08095431350664e-37,5.744272717856916e-46,4.112077483551752e-22,3.3455070215186886e-14,1.892243354689165e-24,5.036066435279461e-25,5.257543588307707e-38,9.035305373037206e-32,1.9849023502020143e-11,4.4759505300825005e-21,6.30015170831552e-40,1.1024559043377418e-40,1.2099042613530843e-36,1.298805597581137e-20,1.0439463264901427e-19,2.8169312590617517e-15,2.5977061867808583e-25,1.476288430421761e-54,6.669414120327315e-68,6.357949034305231e-57,5.854210752725276e-10,3.296099486889968e-18
6.429590781750896e-14,0.11156171647114635,0.0,0.027700737262987118,0.031075109310666364,0.3194096700315587,0.3504847518213381,0.20701221555763089,0.09201818186949746,1.7923298608214328e-40,2.827346089108005e-26,3.197641897875778e-08,1.0364650672169483e-22,9.553969056512956e-26,1.4801889301814077e-40,4.3092874486913917e-17,2.122090889946307e-30,2.6536816478588146e-22,8.532166193999442e-35,2.7533483702758648e-17,1.1858596883813243e-14,1.9937444811681174e-54,6.108498491168404e-11,7.074505638286139e-35,1.7464118493046907e-27,1.4197488876810825e-47,3.199691835821358e-08,3.000659471092262e-34,1.3669031262909949e-08,4.7432530617300475e-09,4.13815764408371e-09,3.776076010030977e-09,3.1186004314048335e-09,1.5322577699650399e-09,1.3532988690693654e-09,1.3462122981715773e-12,4.010791713466595e-09,2.4671575916485285e-15,3.962773408331795e-12,1.7671775217725365e-11,3.960415595160196e-09,1.5036112469906982e-09,1.3309723901150409e-20,6.962878814980517e-20,1.2663773818567677e-15,1.042378169131232e-13,2.1495661552105604e-13,2.224674400577204e-15,1.1206977708568395e-11,1.0713482100047843e-09,6.403872770963455e-10,1.7641514251512096e-14,6.627094626933842e-16,9.465939362656297e-25,3.520905719013722e-14,1.2428826225530017e-16,1.2524549336194952e-15,7.622346115881866e-10,1.6932852869825234e-27,1.0225087128472126e-51,1.4999143684564513e-25,7.10016878413529e-26,1.2737605080981297e-20,1.192034536256839e-31,1.3060999215976355e-24,2.988675127179632e-24,2.488951878197032e-38,3.6298185012438312e-37,6.758311201036396e-46,4.54427283718241e-22,3.4884124284732106e-14,2.0757114046807847e-24,5.7190771622003e-25,5.667681516351684e-38,1.1182734322727077e-31,2.052107266390423e-11,4.789213204189871e-21,7.954286364617005e-40,1.3058456135589176e-40,1.4290952858164115e-36,1.4407703152631327e-20,1.2094796299736479e-19,2.965218156057301e-15,2.7773814419552753e-25,1.862752727111748e-54,8.999909770851983e-68,8.294764424065529e-57,6.052362062373514e-10,3.765800978732684e-18
6.64009265748761e-14,0.11156171647114635,0.0,0.02770073606213661,0.03107510927955803,0.31940966964396916,0.3504847505015633,0.20701221540678136,0.09201818143063432,2.105737774399939e-40,3.114243077753571e-26,3.3023311703754387e-08,1.1417150882011026e-22,1.0523482892040722e-25,1.7389502727244282e-40,4.605027203617141e-17,2.58317578596587e-30,2.830286735455496e-22,9.397919537067385e-35,2.9365736665509223e-17,1.2246841934850156e-14,2.35528614205287e-54,6.308487766220732e-11,7.842846489727788e-35,1.923695596690001e-27,1.6679584120436665e-47,3.304448130211676e-08,3.3276802958314098e-34,1.4107824737975503e-08,4.897929217957224e-09,4.274880148015421e-09,3.899478258472455e-09,3.22020994030587e-09,1.582711316621964e-09,1.3970691106383574e-09,1.4359513226713098e-12,4.142104249761222e-09,2.7176008603995277e-15,4.226606958744373e-12,1.8843048996924515e-11,4.090077743845031e-09,1.5528278146525395e-09,1.4713940543565282e-20,8.023237264922195e-20,1.307785022361561e-15,1.0849153388839591e-13,2.317945269512565e-13,2.5650194748979e-15,1.159177070608824e-11,1.1064178605474012e-09,6.6119365844894e-10,1.8815572107632786e-14,7.068155058728576e-16,1.0440677217221348e-24,3.6400165451433867e-14,1.3257597811829913e-16,1.3358070163884185e-15,7.872031446306092e-10,1.9892665582544733e-27,1.2441287496408906e-51,1.78463280161886e-25,7.623670185794219e-26,1.3652791086266783e-20,1.3187739349996498e-31,1.3546192267119399e-24,3.531904934663532e-24,2.8878428984291597e-38,4.253606531576188e-37,7.865212251147835e-46,5.005762183861185e-22,3.6332604482442616e-14,2.269738250484183e-24,6.467089151087871e-25,6.096282172390826e-38,1.3741033360041777e-31,2.1193135267709713e-11,5.113415975722942e-21,9.967593342015502e-40,1.5384726122384657e-40,1.6789678856377035e-36,1.5920863191441834e-20,1.3941508873615568e-19,3.1169714839208686e-15,2.963065057174747e-25,2.332801376017642e-54,1.2028125693211937e-67,1.0729161161463623e-56,6.250513353606439e-10,4.2840181757431075e-18
6.850594533224323e-14,0.11156171647114635,0.0,0.02770073486181418,0.031075109248454535,0.3194096692563925,0.3504847491818028,0.20701221525596292,0.09201818099231698,2.4615406038275375e-40,3.419920642635986e-26,3.4070204385754275e-08,1.2538638930727955e-22,1.1556467968164228e-25,2.0327030862536242e-40,4.911165708773756e-17,3.126902611100736e-30,3.012580668880747e-22,1.0320342013053506e-34,3.125699832859944e-17,1.2635086985035291e-14,2.768349999765949e-54,6.508477029545703e-11,8.668088592119218e-35,2.11259371535474e-27,1.949735229447732e-47,3.4092044144547416e-08,3.6790573455541393e-34,1.4546072499423093e-08,5.052566437855008e-09,4.411680989632076e-09,4.022866274142278e-09,3.3217883551235615e-09,1.6331830085910332e-09,1.4408056818659459e-09,1.5285952021730701e-12,4.2734168520701875e-09,2.9844506039990796e-15,4.498949431911904e-12,2.0051590649856158e-11,4.219739889023821e-09,1.6020436862615267e-09,1.6207675524142808e-20,9.201193198020269e-20,1.3493944696549077e-15,1.1274929046069828e-13,2.4928172022015633e-13,2.9433868963498724e-15,1.1977701709151346e-11,1.1414871128644618e-09,6.819899756616812e-10,2.0027448803782367e-14,7.523425050729028e-16,1.1481089193595726e-24,3.759370711563135e-14,1.4113222087204898e-16,1.4218440558615198e-15,8.121725254994008e-10,2.3252655436719908e-27,1.5044300857847223e-51,2.111210717391415e-25,8.166061059301827e-26,1.4603977754123912e-20,1.4545725563251142e-31,1.4026993826062068e-24,4.1347952144139804e-24,3.3113811196620806e-38,4.959617219040054e-37,9.047298616374897e-46,5.497509213648293e-22,3.7800510808554676e-14,2.474517214492764e-24,7.283775458953138e-25,6.543655554750471e-38,1.6770881462264364e-31,2.1865211313311064e-11,5.4485920387767846e-21,1.240274881117778e-39,1.8034357095566556e-40,1.962638490171571e-36,1.7529594509080332e-20,1.5993896639229925e-19,3.2721912380759645e-15,3.1547565014937062e-25,2.900939860631354e-54,1.592958191964622e-67,1.3766507622891355e-56,6.448664626399223e-10,4.85398904479502e-18
7.061096408961036e-14,0.11156171647114635,0.0,0.027700733662019188,0.03107510921735587,0.31940966886882877,0.35048474786205647,0.2070122151051755,0.09201818055454478,2.8638963753834874e-40,3.744974327017043e-26,3.5117097024757506e-08,1.373130995241894e-22,1.2654937405736082e-25,2.3648777362440117e-40,5.227758443439411e-17,3.764911559871054e-30,3.200563448180948e-22,1.1301230128239936e-34,3.32072679264319e-17,1.3023332034368706e-14,3.238418247598571e-54,6.708466281144909e-11,9.55266137802566e-35,2.31347534759669e-27,2.2683704917225872e-47,3.5139606885500766e-08,4.0558420653641825e-34,1.4983775226123824e-08,5.207164731247346e-09,4.548560132889413e-09,4.146240058683714e-09,3.4233356853739688e-09,1.6836728337768608e-09,1.4845086123327197e-09,1.6241448116784947e-12,4.404729520393809e-09,3.2682281906400472e-15,4.779801455511508e-12,2.1297371645601984e-11,4.3494020306965705e-09,1.651258861829375e-09,1.7792793452503466e-20,1.0505131183631304e-19,1.3910915121553447e-15,1.1701057965688988e-13,2.674160565929419e-13,3.3625265084766067e-15,1.2364771107488344e-11,1.176555964170802e-09,7.027762338266912e-10,2.1277144328067382e-14,7.992904728814084e-16,1.2589435925818805e-24,3.878968218273002e-14,1.4995708729149216e-16,1.5105660520131726e-15,8.37142754503667e-10,2.705204166274049e-27,1.8086373344942182e-51,2.4841005580863036e-25,8.727341790452205e-26,1.5591572214071362e-20,1.5997908511791013e-31,1.4416222853656521e-24,4.80989381645311e-24,3.7720143983675126e-38,5.7555766708887445e-37,1.0338058988978029e-45,6.020477877383728e-22,3.928784326330454e-14,2.6902359799011204e-24,8.172866751490133e-25,7.01011168154889e-38,2.03394343856394e-31,2.253730080058195e-11,5.7947745974629916e-21,1.53309846018642e-39,2.1040484835081492e-40,2.2834218037834268e-36,1.923580996266032e-20,1.8266746882991795e-19,3.4308774139460833e-15,3.35245587548687e-25,3.5836373605156567e-54,2.0917590253808373e-67,1.7530319101426097e-56,6.646815880726081e-10,5.479045705079563e-18
7.27159828469775e-14,0.11156171647114635,0.0,0.027700732462750965,0.031075109186262034,0.3194096684812779,0.3504847465423245,0.20701221495441913,0.09201818011731702,3.3172643202153636e-40,4.0899996910519955e-26,3.616398962076412e-08,1.4997359635585429e-22,1.3820904396083578e-25,2.7391529094280532e-40,5.554861065126795e-17,4.510203335391216e-30,3.3942350734024906e-22,1.2342380386620338e-34,3.521654469342733e-17,1.3411577082850462e-14,3.771426787737816e-54,6.908455521019937e-11,1.0499041078971269e-34,2.5267097061052755e-27,2.6273936381313446e-47,3.618716952497198e-08,4.459106795847931e-34,1.542093359592328e-08,5.361724107955194e-09,4.68551754195147e-09,4.269599613739788e-09,3.5248519405696055e-09,1.7341807799848581e-09,1.528177931588686e-09,1.7226010251636682e-12,4.536042254732415e-09,3.569455080604934e-15,5.0691636558118965e-12,2.2580363483436078e-11,4.479064168863292e-09,1.7004733413677959e-09,1.947115940209147e-20,1.1943742802200567e-19,1.4325034083127144e-15,1.2127523601221895e-13,2.861952101684637e-13,3.82529233486883e-15,1.2752979290517761e-11,1.2116244116830265e-09,7.235524380333162e-10,2.2564658668596736e-14,8.476594218862432e-16,1.376799163712306e-24,3.998809065273029e-14,1.5905067407415384e-16,1.6019730048177535e-15,8.621138319522654e-10,3.13328807409614e-27,2.1625223990189517e-51,2.908095733385544e-25,9.307513615733671e-26,1.661598160898785e-20,1.7547948731650298e-31,1.4776319385581232e-24,5.554932116843546e-24,4.2609089735349865e-38,6.649724193441869e-37,1.171533905103206e-45,6.575632475306895e-22,4.07946018469284e-14,2.9170745443644334e-24,9.138172175417542e-25,7.49596058346019e-38,2.4521510788652315e-31,2.320940372939499e-11,6.1519968693226206e-21,1.8833767072611465e-39,2.4438836619714165e-40,2.644872642186328e-36,2.1041420540936695e-20,2.0775400778481275e-19,3.5930300069547144e-15,3.5561638920286476e-25,4.399709630683996e-54,2.725189159533764e-67,2.2166394061987673e-56,6.844967116559951e-10,6.1626472089013424e-18
