Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35)
1.4073097540309888e-10,0.045450764422602166,0.0,0.011259462857209523,0.031075110263184432,0.31940091591741226,0.35047951543977224,0.20700615379627388,0.09201658186027073,0.0,7.698800712066018e-37,1.0318569819553941e-14,4.1942133358774105e-40,0.0,4.633628942852738e-55,3.206016828009627e-11,2.0811082130612505e-42,9.117822232023779e-43,1.2846107122676856e-64,6.876864985278035e-23,7.115510295977526e-32,1.656040377006754e-103,5.389960918600282e-25,1.0761316780713177e-70,3.7824350641814485e-39,6.633836017310635e-72,1.0312895881631696e-14,1.4590039741894233e-65,1.6142412170017424e-06,6.64130929634217e-06,4.232648156289466e-06,5.276699756540964e-06,3.970411726139277e-06,2.1115307733505037e-06,2.156220241201382e-10,6.541232664545227e-09,4.403656232263993e-18,3.0862671647804514e-10,6.269013529323985e-09,5.801286910149791e-09,5.439081441127013e-25,2.095972164031641e-06,1.2175502904393912e-18,3.184424430372702e-16,2.2197640823280493e-21,5.048338859638285e-14
1.4135919974868042e-10,0.045450764422602166,0.0,0.011259355964748379,0.031075110263184432,0.3194008768466848,0.35047949191752914,0.20700612844273908,0.09201658188216735,0.0,7.870294077307765e-37,1.0364631660320314e-14,4.267527696094846e-40,0.0,4.759099035720136e-55,3.249161481428985e-11,2.118502677830901e-42,9.199407331153083e-43,1.3018910376814036e-64,6.938352711725947e-23,7.147273541038005e-32,1.6933345240480066e-103,5.436528473965739e-25,1.0906075851390922e-70,3.8503994939594454e-39,6.813467833108026e-72,1.0358906970352923e-14,1.4852228679565174e-65,1.6142266178393527e-06,6.670911664142164e-06,4.251557247038499e-06,5.300221999657684e-06,3.986429355479129e-06,2.120882099434718e-06,2.164680803565306e-10,6.599505256107778e-09,4.443052172409052e-18,3.127215140923383e-10,6.3236798002196245e-09,5.851904916754875e-09,5.463362051514379e-25,2.105308069065956e-06,1.2391270089134046e-18,3.255346278546178e-16,2.4393694604959777e-23,5.093439251740187e-14
1.4198742409426197e-10,0.045450764422602166,0.0,0.011259249087183678,0.031075110263184432,0.3194008377764865,0.3504794683955742,0.20700610310356318,0.09201658190414763,0.0,8.044786012518624e-37,1.0410693497995288e-14,4.341798308913362e-40,0.0,4.8873874215556905e-55,3.292691622941869e-11,2.1563987010108193e-42,9.281355807164382e-43,1.319325638902393e-64,7.000113706346551e-23,7.179036782209309e-32,1.7312975566185817e-103,5.483296163856065e-25,1.1052127306398427e-70,3.9192754973983924e-39,6.997134509899747e-72,1.040491783016949e-14,1.5117934873305628e-65,1.614211995384329e-06,6.700513645747006e-06,4.270466440975881e-06,5.323743954539708e-06,4.002432804268071e-06,2.1302327658556847e-06,2.173131903038153e-10,6.65803397473009e-09,4.482623481431942e-18,3.16851857541636e-10,6.378570990818761e-09,5.902723975178488e-09,5.48764267072214e-25,2.1146437957050437e-06,1.2609872048193582e-18,3.3275214449861854e-16,-1.3515591225329706e-21,5.1387394691108927e-14
1.426156484398435e-10,0.045450764422602166,0.0,0.011259142224502092,0.031075110263184432,0.31940079870681737,0.3504794448739074,0.20700607777873375,0.09201658192621041,0.0,8.222314540648907e-37,1.0456755332578905e-14,4.417033447696e-40,0.0,5.0185445094195766e-55,3.3366089691185665e-11,2.1948007445106538e-42,9.363667659985106e-43,1.3369152015297268e-64,7.062147963918449e-23,7.210800019493638e-32,1.7699384321393237e-103,5.530263989764986e-25,1.1199476889069185e-70,3.989071183787756e-39,7.184908216599361e-72,1.0450928461083542e-14,1.5387189623832257e-65,1.6141973510081791e-06,6.730115241236488e-06,4.289375737755564e-06,5.347265621218984e-06,4.018422084921559e-06,2.1395827726268823e-06,2.1815735689806117e-10,6.716818790342925e-09,4.522370158417345e-18,3.2101789134505296e-10,6.433686945514091e-09,5.953743862749768e-09,5.511923298808205e-25,2.123979343975967e-06,1.28313327827906e-18,3.4009663430216606e-16,2.7235398483720036e-21,5.184239039697884e-14
1.4324387278542505e-10,0.045450764422602166,0.0,0.011259035376690367,0.031075110263184432,0.3194007596376775,0.3504794213525289,0.20700605246823844,0.09201658194835456,0.0,8.40291798132037e-37,1.0502817164071203e-14,4.493241421435949e-40,0.0,5.1526213813747936e-55,3.380915236549982e-11,2.233713289946732e-42,9.446342889542749e-43,1.354660411162234e-64,7.124455479221026e-23,7.242563252893197e-32,1.8092661876445558e-103,5.577431953194843e-25,1.134813034273468e-70,4.0597946982308275e-39,7.37686208563228e-72,1.0496938863097232e-14,1.5660024370250793e-65,1.6141826860104685e-06,6.759716450690373e-06,4.3082851370248635e-06,5.370786999727435e-06,4.03439720984418e-06,2.1489321197617698e-06,2.190005830632353e-10,6.77585967288001e-09,4.56229220244995e-18,3.252197599034992e-10,6.489027508816844e-09,6.0049643571838254e-09,5.5362039358304815e-25,2.133314713905766e-06,1.3055676731438852e-18,3.4756975259063533e-16,4.290831877484395e-22,5.22993913669132e-14
1.438720971310066e-10,0.045450764422602166,0.0,0.011258928543735353,0.031075110263184432,0.3194007205690667,0.35047939783143844,0.2070060271720648,0.0920165819705791,0.0,8.586634951612068e-37,1.0548878992472214e-14,4.570430574757015e-40,0.0,5.289669798445924e-55,3.42561214184712e-11,2.2731408386413747e-42,9.52938149576486e-43,1.3725619533985045e-64,7.187036247034467e-23,7.274326482410181e-32,1.849289940134299e-103,5.624800055656648e-25,1.1498093410724352e-70,4.131454221643456e-39,7.573070221466635e-72,1.0542949036212705e-14,1.5936470690052464e-65,1.6141680016225821e-06,6.78931727418838e-06,4.327194638427516e-06,5.3943080900969544e-06,4.050358191429657e-06,2.1582808072737827e-06,2.1984287171129527e-10,6.835156592278026e-09,4.602389612614457e-18,3.294576074996934e-10,6.544592525356765e-09,6.0563852365799195e-09,5.560484581846875e-25,2.1426499055214548e-06,1.3282928607659465e-18,3.551731687384359e-16,-2.326942483532422e-21,5.2758391604316647e-14
1.4450032147658814e-10,0.045450764422602166,0.0,0.011258821725623949,0.031075110263184432,0.319400681500985,0.3504793743106362,0.20700600189020038,0.09201658199288307,0.0,8.773504366842506e-37,1.0594940817781983e-14,4.6486092879140955e-40,0.0,5.4297422066040715e-55,3.470701401641336e-11,2.3130879116222078e-42,9.612783478579068e-43,1.3906205138368868e-64,7.249890262139744e-23,7.306089708046786e-32,1.8900188869264935e-103,5.672368298670163e-25,1.1649371836365635e-70,4.204057970752789e-39,7.773607709181623e-72,1.0588958980432108e-14,1.6216560299110494e-65,1.6141532990112918e-06,6.818917711810186e-06,4.34610424162089e-06,5.417828892359407e-06,4.066305042060867e-06,2.1676288351763394e-06,2.206842257422588e-10,6.894709518476617e-09,4.642662387995573e-18,3.3373157829817696e-10,6.600381839882101e-09,6.108006279419652e-09,5.584765236915293e-25,2.151984918850026e-06,1.3513112609435232e-18,3.629085662196975e-16,3.2281646413939832e-21,5.3219382247412854e-14
1.4512854582216968e-10,0.045450764422602166,0.0,0.011258714922343128,0.031075110263184432,0.3194006424334323,0.35047935079012194,0.2070059766226328,0.09201658201526557,0.0,8.963565441348271e-37,1.0641002640000541e-14,4.727785976793648e-40,0.0,5.5728917427779645e-55,3.5161847325843676e-11,2.3535590496214804e-42,9.696548837913052e-43,1.4088367780754892e-64,7.31301751931862e-23,7.337852929805207e-32,1.931462306009217e-103,5.720136683763935e-25,1.1801971362983938e-70,4.277614198096006e-39,7.978550623073326e-72,1.063496869575759e-14,1.6500325051676563e-65,1.6141385792821359e-06,6.848517763635435e-06,4.3650139462552865e-06,5.4413494065466325e-06,4.082237774109838e-06,2.176976203482836e-06,2.2152464804423534e-10,6.954518421418378e-09,4.683110527678019e-18,3.3804181634532776e-10,6.656395297259584e-09,6.159827264565197e-09,5.609045901093646e-25,2.1613197539184488e-06,1.3746253410210109e-18,3.7077764266406863e-16,1.1823455270222113e-21,5.368237911940966e-14
1.4575677016775123e-10,0.045450764422602166,0.0,0.011258608133879956,0.031075110263184432,0.31940060336640846,0.3504793272698957,0.20700595136934963,0.09201658203772571,0.0,9.156857689259014e-37,1.0687064459127933e-14,4.8079690929141705e-40,0.0,5.7191722408912555e-55,3.562063851347618e-11,2.3945588130753777e-42,9.780677573694566e-43,1.4272114317121803e-64,7.376418013353644e-23,7.369616147687642e-32,1.973629556392909e-103,5.768105212475372e-25,1.195589773390265e-70,4.352131192019056e-39,8.187976035298003e-72,1.0680978182191295e-14,1.678779694037729e-65,1.6141238434826221e-06,6.878117429743729e-06,4.383923751973052e-06,5.4648696326904444e-06,4.09815639993777e-06,2.1863229122066483e-06,2.2236414149352263e-10,7.014583271048861e-09,4.72373403074652e-18,3.4238846556937383e-10,6.71263274247442e-09,6.211847971257549e-09,5.63332657443984e-25,2.170654410753672e-06,1.3982376172217494e-18,3.7878210991452936e-16,-3.6453221011165784e-21,5.4147377312642654e-14
1.4638499451333277e-10,0.045450764422602166,0.0,0.011258501360221527,0.031075110263184432,0.3194005642999136,0.3504793037499575,0.2070059261303386,0.09201658206026275,0.0,9.353420925268867e-37,1.073312627516419e-14,4.889167123426687e-40,0.0,5.868638237925973e-55,3.608340474622453e-11,2.4360917821233382e-42,9.865169685851414e-43,1.4457451603445884e-64,7.440091739028156e-23,7.401379361696275e-32,2.016530078462584e-103,5.816273886350806e-25,1.2111156692443165e-70,4.4276172766753993e-39,8.401962024552866e-72,1.0726987439735374e-14,1.707900809621067e-65,1.6141090926052636e-06,6.907716710214634e-06,4.40283365843497e-06,5.488389570822623e-06,4.1140609318950444e-06,2.1956689613611325e-06,2.2320270895468495e-10,7.074904037316568e-09,4.764532896285817e-18,3.4677166978040777e-10,6.769094020630264e-09,6.264068179114694e-09,5.657607257011786e-25,2.179988889382617e-06,1.4221505280772973e-18,3.869236940767207e-16,3.64051922554034e-21,5.46143618424848e-14
1.470132188589143e-10,0.045450764422602166,0.0,0.011258394601355023,0.031075110263184432,0.3194005252339476,0.35047928023030733,0.20700590090558726,0.09201658208287598,0.0,9.553295265404295e-37,1.0779188088109356e-14,4.971388591115227e-40,0.0,6.021344980012169e-55,3.6550163191204423e-11,2.4781625566073662e-42,9.95002517431148e-43,1.4644386495701007e-64,7.504038691126285e-23,7.433142571833297e-32,2.0601733943300542e-103,5.86464270694555e-25,1.2267753981924826e-70,4.504080812024736e-39,8.620587684794316e-72,1.0772996468391967e-14,1.7373990788542594e-65,1.6140943275904548e-06,6.9373156051276735e-06,4.4217436652953975e-06,5.5119092209749295e-06,4.12995138232122e-06,2.2050143509596263e-06,2.24040353280566e-10,7.135480690172953e-09,4.805507123380653e-18,3.511915726703999e-10,6.825778976949214e-09,6.31648766812991e-09,5.681887948867391e-25,2.1893231898321863e-06,1.4463665585286276e-18,3.9520413557393017e-16,2.4513486074650794e-21,5.5083353208411264e-14
1.4764144320449586e-10,0.045450764422602166,0.0,0.01125828785726768,0.031075110263184432,0.31940048616851036,0.35047925671094515,0.20700587569508325,0.09201658210556465,0.0,9.756521127788371e-37,1.0825249897963467e-14,5.054642054397316e-40,0.0,6.177348428543717e-55,3.7020931015723734e-11,2.5207757560713495e-42,1.0035244039002708e-42,1.4832925849858657e-64,7.568258864432941e-23,7.464905778100896e-32,2.1045691081861495e-103,5.913211675823949e-25,1.2425695345664994e-70,4.5815301938317524e-39,8.843933133993651e-72,1.0819005268163225e-14,1.7672777425103288e-65,1.614079549329199e-06,6.96691411456234e-06,4.440653772194149e-06,5.535428583179092e-06,4.145827763545062e-06,2.214359081015444e-06,2.2487707731238906e-10,7.196313199572416e-09,4.846656711115784e-18,3.556483178132133e-10,6.882687456771793e-09,6.36910621867003e-09,5.706168650064567e-25,2.1986573121292593e-06,1.4708882764058962e-18,4.0362518920678645e-16,-5.356041663257872e-21,5.555434946513018e-14
1.482696675500774e-10,0.045450764422602166,0.0,0.011258181127946782,0.031075110263184432,0.3194004471036019,0.3504792331918708,0.2070058504988143,0.09201658212832818,0.0,9.963139233401531e-37,1.0871311704726557e-14,5.138936107324467e-40,0.0,6.3367052663203026e-55,3.74957253872855e-11,2.563936019760373e-42,1.0120826279853102e-42,1.5023076521887933e-64,7.632752253733831e-23,7.496668980501257e-32,2.1497269066529326e-103,5.961980794559458e-25,1.2584986526979005e-70,4.659973853664853e-39,9.072079522930242e-72,1.0865013839051296e-14,1.7975400551983792e-65,1.614064758665691e-06,6.996512238598082e-06,4.459563978795119e-06,5.558947657466817e-06,4.161690087884537e-06,2.223703151541884e-06,2.2571288387984997e-10,7.257401535472305e-09,4.887981658575975e-18,3.6014204866461693e-10,6.939819305556925e-09,6.421923611473644e-09,5.730449360661224e-25,2.2079912563006907e-06,1.4957181394321156e-18,4.1218862420115113e-16,3.802390245160471e-21,5.602732693913483e-14
1.4889789189565894e-10,0.045450764422602166,0.0,0.011258074413379674,0.031075110263184432,0.3194004080392221,0.3504792096730843,0.20700582531676795,0.09201658215116591,0.0,1.0173190606838751e-36,1.091737350839867e-14,5.224279379582678e-40,0.0,6.4994729037155696e-55,3.797456347359384e-11,2.6076480066200362e-42,1.0206771896790731e-42,1.521484536775553e-64,7.697518853815438e-23,7.528432179036563e-32,2.1956565591359216e-103,6.010950064734688e-25,1.2745633269180192e-70,4.7394202588949034e-39,9.305109044022183e-72,1.091102218105832e-14,1.8281892853632454e-65,1.6140499563997677e-06,7.026109977314313e-06,4.4784742847583485e-06,5.582466443869779e-06,4.177538367646826e-06,2.2330465625522225e-06,2.2654777580110697e-10,7.3187456678329156e-09,4.9294819648460024e-18,3.646729085623005e-10,6.997174368881935e-09,6.474939627649416e-09,5.754730080715272e-25,2.2173250223733156e-06,1.5208586409012103e-18,4.2089622426160256e-16,4.452872313778873e-21,5.650231101487469e-14
1.4952611624124049e-10,0.045450764422602166,0.0,0.011257967713553769,0.031075110263184432,0.31940036897537094,0.3504791861545857,0.20700580014893202,0.09201658217407738,0.0,1.0386716577063236e-36,1.0963435308979837e-14,5.3106805364929314e-40,0.0,6.665709484871444e-55,3.8457462442540456e-11,2.6519163952957657e-42,1.0293080889743737e-42,1.5408239243425737e-64,7.762558659465031e-23,7.560195373708994e-32,2.242367918176304e-103,6.0601194879414775e-25,1.290764131557987e-70,4.819877912693961e-39,9.543104940194385e-72,1.095703029418645e-14,1.859228715285137e-65,1.614035143289225e-06,7.055707330790407e-06,4.4973846897197884e-06,5.605984942419633e-06,4.1933726151283406e-06,2.2423893140597187e-06,2.2738175588288001e-10,7.380345566617481e-09,4.971157629010648e-18,3.6924104072588825e-10,7.054752492442522e-09,6.52815404867441e-09,5.779010810284621e-25,2.2266586103739453e-06,1.5463124085354885e-18,4.297497876337916e-16,-7.476698246328798e-21,5.697930567612337e-14
1.5015434058682203e-10,0.045450764422602166,0.0,0.011257861028456495,0.031075110263184432,0.31940032991204836,0.35047916263637496,0.2070057749952941,0.09201658219706198,0.0,1.0603758778156578e-36,1.10094971064701e-14,5.398148279011691e-40,0.0,6.835473893918615e-55,3.8944439462207046e-11,2.6967458841321332e-42,1.037975325864032e-42,1.5603265004860484e-64,7.827871665470672e-23,7.591958564520733e-32,2.289870919803159e-103,6.109489065780945e-25,1.307101640948735e-70,4.901355354034022e-39,9.78615151378416e-72,1.1003038178437823e-14,1.8906616410792896e-65,1.6140203200520215e-06,7.085304299105705e-06,4.516295193345666e-06,5.629503153148e-06,4.209192842614721e-06,2.2517314060776096e-06,2.282148269205698e-10,7.442201201792179e-09,5.013008650154706e-18,3.7384658825695334e-10,7.112553522052744e-09,6.5815666563922895e-09,5.803291549427186e-25,2.23599202032937e-06,1.5720819223893497e-18,4.387511271509797e-16,3.462874766880382e-21,5.74582753840483e-14
1.5078256493240357e-10,0.045450764422602166,0.0,0.011257754358075345,0.031075110263184432,0.3194002908492544,0.35047913911845197,0.2070057498558419,0.0920165822201193,0.0,1.082435915006539e-36,1.1055558900869497e-14,5.486691343731415e-40,0.0,7.008825761223204e-55,3.943551170087613e-11,2.7421411911721716e-42,1.046678900340875e-42,1.579992950801929e-64,7.893457866621198e-23,7.623721751473954e-32,2.338175583885673e-103,6.159058799863554e-25,1.3235764294209946e-70,4.983861157685752e-39,1.0034334135484253e-71,1.104904583381459e-14,1.92249137269561e-65,1.6140054873683603e-06,7.114900882339504e-06,4.535205795304009e-06,5.653021076086478e-06,4.224999062380857e-06,2.2610728386191144e-06,2.2904699169821796e-10,7.504312543326133e-09,5.05503502736298e-18,3.7848969413903194e-10,7.170577303645005e-09,6.635177233011656e-09,5.827572298200875e-25,2.2453252522663567e-06,1.598169670258387e-18,4.479020702849766e-16,7.455643950847565e-21,5.793924986486804e-14
1.5141078927798512e-10,0.045450764422602166,0.0,0.011257647702397879,0.031075110263184432,0.3194002517869889,0.3504791156008167,0.20700572473056317,0.09201658224324885,0.0,1.1048559939344495e-36,1.1101620692178067e-14,5.5763185028810625e-40,0.0,7.185825469659574e-55,3.993069632701368e-11,2.7881070541566892e-42,1.0554188123977358e-42,1.5998239608859315e-64,7.959317257706232e-23,7.655484934570834e-32,2.387292014485355e-103,6.208828691809169e-25,1.3401890713052972e-70,5.067403934217233e-39,1.028773925332333e-71,1.1095053260318894e-14,1.9547212339183245e-65,1.6139906458826631e-06,7.14449708057107e-06,4.554116495225522e-06,5.676538711266642e-06,4.2407912866908876e-06,2.2704136116974324e-06,2.2987825298859859e-10,7.566679561191393e-09,5.097236759720278e-18,3.83170501237638e-10,7.228823683270039e-09,6.688985561104455e-09,5.851853056663603e-25,2.254658306211651e-06,1.6245783492276022e-18,4.572044592120798e-16,-9.961242697311092e-21,5.842224349337541e-14
1.5203901362356666e-10,0.045450764422602166,0.0,0.011257541061411669,0.031075110263184432,0.31940021272525176,0.3504790920834692,0.20700569961944557,0.09201658226645028,0.0,1.1276403699896592e-36,1.1147682480395843e-14,5.6670385643266045e-40,0.0,7.366534160909321e-55,4.043001050926902e-11,2.8346482305235864e-42,1.064195062027455e-42,1.619820216333528e-64,8.025449833516181e-23,7.687248113813549e-32,2.437230400208259e-103,6.2587987432471255e-25,1.3569401409319712e-70,5.1519923299926904e-39,1.054645440168391e-71,1.114106045795288e-14,1.9873545623656276e-65,1.613975796205445e-06,7.174092893879626e-06,4.573027292777174e-06,5.700056058720036e-06,4.256569527798218e-06,2.2797537253257442e-06,2.3070861355337816e-10,7.629302225362953e-09,5.139613846311425e-18,3.878891523002774e-10,7.2872925070968895e-09,6.742991423604146e-09,5.8761338248732805e-25,2.2639911821919765e-06,1.6513104694521982e-18,4.666601508586446e-16,2.244066587476136e-21,5.890720514797879e-14
