Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93)
1.9408440236607852e-11,0.0521079599565058,0.0,0.012933787277074506,0.031075110263184432,0.31940838579741365,0.3504840121779165,0.2070112896320324,0.092017209019821,0.0,7.86761266467585e-37,2.6814530209345265e-13,2.100770822415829e-37,0.0,4.686745322594002e-53,3.525621905466689e-13,1.9839643830737616e-40,7.439887374738893e-35,3.891123421085036e-58,6.213838172985792e-22,3.7653757413973837e-28,2.1780559517482225e-93,6.14531310848636e-23,2.3951916520936362e-63,1.2240583180462963e-37,1.2600684226935849e-67,2.680425221144142e-13,5.7165815688605964e-61,9.86524834401438e-07,9.81630352825414e-07,6.255333809454254e-07,7.799613545181096e-07,6.204056393303692e-07,3.1337504491865836e-07,1.2989534332815528e-10,5.361221021550675e-10,1.6145447840037696e-17,7.1277245947199556e-12,5.302542892091972e-10,4.0357620133720787e-10,9.610157550710986e-22,3.10142504416047e-07,1.1811601276690707e-20,4.2329832030895553e-19,3.385791640277331e-21,5.4563404206821994e-17,2.7607646243533167e-18,3.8858410306807576e-14,5.202348177519279e-16
1.947485040374524e-11,0.0521079599565058,0.0,0.012933774288564268,0.031075110263184432,0.31940838136436595,0.3504840095104687,0.20701128653501305,0.09201720837658087,0.0,8.018952812858701e-37,2.690628180933672e-13,2.1232274950813095e-37,0.0,4.783785049875205e-53,3.561967513623472e-13,2.011254906893776e-40,7.490888731638585e-35,3.931203156953583e-58,6.256429888956054e-22,3.778259755824941e-28,2.2155752389354818e-93,6.169689626396344e-23,2.419862842078865e-63,1.2408958113854538e-37,1.2861583133006969e-67,2.689593336388649e-13,5.79522223250774e-61,9.871681249328832e-07,9.849870060545675e-07,6.276774552184878e-07,7.826288013546473e-07,6.224417879081767e-07,3.144440881997683e-07,1.30403092016124e-10,5.397910705531883e-10,1.6256111123404377e-17,7.200887655204734e-12,5.338630601117895e-10,4.067002252981912e-10,9.643040686995425e-22,3.112033749778951e-07,1.1973619543486858e-20,4.3057237633977543e-19,3.3972003049256614e-21,5.4560818671089473e-17,2.7623857497968603e-18,3.912512466818564e-14,5.237979585909704e-16
1.954126057088263e-11,0.0521079599565058,0.0,0.012933761306583995,0.031075110263184432,0.3194083769313297,0.35048400684302994,0.20701128343857064,0.09201720773931164,0.0,8.172632013479252e-37,2.699803340862988e-13,2.1458490495845953e-37,0.0,4.882493332275096e-53,3.5985622780276275e-13,2.0388259917389496e-40,7.542064301498082e-35,3.971557174019014e-58,6.2991670448604935e-22,3.7911437700423428e-28,2.2536098007791893e-93,6.194089010181729e-23,2.444702866585195e-63,1.2579064012880767e-37,1.3126968078992167e-67,2.698761427509099e-13,5.874671465459074e-61,9.878054450013523e-07,9.883436446425324e-07,6.298215552904644e-07,7.852962392152526e-07,6.244773616013869e-07,3.155131096425641e-07,1.3091077175857348e-10,5.434725085042195e-10,1.6367152277998585e-17,7.2745479332740255e-12,5.374838919169862e-10,4.09836481495313e-10,9.675923822662568e-22,3.12264243392773e-07,1.2137296299663475e-20,4.379460230869944e-19,3.409954374340337e-21,5.483928535668342e-17,2.748834245664597e-18,3.939248363893203e-14,5.273732387163633e-16
1.960767073802002e-11,0.0521079599565058,0.0,0.012933748331078182,0.031075110263184432,0.31940837249830495,0.35048400417560016,0.20701128034270513,0.09201720710795795,0.0,8.328677459247236e-37,2.7089785007224735e-13,2.1686361628604934e-37,0.0,4.98289304217093e-53,3.6354070527843915e-13,2.066679553549426e-40,7.593414084309714e-35,4.012186407586499e-58,6.342049640404844e-22,3.8040277840496236e-28,2.292164926574357e-93,6.218511260104508e-23,2.4697123013420834e-63,1.275091269799439e-37,1.3396900559028354e-67,2.7079294945055567e-13,5.954934790791557e-61,9.88436849934628e-07,9.91700268591425e-07,6.319656811612416e-07,7.879636681012885e-07,6.265123605727937e-07,3.1658210924821106e-07,1.31418382322696e-10,5.471664155833266e-10,1.6478571302945336e-17,7.348707089276409e-12,5.411167828399936e-10,4.1298496860465877e-10,9.708806957712517e-22,3.1332510966175233e-07,1.2302651332298506e-20,4.454202793656183e-19,3.4210035572626974e-21,5.519402497958336e-17,2.758260827056386e-18,3.966065384710423e-14,5.309606579128964e-16
1.966743988844367e-11,0.0521079599565058,0.0,0.012933736658613172,0.031075110263184432,0.3194083685085924,0.350484001774921,0.20701127755691925,0.09201720654475205,0.0,8.471164144227325e-37,2.7172361445363076e-13,2.189286677675071e-37,0.0,5.0747180444049465e-53,3.668781814859678e-13,2.0919908657584623e-40,7.639777840907912e-35,4.0489888009361796e-58,6.380768327043791e-22,3.8156233964765527e-28,2.3273140226379213e-93,6.240510835799043e-23,2.4923661142278854e-63,1.2907076398692018e-37,1.3643779265178742e-67,2.7161807341764096e-13,6.027872412544633e-61,9.890001022491835e-07,9.947212176307587e-07,6.338954165034406e-07,7.903643464265814e-07,6.28343368394423e-07,3.175441902227742e-07,1.318751724956027e-10,5.505015927078989e-10,1.6579171503825658e-17,7.415878242399177e-12,5.443966937414749e-10,4.158290633340987e-10,9.738401778729846e-22,3.14279887469969e-07,1.2452910028650669e-20,4.522339749733008e-19,3.4312570909631555e-21,5.5289636863010385e-17,2.757971963276943e-18,3.990301792400323e-14,5.341997139177213e-16
1.972720903886732e-11,0.0521079599565058,0.0,0.012933724991308205,0.031075110263184432,0.3194083645188892,0.3504839993742491,0.2070112747716004,0.09201720598625376,0.0,8.615609804347612e-37,2.7254937882935785e-13,2.210072338630165e-37,0.0,5.167948824427218e-53,3.7023603998566995e-13,2.1175339473954425e-40,7.686282709985526e-35,4.086015559087077e-58,6.419604819338518e-22,3.8272190087333403e-28,2.36289299584257e-93,6.262528933468126e-23,2.515158035464213e-63,1.3064670036967103e-37,1.3894437513940911e-67,2.724431954306932e-13,6.1014779908404165e-61,9.895586473192059e-07,9.977421548156682e-07,6.358251727433239e-07,7.927650174845458e-07,6.301739109418092e-07,3.18506253510329e-07,1.3233190628968273e-10,5.538468691724025e-10,1.6680077778344932e-17,7.483456041400355e-12,5.476863697820953e-10,4.18683063052074e-10,9.767996599247392e-22,3.152346635416374e-07,1.2604530460151572e-20,4.591307403476887e-19,3.441681580365641e-21,5.5385714150656426e-17,2.7540417694030152e-18,4.0146122665540926e-14,5.3744860223895305e-16
1.978697818929097e-11,0.0521079599565058,0.0,0.012933713329123884,0.031075110263184432,0.31940836052919525,0.3504839969735845,0.20701127198674843,0.09201720543242375,0.0,8.76203470141406e-37,2.733751431994289e-13,2.2309936408331646e-37,0.0,5.26260254608719e-53,3.7361434304819944e-13,2.1433102087157814e-40,7.732928691536965e-35,4.123267363876571e-58,6.458559117074801e-22,3.838814620820011e-28,2.398905777265126e-93,6.284565553302758e-23,2.538088484757782e-63,1.3223702313429401e-37,1.4148921451636957e-67,2.732683154897171e-13,6.175755591049125e-61,9.901125244224117e-07,1.0007630801476663e-06,6.377549498800993e-07,7.951656812761517e-07,6.320039883335145e-07,3.194682991119824e-07,1.3278858354808158e-10,5.572022446671725e-10,1.6781290125865288e-17,7.551441696183548e-12,5.509858096612476e-10,4.2154696678159715e-10,9.797591419265235e-22,3.1618943787752015e-07,1.275752447326436e-20,4.661113309815906e-19,3.45210631718153e-21,5.560288155951503e-17,2.755631928050653e-18,4.038983828291569e-14,5.407073227197202e-16
1.9846747339714622e-11,0.0521079599565058,0.0,0.01293370167202114,0.031075110263184432,0.31940835653951055,0.35048399457292717,0.20701126920236326,0.0920172048832231,0.0,8.910459236621856e-37,2.742009075638438e-13,2.2520510799036624e-37,0.0,5.358696529911335e-53,3.7701315294621885e-13,2.169321064249055e-40,7.77971578555663e-35,4.1607448971420045e-58,6.497631220038523e-22,3.850410232736592e-28,2.4353563218751796e-93,6.306620695493938e-23,2.56115788181529e-63,1.3384181955056585e-37,1.4407277645826905e-67,2.740934335947174e-13,6.25070929087159e-61,9.90661772508796e-07,1.0037839936282567e-06,6.396847479135007e-07,7.975663378023625e-07,6.338336006880655e-07,3.204303270285613e-07,1.3324520411782847e-10,5.605677188825629e-10,1.688280854574887e-17,7.619836416497487e-12,5.542950120784909e-10,4.2442077354212e-10,9.827186238783438e-22,3.1714421047837405e-07,1.2911908901686566e-20,4.731765087904352e-19,3.46253100107239e-21,5.580168864245217e-17,2.75792059705764e-18,4.063430904582162e-14,5.43975875203162e-16
1.9906516490138273e-11,0.0521079599565058,0.0,0.012933690019961233,0.031075110263184432,0.31940835254983513,0.3504839921722771,0.2070112664184447,0.09201720433861313,0.0,9.060903951019664e-37,2.750266719226026e-13,2.2732451519734536e-37,0.0,5.456248254052906e-53,3.804325319544027e-13,2.195567932798978e-40,7.826643992038932e-35,4.1984488407206934e-58,6.536821128015649e-22,3.8620058444831087e-28,2.4722486086074836e-93,6.328694360232676e-23,2.584366646343414e-63,1.3546117715194072e-37,1.4669553087862114e-67,2.7491854974569914e-13,6.326343180339225e-61,9.912064302033688e-07,1.0068048952589345e-06,6.416145668436996e-07,7.999669870641335e-07,6.356627481239522e-07,3.2139233726078546e-07,1.3370176784974316e-10,5.639432915089365e-10,1.698463303735781e-17,7.688641411936067e-12,5.576139757335411e-10,4.273044823496157e-10,9.856781057802075e-22,3.180989813449503e-07,1.306769109967783e-20,4.803270403197072e-19,3.472955468060647e-21,5.593778970399432e-17,2.7566684864717613e-18,4.08795835366586e-14,5.472542595324201e-16
1.9966285640561924e-11,0.0521079599565058,0.0,0.012933678372905728,0.031075110263184432,0.31940834856016886,0.3504839897716343,0.2070112636349927,0.09201720379855559,0.0,9.21338952597356e-37,2.7585243627570537e-13,2.2945763536865466e-37,0.0,5.55527535524663e-53,3.838725423494409e-13,2.2220522374433634e-40,7.873713310978275e-35,4.236379876449924e-58,6.57612884079224e-22,3.8736014560595877e-28,2.5095866404343383e-93,6.350786547709973e-23,2.6077151980488134e-63,1.3709518373554803e-37,1.493579519545213e-67,2.7574366394266704e-13,6.402661361813988e-61,9.917465358088566e-07,1.0098257850411841e-06,6.435444066706401e-07,8.023676290624135e-07,6.374914307596291e-07,3.2235432980942506e-07,1.341582745983555e-10,5.673289622366664e-10,1.708676360005425e-17,7.75785789193832e-12,5.60942699326272e-10,4.3019809221665994e-10,9.886375876321211e-22,3.1905375047799407e-07,1.3224874377225957e-20,4.875636953483706e-19,3.483380030618173e-21,5.609467865769871e-17,2.7555929367154263e-18,4.11255745416112e-14,5.505424755506395e-16
2.0026054790985575e-11,0.0521079599565058,0.0,0.012933666730816525,0.031075110263184432,0.3194083445705119,0.3504839873709987,0.20701126085200708,0.09201720326301248,0.0,9.367936783630776e-37,2.76678200623152e-13,2.316045182199172e-37,0.0,5.655795629765797e-53,3.8733324641003835e-13,2.2487754055341026e-40,7.920923742369068e-35,4.274538686166955e-58,6.615554358154449e-22,3.885197067466055e-28,2.547374444437982e-93,6.372897258116848e-23,2.63120395663813e-63,1.3874392736219056e-37,1.5206051815237816e-67,2.76568776185626e-13,6.479667949988363e-61,9.922821273083832e-07,1.0128466629764828e-06,6.454742673940795e-07,8.047682637981438e-07,6.39319648713515e-07,3.2331630467522677e-07,1.3461472422183017e-10,5.707247307561393e-10,1.718920023320032e-17,7.82748706578847e-12,5.642811815567187e-10,4.3310160215250855e-10,9.915970694340924e-22,3.200085178782456e-07,1.3383467052726444e-20,4.948872473446119e-19,3.493804642095617e-21,5.6282337972774e-17,2.7564205233763362e-18,4.1372270349074446e-14,5.538405231009718e-16
2.0085823941409225e-11,0.0521079599565058,0.0,0.012933655093655844,0.031075110263184432,0.31940834058086426,0.35048398497037037,0.20701125806948778,0.09201720273194616,0.0,9.524566687383408e-37,2.775039649649426e-13,2.337652135179786e-37,0.0,5.7578270343809e-53,3.9081470641691284e-13,2.2757388686971284e-40,7.968275286205718e-35,4.3129259517090126e-58,6.655097679888522e-22,3.896792678702537e-28,2.5856160718829804e-93,6.395026491644309e-23,2.654833341817986e-63,1.4040749635634268e-37,1.5480371225368738e-67,2.7739388647458065e-13,6.557367071885323e-61,9.928132423681368e-07,1.0158675290662987e-06,6.474041490138441e-07,8.071688912722589e-07,6.41147402103992e-07,3.242782618589284e-07,1.350711165818899e-10,5.741305967577578e-10,1.7291942936158154e-17,7.897530142615924e-12,5.676294211250797e-10,4.3601501116317606e-10,9.945565511861284e-22,3.209632835464386e-07,1.3543479983983811e-20,5.022984746552304e-19,3.504229156768888e-21,5.645320471983442e-17,2.7570753307296418e-18,4.161972059531973e-14,5.571484020265773e-16
2.0145593091832876e-11,0.0521079599565058,0.0,0.012933643461386205,0.031075110263184432,0.31940833659122586,0.35048398256974933,0.20701125528743466,0.09201720220531925,0.0,9.68330034233189e-37,2.783297293010772e-13,2.3593977108090788e-37,0.0,5.86138768732084e-53,3.94316984652794e-13,2.302944062832391e-40,8.015767942482632e-35,4.3515423549132944e-58,6.694758805780793e-22,3.9083882897690596e-28,2.624315598288613e-93,6.417174248483363e-23,2.6786037732949836e-63,1.420859793061482e-37,1.5758802138087446e-67,2.7821899480953605e-13,6.635762866858303e-61,9.933399183400217e-07,1.01888838331209e-06,6.493340515297675e-07,8.09569511485686e-07,6.429746910494076e-07,3.2524020136131176e-07,1.355274515437365e-10,5.775465599319392e-10,1.7394991708289903e-17,7.967988331395297e-12,5.709874167317157e-10,4.389383182515121e-10,9.975160328882355e-22,3.2191804748330193e-07,1.3704921981601678e-20,5.097981610010017e-19,3.5146536460248015e-21,5.661000256418574e-17,2.756528076578191e-18,4.1867923583388556e-14,5.604661121706229e-16
2.0205362242256527e-11,0.0521079599565058,0.0,0.01293363183397045,0.031075110263184432,0.31940833260159673,0.35048398016913557,0.20701125250584756,0.09201720168309474,0.0,9.844158995748297e-37,2.791554936315557e-13,2.3812824077799816e-37,0.0,5.966495869237539e-53,3.9784014340242373e-13,2.330392428113822e-40,8.063401711194218e-35,4.390388577616971e-58,6.734537735617682e-22,3.9199839006656488e-28,2.6634771235012633e-93,6.439340528825016e-23,2.702515670775707e-63,1.4377946506341855e-37,1.604139370232292e-67,2.7904410119049696e-13,6.714859486591177e-61,9.93862192264281e-07,1.0219092257153066e-06,6.51263974941635e-07,8.119701244393459e-07,6.448015156680727e-07,3.2620212318315067e-07,1.3598372897597467e-10,5.809726199691134e-10,1.7498346548957686e-17,8.038862840946414e-12,5.743551670771486e-10,4.418715224172754e-10,1.0004755145404216e-21,3.228728096895586e-07,1.3867800617364014e-20,5.173870950843021e-19,3.525078168639383e-21,5.677843522697821e-17,2.7563089195969908e-18,4.21168520768331e-14,5.637936533762818e-16
2.0265131392680177e-11,0.0521079599565058,0.0,0.012933620211371726,0.031075110263184432,0.31940832861197677,0.3504839777685291,0.20701124972472643,0.09201720116523585,0.0,1.0007164037539404e-36,2.7998125795637824e-13,2.4033067252976744e-37,0.0,6.073170024173786e-53,4.0138424495255676e-13,2.3580854089893103e-40,8.111176592334888e-35,4.429465301657178e-58,6.774434469185707e-22,3.9315795113923306e-28,2.7031047717668087e-93,6.461525332860279e-23,2.7265694539667243e-63,1.4548804274363082e-37,1.6328195506292663e-67,2.798692056174681e-13,6.79466109509822e-61,9.943801008720951e-07,1.0249300562773915e-06,6.531939192492344e-07,8.143707301341521e-07,6.466278760782632e-07,3.271640273251681e-07,1.3643994875053798e-10,5.844087765597241e-10,1.7602007457523653e-17,8.110154879934337e-12,5.777326708620601e-10,4.448146226572067e-10,1.0034349961426935e-21,3.238275701659262e-07,1.4032123995105212e-20,5.250660699779871e-19,3.535502666436588e-21,5.695261807697798e-17,2.7565811144314854e-18,4.23665117944651e-14,5.671310254867333e-16
2.0324900543103828e-11,0.0521079599565058,0.0,0.01293360859355349,0.031075110263184432,0.3194083246223661,0.35048397536792975,0.2070112469440711,0.09201720065170618,0.0,1.0172337000709626e-36,2.8080702227554473e-13,2.4254711630795907e-37,0.0,6.181428760533856e-53,4.0494935159196057e-13,2.38602445418067e-40,8.159092585899047e-35,4.468773208871028e-58,6.814449006271462e-22,3.943175121949132e-28,2.7432026918030067e-93,6.483728660780162e-23,2.7507655425745815e-63,1.472118017259258e-37,1.6619257580112282e-67,2.8069430809045445e-13,6.87517186872408e-61,9.948936805881595e-07,1.0279508749997761e-06,6.551238844523709e-07,8.167713285710113e-07,6.484537723982186e-07,3.281259137880808e-07,1.3689611074261786e-10,5.878550293942274e-10,1.770597443334994e-17,8.181865656869372e-12,5.811199267872935e-10,4.4776761796509955e-10,1.0063944776950579e-21,3.24782328913117e-07,1.4197900677112458e-20,5.328358829443082e-19,3.545927122596883e-21,5.711941499258061e-17,2.7568486042777724e-18,4.261691636589592e-14,5.70478228345163e-16
2.038466969352748e-11,0.0521079599565058,0.0,0.0129335969804795,0.031075110263184432,0.31940832063276475,0.35048397296733774,0.2070112441638815,0.09201720014246965,0.0,1.0339699561823698e-36,2.8163278658905536e-13,2.4477762213554287e-37,0.0,6.291290852056745e-53,4.0853552561141535e-13,2.4142110166836087e-40,8.207149691881104e-35,4.5083129810956015e-58,6.854581346661641e-22,3.954770732336078e-28,2.7837750568718857e-93,6.505950512775672e-23,2.775104356305806e-63,1.4895083165310607e-37,1.691463039841212e-67,2.815194086094608e-13,6.956395996143757e-61,9.954029675332404e-07,1.0309716818838857e-06,6.570538705508039e-07,8.191719197508235e-07,6.502792047461438e-07,3.2908778257262984e-07,1.3735221483059332e-10,5.913113781630934e-10,1.7810247475798683e-17,8.253996380107085e-12,5.845169335538528e-10,4.507305073318702e-10,1.0093539591975224e-21,3.257370859318378e-07,1.4365139387559115e-20,5.406973358603693e-19,3.556351576155554e-21,5.728432407708868e-17,2.756577372974672e-18,4.286806082447104e-14,5.738352617947626e-16
2.050420799437478e-11,0.0521079599565058,0.0,0.0129335737684208,0.031075110263184432,0.31940831265358965,0.3504839681661755,0.2070112386048989,0.0920171991367329,0.0,1.0681080904718725e-36,2.8328431519910866e-13,2.4928102028690084e-37,0.0,6.515901028087619e-53,4.157713249636574e-13,2.471332526976355e-40,8.303687241076558e-35,4.588090847925086e-58,6.93519943650245e-22,3.9779619526005097e-28,2.8663599383114823e-93,6.550449789757602e-23,2.8242118379643814e-63,1.524750642316301e-37,1.7518512405321396e-67,2.8316960378555276e-13,7.121001128716103e-61,9.96408806089027e-07,1.0370132601429339e-06,6.609139054325918e-07,8.239730803428735e-07,6.53928677998544e-07,3.31011467109536e-07,1.3826424882327337e-10,5.982543622658604e-10,1.8019711758012095e-17,8.399522498139191e-12,5.913401944157689e-10,4.5668596419172627e-10,1.0152729220527797e-21,3.2764659478667013e-07,1.4704036815310015e-20,5.566983928594189e-19,3.577200406095442e-21,5.760993379241259e-17,2.756107360136183e-18,4.33725662491371e-14,5.805788198402716e-16
2.0611792465137353e-11,0.0521079599565058,0.0,0.012933552893435861,0.031075110263184432,0.31940830547236365,0.3504839638451543,0.20701123360340604,0.09201719824589599,0.0,1.0996032953253189e-36,2.847706909288135e-13,2.533826737113268e-37,0.0,6.723725419032482e-53,4.223562197627461e-13,2.5236030594027636e-40,8.391053639765599e-35,4.660690746597279e-58,7.008158602522128e-22,3.9988340502578552e-28,2.9423513048724304e-93,6.590562493296163e-23,2.8689009018745295e-63,1.5570000487865296e-37,1.8077264513300477e-67,2.846547727614724e-13,7.271627691249055e-61,9.972997357424845e-07,1.0424506401032928e-06,6.643880082854134e-07,8.282941000655103e-07,6.572116183264626e-07,3.327427227400222e-07,1.3908488022739515e-10,6.045375729489385e-10,1.8209276353453948e-17,8.531944339778564e-12,5.975144640405941e-10,4.620797028672932e-10,1.020599988451924e-21,3.293651468516343e-07,1.5014130918497462e-20,5.714208963883465e-19,3.595964362470685e-21,5.792259842806085e-17,2.756715119008399e-18,4.38291225741642e-14,5.866816411300631e-16
