Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87)
5.685895973105496e-12,0.13399411829887187,0.0,0.033268352668371685,0.031075034481177346,0.319345594087697,0.3503984913291338,0.20701189703555387,0.09201784376333015,1.8253703240864556e-41,6.324003492437904e-18,2.328358927196629e-05,8.05936687659133e-14,5.9182648875177066e-30,2.9936445049354406e-26,4.692823440975015e-11,3.985144177081127e-21,4.322936158999447e-16,3.505111709606468e-25,4.622357854333519e-12,1.4242540794015946e-10,2.3984271077870146e-39,7.178541518850381e-07,1.0302537276023782e-25,6.522499451337166e-18,2.0202461708529646e-32,2.3283402820480718e-05,2.4709126884438502e-30,3.537108146955448e-07,1.9339075560257373e-07,7.412514194060527e-07,2.4869264925705143e-07,1.7725647529749056e-07,1.8769125085820088e-07,5.4739755966064215e-08,2.843742707599092e-08,6.321297811003939e-05,7.881850158573638e-09,8.452193658358496e-08,7.162369301028968e-08,6.276360231327193e-05,1.2848566152905423e-07,2.822107717089508e-15,3.2921973902039465e-13,1.4632699404067517e-12,7.578540231431493e-11,1.5372553078751052e-10,1.7024169655555454e-08,3.396332409302601e-07,7.385771660539094e-08,1.8108356133499437e-08,2.0230507115356492e-09,1.0190827352776211e-10,8.884341279461675e-17,2.8011849091435804e-09,4.579879663269206e-11
5.715937259345586e-12,0.13399411829887187,0.0,0.03326834161950782,0.031075034117118986,0.319345255744895,0.3503980359250823,0.20701189578024323,0.09201784361670497,1.895801016131351e-41,6.42527797341443e-18,2.3406581500478103e-05,8.190217228154678e-14,6.080915435043384e-30,3.0727763002674473e-26,4.750074164284385e-11,4.067832901388147e-21,4.3687547273572735e-16,3.560963170378153e-25,4.6693005676499165e-12,1.4317790612229207e-10,2.462460064609787e-39,7.216461968591341e-07,1.0466700075865593e-25,6.624396717094242e-18,2.0736496640330745e-32,2.3406392190556563e-05,2.5231513151156116e-30,3.53881221939797e-07,1.936923388979515e-07,7.466358221263055e-07,2.495321825674269e-07,1.7774104365184964e-07,1.884452714000028e-07,5.497602584207911e-08,2.8712627100800485e-08,6.35469019548958e-05,8.00223405522879e-09,8.530146563844826e-08,7.232878596185058e-08,6.309513727022059e-05,1.2908036832687361e-07,2.8561469276407224e-15,3.3295752380824873e-13,1.4700433731135843e-12,7.61374809246783e-11,1.5397754260645011e-10,1.719879106440169e-08,3.4178249301503745e-07,7.40669570854583e-08,1.81270453930682e-08,2.04446354547987e-09,1.0301190339456705e-10,9.035573280870344e-17,2.8160007247821736e-09,4.629339671589958e-11
5.745978545585677e-12,0.13399411829887187,0.0,0.03326833057263989,0.03107503375323919,0.3193449174036123,0.35039758052566405,0.20701189452798086,0.09201784347354493,1.9685430461355984e-41,6.527635157874422e-18,2.35295734555638e-05,8.322467558876145e-14,6.2470883954675754e-30,3.1535643790709034e-26,4.807776184631714e-11,4.1517870676198784e-21,4.4148150181507916e-16,3.6174048031923452e-25,4.716459909389555e-12,1.4393040427568732e-10,2.5278534102523462e-39,7.254382343624035e-07,1.0632597536670196e-25,6.727328798973786e-18,2.1281709861792542e-32,2.352938126658704e-05,2.576209857932811e-30,3.5404831039811706e-07,1.9399066251594052e-07,7.520305305416747e-07,2.503680244202575e-07,1.7822256433376915e-07,1.8919531901186504e-07,5.521183468841754e-08,2.8988649081471784e-08,6.388082516609616e-05,8.123746903849058e-09,8.608312134130088e-08,7.303691386767064e-08,6.342667143993184e-05,1.2967426573304916e-07,2.890405235089219e-15,3.367216617189273e-13,1.4768075900025734e-12,7.648908564816646e-11,1.5423132276633964e-10,1.7374219783736105e-08,3.439346880128988e-07,7.42746699074846e-08,1.814560051120796e-08,2.06598888204931e-09,1.041217268037287e-10,9.188640641757197e-17,2.830816706939203e-09,4.6790423964323383e-11
5.776019831825767e-12,0.13399411829887187,0.0,0.03326831952769945,0.031075033389537276,0.31934457906383845,0.3503971251308628,0.20701189327874747,0.0920178433337854,2.0436588661105083e-41,6.631080976560025e-18,2.365256513722449e-05,8.456124882508932e-14,6.416839018428857e-30,3.2360343490807076e-26,4.865931647994471e-11,4.2370191505821914e-21,4.461117034306037e-16,3.6744397097885804e-25,4.763835584716415e-12,1.4468290240035598e-10,2.594628706642935e-39,7.292302643958555e-07,1.0800238774945964e-25,6.831300502271299e-18,2.1838274214878025e-32,2.3652370048559435e-05,2.630096749253045e-30,3.542121447575252e-07,1.942857626016825e-07,7.574354923398606e-07,2.512001910332903e-07,1.7870105650817381e-07,1.899413978210325e-07,5.544718185498271e-08,2.9265484754744406e-08,6.421474774364277e-05,8.246391886948601e-09,8.686688422802366e-08,7.374807079650896e-08,6.37582048224106e-05,1.3026735484874123e-07,2.924882575199669e-15,3.4051225656453095e-13,1.483562603614244e-12,7.68402171516296e-11,1.5448686146636326e-10,1.755045472158328e-08,3.460898108874001e-07,7.448086347051133e-08,1.816402461464488e-08,2.0876267177546716e-09,1.0523774771041204e-10,9.34355758729668e-17,2.8456328556164487e-09,4.7289873199282243e-11
5.806061118065858e-12,0.13399411829887187,0.0,0.03326830848461929,0.03107503302601258,0.3193442407255631,0.3503966697406625,0.20701189203252413,0.09201784319736303,2.1212122486569336e-41,6.735621363413526e-18,2.3775556545461286e-05,8.59119620302824e-14,6.590223072684852e-30,3.320212074064478e-26,4.9245427077482216e-11,4.323541678984177e-21,4.507660778749044e-16,3.732070991906084e-25,4.8114272991956015e-12,1.4543540049630873e-10,2.6628077423485317e-39,7.33022286960493e-07,1.0969632907197523e-25,6.9363166262123756e-18,2.2406364269977532e-32,2.3775358536461027e-05,2.684820462545625e-30,3.543727884443593e-07,1.9457767490070367e-07,7.628506555814849e-07,2.5202869855301977e-07,1.7917653921946998e-07,1.9068351220706056e-07,5.568206669500775e-08,2.954312587894604e-08,6.454866968753796e-05,8.370172156540655e-09,8.76527349177959e-08,7.446225080859539e-08,6.408973741766175e-05,1.3085963677360813e-07,2.959578878603003e-15,3.443294121941694e-13,1.490308426472112e-12,7.719087610033672e-11,1.5474414976628878e-10,1.7727494786607118e-08,3.4824784661821926e-07,7.468554615775615e-08,1.8182320767446294e-08,2.109377049106762e-09,1.0635997006967635e-10,9.500338406970399e-17,2.8604491708156756e-09,4.7791739252136573e-11
5.836102404305948e-12,0.13399411829887187,0.0,0.03326829744333344,0.031075032662664443,0.3193439023887761,0.350396214355047,0.20701189078929186,0.09201784306421565,2.201268306941827e-41,6.8412622555827165e-18,2.3898547680275304e-05,8.727688514650896e-14,6.767296847306544e-30,3.406123674965261e-26,4.983611524635794e-11,4.411367235337908e-21,4.554446254405858e-16,3.7903017512837665e-25,4.859234758792783e-12,1.4618789856355606e-10,2.7324125337597008e-39,7.368143020573144e-07,1.1140789049925756e-25,7.042381963960795e-18,2.298615633362782e-32,2.3898346730279065e-05,2.7403895123631837e-30,3.5453030364879174e-07,1.9486643476330615e-07,7.682759686966524e-07,2.528535630549998e-07,1.7964903139230315e-07,1.9142166679662222e-07,5.591648856547619e-08,2.982156423438499e-08,6.488259099778398e-05,8.495090834245089e-09,8.844065411334008e-08,7.517944795567695e-08,6.44212692256901e-05,1.314511126058084e-07,2.9944940708532465e-15,3.481732324948224e-13,1.4970450710823332e-12,7.754106315902419e-11,1.5500317930448745e-10,1.7905338888389787e-08,3.5040878020210015e-07,7.488872633597136e-08,1.820049197217949e-08,2.1312398726164875e-09,1.0748839783647531e-10,9.658997454791674e-17,2.8752656525386334e-09,4.829601696485223e-11
5.866143690546039e-12,0.13399411829887187,0.0,0.03326828640377713,0.031075032299492246,0.31934356405346725,0.35039575897400016,0.2070118895490319,0.09201784293428238,2.2838935148492e-41,6.948009593426115e-18,2.402153854166764e-05,8.865608801856038e-14,6.948117152861736e-30,3.4937955310424243e-26,5.043140266736594e-11,4.500508455858403e-21,4.601473464202524e-16,3.849135089660221e-25,4.907257669873651e-12,1.4694039660210858e-10,2.8034653262754446e-39,7.406063096873117e-07,1.1313716319627803e-25,7.149501302626574e-18,2.3577828456218847e-32,2.4021334630000775e-05,2.7968124543133236e-30,3.546847513488725e-07,1.9515207714891063e-07,7.737113804815529e-07,2.536748005441567e-07,1.8011855183231065e-07,1.9215586645760217e-07,5.615044682752792e-08,3.010079162373232e-08,6.521651167438306e-05,8.621151011396802e-09,8.923062260115255e-08,7.58996562810692e-08,6.475280024650045e-05,1.3204178344200275e-07,3.0296280724877902e-15,3.5204382140260274e-13,1.5037725499341311e-12,7.789077899224958e-11,1.5526394122811132e-10,1.808398593849907e-08,3.5257259665377564e-07,7.50904123548198e-08,1.821854117104987e-08,2.1532151847948564e-09,1.0862303496565706e-10,9.819549149529454e-17,2.8900823007870557e-09,4.8802701190551605e-11
5.896184976786129e-12,0.13399411829887187,0.0,0.033268275365886724,0.031075031936495377,0.31934322571962664,0.3503953035975063,0.20701188831172557,0.0920178428075034,2.3691557272887797e-41,7.055869320518111e-18,2.41445291296394e-05,9.004964039406691e-14,7.132741322589037e-30,3.583254281010912e-26,5.10313110943601e-11,4.5909780303637274e-21,4.648742411065092e-16,3.9085741087737274e-25,4.9554957392033826e-12,1.476928946119766e-10,2.875988595488047e-39,7.443983098514728e-07,1.1488423832797066e-25,7.25767942327402e-18,2.418156043968955e-32,2.4144322235613367e-05,2.8540978850303213e-30,3.5483619133415753e-07,1.9543463663035748e-07,7.791568400950974e-07,2.544924269550981e-07,1.805851192268701e-07,1.9288611629453204e-07,5.6383940846853043e-08,3.038079987239517e-08,6.555043171733732e-05,8.748355749154891e-09,9.002262125172189e-08,7.662286981971244e-08,6.508433048009764e-05,1.326316503773564e-07,3.0649807990887105e-15,3.559412828959441e-13,1.510490875499667e-12,7.824002426334852e-11,1.5552642640166251e-10,1.8263434850278843e-08,3.547392810068714e-07,7.529061254626587e-08,1.823647124702116e-08,2.175302982152979e-09,1.0976388541196406e-10,9.982007974931519e-17,2.90489911556266e-09,4.931178679405357e-11
5.92622626302622e-12,0.13399411829887187,0.0,0.03326826432959973,0.031075031573673233,0.31934288738724453,0.3503948482255494,0.20701188707735424,0.09201784268382023,2.4571242006735947e-41,7.16484738365397e-18,2.4267519444191667e-05,9.145761192372304e-14,7.321227213561876e-30,3.674526824178742e-26,5.163586235394953e-11,4.6827887021752614e-21,4.696253097919613e-16,3.9686219103622525e-25,5.003948673946078e-12,1.4844539259317064e-10,2.950005048367925e-39,7.481903025507787e-07,1.1664920705923189e-25,7.366921100929797e-18,2.4797533845211795e-32,2.426730954710401e-05,2.9122544421468822e-30,3.5498468222889817e-07,1.957141473981624e-07,7.846122970555916e-07,2.553064581524232e-07,1.810487521458433e-07,1.9361242164485586e-07,5.661696999407471e-08,3.066158082888264e-08,6.588435112664892e-05,8.876708078612528e-09,9.081663101973612e-08,7.734908259823243e-08,6.541585992648638e-05,1.3322071450554086e-07,3.100552161338706e-15,3.5986572097861285e-13,1.5172000602339761e-12,7.858879963412772e-11,1.5579062638440735e-10,1.8443684537869913e-08,3.569088183147957e-07,7.548933522398281e-08,1.8254285024916355e-08,2.197503261202069e-09,1.1091095313003324e-10,1.0146388479946992e-16,2.91971609686715e-09,4.9823268652404614e-11
5.9562675492663104e-12,0.13399411829887187,0.0,0.03326825329485481,0.03107503121102524,0.3193425490563109,0.35039439285811363,0.2070118858458995,0.0920178425631754,2.547869613580038e-41,7.274949732854784e-18,2.4390509485325526e-05,9.288007216152338e-14,7.513633207841878e-30,3.767640321582615e-26,5.22450783451951e-11,4.7759532680181615e-21,4.744005527692146e-16,4.029281596163448e-25,5.052616181664234e-12,1.4919789054570087e-10,3.0255376244484716e-39,7.519822877862059e-07,1.184321605549208e-25,7.477231104590936e-18,2.5425932000861624e-32,2.4390296564459864e-05,2.9712908042659507e-30,3.5513028151475774e-07,1.9599064326472337e-07,7.900777012374496e-07,2.561169099310295e-07,1.815094690423155e-07,1.943347880741008e-07,5.684953364511999e-08,3.0943126365163495e-08,6.621826990231998e-05,9.006211000907755e-09,9.161263294427805e-08,7.807828863500638e-08,6.574738858567146e-05,1.3380897691873637e-07,3.1363420650759508e-15,3.6381723967928445e-13,1.5239001165751514e-12,7.893710576588286e-11,1.560565332461043e-10,1.8624733916391265e-08,3.5908119365161275e-07,7.568658868277736e-08,1.8271985272498064e-08,2.21981601845344e-09,1.1206424207439584e-10,1.0312705278948132e-16,2.9345332447022126e-09,5.033714165540016e-11
5.986308835506401e-12,0.13399411829887187,0.0,0.03326824226159174,0.03107503084855083,0.31934221072681623,0.35039393749518327,0.20701188461734293,0.09201784244551259,2.6414640875900907e-41,7.38618232137224e-18,2.451349925304207e-05,9.431709056500855e-14,7.710018213621943e-30,3.862622197121636e-26,5.2858981039307434e-11,4.8704845779219805e-21,4.791999703308751e-16,4.0905562679146516e-25,5.1014979703181885e-12,1.499503884695776e-10,3.1026094970109035e-39,7.557742655587259e-07,1.2023318997985911e-25,7.588614197232867e-18,2.6066940009277867e-32,2.451328328766806e-05,3.031215690932577e-30,3.552730455530663e-07,1.9626415766847994e-07,7.955530028679447e-07,2.569237980164198e-07,1.8196728825332952e-07,1.950532213703871e-07,5.7081631181577155e-08,3.122542837701413e-08,6.655218804435252e-05,9.136867487335e-09,9.241060814900689e-08,7.881048194023372e-08,6.607891645765755e-05,1.3439643870763373e-07,3.172350411354565e-15,3.6779594306100337e-13,1.5305910569442784e-12,7.928494331968106e-11,1.563241386505938e-10,1.8806581902854125e-08,3.612563921128949e-07,7.588238119803146e-08,1.828957470152875e-08,2.242241250418509e-09,1.1322375619947755e-10,1.0480973051951382e-16,2.94935055906952e-09,5.085340070609352e-11
6.0163501217464914e-12,0.13399411829887187,0.0,0.03326823122975132,0.031075030486249464,0.319341872398751,0.3503934821367428,0.20701188339166646,0.09201784233077659,2.7379812083088306e-41,7.498551105693325e-18,2.463648874734236e-05,9.576873649552057e-14,7.910441666359833e-30,3.9595001386892483e-26,5.3477592479345974e-11,4.9663955351214615e-21,4.840235627695491e-16,4.152449027352887e-25,5.150593748265588e-12,1.5070288636481095e-10,3.1812440742691076e-39,7.595662358693041e-07,1.2205238649883095e-25,7.701075135817433e-18,2.6720744755308573e-32,2.4636269716715717e-05,3.0920378626058418e-30,3.5541302960664606e-07,1.9653472367802751e-07,8.010381525240005e-07,2.577271380650069e-07,1.8242222800061555e-07,1.957677275400853e-07,5.731326199104054e-08,3.150847878435716e-08,6.688610555274854e-05,9.268680479457372e-09,9.321053784232715e-08,7.954565651601143e-08,6.641044354244936e-05,1.3498310096143648e-07,3.208577096505449e-15,3.7180193521534017e-13,1.5372728937454503e-12,7.963231295537615e-11,1.5659343401899432e-10,1.898922741599774e-08,3.6343439881655716e-07,7.607672102515948e-08,1.8307055968812096e-08,2.2647789536087927e-09,1.1438949945959849e-10,1.0651206544837727e-16,2.964168039970727e-09,5.137204072129376e-11
6.046391407986582e-12,0.13399411829887187,0.0,0.03326822019927547,0.031075030124120603,0.31934153407210575,0.3503930267827764,0.20701188216885186,0.0920178422189133,2.837496046555276e-41,7.612062045544915e-18,2.475947796822747e-05,9.723507921846721e-14,8.114963529902606e-30,4.0583020993033713e-26,5.410093477991942e-11,5.063699095957519e-21,4.888713303778433e-16,4.214962976214863e-25,5.199903224260837e-12,1.5145538423141105e-10,3.261465000554481e-39,7.633581987189011e-07,1.2388984127658315e-25,7.814618671300892e-18,2.738753491364555e-32,2.4759255851589912e-05,3.1537661206308268e-30,3.555502878612232e-07,1.9680237399618732e-07,8.065331011290132e-07,2.5852694566441657e-07,1.828743063913163e-07,1.9647831280423509e-07,5.754442546744497e-08,3.179226953159295e-08,6.722002242751005e-05,9.401652889219653e-09,9.401240331754733e-08,8.028380635641346e-08,6.674196984005155e-05,1.3556896476786302e-07,3.2450220121904266e-15,3.7583532024710817e-13,1.5439456393658474e-12,7.997921533133928e-11,1.5686441139598414e-10,1.9172669375421357e-08,3.656151989036762e-07,7.6269616399081e-08,1.832443167721616e-08,2.287429124535911e-09,1.155614758089731e-10,1.0823420569572272e-16,2.9789856874074765e-09,5.1893056632054614e-11
6.0764326942266724e-12,0.13399411829887187,0.0,0.033268209170107116,0.031075029762163742,0.31934119574687114,0.3503925714332687,0.20701188094888118,0.09201784210986959,2.940085179729642e-41,7.726721103898232e-18,2.4882466915698474e-05,9.871618790359547e-14,8.32364429760204e-30,4.159056298234751e-26,5.4729030126887177e-11,5.1624082697783564e-21,4.937432734483649e-16,4.278101216236976e-25,5.249426107454558e-12,1.5220788206938798e-10,3.34329615750078e-39,7.671501541084728e-07,1.2574564547782502e-25,7.9292495486419e-18,2.8067500956446733e-32,2.488224169227772e-05,3.2164093072106485e-30,3.556848734464234e-07,1.9706714096403203e-07,8.120377999497145e-07,2.5932323633379086e-07,1.833235414187077e-07,1.971849835940054e-07,5.777512101138975e-08,3.207679258792376e-08,6.755393866863895e-05,9.535787599061944e-09,9.481618595302785e-08,8.102492544757464e-08,6.707349535046875e-05,1.3615403121314853e-07,3.281685045455198e-15,3.7989620227366364e-13,1.5506093061757193e-12,8.032565110541428e-11,1.5713706329540205e-10,1.935690670173559e-08,3.677987775392953e-07,7.646107553370849e-08,1.834170437667832e-08,2.3101917597115847e-09,1.1673968920171032e-10,1.0997630004423167e-16,2.9938035013813937e-09,5.2416443384154535e-11
6.106473980466763e-12,0.13399411829887187,0.0,0.033268198142190224,0.03107502940037837,0.31934085742303797,0.35039211608820414,0.20701187973173654,0.09201784200359343,3.045826713359651e-41,7.842534246973244e-18,2.5005455589756417e-05,1.0021213162527412e-13,8.536544993421175e-30,4.261791222133488e-26,5.5361900777062374e-11,5.262536118840792e-21,4.986393922737209e-16,4.34186684915531e-25,5.299162107393059e-12,1.5296037987875168e-10,3.426761665228959e-39,7.709421020389689e-07,1.2761989026722841e-25,8.044972506809508e-18,2.876083516094639e-32,2.500522723876618e-05,3.279976305378533e-30,3.558168384563541e-07,1.97329056564867e-07,8.175522005930669e-07,2.6011602552408815e-07,1.8376995096291485e-07,1.9788774654553706e-07,5.8005348030450484e-08,3.236203994766872e-08,6.788785427613712e-05,9.67108746203402e-09,9.562186721231663e-08,8.176900776777852e-08,6.740502007370557e-05,1.3673830138204727e-07,3.3185660787884238e-15,3.8398468543352994e-13,1.5572639065284145e-12,8.067162093518796e-11,1.5741138186246448e-10,1.9541938317397986e-08,3.699851199132091e-07,7.665110662145043e-08,1.8358876565191945e-08,2.3330668556476363e-09,1.1792414359181336e-10,1.117384979417983e-16,3.00862148189409e-09,5.294219593856548e-11
