Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35)
5.610687809806284e-14,0.10125681075141572,0.0,2.514203996640426,0.031075110263184432,0.3194091595878449,0.35048447084070455,0.20701183549151342,0.09201705479536278,0.0,4.645478031258365e-28,7.07966978849455e-09,3.956378448783554e-25,0.0,7.240798249562934e-44,6.407807587063771e-17,3.100478459745129e-31,2.519268783433101e-26,2.00911099452197e-37,3.0266629763321674e-16,4.716531024063761e-16,3.430696685023358e-60,2.6965698747959695e-12,2.917328087850341e-39,4.808389501235529e-30,1.8758100266443693e-51,7.079616610654116e-09,4.658606489747618e-43,1.1406406633266715e-06,3.9518339602026336e-07,2.523086700329653e-07,3.142191651631043e-07,2.5965824520824604e-07,1.2697806911087524e-07,1.7255669371400622e-10,6.215326941928309e-11,2.6983171038698604e-12,3.892042140477335e-14,6.21549458353492e-11,1.6581094617420644e-12,8.10713398446564e-23,1.250231680219264e-07,2.1426554692543742e-14,7.265953409562802e-12
5.843883497919638e-14,0.10125681075141572,0.0,2.51420388876322,0.031075110263184432,0.3194091378903928,0.350484457497916,0.20701181953832182,0.09201700813146313,0.0,5.249122803954802e-28,7.373920286108453e-09,4.470479570238895e-25,0.0,9.24355652798977e-44,7.239985263758533e-17,3.6247978060502707e-31,2.733035718144315e-26,2.270179722591818e-37,3.283478895610863e-16,4.91256289596422e-16,4.205389905712336e-60,2.80864640965375e-12,3.296412733906977e-39,5.658507208343772e-30,2.3946601488770186e-51,7.3738625763428045e-09,5.4827356882151985e-43,1.1873002122683608e-06,4.1157941902046934e-07,2.6281700149994007e-07,3.2726770323044937e-07,2.7041483625418137e-07,1.3226882578468148e-07,1.8264984360554496e-10,6.743073778961114e-11,2.8105418913188862e-12,4.3979605984196245e-14,6.743263210109845e-11,1.821292129480273e-12,9.536942678334351e-23,1.30219150221715e-07,2.231832071801224e-14,7.88340419188649e-12
6.077079186032992e-14,0.10125681075141572,0.0,2.5142037809476823,0.031075110263184432,0.3194091161937618,0.3504844441560271,0.2070118035879596,0.09201696152665476,0.0,5.902918116423505e-28,7.668170772520808e-09,5.027291923475593e-25,0.0,1.16881496913761e-43,8.141339617835372e-17,4.2128381752744185e-31,2.955506451920783e-26,2.552937913338335e-37,3.5507508206976743e-16,5.108594752758118e-16,5.114114955536912e-60,2.9207229161610462e-12,3.7069915473339546e-39,6.616657378343301e-30,3.0279782229015286e-51,7.66810834560345e-09,6.411655012158577e-43,1.233900669966902e-06,4.2797313910973417e-07,2.733270641741928e-07,3.403153417077236e-07,2.8116859873097775e-07,1.3756063314810132e-07,1.9297472069452596e-10,7.292352283004148e-11,2.922772686148374e-12,4.94593988994234e-14,7.29256531491897e-11,1.9938559108847346e-12,1.114810547351346e-22,1.3541510639902096e-07,2.3210004497516756e-14,8.52603023331771e-12
6.310274874146345e-14,0.10125681075141572,0.0,2.514203673193738,0.031075110263184432,0.3194090944979518,0.3504844308150376,0.20701178764042602,0.09201691498086277,0.0,6.608865184788962e-28,7.962421247732375e-09,5.628519857728422e-25,0.0,1.4649310072209959e-43,9.114644676320479e-17,4.869554528258481e-31,3.1866809795856703e-26,2.858251065523967e-37,3.828478699227229e-16,5.304626594448136e-16,6.173554761296972e-60,3.0327993943612816e-12,4.150321274904768e-39,7.691626446021475e-30,3.795125905703107e-51,7.9623539184443e-09,7.453891929812323e-43,1.2804421112560342e-06,4.4436455661286524e-07,2.8383885810997264e-07,3.533620806572273e-07,2.9191953338251207e-07,1.428534909062781e-07,2.0353116352407879e-10,7.86316585438106e-11,3.0350094883537814e-12,5.537661923951641e-14,7.863404370675744e-11,2.1760136662897294e-12,1.2955362037830093e-22,1.4061103655429776e-07,2.4101869284547247e-14,9.193831142378184e-12
6.543470562259699e-14,0.10125681075141572,0.0,2.5142035655013117,0.031075110263184432,0.3194090728029628,0.3504844174749477,0.20701177169572044,0.09201686849401249,0.0,7.368965225007413e-28,8.256671711743905e-09,6.275867721498219e-25,0.0,1.8210875084444817e-43,1.0162675832782067e-16,5.600087232450168e-31,3.4265592959698585e-26,3.1869846777112362e-37,4.1166624788350663e-16,5.500658421036948e-16,7.401722108384862e-60,3.1448758442978816e-12,4.6276586631003206e-39,8.892544837569872e-30,4.717823851744899e-51,8.256599294873601e-09,8.618307944397303e-43,1.326924610874598e-06,4.607536718546235e-07,2.9435238336181515e-07,3.6640792014125617e-07,3.026676409524648e-07,1.4814739876440753e-07,2.1431901077500082e-10,8.455517892075411e-11,3.1472522979305646e-12,6.174808877727239e-14,8.455783848762264e-11,2.3679781075156704e-12,1.497403130998991e-22,1.4580694068799862e-07,2.4993759676551934e-14,9.886806946249672e-12
6.776666250373053e-14,0.10125681075141572,0.0,2.5142034578703267,0.031075110263184432,0.3194090511087946,0.3504844041357572,0.207011755753842,0.09201682206602924,0.0,8.185219452872036e-28,8.550922164556154e-09,6.971039862554157e-25,0.0,2.2466382384383596e-43,1.1288209845129783e-16,6.409761727349702e-31,3.675141395911917e-26,3.5400042482630246e-37,4.4153021071576422e-16,5.696690232527233e-16,8.818003190743513e-60,3.256952266014271e-12,5.140260458109349e-39,1.0228886349864528e-29,5.82030591391182e-51,8.550844474899591e-09,9.914097991721842e-43,1.373348243466813e-06,4.771404851597249e-07,3.04867639984212e-07,3.794528602221015e-07,3.1341292218432073e-07,1.534423564277379e-07,2.2533810126540057e-10,9.069411793733312e-11,3.2595011148741794e-12,6.859063196349236e-14,9.06970721923192e-11,2.569961798246312e-12,1.722001070544682e-22,1.5100281880057636e-07,2.5885430189130708e-14,1.0604957762199667e-11
7.009861938486407e-14,0.10125681075141572,0.0,2.514203350300709,0.031075110263184432,0.319409029415447,0.35048439079746596,0.20701173981479,0.09201677569683847,0.0,9.059629084021917e-28,8.845172606169877e-09,7.715740627935858e-25,0.0,2.752011419274253e-43,1.2494024835532847e-16,7.3040884571480825e-31,3.932427274258088e-26,3.918175275342691e-37,4.724397531832318e-16,5.892722028921668e-16,1.0443230371980034e-59,3.3690286595538798e-12,5.68938340582858e-39,1.171046802547177e-29,7.129589718416586e-51,8.845089458530499e-09,1.1350790319371068e-42,1.4197130835824796e-06,4.935249968528393e-07,3.1538462803100163e-07,3.9249690096204925e-07,3.241553778213688e-07,1.5873836360156997e-07,2.365882739504711e-10,9.704850955664281e-11,3.371755939180085e-12,7.592107592455231e-14,9.705177950810207e-11,2.7821771542614715e-12,1.970977631720709e-22,1.5619867089248341e-07,2.6777158091623412e-14,1.1348283184745936e-11
7.243057626599761e-14,0.10125681075141572,0.0,2.5142032427923806,0.031075110263184432,0.31940900772292,0.35048437746007405,0.2070117238785637,0.09201672938636574,0.0,9.994195333947285e-28,9.139423036585832e-09,8.511674363954248e-25,0.0,3.3487703071478895e-43,1.378290029105352e-16,8.288762926168257e-31,4.198416925862272e-26,4.322363256914061e-37,5.043948700497367e-16,6.088753810222932e-16,1.2299722339721812e-59,3.481105024960134e-12,6.276284251862738e-39,1.334745025550165e-29,8.675633616531858e-51,9.139334245774558e-09,1.2938246586890437e-42,1.4660192056770463e-06,5.099072072585916e-07,3.259033475560748e-07,4.055400424233815e-07,3.3489500860670314e-07,1.6403541999125705e-07,2.480693679224342e-10,1.036183877284105e-10,3.484016770843736e-12,8.37562504624089e-14,1.0362199510894532e-10,3.004836443490611e-12,2.24603833146766e-22,1.6139449696417201e-07,2.766903889613274e-14,1.2116782990167611e-11
7.476253314713115e-14,0.10125681075141572,0.0,2.5142031353452676,0.031075110263184432,0.3194089860312135,0.35048436412358136,0.20701170794516233,0.09201668313453665,0.0,1.0990919417995914e-27,9.43367345580477e-09,9.360545416191977e-25,0.0,4.049686620646873e-43,1.5157617065467026e-16,9.36966591181038e-31,4.473110345586032e-26,4.753433690741318e-37,5.3739555607919685e-16,6.284785576433695e-16,1.4411328999212963e-59,3.593181362276466e-12,6.902219741524362e-39,1.5150337174683275e-29,1.0491526931379684e-50,9.433578836639983e-09,1.4686662249760958e-42,1.5122666841116004e-06,5.262871167015603e-07,3.3642379861365415e-07,4.18582284668375e-07,3.456318152832209e-07,1.693335253022048e-07,2.5978122241059126e-10,1.1040378638898223e-10,3.596283609860592e-12,9.211298805679933e-14,1.1040775365552921e-10,3.238151785950686e-12,2.548946685921072e-22,1.6659029701609403e-07,2.8560704781919913e-14,1.2910457418080631e-11
7.709449002826469e-14,0.10125681075141572,0.0,2.5142030279592955,0.031075110263184432,0.3194089643403273,0.35048435078798784,0.20701169201458522,0.09201663694127699,0.0,1.2051802551380141e-27,9.727923863827445e-09,1.0264058129504958e-24,0.0,4.868820388175416e-43,1.662095737911235e-16,1.0552863405023339e-30,4.7565075282985715e-26,5.212252074389091e-37,5.714418060356218e-16,6.480817327556636e-16,1.6803482614415331e-59,3.7052576715463054e-12,7.568446619833942e-39,1.71299765509086e-29,1.2613696836082256e-50,9.727823231135003e-09,1.6606566452538294e-42,1.5584555931530213e-06,5.426647255062787e-07,3.469459812571434e-07,4.316236277593019e-07,3.5636579859362447e-07,1.7463267923987155e-07,2.717236767811547e-10,1.1740473946132995e-10,3.708556456226109e-12,1.0100812386335662e-13,1.174090897952468e-10,3.482335153919411e-12,2.8815242207770343e-22,1.7178607104870087e-07,2.9452478965309645e-14,1.3729306017068024e-11
7.919325122128488e-14,0.10125681075141572,0.0,2.514202931364133,0.031075110263184432,0.319408944819231,0.3504843387867224,0.2070116776794799,0.09201659541735878,0.0,1.3063107362878142e-27,9.992749221475677e-09,1.1125346832145131e-24,0.0,5.7198469133827716e-43,1.8016037393506555e-16,1.1710365675555065e-30,5.019006705860811e-26,5.649628450345074e-37,6.0297738382648575e-16,6.657245890669403e-16,1.9218627139511803e-59,3.806126325945307e-12,8.203538647130794e-39,1.907201780142849e-29,1.481849812579587e-50,9.992643018290604e-09,1.8490074046444242e-42,1.599975595764968e-06,5.57402606653011e-07,3.5641742618649505e-07,4.4336006781587383e-07,3.6602397020864554e-07,1.7940281411621988e-07,2.8266891596046334e-10,1.2388992427507747e-10,3.809607154234427e-12,1.0948799297122688e-13,1.2389463978849226e-10,3.71156742309906e-12,3.207763391331018e-22,1.7646224543190554e-07,3.0255210607694694e-14,1.4487793524187799e-11
8.129201241430507e-14,0.10125681075141572,0.0,2.514202834818378,0.031075110263184432,0.31940892529879894,0.3504843267861852,0.20701166334666105,0.09201655394076774,0.0,1.412946087427264e-27,1.0257574570056098e-08,1.2033518265381777e-24,0.0,6.691386663375719e-43,1.9487187343328342e-16,1.296047280648198e-30,5.288555923564583e-26,6.11081266596516e-37,6.353598603402026e-16,6.833674441565149e-16,2.1903822331144895e-59,3.906994957693492e-12,8.873200829171456e-39,2.1174685334222201e-29,1.7335525055787628e-50,1.0257462646398808e-08,2.0529431736587134e-42,1.6414482712566401e-06,5.72138624782116e-07,3.6589027378323547e-07,4.5509577965347854e-07,3.7567985603969873e-07,1.8417379792702727e-07,2.938006941323708e-10,1.30549760340165e-10,3.910662718188169e-12,1.184298798666844e-13,1.3055486092505466e-10,3.949928691018523e-12,3.5609666631036683e-22,1.81138398740159e-07,3.105762177363569e-14,1.5266672320783272e-11
8.339077360732526e-14,0.10125681075141572,0.0,2.514202738321976,0.031075110263184432,0.3194089057790312,0.35048431478637626,0.20701164901612806,0.09201651251144988,0.0,1.525232197120429e-27,1.0522399909569262e-08,1.298981489511105e-24,0.0,7.796724512797377e-43,2.103643830637623e-16,1.4307991537928847e-30,5.565155177685364e-26,6.596435668559672e-37,6.68589231759924e-16,7.010102980245821e-16,2.488110896536975e-59,4.007863566822525e-12,9.578349332469564e-39,2.3446600794556098e-29,2.0199196653348959e-50,1.0522282115465595e-08,2.2733008242605038e-42,1.682873673573444e-06,5.868727801300833e-07,3.7536452408579077e-07,4.6683076331750296e-07,3.853334566278076e-07,1.8894563045768177e-07,3.051188944786526e-10,1.373842723586755e-10,4.0117231480840255e-12,1.2784606293095277e-13,1.3738977843530066e-10,4.197573179180787e-12,3.9425825174964473e-22,1.858145309737898e-07,3.186018137240881e-14,1.606594184449514e-11
8.527965868104343e-14,0.10125681075141572,0.0,2.5142026515173663,0.031075110263184432,0.319408888211808,0.35048430398717073,0.20701163612060244,0.09201647526543784,0.0,1.6312416713003422e-27,1.0760742707379053e-08,1.3892655802550299e-24,0.0,8.917763989767415e-43,2.2499219948134213e-16,1.5608115983092715e-30,5.8201222844563e-26,7.0549130116044665e-37,6.992197580277289e-16,7.168888654616148e-16,2.7829561283797015e-59,4.09864529572545e-12,1.0244081001582243e-38,2.564333910972206e-29,2.3103552816776393e-50,1.0760619501650224e-08,2.4863727310064325e-42,1.7201161616303756e-06,6.001319274608163e-07,3.838925487036362e-07,4.773916260642236e-07,3.940197437214408e-07,1.9324100521339115e-07,3.154645692712518e-10,1.4368470152471908e-10,4.1026816953680675e-12,1.3673630040754666e-13,1.4369059043990144e-10,4.428517758067981e-12,4.31155743455277e-22,1.9002303196552638e-07,3.2582617083857385e-14,1.680271840512362e-11
8.697965524738978e-14,0.10125681075141572,0.0,2.5142025734273266,0.031075110263184432,0.3194088724017671,0.35048429426838995,0.2070116245162118,0.09201644177669628,0.0,1.7307525665700452e-27,1.0975251219129053e-08,1.4740150801649018e-24,0.0,1.0038560195137467e-42,2.387244432072526e-16,1.6852139342696916e-30,6.054475178456404e-26,7.4852848220096636e-37,7.273737437929357e-16,7.311795753092415e-16,3.0716165705698484e-59,4.180348836114198e-12,1.0869002053610311e-38,2.774919727120298e-29,2.600728329959947e-50,1.0975123039080001e-08,2.6906345662247947e-42,1.753601731594053e-06,6.120638702956148e-07,3.9156874235404717e-07,4.868958982984321e-07,4.018358201611359e-07,1.97107429996586e-07,3.2490463213874954e-10,1.494760915804359e-10,4.184547757827628e-12,1.450818925227078e-13,1.4948233987663988e-10,4.642996522675178e-12,4.665258144452835e-22,1.938106682632843e-07,3.3232690378029923e-14,1.7479939008377757e-11
8.867965181373613e-14,0.10125681075141572,0.0,2.51420249536957,0.031075110263184432,0.3194088565921618,0.350484284550087,0.20701161291332,0.09201640831887492,0.0,1.8342303188946938e-27,1.1189759724931e-08,1.5621429883495379e-24,0.0,1.1274365052464927e-42,2.530052502971727e-16,1.816901939861825e-30,6.293453594743706e-26,7.93281276399705e-37,7.56083370519691e-16,7.454702843557836e-16,3.383748198306749e-59,4.262052361718819e-12,1.1518834652850132e-38,2.998216773858021e-29,2.9208979891064867e-50,1.1189626472173323e-08,2.9072305623551863e-42,1.7870563813427556e-06,6.239945913800971e-07,3.992458563887428e-07,4.96399692858644e-07,4.0965039821447153e-07,2.0097441124339872e-07,3.3446679918178726e-10,1.5538213042151732e-10,4.266417012825923e-12,1.5376050744327375e-13,1.553887524359677e-10,4.863839902060154e-12,5.040300848447138e-22,1.9759829073456554e-07,3.388273937033004e-14,1.8170537923233268e-11
9.037964838008248e-14,0.10125681075141572,0.0,2.514202417344068,0.031075110263184432,0.319408840782992,0.3504842748322616,0.20701160131192672,0.09201637489194528,0.0,1.941752459426784e-27,1.1404268224785188e-08,1.6537153344500296e-24,0.0,1.263443246233924e-42,2.678454319695858e-16,1.9561544034217674e-30,6.537057531348395e-26,8.397832148584986e-37,7.853486361796799e-16,7.597609926013443e-16,3.7207541294091884e-59,4.3437558725561455e-12,1.2194065687382254e-38,3.2347265414129825e-29,3.2732618094297725e-50,1.1404129800933363e-08,3.136647515332235e-42,1.8204801394273207e-06,6.359240908398865e-07,4.0692389082811735e-07,5.059030097689734e-07,4.1746347816872356e-07,2.048419488398419e-07,3.441510084901098e-10,1.6140283115882663e-10,4.348289460361193e-12,1.6277867376984625e-13,1.6140984150960912e-10,5.091129670478329e-12,5.437528608684884e-22,2.0138589937954425e-07,3.4532876481793035e-14,1.8874514987610948e-11
9.207964494642883e-14,0.10125681075141572,0.0,2.5142023393507915,0.031075110263184432,0.31940882497425777,0.35048426511491376,0.20701158971203173,0.09201634149587874,0.0,2.0533965193166753e-27,1.1618776718691912e-08,1.7487981480872128e-24,0.0,1.4128563633046922e-42,2.832558033067338e-16,2.103255342080496e-30,6.785286986302788e-26,8.880678286735573e-37,8.151695387446114e-16,7.740517000460273e-16,4.084092323713687e-59,4.425459368643007e-12,1.2895182045204906e-38,3.4849602211763066e-29,3.660359142735261e-50,1.1618633025363288e-08,3.3793816415994466e-42,1.8538730343722258e-06,6.478523688005927e-07,4.1460284569280266e-07,5.154058490535332e-07,4.2527506031111275e-07,2.0871004267194286e-07,3.539571981918686e-10,1.6753820689945625e-10,4.430165100431678e-12,1.7214292085643987e-13,1.675456204855422e-10,5.3249475607243115e-12,5.857800921512386e-22,2.0517349419839444e-07,3.518294008066483e-14,1.959187031348555e-11
9.377964151277518e-14,0.10125681075141572,0.0,2.514202261389712,0.031075110263184432,0.31940880916595904,0.3504842553980436,0.20701157811363466,0.09201630813064687,0.0,2.169240029712788e-27,1.1833285206651461e-08,1.8474574588616935e-24,0.0,1.576712811212212e-42,2.992471832554156e-16,2.2584940020492318e-30,7.038141957641335e-26,9.381686489354677e-37,8.45546076186221e-16,7.883424066899361e-16,4.47527661647904e-59,4.50716284999623e-12,1.3622670614233995e-38,3.7494387062318533e-29,4.084876591445131e-50,1.1833136145466271e-08,3.6359385786310625e-42,1.8872350946756074e-06,6.597794253878134e-07,4.222827210032044e-07,5.249082107364358e-07,4.3308514492880454e-07,2.125786926257438e-07,3.638853064535989e-10,1.737882707467285e-10,4.512043933035619e-12,1.8185977881031774e-13,1.7379610274799944e-10,5.5653752641546685e-12,6.301993724204447e-22,2.089610751912901e-07,3.5832957723754935e-14,2.0322603823644423e-11
9.547963807912153e-14,0.10125681075141572,0.0,2.5142021834608,0.031075110263184432,0.31940879335809585,0.350484245681651,0.2070115665167353,0.09201627479622117,0.0,2.2893605217618165e-27,1.2047793688664127e-08,1.9497592963538747e-24,0.0,1.7561085626729777e-42,3.1583039462763667e-16,2.4221648586961035e-30,7.295622443400618e-26,9.901192067291923e-37,8.764782464762698e-16,8.026331125331738e-16,4.895877772514193e-59,4.588866316632645e-12,1.4377018282303125e-38,4.028692591498235e-29,4.549653667285976e-50,1.204763916124548e-08,3.906833385078107e-42,1.920566348809288e-06,6.717052607271327e-07,4.299635167795619e-07,5.344100948417913e-07,4.408937323089094e-07,2.1644789858730158e-07,3.7393527148019574e-10,1.8015303580019596e-10,4.593925958171257e-12,1.919357784917929e-13,1.8016130167746766e-10,5.812494430712903e-12,6.770999401166375e-22,2.1274864235840504e-07,3.6483087824793626e-14,2.1066715310019072e-11
9.717963464546788e-14,0.10125681075141572,0.0,2.5142021055640273,0.031075110263184432,0.31940877755066804,0.35048423596573597,0.20701155492133336,0.09201624149257319,0.0,2.413835526608943e-27,1.2262302164730206e-08,2.0557696901239884e-24,0.0,1.9522008263165586e-42,3.3301626410113655e-16,2.5945676164324464e-30,7.557728441619335e-26,1.0439530331340705e-36,9.079660475865435e-16,8.169238175758438e-16,5.347524546814397e-59,4.670569768569083e-12,1.5158711937163607e-38,4.3232621735176304e-29,5.057688537839847e-50,1.2262142072704077e-08,4.1925905405714935e-42,1.9538668252187987e-06,6.836298749441223e-07,4.3764523304239503e-07,5.439115013937092e-07,4.4870082273848277e-07,2.2031766044268804e-07,3.8410703151488667e-10,1.8663251515564157e-10,4.675811175836832e-12,2.0237745151400074e-13,1.866412306506891e-10,6.066386668956088e-12,7.265726789581478e-22,2.1653619569991303e-07,3.7133171239279725e-14,2.1824204882100364e-11
