Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623)
2.0892794022299642e-09,0.045450764422602166,0.0,1.0971039047381566,0.031075110263184432,0.30690207404873926,0.3428721357197121,0.20199531131941026,0.0919539715084572,0.0,1.0630953461102698e-29,1.5150966829034394e-13,1.3627344137422634e-33,0.0,4.218380582927712e-46,9.735978077039203e-06,8.470510622871171e-36,2.020070443172945e-40,4.106014187774317e-61,1.472520346320932e-18,1.0411433738175115e-30,1.1553673633886029e-97,8.209231571109358e-21,3.439648735225665e-67,1.5390314194739588e-32,6.018059040965269e-63,1.264668420517549e-13,6.836279326513469e-59,0.00015740554913468456,0.009501751224135088,0.006100231642099154,0.007612656419676909,0.0020309974558277077,0.0027429598907647065,1.6549164067329045e-07,0.00012617104353835877,8.319318646107027e-16,5.200688689405798e-05,8.470870360749402e-05,4.337866101015608e-05,2.3150163526559634e-07,0.002985897965134315,2.326686728202143e-19,3.332496120111508e-13,1.1841127053675462e-16,1.0078676852050099e-08,3.3608320649809242e-09
2.0988846211997945e-09,0.045450764422602166,0.0,1.0969736115008533,0.031075110263184432,0.306846885152749,0.34283814975268784,0.20198089975882447,0.09195509748492689,0.0,1.0776165692189206e-29,1.5219860895288265e-13,1.3873911219200867e-33,0.0,4.332983436788885e-46,9.866616501333184e-06,8.620659734070859e-36,2.0392513353645054e-40,4.1625848636747624e-61,1.4859129421407118e-18,1.0458820816799396e-30,1.182040585196569e-97,8.285581842449454e-21,3.487038543296235e-67,1.5663099123941532e-32,6.181561088852456e-63,1.269413043006528e-13,6.96189228862466e-59,0.0001573900555105981,0.009543898199010496,0.0061268415090001745,0.007646642386700491,0.002032186810750162,0.0027537032530132776,1.6588379945362237e-07,0.0001272503944627444,8.390261886722912e-16,5.254407959674284e-05,8.539051527697404e-05,4.348699395302249e-05,2.354205302081604e-07,0.0029991199133302853,2.3414406217926726e-19,3.384336338061575e-13,1.1976253059174496e-16,1.0282246537071704e-08,3.4147245401372734e-09
2.1084898401696247e-09,0.045450764422602166,0.0,1.0968433922261454,0.031075110263184432,0.30679171662387306,0.3428041726538497,0.20196651341645294,0.09195623064551184,0.0,1.0922091845953841e-29,1.5288748133218252e-13,1.4123897107594433e-33,0.0,4.450141773320506e-46,9.998371268967531e-06,8.77273844234784e-36,2.0585344192863274e-40,4.219670474361474e-61,1.4993647019688269e-18,1.0506204517387551e-30,1.209203232483295e-97,8.362418142084162e-21,3.534859717155919e-67,1.5939389094905807e-32,6.348709721273559e-63,1.2741492182632443e-13,7.089220620700741e-59,0.00015737457951253578,0.009586032484311556,0.006153433985799277,0.0076806194855379775,0.0020333550295580636,0.0027644300654528046,1.6627242761169607e-07,0.00012833359572766957,8.461457744230827e-16,5.308348808498838e-05,8.6075129970207e-05,4.359315061385266e-05,2.3938575235606176e-07,0.00301233777576987,2.3562746917681193e-19,3.4366923051684085e-13,1.2111844271349376e-16,1.0488935495198663e-08,3.4691544074543154e-09
2.118095059139455e-09,0.045450764422602166,0.0,1.096713246629984,0.031075110263184432,0.3067365684527966,0.34277020441883166,0.20195215200163186,0.09195737098271928,0.0,1.106871900506299e-29,1.53576285446059e-13,1.4377337179159731e-33,0.0,4.569900133821881e-46,1.0131246219650686e-05,8.926761981669762e-36,2.0779199644382887e-40,4.277273315903957e-61,1.5128756075294192e-18,1.0553584845821697e-30,1.2368619860218747e-97,8.439743862832309e-21,3.583114180242917e-67,1.621921176923932e-32,6.519568531236408e-63,1.2788769625396907e-13,7.21827970182006e-59,0.00015735912101671668,0.009628154095452483,0.006180009049808259,0.007714587720555344,0.002034502398675852,0.0027751403365790872,1.6665752404811298e-07,0.00012942063810584523,8.532905655577283e-16,5.3625099103601216e-05,8.676255554444775e-05,4.3697133242441046e-05,2.43397598803602e-07,0.003025551556660866,2.3711902011506585e-19,3.4895629024104717e-13,1.2248497207018163e-16,1.0698773789602576e-08,3.524123119540368e-09
2.127700278109285e-09,0.045450764422602166,0.0,1.0965831744311831,0.031075110263184432,0.3066814406302173,0.3427362450432782,0.20193781522757737,0.09195851848872068,0.0,1.1216034163156412e-29,1.5426502131231896e-13,1.4634267108952922e-33,0.0,4.692303617471198e-46,1.0265245181183008e-05,9.082745626139202e-36,2.0974082426700566e-40,4.335395683937879e-61,1.5264456405654004e-18,1.0600961807916177e-30,1.2650235866086449e-97,8.517562421858732e-21,3.631803855631991e-67,1.6502594881284485e-32,6.694201909347967e-63,1.2835962920540522e-13,7.349084976878183e-59,0.00015734367990056613,0.009670263047800245,0.006206566679046187,0.00774854709610811,0.002035629200676072,0.002785834074913509,1.670390880346061e-07,0.00013051151238067165,8.604605058922726e-16,5.4168899396276395e-05,8.745279985625914e-05,4.379894442105828e-05,2.474563665905062e-07,0.0030387612601830575,2.386187573680701e-19,3.5429500299153484e-13,1.2386092773549846e-16,1.0911791555327008e-08,3.5796321067021025e-09
2.1373054970791154e-09,0.045450764422602166,0.0,1.0964531753513733,0.031075110263184432,0.3066263331468457,0.3427022945228442,0.20192350281133184,0.09195967315535515,0.0,1.1364024229529588e-29,1.549536889487604e-13,1.4894722873127488e-33,0.0,4.817397885597407e-46,1.0400371969489426e-05,9.240704689790317e-36,2.116999528187849e-40,4.394039873665295e-61,1.5400747828383262e-18,1.0648335409418536e-30,1.2936948353291605e-97,8.59587726055306e-21,3.680930666034666e-67,1.6789566237749107e-32,6.872675049947355e-63,1.2883072229907888e-13,7.481651956552482e-59,0.00015732825604272482,0.00971235935667477,0.006233106852234079,0.00778249761654144,0.0020367357143325597,0.0027965112890030145,1.6741711921323698e-07,0.00013160620934623665,8.676555393638705e-16,5.471487570717643e-05,8.814587075995227e-05,4.389858706087388e-05,2.515623526946545e-07,0.0030519668904885723,2.401267241835551e-19,3.5968580892808605e-13,1.2523966707401067e-16,1.1128018998003684e-08,3.6356827770581044e-09
2.1469107160489456e-09,0.045450764422602166,0.0,1.096323249114958,0.031075110263184432,0.3065712459934044,0.34266835285319464,0.20190921447371268,0.09196083497413338,0.0,1.1512676033715031e-29,1.5564228837317263e-13,1.5158740751496095e-33,0.0,4.9452291658762304e-46,1.0536630388652063e-05,9.40065452639074e-36,2.1366940975610093e-40,4.4532081798547676e-61,1.5537630161282708e-18,1.0695705656010371e-30,1.32288259381852e-97,8.674691844410599e-21,3.730496533799319e-67,1.7080153717345683e-32,7.055053957130488e-63,1.2930097715007104e-13,7.615996217267463e-59,0.00015731284932305676,0.00975444303734911,0.006259629548789526,0.007816439286190234,0.002037822214671526,0.0028071719874200713,1.6779161759570862e-07,0.00013270471980731503,8.748756100305117e-16,5.526301478243957e-05,8.884177610609771e-05,4.399606439838203e-05,2.5571585402506493e-07,0.003065168451702232,2.416430313479344e-19,3.651285315089371e-13,1.266284011732681e-16,1.1347486393403549e-08,3.6922765166535265e-09
2.156515935018776e-09,0.045450764422602166,0.0,1.096193395449076,0.031075110263184432,0.30651617916062834,0.342634420030005,0.20189494993926213,0.09196200393624096,0.0,1.1661976329996924e-29,1.5633081960333628e-13,1.5426357330074775e-33,0.0,5.07584425648286e-46,1.0674024230942866e-05,9.562610529247013e-36,2.1564922297284736e-40,4.512902896841862e-61,1.567510322233708e-18,1.0743072553308245e-30,1.3525937845182846e-97,8.754009662914497e-21,3.780503380911596e-67,1.737438527043728e-32,7.241405450713011e-63,1.2977039537010556e-13,7.752133401160684e-59,0.000157297459622658,0.009796514105049647,0.006286134748821225,0.007850372109379226,0.0020388889730210856,0.002817816178762649,1.6816258356213092e-07,0.0001338070345793671,8.821206620707498e-16,5.581330337163657e-05,8.954052374008785e-05,4.409137999181547e-05,2.5991716741505277e-07,0.0030783659479218742,2.4316772865523027e-19,3.706232760471335e-13,1.2802760944694643e-16,1.157022408528821e-08,3.749414689575829e-09
2.165160632091623e-09,0.045450764422602166,0.0,1.0960765889742372,0.031075110263184432,0.30646663637765076,0.3426038880492912,0.20188213198526253,0.09196306210214027,0.0,1.1796890052752494e-29,1.569504394190897e-13,1.5670319626598335e-33,0.0,5.195817137588713e-46,1.0798652600601003e-05,9.710098958241984e-36,2.1743993273259828e-40,4.5670801192821185e-61,1.5799333899570202e-18,1.0785699901820315e-30,1.379787161290356e-97,8.825828868484946e-21,3.825888168884107e-67,1.764233250949101e-32,7.412574244974119e-63,1.3019215777805877e-13,7.876202797135722e-59,0.0001572836233464991,0.009834367294434654,0.006309974453434271,0.007880904090092454,0.002039832397446379,0.0028273818445490274,1.6849343332629264e-07,0.00013480236297768467,8.886625219419037e-16,5.631038998875704e-05,9.017183324570193e-05,4.41753189319928e-05,2.637394740433117e-07,0.0030902402223150485,2.4454717915305694e-19,3.7561348658606927e-13,1.292882598167019e-16,1.1773509244236482e-08,3.801305645517417e-09
2.1738053291644703e-09,0.045450764422602166,0.0,1.0959598408675424,0.031075110263184432,0.3064171100401795,0.3425733632275763,0.20186933289602257,0.09196412603986039,0.0,1.1932308515006726e-29,1.5757000402484688e-13,1.591725386294324e-33,0.0,5.31811820526691e-46,1.092420647319123e-05,9.859236159368488e-36,2.1923907453499906e-40,4.6216872644917934e-61,1.5924042786892161e-18,1.0828324545906251e-30,1.407415307446122e-97,8.898061117314616e-21,3.871633107260665e-67,1.791327462163717e-32,7.587065497053372e-63,1.3061324498795335e-13,8.00174867983587e-59,0.00015726980067571082,0.009872210290641224,0.006333799956767562,0.007911428911806687,0.0020407602403706565,0.002836934152893823,1.6882142323252695e-07,0.00013580075875659027,8.952245310831807e-16,5.6809197331512924e-05,9.080545706295161e-05,4.4257513038952914e-05,2.676009650787404e-07,0.0031021112103107257,2.4593354033831846e-19,3.806460608603945e-13,1.3055715558170925e-16,1.1979490190133362e-08,3.853639643405805e-09
2.1824500262373175e-09,0.045450764422602166,0.0,1.0958431509355917,0.031075110263184432,0.30636760014148506,0.3425428455617285,0.20185655247827528,0.09196519574231503,0.0,1.2068221922410104e-29,1.5818951343355188e-13,1.6167187356820333e-33,0.0,5.4427827774740765e-46,1.1050688588875709e-05,1.0010033435714585e-35,2.2104666920960764e-40,4.6767260041438705e-61,1.6049229751991381e-18,1.0870946489528771e-30,1.4354833968155668e-97,8.970709002598825e-21,3.91773959641683e-67,1.8187232130134573e-32,7.764929637485762e-63,1.310336581677924e-13,8.128782588771207e-59,0.0001572559915262027,0.009910043104673125,0.006357611245733525,0.007941946577653876,0.0020416726921051267,0.0028464731101177955,1.6914655431859055e-07,0.00013680221524275176,9.018066490501473e-16,5.73097157532146e-05,9.144140089470488e-05,4.433796556042944e-05,2.715018567283161e-07,0.0031139789148414867,2.4732685487024484e-19,3.8572107851741376e-13,1.3183444251175874e-16,1.2188189180328163e-08,3.9064176325163635e-09
2.1902302536028797e-09,0.045450764422602166,0.0,1.0957381795777628,0.031075110263184432,0.3063230552822581,0.34251538577814844,0.20184506590856494,0.09196616339735114,0.0,1.2190959041442085e-29,1.5874702471860047e-13,1.6394714611685612e-33,0.0,5.557031189202316e-46,1.1165318399404712e-05,1.0147179711254498e-35,2.2268074896470345e-40,4.726631264488636e-61,1.6162306667819631e-18,1.090930393313531e-30,1.4611251375354748e-97,9.036449624242081e-21,3.9595457197932854e-67,1.8436389051306195e-32,7.927933307667774e-63,1.314114546975453e-13,8.244394941323474e-59,0.00015724357478350505,0.009944083940612794,0.00637902924205576,0.007969406361233378,0.0020424808946335623,0.0028550467616485792,1.6943672905466074e-07,0.0001377061374751396,9.07747714902254e-16,5.776163733691827e-05,9.201573866355744e-05,4.4408886621088876e-05,2.7504652537949084e-07,0.003124657043966837,2.4858682383650957e-19,3.9032521235138176e-13,1.3298589634587997e-16,1.2378360628369513e-08,3.954298208419801e-09
2.198010480968442e-09,0.045450764422602166,0.0,1.095633255047578,0.031075110263184432,0.3062785237281004,0.34248793178601494,0.2018335941704581,0.09196713571046547,0.0,1.2314081909826043e-29,1.5930449131394523e-13,1.662471376824843e-33,0.0,5.673249249397537e-46,1.128070428695741e-05,1.0285688099576187e-35,2.2432170795175395e-40,4.7768886884086825e-61,1.6275770623280817e-18,1.0947659195375426e-30,1.4871312848367708e-97,9.102530936551568e-21,4.001646853953317e-67,1.868802013101615e-32,8.093747853337251e-63,1.3178870705566897e-13,8.36123044988763e-59,0.0001572311688654655,0.009978116545858898,0.006400435705570396,0.007996860353366365,0.0020432769180919927,0.002863609608536046,1.697245902719931e-07,0.00013861252862569607,9.137050068330758e-16,5.8214930061700624e-05,9.259196440505795e-05,4.447840244209381e-05,2.7862344112038914e-07,0.003135332517961498,2.498525043881263e-19,3.9496379340350345e-13,1.34145850497765e-16,1.2570768038271638e-08,4.002539846901723e-09
2.2057907083340042e-09,0.045450764422602166,0.0,1.0955283772075257,0.031075110263184432,0.3062340054741212,0.342460483583058,0.2018221371278333,0.09196811267607277,0.0,1.243758331346162e-29,1.5986191322901055e-13,1.6857205174957516e-33,0.0,5.7914635091725624e-46,1.1396848233226784e-05,1.0425566893297907e-35,2.2596956168259728e-40,4.827499493966124e-61,1.638962152216322e-18,1.098601227905459e-30,1.5135056949684224e-97,9.168954861909653e-21,4.044044019278562e-67,1.894214042615085e-32,8.262411188570688e-63,1.3216541608911066e-13,8.479297616126202e-59,0.00015721877371250705,0.0100121409283707,0.006421830627641834,0.00802430855632271,0.0020440608964819793,0.0028721616554225537,1.7001013922080013e-07,0.00013952138384412243,9.196784955212466e-16,5.866958690869455e-05,9.317008226077087e-05,4.4546515806049054e-05,2.8223276142013503e-07,0.003146005338928588,2.5112393160285145e-19,3.996372127299769e-13,1.3530739619201806e-16,1.2765427720384885e-08,4.051143210821214e-09
2.2127929129630103e-09,0.045450764422602166,0.0,1.0954340269587517,0.031075110263184432,0.3061939504131548,0.3424357851482701,0.2018118382427901,0.09196899591828013,0.0,1.2549052245688712e-29,1.6036355475871692e-13,1.7068595244803292e-33,0.0,5.899585245261489e-46,1.1502027558919145e-05,1.0552636371403504e-35,2.27458537950442e-40,4.873352366846867e-61,1.649241808832481e-18,1.1020528193994212e-30,1.5375607376578542e-97,9.229030925795997e-21,4.08245541793792e-67,1.9172989439556946e-32,8.416675537600129e-63,1.3250399037545926e-13,8.586618182396447e-59,0.00015720762723019086,0.010042755848756024,0.006441076182661651,0.008049006991110108,0.0020447562880738616,0.002879849267465263,1.7026515744310846e-07,0.0001403414563136677,9.250684593752525e-16,5.907993859861774e-05,9.369200950677292e-05,4.4606621136017586e-05,2.8550898569504293e-07,0.0031556086111899652,2.5227315993539845e-19,4.0387299672750435e-13,1.3635712081418853e-16,1.2942560628849857e-08,4.095196054103854e-09
2.2197951175920163e-09,0.045450764422602166,0.0,1.0953397143197219,0.031075110263184432,0.30615390611781745,0.3424110913992311,0.20180155105485179,0.09196988292012435,0.0,1.266081664534795e-29,1.60865160111893e-13,1.72820356623748e-33,0.0,6.00936533656391e-46,1.1607823950931903e-05,1.0680828676768047e-35,2.289531230638315e-40,4.919493353040572e-61,1.6595527930756216e-18,1.1055042348560182e-30,1.561920067709662e-97,9.289387486956641e-21,4.121108171864207e-67,1.940587795622122e-32,8.573306573105021e-63,1.328421258691093e-13,8.6949495379882e-59,0.00015719648937712098,0.0100733641209324,0.006460312376445153,0.008073700740148591,0.0020454421261566534,0.0028875281386758966,1.705183049948103e-07,0.00014116351722377762,9.30471497590574e-16,5.949138443745976e-05,9.421547572564585e-05,4.466559504185736e-05,2.8881169989340866e-07,0.003165209737711943,2.5342709933504994e-19,4.081370201354736e-13,1.3740985501969569e-16,1.3121543037315866e-08,4.139542894933454e-09
2.2267973222210224e-09,0.045450764422602166,0.0,1.0952454391923918,0.031075110263184432,0.30611387258455425,0.34238640233429485,0.2017912754678138,0.09197077367726708,0.0,1.2772871214519934e-29,1.613667292954018e-13,1.7497541552105188e-33,0.0,6.120823675834393e-46,1.1714238843573225e-05,1.0810149888845055e-35,2.304533285468899e-40,4.965923340129891e-61,1.6698950979476345e-18,1.1089554744744771e-30,1.5865865523534608e-97,9.350025967503089e-21,4.160003024593427e-67,1.964081701446134e-32,8.732332702431037e-63,1.3317982318453176e-13,8.804297939167546e-59,0.00015718536011101052,0.010103965750661517,0.0064795392032773675,0.008098389805084358,0.0020461185054115637,0.0028951982724613056,1.7076958310749418e-07,0.00014198756304813575,9.358875888980469e-16,5.99039193202553e-05,9.474048392336369e-05,4.472343981592755e-05,2.9214101870037926e-07,0.0031748087200055806,2.5458577869804796e-19,4.1242902201141466e-13,1.3847205724423383e-16,1.3302386889673288e-08,4.184184197679959e-09
2.2337995268500285e-09,0.045450764422602166,0.0,1.0951512014793956,0.031075110263184432,0.3060738498098129,0.3423617179518178,0.20178101138640808,0.09197166818528751,0.0,1.2885210644918347e-29,1.6186826231610353e-13,1.7715128131286344e-33,0.0,6.2339803272421846e-46,1.1821273667899412e-05,1.0940606097785138e-35,2.319591659922221e-40,5.0126432155762083e-61,1.680268716455329e-18,1.112406538452387e-30,1.6115630766223315e-97,9.410947796029952e-21,4.199140719559992e-67,1.9877817671975895e-32,8.893782578085455e-63,1.3351708293526824e-13,8.914669660676623e-59,0.00015717423938993604,0.010134560743692303,0.0064987566576238266,0.008123074187560923,0.002046785519589952,0.002902859672235435,1.7101899311304081e-07,0.0001428135902634413,9.413167120618967e-16,6.031753814631075e-05,9.526703710118304e-05,4.47801578322084e-05,2.954970567636654e-07,0.0031844055595750776,2.557492200282988e-19,4.167497182027909e-13,1.3952982044591544e-16,1.3485104145100846e-08,4.229120420815812e-09
2.240101511016134e-09,0.045450764422602166,0.0,1.0950664194470248,0.031075110263184432,0.3060378385081485,0.3423395060097349,0.2017717834724672,0.09197247644578659,0.0,1.2986555293684433e-29,1.623196111212033e-13,1.791274769438682e-33,0.0,6.3372900922505734e-46,1.19181362315369e-05,1.1058992150247786e-35,2.333192446573395e-40,5.054939691412284e-61,1.689631740494837e-18,1.1155123460218372e-30,1.634309431212442e-97,9.466020890165462e-21,4.234572889509555e-67,2.0092890085868076e-32,9.041183649142512e-63,1.3382024309946907e-13,9.014884349874202e-59,0.00015716423801261927,0.01016209056778419,0.006516044348630494,0.008145286129643457,0.002047377901953484,0.0029097474672798523,1.712418660677224e-07,0.0001435587059368985,9.462140476220625e-16,6.0690717649169843e-05,9.574225839574495e-05,4.483024269617221e-05,2.9854043070991234e-07,0.003193040884396233,2.5680041644075135e-19,4.2066223486386725e-13,1.4049228457988032e-16,1.365116133297456e-08,4.269815552767627e-09
