Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202),NO2X(213),NO2X(206),SX(544),SX(776),SX(660),CH2NX(654),H2NO3(231),CNO2X(729)
5.335659735854122e-13,0.1547348997255798,0.0,3.8420343143138656,0.031074222388777887,0.31921223300177365,0.3502839161832279,0.20700788871392836,0.09200676977232497,0.0,1.8228848356520924e-19,7.768921545639092e-06,1.797646827321751e-15,0.0,2.069600696593102e-26,8.347045166538345e-12,4.573315584967404e-21,2.8298974313360722e-18,5.34559304996348e-26,3.414502321515363e-11,3.0153863410857707e-10,2.7167791790808445e-40,1.7070186209988383e-06,7.34824009301753e-26,1.6732781248949385e-16,4.114624706058357e-32,7.77081617640826e-06,3.8501604834735e-30,1.141545139256444e-05,3.8078622850601977e-06,4.4793139389269945e-06,3.439000270356858e-06,2.8613510932429335e-06,2.0027396730761823e-06,1.296558959293331e-06,4.542148175238196e-08,0.00019078382383077926,1.8714730527476228e-09,1.8505367146588825e-07,1.571366106249083e-07,1.6361742351385878e-16,1.4081978705034129e-06,8.937854586787181e-11,2.8947692468328446e-09,4.149107498251097e-08,1.7103623261432032e-08,7.311584539666048e-15,7.974840704719586e-13,1.0257876863992754e-06,4.66724969464623e-07,4.777843654237767e-10,5.909895562289619e-07,3.455525194927739e-10,6.569776251747824e-12,1.9290528971507635e-13,1.6022791228735636e-12,0.0001890762150307367,6.968617042053886e-18
5.380926626599608e-13,0.1547348997255798,0.0,3.8420340446090937,0.03107421516961087,0.31921056050064145,0.35028221506886537,0.20700785360743498,0.092006689493326,0.0,1.8700562848986585e-19,7.83480873532299e-06,1.843777342965893e-15,0.0,2.158557139640729e-26,8.49291253177771e-12,4.71365786003309e-21,2.8796774416655433e-18,5.482803334159331e-26,3.471848798086077e-11,3.040968134416954e-10,2.8339942977783334e-40,1.7214913691306066e-06,7.536854020011933e-26,1.7159122349019977e-16,4.291491442116951e-32,7.836732611968296e-06,3.981761637336081e-30,1.1495643207924152e-05,3.833872592861426e-06,4.526770093317411e-06,3.466074585592908e-06,2.883985599523222e-06,2.023043489114727e-06,1.3072197410112345e-06,4.6246847664337944e-08,0.00019240143603588145,1.920142879534102e-09,1.8823659879195309e-07,1.5978368724527308e-07,1.6786825293940681e-16,1.4196324631189682e-06,9.010486076725632e-11,2.9189178053150985e-09,4.1953033526631994e-08,1.7650970899126315e-08,7.445579653275087e-15,8.217301226313912e-13,1.0341364311891254e-06,4.6955292780252104e-07,4.859091724442117e-10,5.959924699329168e-07,3.575302718051155e-10,7.03490774795905e-12,1.9734314808992576e-13,1.6507966417770806e-12,0.00019067934440681144,7.186909387859301e-18
5.426193517345094e-13,0.1547348997255798,0.0,3.8420337750889417,0.031074207954653384,0.3192088880398949,0.3502805140046667,0.2070078185272822,0.09200660946115156,0.0,1.9180442438859525e-19,7.900695536877163e-06,1.8906901754460045e-15,0.0,2.2505406603149028e-26,8.640126553639193e-12,4.8571510630205144e-21,2.92991750711323e-18,5.622341679188775e-26,3.5296588725234084e-11,3.0665499234067383e-10,2.955220727141208e-40,1.7359639614868765e-06,7.728668173489973e-26,1.7592591118163347e-16,4.474377257079268e-32,7.902648875761243e-06,4.1166955471728646e-30,1.1575588206285786e-05,3.859791338681536e-06,4.574371392589823e-06,3.4931152673261543e-06,2.906593769061626e-06,2.0433859920849157e-06,1.3178760049274432e-06,4.708018557918381e-08,0.00019401903198425224,1.969644610690971e-09,1.9144675646757317e-07,1.6245243681257408e-07,1.7219318696194668e-16,1.4310586860869397e-06,9.083064405431324e-11,2.9430488340382027e-09,4.2411901888377176e-08,1.8209786455431653e-08,7.580798731966558e-15,8.464419596787321e-13,1.0424770043765796e-06,4.7236573181211376e-07,4.94102201175472e-10,6.009950278169183e-07,3.6981027825377597e-10,7.528546143994966e-12,2.0182070190277819e-13,1.7002318102419607e-12,0.00019228245759763586,7.409267421438865e-18
5.47146040809058e-13,0.1547348997255798,0.0,3.8420335057528634,0.03107420074388303,0.3192072156194499,0.35027881299058955,0.20700778347343946,0.0920065296750421,0.0,1.9668561204799974e-19,7.966581950317992e-06,1.9383918961117933e-15,0.0,2.3456275728801474e-26,8.788689924535157e-12,5.003840742819633e-21,2.980618289355591e-18,5.76422766919467e-26,3.5879322054304374e-11,3.092131708058371e-10,3.0805605526504033e-40,1.7504363980946086e-06,7.923709474306218e-26,1.8033244877526795e-16,4.6634339172751096e-32,7.968564967691754e-06,4.255017493728252e-30,1.1655287147326622e-05,3.885618844397535e-06,4.622117519582621e-06,3.520122357152642e-06,2.929175632499991e-06,2.063766827899066e-06,1.328527773918956e-06,4.792150256887303e-08,0.00019563661167640282,2.0199844890481714e-09,1.9468413783814246e-07,1.651428501866299e-07,1.765929099694823e-16,1.4424765455354395e-06,9.155589611834388e-11,2.967162343646987e-09,4.2867590698961284e-08,1.8780153161551586e-08,7.71724181457676e-15,8.716219520475803e-13,1.050809365072684e-06,4.751634635108988e-07,5.023634446638122e-10,6.059972239501783e-07,3.8239699686030257e-10,8.05216541060352e-12,2.0633706068832424e-13,1.7505885481342987e-12,0.00019388555460371926,7.635693721501669e-18
5.516727298836066e-13,0.1547348997255798,0.0,3.8420332366003174,0.03107419353727754,0.31920554323922246,0.35027711202659206,0.207007748445876,0.09200645013424025,0.0,2.0164993358204697e-19,8.03246797566185e-06,1.9868890761495017e-15,0.0,2.4438954514400913e-26,8.938605356797978e-12,5.15377275346176e-21,3.0317804500601545e-18,5.908480888310236e-26,3.6466684576587516e-11,3.117713488375094e-10,3.210117577268024e-40,1.7649086789807061e-06,8.12200484329978e-26,1.8481140905506364e-16,4.8588156952188427e-32,8.034480887664993e-06,4.3967831954935286e-30,1.1734740788385783e-05,3.911355430756731e-06,4.6700081580980275e-06,3.5470958966169744e-06,2.9517312204445066e-06,2.0841856459309885e-06,1.3391750706734065e-06,4.8770805497390354e-08,0.00019725417511284372,2.071168697716115e-09,1.9794873600702525e-07,1.6785491827354713e-07,1.8106810775056204e-16,1.4538860475881018e-06,9.228061734836466e-11,2.991258344737306e-09,4.33200129209752e-08,1.936215192217675e-08,7.85490893830913e-15,8.972723705077926e-13,1.0591334727996042e-06,4.779462044765377e-07,5.106928959561814e-10,6.109990523469841e-07,3.9529487895798503e-10,8.607301129448628e-12,2.1089132072601448e-13,1.8018705578231412e-12,0.00019548863542557043,7.866189373264724e-18
5.561994189581551e-13,0.1547348997255798,0.0,3.842032967630757,0.031074186334814752,0.3192038708991286,0.35027541111263194,0.20700771344456134,0.09200637083799106,0.0,2.0669813244228396e-19,8.098353612925094e-06,2.0361882865819375e-15,0.0,2.545423139855111e-26,9.089875582686835e-12,5.306993253816374e-21,3.0834046508855153e-18,6.055120920659056e-26,3.705867290308251e-11,3.143295264360146e-10,3.3439973357640767e-40,1.7793808041720156e-06,8.323581201294326e-26,1.8936336437778342e-16,5.060679389356897e-32,8.100396635586648e-06,4.542048808301254e-30,1.1813949884471439e-05,3.937001417380701e-06,4.7180429928994495e-06,3.5740359272123706e-06,2.9742605634657536e-06,2.1046420990316185e-06,1.3498179176908332e-06,4.962810102232762e-08,0.00019887172229408488,2.1232033580546676e-09,2.0124054383800956e-07,1.7058863202533775e-07,1.8561946750406936e-16,1.4652871983640856e-06,9.300480813310752e-11,3.0153368478579516e-09,4.3769083869886845e-08,1.9955861293978486e-08,7.993800138729255e-15,9.23395385972288e-13,1.0674492874879982e-06,4.80714035849206e-07,5.190905481002229e-10,6.160005069667077e-07,4.085083672776142e-10,9.195552397687222e-12,2.1548256574254583e-13,1.8540813239646757e-12,0.00019709170006369746,8.100753976825889e-18
5.607261080327037e-13,0.1547348997255798,0.0,3.842032698843639,0.03107417913647265,0.31920219859908494,0.35027371024866744,0.20700767846946497,0.09200629178554191,0.0,2.1183095342804025e-19,8.164238862124074e-06,2.0862960982684976e-15,0.0,2.6502907616505235e-26,9.24250335439424e-12,5.463548707288206e-21,3.13549155348133e-18,6.204167350355095e-26,3.7655283647269825e-11,3.1688770360167645e-10,3.4823071090431805e-40,1.7938527736953264e-06,8.528465469098089e-26,1.939888866733077e-16,5.269184343796773e-32,8.166312211362923e-06,4.6908709249200414e-30,1.189291518826797e-05,3.9625571227692525e-06,4.766221709708865e-06,3.6009424903807374e-06,2.996763692098742e-06,2.125135843542797e-06,1.3604563372854607e-06,5.049339559646639e-08,0.0002004892532206356,2.176094527611155e-09,2.045595539577598e-07,1.7334398243953925e-07,1.902476778490182e-16,1.476680003978075e-06,9.372846886101981e-11,3.039397863512581e-09,4.4214721233717556e-08,2.0561357465926738e-08,8.13391544976066e-15,9.499930693729264e-13,1.0757567694743934e-06,4.834670383339347e-07,5.275563941442724e-10,6.210015817138181e-07,4.220418939997521e-10,9.818583764569318e-12,2.2010986761827552e-13,1.9072241134361495e-12,0.00019869474851860782,8.339385656904703e-18
5.652527971072523e-13,0.1547348997255798,0.0,3.8420324302384166,0.031074171942229317,0.3192005263390085,0.3502720094346566,0.20700764352055637,0.09200621297614249,0.0,2.1704914269661975e-19,8.230123723275134e-06,2.1372190819052026e-15,0.0,2.758579729915345e-26,9.396491444052353e-12,5.623485881514613e-21,3.1880418194883104e-18,6.355639761502705e-26,3.8256513425109406e-11,3.194458803348179e-10,3.62515593847127e-40,1.808324587577372e-06,8.736684567503883e-26,1.9868854744494946e-16,5.484492468017526e-32,8.232227614900535e-06,4.843306574649727e-30,1.197163745014313e-05,3.988022864304343e-06,4.81454399520423e-06,3.627815627512723e-06,3.0192406368429514e-06,2.145666539309251e-06,1.3710903515874753e-06,5.1366695469366954e-08,0.0002021067678930045,2.229848198027923e-09,2.0790575875826885e-07,1.7612096055883897e-07,1.9495342883435395e-16,1.4880644705402851e-06,9.445159992026466e-11,3.0634414021616677e-09,4.465684509089319e-08,2.1178714241432953e-08,8.275254903681404e-15,9.770673916048362e-13,1.0840558794985853e-06,4.862052922029334e-07,5.360904271373605e-10,6.260022704378919e-07,4.3589987877404693e-10,1.047812719956327e-11,2.2477228709687029e-13,1.96130197541802e-12,0.0002002977807908084,8.582081073930459e-18
5.697794861818009e-13,0.1547348997255798,0.0,3.8420321618145477,0.03107416475206295,0.31919885411881627,0.35027030867055764,0.207007608597805,0.09200613440904479,0.0,2.223534477734825e-19,8.296008196394614e-06,2.1889638080247164e-15,0.0,2.870372757191605e-26,9.551842643739042e-12,5.7868518480632144e-21,3.2410561105382206e-18,6.50955773819663e-26,3.886235885503905e-11,3.2200405663576186e-10,3.772654640202271e-40,1.8227962458448302e-06,8.948265417289111e-26,2.0346291776976851e-16,5.706768256561821e-32,8.2981428461067e-06,4.9994132229168915e-30,1.205011741815516e-05,4.013398958254019e-06,4.863009537016896e-06,3.654655379947787e-06,3.0416914281623773e-06,2.1662338496887297e-06,1.381719982544808e-06,5.2248006688962664e-08,0.00020372426631169968,2.284470292919984e-09,2.1127915039930873e-07,1.7891955747070208e-07,1.9973741194875765e-16,1.499440604156462e-06,9.517420169872115e-11,3.0874674742244552e-09,4.509537792627146e-08,2.1808003022316648e-08,8.417818531121429e-15,1.0046202235385138e-12,1.0923465787010507e-06,4.889288772979071e-07,5.446926401292102e-10,6.310025669336291e-07,4.5008672670617735e-10,1.1175984091457433e-11,2.294688744975009e-13,2.0163177416226528e-12,0.00020190079688080548,8.828835436455389e-18
5.743061752563495e-13,0.1547348997255798,0.0,3.8420318935714834,0.031074157565951884,0.3191971819384256,0.35026860795632864,0.20700757370118048,0.09200605608350301,0.0,2.2774461756241493e-19,8.361892281498834e-06,2.241536846996378e-15,0.0,2.985753865354251e-26,9.708559765483692e-12,5.9536939821298355e-21,3.294535088253872e-18,6.665940864522029e-26,3.947281655797244e-11,3.245622325048305e-10,3.924915819504775e-40,1.837267748524321e-06,9.163234939215784e-26,2.083125682988861e-16,5.936178808709496e-32,8.364057904889142e-06,5.1592487708707735e-30,1.2128355838059916e-05,4.038685719776316e-06,4.911618023729069e-06,3.6814617889742625e-06,3.0641160964855675e-06,2.1868374415603366e-06,1.3923452519249178e-06,5.3137335103159e-08,0.00020534174847722863,2.33996666572335e-09,2.146797208108783e-07,1.8173976430700244e-07,2.0460032013045598e-16,1.5108084109278856e-06,9.589627458398431e-11,3.111476090080932e-09,4.5530244645348265e-08,2.2449292794592544e-08,8.561606361060584e-15,1.0326533360989513e-12,1.1006288286203695e-06,4.916378730323567e-07,5.533630261702381e-10,6.360024649408672e-07,4.6460682631305883e-10,1.191402727783752e-11,2.341986704288979e-13,2.0722740266678307e-12,0.00020350379678910467,9.079642514869266e-18
5.788328643308981e-13,0.1547348997255798,0.0,3.84203162550868,0.031074150383874566,0.3191955097977544,0.3502669072919279,0.20700753883065245,0.09200597799877384,0.0,2.332234023556906e-19,8.427775978604119e-06,2.2949447690262243e-15,0.0,3.104808395481633e-26,9.866645641272816e-12,6.1240599622366975e-21,3.3484794142491178e-18,6.824808724554471e-26,4.008788315729741e-11,3.2712040794234606e-10,4.082053885088682e-40,1.851739095642411e-06,9.381620054030524e-26,2.132380692577988e-16,6.172893848132706e-32,8.429972791156075e-06,5.322871554979549e-30,1.2206353453317939e-05,4.063883462923162e-06,4.960369144871271e-06,3.7082348958294176e-06,3.0865146722056633e-06,2.2074769853310466e-06,1.402966181316572e-06,5.403468636143629e-08,0.0002069592143900981,2.396343097514726e-09,2.1810746169564856e-07,1.8458157224365817e-07,2.0954284777703499e-16,1.5221678969513747e-06,9.661781896336548e-11,3.1354672600738084e-09,4.5961372586648656e-08,2.3102650116073037e-08,8.706618420827291e-15,1.0611684004110018e-12,1.1089025911906706e-06,4.943323583938675e-07,5.621015783115541e-10,6.410019581445983e-07,4.794645474470045e-10,1.2694203104284849e-11,2.389607065045851e-13,2.1291732285931653e-12,0.000205106780516211,9.33449465639032e-18
5.833595534054466e-13,0.1547348997255798,0.0,3.842031357625591,0.031074143205809555,0.3191938376967205,0.3502652066773137,0.2070075039861905,0.09200590015411612,0.0,2.3879055384421906e-19,8.493659287726773e-06,2.349194144157023e-15,0.0,3.2276230177165744e-26,1.0026103123055412e-11,6.297997769930915e-21,3.4028897501288526e-18,6.986180902359948e-26,4.0707555278874106e-11,3.2967858294863e-10,4.244185063431845e-40,1.8662102872256085e-06,9.603447682464591e-26,2.1823999044669273e-16,6.417085742532631e-32,8.495887504816214e-06,5.4903403466269946e-30,1.2284111005101529e-05,4.088992500644251e-06,5.009262590919829e-06,3.73497474169952e-06,3.108887185680448e-06,2.228152154940413e-06,1.4135827921316263e-06,5.4940065916455594e-08,0.00020857666405081437,2.453605294803253e-09,2.2156236453140357e-07,1.874449725002699e-07,2.1456569075525789e-16,1.5335190683192863e-06,9.73388352238923e-11,3.1594409945104956e-09,4.638869153230901e-08,2.3768139105779218e-08,8.85285473609783e-15,1.0901669880101288e-12,1.1171678287390837e-06,4.970124119463879e-07,5.709082896049609e-10,6.46001040174987e-07,4.946642391895809e-10,1.351853351258445e-11,2.437540060586132e-13,2.1870175295173827e-12,0.00020670974806262895,9.59338280130592e-18
5.878862424799952e-13,0.1547348997255798,0.0,3.842031089921668,0.031074136031735533,0.3191921656352422,0.35026350611244433,0.2070074691677643,0.09200582254879101,0.0,2.4444682512768593e-19,8.559542208883097e-06,2.4042915422682934e-15,0.0,3.3542857411180546e-26,1.0186935082748081e-11,6.475555689483251e-21,3.457766757489e-18,7.150076981994896e-26,4.133182955103321e-11,3.3223675752400366e-10,4.411427413106684e-40,1.8806813233003676e-06,9.828744745233886e-26,2.233189012407568e-16,6.66892952325779e-32,8.56180204577876e-06,5.661714351709521e-30,1.236162923230179e-05,4.1140131447909206e-06,5.058298053294385e-06,3.761681367719899e-06,3.131233667232375e-06,2.2488626278634906e-06,1.4241951056068095e-06,5.585347902566666e-08,0.00021019409745988296,2.5117588872950882e-09,2.2504442057347723e-07,1.9032995633976324e-07,2.1966954641088767e-16,1.5448619311195196e-06,9.805932375230893e-11,3.1833973036651032e-09,4.681213371685928e-08,2.4445821435151466e-08,9.000315330896125e-15,1.1196505711176321e-12,1.12542450398321e-06,4.996781118324927e-07,5.797831531029538e-10,6.509997046073899e-07,5.102102277159634e-10,1.438911815717532e-11,2.4857758486111826e-13,2.245808896434371e-12,0.0002083126994288623,9.85629650043503e-18
5.924129315545438e-13,0.1547348997255798,0.0,3.8420308223963655,0.031074128861631287,0.31919049361323815,0.3502618055972783,0.20700743437534355,0.09200574518206191,0.0,2.501929707246802e-19,8.625424742089388e-06,2.460243533076338e-15,0.0,3.4848859235034953e-26,1.0349144412239955e-11,6.656782307587167e-21,3.5131110979165165e-18,7.31651654750619e-26,4.1960702604574084e-11,3.3479493166878806e-10,4.5839008391067896e-40,1.8951522038930866e-06,1.0057538163038959e-25,2.284753705904966e-16,6.928602904903943e-32,8.6277164139534e-06,5.837053210233574e-30,1.2438908871535641e-05,4.138945706120001e-06,5.107475224355413e-06,3.788354814975011e-06,3.153554147148623e-06,2.269608085111974e-06,1.4348031428054984e-06,5.677493075291734e-08,0.0002118115146178089,2.570809425631639e-09,2.285536208571845e-07,1.9323651506803457e-07,2.248551135785134e-16,1.5561964914355188e-06,9.877928493507638e-11,3.2073361977804273e-09,4.723163383421629e-08,2.5135756321049038e-08,9.149000227594076e-15,1.1496205229793924e-12,1.1336725800286082e-06,5.023295357756361e-07,5.887261618587213e-10,6.559979449623757e-07,5.261068141306459e-10,1.5308136549017628e-11,2.5343045183303796e-13,2.3055490821457143e-12,0.00020991563461541425,1.0123223933783218e-17
5.969396206290924e-13,0.1547348997255798,0.0,3.842030555049136,0.031074121695475732,0.3191888216306271,0.3502601051317741,0.20700739960889813,0.09200566805319454,0.0,2.560297465828145e-19,8.691306887361921e-06,2.5170566861342673e-15,0.0,3.619514281281669e-26,1.0512734023397347e-11,6.841726513058132e-21,3.568923432989383e-18,7.485519182931157e-26,4.2594171072763016e-11,3.3735310538330356e-10,4.761727107173511e-40,1.9096229290301086e-06,1.0289854856565037e-25,2.337099670220471e-16,7.196286304895651e-32,8.693630609250302e-06,6.016416995913423e-30,1.2515950657152824e-05,4.163790494297665e-06,5.156793797401768e-06,3.814995124498498e-06,3.1758486556811256e-06,2.2903882112335725e-06,1.4454069246194918e-06,5.7704425970063594e-08,0.00021342891552509662,2.6307623791023303e-09,2.3208995620024656e-07,1.9616464003360037e-07,2.3012309259138033e-16,1.567522755346275e-06,9.949871915837241e-11,3.2312576870699444e-09,4.764712904290007e-08,2.583800052052621e-08,9.29890944691228e-15,1.1800781182671245e-12,1.1419120203662895e-06,5.04966761082393e-07,5.977373089261442e-10,6.609957547057463e-07,5.423582722754219e-10,1.6277850225993324e-11,2.583116097593256e-13,2.366239626327383e-12,0.00021151855362278737,1.0394151930359635e-17
