Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33),SX(1186),CHX(35),ONONO(331),SX(540),SX(1325),S(1330),NO2NO(328),SX(1341),S(1436),CH2OH(45),S(1677)
3.1475505055691745e-11,0.11229247039749245,0.0,0.002787085557631977,0.03107508637909161,0.31940693727278724,0.35046528184791775,0.20701211118724328,0.09201817077131667,1.2179167363160576e-43,4.3259060418711325e-18,1.704828495913295e-05,8.008928186911664e-15,3.543544131663678e-31,9.33706812842361e-28,1.5863695756468751e-10,1.2612986662101327e-21,7.56974688754336e-17,1.4246767226574213e-26,7.530068030970925e-13,7.056167810394065e-12,7.57001981907351e-39,3.616072720205029e-08,1.0788571101742569e-24,4.5230186178626415e-20,1.793019596879235e-34,1.7041872005384633e-05,4.697824460248788e-24,3.660316181503423e-08,5.958821792275777e-08,4.870683033702797e-07,8.635359400036263e-08,3.27836166589087e-08,7.913484757631518e-08,1.000398258870476e-08,3.0712448613505164e-08,2.4074262370631093e-06,2.5849494620159054e-08,6.131263110234115e-08,7.82600707939511e-08,2.370051867636678e-06,7.382901563374382e-08,6.20618269890832e-15,4.664332393037828e-13,2.9476424412065344e-08,1.791543420688438e-08,7.603571206475003e-09,4.69397163790001e-09,1.8649807827723686e-10,1.0921503141681615e-16,4.620071066604627e-12,6.69593464297034e-36,3.5378606562934126e-10,3.6693839490151646e-10,2.526765388098212e-13,9.517453955152962e-21,6.041489664559325e-28,4.946314809373983e-08,1.765751554649977e-15,1.1714995725422794e-16,2.973928693420969e-13,5.021983471347058e-16,1.5917844869106034e-25,3.755048773034167e-15,2.3304827137381062e-14,1.778645210872905e-15,2.8612979151489087e-25,1.62382198916953e-22,8.501157535281286e-33,2.371735906962193e-09,3.1439879579190725e-16
3.167577492014272e-11,0.11229247039749245,0.0,0.002787078329723816,0.031075086337107354,0.319406919849157,0.3504651580647372,0.20701211067832642,0.0920181709261029,1.272164133324904e-43,4.410184693942565e-18,1.7156724323900354e-05,8.162206467501894e-15,3.6527781127164135e-31,9.65791084510217e-28,1.62143982364831e-10,1.2937520254985793e-21,7.666385131121364e-17,1.45205062086909e-26,7.626632144832998e-13,7.101063754052988e-12,7.863064409952598e-39,3.639072730396746e-08,1.1065084169724142e-24,4.620701503482992e-20,1.858214133419693e-34,1.7150229447166297e-05,4.818248955958605e-24,3.660327307373645e-08,5.963532071536948e-08,4.909761678015221e-07,8.654906187141327e-08,3.279278105759112e-08,7.93415321758547e-08,1.003932847485899e-08,3.0985585534699084e-08,2.422790751298126e-06,2.6270264544769688e-08,6.179767009436053e-08,7.907337863087554e-08,2.3851288565728e-06,7.429852630547859e-08,6.315047028036481e-15,4.778583518135748e-13,2.9780341707488076e-08,1.7882869348142913e-08,7.631589238216586e-09,4.753834819891378e-09,1.8893277860016816e-10,1.1228002141468802e-16,4.674000470166663e-12,6.954695354974319e-36,3.5816281434912674e-10,3.716226663435243e-10,2.573824094981072e-13,9.811709567435812e-21,6.19644404474438e-28,4.98320779970074e-08,1.8046511317951516e-15,1.1904405840609135e-16,3.047038547849502e-13,5.110196673425375e-16,1.6327366060096476e-25,3.759600686189605e-15,2.3902353326325917e-14,1.811979379068273e-15,2.9414508532165596e-25,1.6659308903175719e-22,8.843665467127539e-33,2.401903625042638e-09,3.224500138118157e-16
3.18760447845937e-11,0.11229247039749245,0.0,0.0027870710995167255,0.031075086296269754,0.3194069024249005,0.3504650342837945,0.20701211016949167,0.0920181710819241,1.3284321980940193e-43,4.495567273848195e-18,1.7265163257355627e-05,8.317409988182809e-15,3.764567759979558e-31,9.98774066638751e-28,1.6570589973688186e-10,1.3268283955696314e-21,7.763636372834863e-17,1.4797730528134057e-26,7.723817270706669e-13,7.145959691716842e-12,8.165501783722505e-39,3.662072639695024e-08,1.1346878401908026e-24,4.7199031921057765e-20,1.9253636691683723e-34,1.7258585937778125e-05,4.94097381612579e-24,3.660338370422148e-08,5.968179185439452e-08,4.948883544191222e-07,8.67423093948564e-08,3.280167592536265e-08,7.954524624817685e-08,1.0074431279925569e-08,3.12583393390728e-08,2.438155857539199e-06,2.6694513957288644e-08,6.228140170142305e-08,7.988950627477487e-08,2.4002058076918306e-06,7.476803352431587e-08,6.425025411748719e-15,4.894823859048592e-13,3.008525240632543e-08,1.7849845043438124e-08,7.65944404832657e-09,4.81407655152519e-09,1.9138394525682204e-10,1.15411790094183e-16,4.728155446645207e-12,7.221704630593447e-36,3.6256643654579595e-10,3.763366472856313e-10,2.62144766025195e-13,1.0113143958163139e-20,6.354347964263493e-28,5.020133740044203e-08,1.8440331719701225e-15,1.2096135026251435e-16,3.121451167257614e-13,5.199315654267408e-16,1.6744701925372062e-25,3.763744150860089e-15,2.4508904078443504e-14,1.845390733195562e-15,3.023285780186709e-25,1.7085576660787429e-22,9.197440955504405e-33,2.4322619012119815e-09,3.3065476929686213e-16
3.2076314649044675e-11,0.11229247039749245,0.0,0.0027870638670310787,0.03107508625657124,0.31940688500001285,0.35046491050506445,0.20701210966073108,0.09201817123878056,1.3867813855570246e-43,4.582061366374706e-18,1.7373601759500835e-05,8.474550340800588e-15,3.87895346012327e-31,1.0326753682721521e-27,1.6932319948114435e-10,1.3605357228638716e-21,7.861500613539718e-17,1.5078462270184725e-26,7.821623522794086e-13,7.1908556233888156e-12,8.477571249795303e-39,3.685072448109162e-08,1.1634020605976646e-24,4.820638548839121e-20,1.994514597695479e-34,1.7366941477224282e-05,5.066028145581444e-24,3.660349369741735e-08,5.972764756989872e-08,4.988048097039208e-07,8.693336175165638e-08,3.2810309114872626e-08,7.974602361039044e-08,1.010929229903363e-08,3.153069556025605e-08,2.4535215557960206e-06,2.7122235335414355e-08,6.276380735686047e-08,8.070843327188265e-08,2.415282720993608e-06,7.523753728244518e-08,6.5361203797243966e-15,5.013073506437693e-13,3.039114983704283e-08,1.78163770218884e-08,7.687134662172243e-09,4.874696818518651e-09,1.9385159113061516e-10,1.1861136737800044e-16,4.7825350344206016e-12,7.497170155232443e-36,3.669969321049615e-10,3.81080337719386e-10,2.669639076471372e-13,1.0421885773802933e-20,6.515238252767079e-28,5.057092134115102e-08,1.883897294719602e-15,1.2289818156659388e-16,3.197180840834541e-13,5.289342696530356e-16,1.7169950142798994e-25,3.76748790969449e-15,2.5124500217386884e-14,1.8788721686576267e-15,3.1068261202833677e-25,1.7516973229091064e-22,9.562771421617292e-33,2.462810733759214e-09,3.390149983275677e-16
3.227658451349565e-11,0.11229247039749245,0.0,0.0027870566322871354,0.031075086218004262,0.3194068675744892,0.35046478672852216,0.20701210915203705,0.09201817139667261,1.447273512190988e-43,4.669674562906836e-18,1.7482039830338046e-05,8.633639112504578e-15,3.995975924556206e-31,1.0675149087536173e-27,1.7299637206752216e-10,1.3948820047950235e-21,7.959977854092255e-17,1.536272352105881e-26,7.920051015417319e-13,7.235751549072122e-12,8.79951666118809e-39,3.70807215564834e-08,1.1926578009237481e-24,4.922922505745363e-20,2.065714128948491e-34,1.7475296065508926e-05,5.193441232003672e-24,3.660360304451911e-08,5.97729036656925e-08,5.027254808462759e-07,8.712224383719768e-08,3.281868824997128e-08,7.99438978635534e-08,1.0143912839259865e-08,3.180264000315586e-08,2.4688878460780845e-06,2.7553421002421965e-08,6.324486900580479e-08,8.153013927090856e-08,2.4303595964779727e-06,7.570703757205332e-08,6.648334432473291e-15,5.133352592932377e-13,3.0698027404186513e-08,1.7782480706151437e-08,7.714660174468998e-09,4.935695606589455e-09,1.9633572910448002e-10,1.2187979224003336e-16,4.837138292115933e-12,7.781303467846623e-36,3.714543009122301e-10,3.8585373763634146e-10,2.7184013300146716e-13,1.0738065133630882e-20,6.679151961862287e-28,5.0940824912927706e-08,1.924243055678047e-15,1.2485959778415718e-16,3.274241805428105e-13,5.380279040454552e-16,1.7603208975780737e-25,3.770839141246138e-15,2.574916294826386e-14,1.9124167007964287e-15,3.1920954567491457e-25,1.795344756963819e-22,9.939949509261895e-33,2.4935501209732798e-09,3.4753264902505017e-16
3.247685437794663e-11,0.11229247039749245,0.0,0.0027870493953050363,0.031075086180561238,0.3194068501483245,0.3504646629541432,0.2070121086434022,0.09201817155560042,1.5099717765382166e-43,4.758414461384437e-18,1.759047746986931e-05,8.794687885849353e-15,4.115676189853475e-31,1.1033129208584884e-27,1.7672590862360356e-10,1.4298752897621592e-21,8.059068095349292e-17,1.5650536367912966e-26,8.019099863018376e-13,7.280647468769987e-12,9.13158647166125e-39,3.731071762321628e-08,1.2224618258617681e-24,5.026770061857312e-20,2.139010298717231e-34,1.7583649702636242e-05,5.323242545915364e-24,3.660371173698854e-08,5.98175755303275e-08,5.066503157340227e-07,8.730898026452405e-08,3.282682073237603e-08,8.013890238839907e-08,1.0178294218856804e-08,3.2074158741198573e-08,2.484254728394688e-06,2.7988063130724023e-08,6.372456909707198e-08,8.235460402403353e-08,2.4454364341447594e-06,7.61765343853242e-08,6.761670041504401e-15,5.255681292592548e-13,3.1005878587891e-08,1.7748171215908407e-08,7.742019748142488e-09,4.997072901455793e-09,1.9883637206086543e-10,1.2521811271698616e-16,4.891964298467162e-12,8.074320007362283e-36,3.7593854285320273e-10,3.9065684702805597e-10,2.767737401088739e-13,1.1061813636884702e-20,6.846126365100815e-28,5.131104326588353e-08,1.9650699477044927e-15,1.2683926790188626e-16,3.3526484799231764e-13,5.472127887857116e-16,1.804457727315882e-25,3.773807133977937e-15,2.6382910157537688e-14,1.9460174786142697e-15,3.2791175317829103e-25,1.839494762308591e-22,1.0329273143078309e-32,2.5244800611430786e-09,3.5620968154935623e-16
3.2677124242397606e-11,0.11229247039749245,0.0,0.0027870421561048122,0.03107508614423459,0.31940683272151416,0.3504645391819029,0.2070121081348193,0.09201817171556433,1.5749407798899428e-43,4.8482886662594416e-18,1.769891467809666e-05,8.957708238896101e-15,4.238095618212612e-31,1.140089953942376e-27,1.8051230092290099e-10,1.46552367716192e-21,8.158771338168114e-17,1.5941922898850552e-26,8.118770180159191e-13,7.32554338248566e-12,9.474033793213156e-39,3.754071268137972e-08,1.2528209420658679e-24,5.1321962831945194e-20,2.2144519781531996e-34,1.7692002388610424e-05,5.4554617406819795e-24,3.6603819766553726e-08,5.98616781478166e-08,5.105792629406613e-07,8.749359536754033e-08,3.2834713748144134e-08,8.033107034136382e-08,1.0212437766504737e-08,3.2345238113564387e-08,2.499622202754937e-06,2.8426153745383162e-08,6.420289057510986e-08,8.318180738784261e-08,2.4605132339938064e-06,7.66460277144391e-08,6.876129649743367e-15,5.380079820369228e-13,3.1314696943377157e-08,1.7713463371377714e-08,7.7692126131663e-09,5.058828688836344e-09,2.0135353288173584e-10,1.286273859197614e-16,4.947012152190917e-12,8.376439159368199e-36,3.804496578134749e-10,3.9548966588609216e-10,2.817650263748722e-13,1.1393264369899943e-20,7.016198957969111e-28,5.1681571606073314e-08,2.00637740202091e-15,1.2884608847711458e-16,3.432415144604547e-13,5.56488997501535e-16,1.849415446912024e-25,3.776397466011417e-15,2.7025762281419885e-14,1.979667773254206e-15,3.367916246479366e-25,1.8841420326648781e-22,1.073104558715595e-32,2.5556005525574653e-09,3.6504806809779153e-16
3.287739410684858e-11,0.11229247039749245,0.0,0.0027870349147063773,0.031075086109016728,0.3194068152940536,0.3504644154117776,0.2070121076262814,0.09201817187656457,1.642246547132745e-43,4.939304788452767e-18,1.7807351455022146e-05,9.122711745313356e-15,4.363275897937786e-31,1.1778668771042893e-27,1.8435604137324256e-10,1.5018353174007548e-21,8.259087583406491e-17,1.6236905202927523e-26,8.219062081521613e-13,7.370439290222408e-12,9.827116453931651e-39,3.7770706731062146e-08,1.2837419981510785e-24,5.2392163027795706e-20,2.2920888833432075e-34,1.780035412343568e-05,5.5901286525093215e-24,3.6603927125207836e-08,5.990522610808433e-08,5.145122717137288e-07,8.767611320417852e-08,3.2842374273956525e-08,8.052043465078462e-08,1.0246344820587781e-08,3.261586472241559e-08,2.514990269167742e-06,2.8867684727577005e-08,6.4679816872013e-08,8.401172932419728e-08,2.4755899960249466e-06,7.711551755157672e-08,6.99171567204352e-15,5.506568431582659e-13,3.162447610044173e-08,1.767837169685543e-08,7.796238065377598e-09,5.12096295445028e-09,2.0388722444857134e-10,1.3210867804461964e-16,5.002280971850035e-12,8.687884303078685e-36,3.8498764567863633e-10,4.003521942020177e-10,2.868142885914661e-13,1.1732551913227228e-20,7.189407457880952e-28,5.205240519511392e-08,2.048164789353173e-15,1.3086810378392454e-16,3.5135563845789907e-13,5.658569077838092e-16,1.8952040583111222e-25,3.778620856868659e-15,2.7677733458439885e-14,2.013360978749586e-15,3.458515660770577e-25,1.9292811661661162e-22,1.1145575503992897e-32,2.5869115935052494e-09,3.740497929032533e-16
3.307766397129956e-11,0.11229247039749245,0.0,0.002787027671129531,0.03107508607490008,0.31940679786593856,0.35046429164374315,0.20701210711778179,0.09201817203860135,1.7119565477584613e-43,5.031470445311165e-18,1.7915787800647787e-05,9.28970997447704e-15,4.49125904395248e-31,1.2166648823647776e-27,1.882576230053126e-10,1.5388184119071751e-21,8.360016831922661e-17,1.6535505370158353e-26,8.319975681907405e-13,7.415335191983515e-12,1.0191097056202426e-38,3.8000699772350804e-08,1.3152318846927822e-24,5.3478453206544005e-20,2.37197158493734e-34,1.7908704907116217e-05,5.7272733004413215e-24,3.6604033805207574e-08,5.994823361715392e-08,5.18449291963407e-07,8.785655755952749e-08,3.284980908321833e-08,8.070702801343149e-08,1.0280016728492152e-08,3.288602543011981e-08,2.5303589276418275e-06,2.9312647818015487e-08,6.515533189960497e-08,8.484434990104912e-08,2.4906667202380134e-06,7.758500388891323e-08,7.108430495544363e-15,5.635167421392899e-13,3.1935209762938337e-08,1.7642910424279497e-08,7.82309546527306e-09,5.183475684017267e-09,2.0643745964236742e-10,1.3566306438411392e-16,5.057769895717034e-12,9.008882858568488e-36,3.895525063342711e-10,4.0524443196740486e-10,2.919218229388063e-13,1.2079812348731051e-20,7.365789804172447e-28,5.2423539349797034e-08,2.09043142107373e-15,1.3292250997224508e-16,3.5960864653053147e-13,5.753164636204318e-16,1.9418336219757434e-25,3.7804800715122766e-15,2.8338844677210804e-14,2.0470906001403275e-15,3.550939993369399e-25,1.9749066660591326e-22,1.1573177013813051e-32,2.618413182275193e-09,3.832168522325615e-16
3.3277933835750536e-11,0.11229247039749245,0.0,0.0027870204253939643,0.031075086041877056,0.31940678043716436,0.3504641678777762,0.2070121066093138,0.09201817220167498,1.784139717038278e-43,5.124793260564027e-18,1.802422371497561e-05,9.458714491569793e-15,4.622087398340814e-31,1.2565054878590872e-27,1.922175394613389e-10,1.5764812131440243e-21,8.461559084575353e-17,1.683774549152195e-26,8.421511096238242e-13,7.460231087772288e-12,1.0566243035274124e-38,3.823069180533189e-08,1.3472975342261723e-24,5.458098603896634e-20,2.454151517831229e-34,1.801705473965628e-05,5.8669258863578235e-24,3.660413979907129e-08,5.999071450707743e-08,5.223902742512867e-07,8.803495194892741e-08,3.285702475198187e-08,8.08908828911217e-08,1.031345484592793e-08,3.3155707356469864e-08,2.54572817818573e-06,2.9761034620310853e-08,6.562942004158999e-08,8.567964929319676e-08,2.5057434066328388e-06,7.805448671862238e-08,7.2262764799531e-15,5.765897124300057e-13,3.2246891708251085e-08,1.76070934968148e-08,7.849784236787486e-09,5.246366863257461e-09,2.0900425134363575e-10,1.392916293378022e-16,5.113478081635618e-12,9.339666334279732e-36,3.9414423966595806e-10,4.1016637917383046e-10,2.970879249868406e-13,1.243518326667016e-20,7.545384158099283e-28,5.2794969441695975e-08,2.1331765503450993e-15,1.3498495784472967e-16,3.6800202309648727e-13,5.848682444135333e-16,1.9893142568790436e-25,3.7819900925734265e-15,2.900910353336837e-14,2.0808502791794677e-15,3.645213621714822e-25,2.0210129518283213e-22,1.201416975424549e-32,2.6501053171560156e-09,3.9255125438479076e-16
3.347820370020151e-11,0.11229247039749245,0.0,0.002787013177519252,0.031075086009940064,0.319406763007727,0.3504640441138535,0.20701210610087112,0.09201817236578567,1.858866477361714e-43,5.219280864280143e-18,1.813265919800763e-05,9.629736857679623e-15,4.755803630917642e-31,1.2974105410453309e-27,1.9623628498392267e-10,1.614832024620764e-21,8.563714342223758e-17,1.7143647658967566e-26,8.523668439555697e-13,7.505126977592052e-12,1.0952826718180109e-38,3.8460682830090456e-08,1.3799459212457134e-24,5.569991486635929e-20,2.5386809909026234e-34,1.8125403621060114e-05,6.009116794972359e-24,3.6604245099576714e-08,6.003268224561584e-08,5.263351697793947e-07,8.821131962102907e-08,3.286402766469677e-08,8.107203150776224e-08,1.034666053627119e-08,3.342489787590128e-08,2.561098020807803e-06,3.021283660430064e-08,6.610206614577513e-08,8.651760778298765e-08,2.5208200552092532e-06,7.852396603287556e-08,7.345255957934015e-15,5.898777913617577e-13,3.255951578676076e-08,1.757093457245633e-08,7.87630386605728e-09,5.309636477891511e-09,2.1158761243240262e-10,1.429954664227409e-16,5.169404706880374e-12,9.680470374801409e-36,3.9876284555927055e-10,4.1511803581287633e-10,3.0231288969695854e-13,1.2798803772759592e-20,7.728228902836316e-28,5.316669089676738e-08,2.176399373263341e-15,1.370914040297991e-16,3.7653717847620574e-13,5.945118780855141e-16,2.037656140498032e-25,3.7831465598099916e-15,2.968853590446723e-14,2.1146337639515817e-15,3.7413610819192016e-25,2.0675943549807154e-22,1.2468878940370484e-32,2.6819879964363934e-09,4.0205501968960333e-16
3.367847356465249e-11,0.11229247039749245,0.0,0.002787005927524861,0.031075085979081544,0.3194067455776222,0.3504639203519521,0.2070121055924476,0.09201817253093364,1.936208759741278e-43,5.3149408928244454e-18,1.824109424974585e-05,9.802788629897809e-15,4.8924507398276334e-31,1.3394022219276745e-27,2.0031435440501006e-10,1.653879200905778e-21,8.66648260572756e-17,1.745323396542072e-26,8.626447827021239e-13,7.550022861446143e-12,1.1351125383016879e-38,3.869067284671055e-08,1.4131840622046056e-24,5.683539370070361e-20,2.625613196802263e-34,1.823375155133197e-05,6.15387659382993e-24,3.660434969975842e-08,6.007414994567467e-08,5.302839303793231e-07,8.838568356081839e-08,3.2870824019792904e-08,8.125050584629171e-08,1.0379635169929552e-08,3.369358461470875e-08,2.5764684555162143e-06,3.066804510932387e-08,6.657325551636396e-08,8.735820576096704e-08,2.5358966659670853e-06,7.899344182384199e-08,7.465371235488504e-15,6.033830201001698e-13,3.287307592130433e-08,1.753444702764786e-08,7.902653900170813e-09,5.373284513640559e-09,2.141875557882119e-10,1.4677567828376171e-16,5.22554896801474e-12,1.0031534808921571e-35,4.0340832389977647e-10,4.2009940187612896e-10,3.075970114236294e-13,1.3170814495214428e-20,7.9143626434794045e-28,5.353869919494782e-08,2.220099030000689e-15,1.391887304919428e-16,3.8521564576568795e-13,6.042484168084593e-16,2.0868695088074513e-25,3.7839755117029926e-15,3.0377136046544204e-14,2.148434961532638e-15,3.8394070687173783e-25,2.1146451380658105e-22,1.2937635425136553e-32,2.714061218404957e-09,4.1173018050558037e-16
3.3878743429103466e-11,0.11229247039749245,0.0,0.0027869986754301477,0.031075085949293927,0.3194067281468461,0.3504637965920493,0.20701210508403714,0.09201817269711915,2.0162400254836353e-43,5.411780988814709e-18,1.8349528870192266e-05,9.977881361416128e-15,5.032072052173471e-31,1.3825030462945488e-27,2.044522431350013e-10,1.69363114763869e-21,8.769863875946915e-17,1.776652650478912e-26,8.729849373916233e-13,7.59491873933793e-12,1.1761421318579198e-38,3.892066185527511e-08,1.447019015514241e-24,5.79875772248282e-20,2.715002221799071e-34,1.8342098530476124e-05,6.301236033304794e-24,3.6604453592905e-08,6.011513037450142e-08,5.342365085016861e-07,8.855806649260684e-08,3.287741983510047e-08,8.142633764629636e-08,1.0412380123725434e-08,3.396175544826266e-08,2.591839482318954e-06,3.112665134745076e-08,6.704297390632341e-08,8.820142372647505e-08,2.550973238906165e-06,7.946291408368866e-08,7.586624592317111e-15,6.171074435912053e-13,3.318756610662835e-08,1.7497643960913467e-08,7.928833945907829e-09,5.437310956226238e-09,2.1680409429011979e-10,1.5063337670353406e-16,5.281910080747442e-12,1.0393103697952698e-35,4.080806745730386e-10,4.251104773551793e-10,3.1294058391603407e-13,1.355135759177532e-20,8.103824207049507e-28,5.391098986974583e-08,2.264274605946564e-15,1.413575658182936e-16,3.9403878173442235e-13,6.140767341716715e-16,2.136964656274257e-25,3.7844538373084416e-15,3.107494645024591e-14,2.1822478468367896e-15,3.9393764354176516e-25,2.162159473512802e-22,1.3420775760152339e-32,2.7463249813502945e-09,4.215787812185552e-16
