Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202)
1.730814728293354e-10,0.07782336798655136,0.0,0.0019284046955966635,0.03107517228715187,0.319408279785826,0.35048398391218466,0.20701179020491964,0.09201817056165959,0.0,7.363804322518887e-22,1.8030083321615137e-07,7.185128109171642e-21,0.0,9.025099189523891e-33,1.44038089992256e-09,1.0526601848679592e-25,5.793444703133092e-22,1.6334873078482096e-35,4.865952078734734e-15,4.297248257812562e-17,6.557795170619692e-57,4.970383051985614e-13,1.3186570611894894e-38,5.867396148182122e-24,2.1003783771537592e-42,1.7981749596130404e-07,2.809318027001947e-40,4.786408433512989e-08,6.615367414013953e-07,1.211317706401141e-06,6.279085859967432e-07,9.255823823365071e-08,3.2754971958486474e-07,6.443402485048174e-09,9.647522753779518e-08,1.329623198940384e-10,7.400444449469112e-08,8.691541040608667e-08,2.868198077569904e-07,1.7936079590745268e-11,3.374103033756824e-07,1.7761194014570426e-14,6.731219640217798e-12,7.309682628080581e-10,1.1308240298606325e-08,8.141284811784197e-08
1.7413410163288484e-10,0.07782336798655136,0.0,0.0019283812304632685,0.031075173291365128,0.3194082720867733,0.35048398009671894,0.20701178815600618,0.09201817089919685,0.0,7.532184745706148e-22,1.813973668046893e-07,7.317061189859884e-21,0.0,9.359291256569685e-33,1.4710533536710694e-09,1.0784829871255707e-25,5.864126476235027e-22,1.66347182717643e-35,4.9252777200710455e-15,4.323382435460898e-17,6.759646580662169e-57,5.000653411688192e-13,1.3428624544774925e-38,6.0113022302099106e-24,2.1781535287233276e-42,1.8090813785399057e-07,2.8782663963645156e-40,4.786538359435604e-08,6.639141215059521e-07,1.2208250303783033e-06,6.306274090311858e-07,9.25592299168574e-08,3.2904524391112364e-07,6.465972726888915e-09,9.7454145480562e-08,1.3447071485015893e-10,7.515340612393604e-08,8.761306626641622e-08,2.8930134742332117e-07,1.8045161212047324e-11,3.394580495483097e-07,1.8112973568182045e-14,6.906377976997929e-12,7.396354901471948e-10,1.1217367977686405e-08,8.148994442611976e-08
1.7518673043643427e-10,0.07782336798655136,0.0,0.001928357757530883,0.03107517429646728,0.3194082643953132,0.35048397629185074,0.20701178610723972,0.09201817124008145,0.0,7.7034459606868425e-22,1.8249390038130512e-07,7.450600114770882e-21,0.0,9.703730462375378e-33,1.5022077878090544e-09,1.1047777542398516e-25,5.935236803244176e-22,1.6938210501659539e-35,4.9849623151900074e-15,4.349516608564006e-17,6.966438103863735e-57,5.030924403137989e-13,1.3673622581628224e-38,6.157837694681474e-24,2.2583134485883855e-42,1.819987441082299e-07,2.9484759449196537e-40,4.786668577687422e-08,6.6627939849588e-07,1.2303523331964188e-06,6.333356345559814e-07,9.256012595217662e-08,3.305326580030568e-07,6.488500063820651e-09,9.84352169975705e-08,1.3598755623378647e-10,7.631234249365031e-08,8.83107992844908e-08,2.9179002786345997e-07,1.8154242831904944e-11,3.415057409287855e-07,1.846949973795433e-14,7.085006401080349e-12,7.483487841133137e-10,1.112777483945995e-08,8.156523325990671e-08
1.762393592399837e-10,0.07782336798655136,0.0,0.001928334276932353,0.031075175302436978,0.31940825671141687,0.35048397249753904,0.20701178405861598,0.09201817158432914,0.0,7.877620599283552e-22,1.835904339460319e-07,7.58575461454559e-21,0.0,1.0058666547137913e-32,1.533848978549869e-09,1.1315501948974257e-25,6.00677568406711e-22,1.7245371813297923e-35,5.0450058544803066e-15,4.375650777121901e-17,7.178259868073378e-57,5.06119602804377e-13,1.3921582518352851e-38,6.307034326396186e-24,2.340916257374525e-42,1.8308931472522456e-07,3.0199619517327518e-40,4.786799084153669e-08,6.686326720763423e-07,1.2398994273831237e-06,6.360333036133103e-07,9.256093063956988e-08,3.3201196038741184e-07,6.510984429936985e-09,9.94183987064102e-08,1.375128437983575e-10,7.748126128817573e-08,8.90085815135757e-08,2.942858078583661e-07,1.8263324450324066e-11,3.435533774427137e-07,1.883080440422386e-14,7.267151916894872e-12,7.571080396511763e-10,1.1039435469262781e-08,8.163875608474698e-08
1.7729198804353315e-10,0.07782336798655136,0.0,0.0019283107888009984,0.03107517630925329,0.31940824903505505,0.350483968713743,0.2070117820101308,0.09201817193195563,0.0,8.0547414527626565e-22,1.8468696749890262e-07,7.722534420171354e-21,0.0,1.0424353784983203e-32,1.5659817160456594e-09,1.1588060519243834e-25,6.078743118610413e-22,1.755622425179805e-35,5.1054083283175835e-15,4.401784941134594e-17,7.395203090714416e-57,5.091468288098741e-13,1.4172522150835075e-38,6.458924099884195e-24,2.4260211308559313e-42,1.84179849706177e-07,3.0927397876825977e-40,4.7869298747692486e-08,6.709740411302309e-07,1.2494661261454603e-06,6.38720457086681e-07,9.256164808522419e-08,3.3348315018088583e-07,6.533425765186068e-09,1.0040364740450849e-07,1.3904657729725044e-10,7.866016975532335e-08,8.970638515054055e-08,2.967886460471806e-07,1.8372406067310598e-11,3.4560095901564534e-07,1.9196919359053574e-14,7.45286185092429e-12,7.659131516905428e-10,1.0952325134984642e-08,8.171055336353823e-08
1.7834461684708258e-10,0.07782336798655136,0.0,0.0019282872932706026,0.031075177316895724,0.3194082413661993,0.3504839649404217,0.20701177996178036,0.09201817228297662,0.0,8.234841470654558e-22,1.8578350103995008e-07,7.860949262982595e-21,0.0,1.080105103840605e-32,1.5986108041742408e-09,1.1865511022830076e-25,6.151139106780704e-22,1.7870789862267025e-35,5.1661697270644215e-15,4.427919100602097e-17,7.617360085330643e-57,5.121741184980603e-13,1.4426459274949335e-38,6.613539179383739e-24,2.513688312624622e-42,1.8527034905228945e-07,3.1668249154578676e-40,4.7870609455188124e-08,6.733036037227802e-07,1.2590522433576489e-06,6.41397135701543e-07,9.256228221029842e-08,3.3494622708302743e-07,6.5558240152726784e-09,1.0139092007083928e-07,1.4058875648378597e-10,7.984907470839857e-08,9.040418253992296e-08,2.9929850093075135e-07,1.848148768287044e-11,3.47648485573081e-07,1.9567876304651672e-14,7.642183850955144e-12,7.74764015153699e-10,1.0866419763448337e-08,8.178066458382485e-08
1.7939724565063202e-10,0.07782336798655136,0.0,0.0019282637904754036,0.031075178325344198,0.3194082337048209,0.3504839611775348,0.20701177791356096,0.09201817263740769,0.0,8.41795375955985e-22,1.8688003456920697e-07,8.001008874661454e-21,0.0,1.1189021813032376e-32,1.6317410603251657e-09,1.214791157068504e-25,6.223963648484617e-22,1.8189090689800456e-35,5.2272900410703444e-15,4.4540532555244226e-17,7.844824268132424e-57,5.152014720351619e-13,1.4683411686558285e-38,6.770911918818483e-24,2.603979126834684e-42,1.8636081276476402e-07,3.2422328895536173e-40,4.787192292436827e-08,6.756214571061752e-07,1.2686575935495487e-06,6.440633800259036e-07,9.256283675927493e-08,3.3640119136918323e-07,6.578179131561068e-09,1.0238017386759421e-07,1.421393811112269e-10,8.104798252826828e-08,9.110194617782925e-08,3.0181533087512743e-07,1.859056929700946e-11,3.496959570404722e-07,1.9943706851810847e-14,7.83516588531284e-12,7.836605249628943e-10,1.0781695917723915e-08,8.184912828422723e-08
1.8044987445418145e-10,0.07782336798655136,0.0,0.0019282402805500837,0.03107517933457902,0.31940822605089175,0.35048395742504174,0.20701177586546896,0.09201817299526441,0.0,8.60411158194159e-22,1.8797656808670585e-07,8.142722987238429e-21,0.0,1.1588534312703755e-32,1.6653773151850209e-09,1.2435320615057286e-25,6.297216743628818e-22,1.851114877948245e-35,5.288769260671801e-15,4.480187405901582e-17,8.077690164542818e-57,5.18228889585867e-13,1.4943397181512786e-38,6.931074861774789e-24,2.6969559910215228e-42,1.8745124084480258e-07,3.318979356267768e-40,4.787323911607603e-08,6.779276977241561e-07,1.2782819918957938e-06,6.467192304709373e-07,9.256331530793411e-08,3.3784804388349e-07,6.60049107097863e-09,1.0337136614181706e-07,1.4369845093277803e-10,8.225689916546922e-08,9.179964871567726e-08,3.04339094115024e-07,1.8699650909733508e-11,3.517433733432239e-07,2.0324442518372745e-14,8.031856242081336e-12,7.926025760476904e-10,1.0698130775347668e-08,8.191598208003435e-08
1.815025032577309e-10,0.07782336798655136,0.0,0.0019282167636297596,0.031075180344580917,0.31940821840438377,0.35048395368290236,0.20701177381750105,0.09201817335656227,0.0,8.793348354903877e-22,1.8907310159247926e-07,8.286101333093017e-21,0.0,1.1999861494884119e-32,1.699524412521977e-09,1.2727796949459087e-25,6.370898392119993e-22,1.883698617638562e-35,5.350607376192158e-15,4.5063215517335844e-17,8.316053415743687e-57,5.212563713133308e-13,1.5206433555651887e-38,7.094060741479012e-24,2.7926824289960834e-42,1.885416332936069e-07,3.3970800536975743e-40,4.7874557991653385e-08,6.802224212166185e-07,1.2879252542055733e-06,6.493647272915957e-07,9.256372127096895e-08,3.39286786031912e-07,6.6227597959203604e-09,1.0436445442700166e-07,1.4526596570158626e-10,8.347583014235535e-08,9.249726296378743e-08,3.068697487572568e-07,1.8808732521048408e-11,3.537907344066962e-07,2.0710114727714718e-14,8.232303528307559e-12,8.015900633522187e-10,1.0615702107415098e-08,8.198126268798718e-08
1.8255513206128033e-10,0.07782336798655136,0.0,0.001928193239849973,0.031075181355330994,0.31940821076526915,0.35048394995107646,0.20701177176965394,0.09201817372131676,0.0,8.985697648956909e-22,1.9016963508655942e-07,8.43115364495433e-21,0.0,1.24232811263887e-32,1.734187208969628e-09,1.3025399708633676e-25,6.44500859386485e-22,1.9166624925571075e-35,5.412804377941701e-15,4.5324556930204414e-17,8.560010785221775e-57,5.242839173791822e-13,1.5472538604802883e-38,7.259902480774762e-24,2.891223083814053e-42,1.896319901123785e-07,3.4765508117361113e-40,4.787587951294119e-08,6.825057224242081e-07,1.2975871969130359e-06,6.519999105872133e-07,9.256405790925627e-08,3.4071741977532267e-07,6.644985274154134e-09,1.0535939644465359e-07,1.4684192517074078e-10,8.470478055528359e-08,9.319476189482635e-08,3.094072527841462e-07,1.8917814130959974e-11,3.558380401562068e-07,2.1100754807256103e-14,8.436556669190815e-12,8.106228818423475e-10,1.0534388258516374e-08,8.204500595027956e-08
1.8360776086482976e-10,0.07782336798655136,0.0,0.0019281697093466762,0.03107518236681075,0.3194082031335205,0.3504839462295242,0.2070117697219246,0.09201817408954328,0.0,9.181193186768676e-22,1.9126616856897851e-07,8.577889655901703e-21,0.0,1.2859075839435063e-32,1.7693705738101435e-09,1.3328188368522446e-25,6.519547348770129e-22,1.950008707208843e-35,5.475360256217611e-15,4.558589829762163e-17,8.80966016531481e-57,5.27311527943529e-13,1.5741730124781264e-38,7.42863319210015e-24,2.9926437308200196e-42,1.9072231130231887e-07,3.5574075520687285e-40,4.787720364227926e-08,6.847776953929136e-07,1.3072676370682901e-06,6.546248203021119e-07,9.256432833679934e-08,3.4213994762263e-07,6.667167478726762e-09,1.0635615010581607e-07,1.4842632909327272e-10,8.59437550768356e-08,9.389211864710833e-08,3.119515640568921e-07,1.902689573947398e-11,3.5788529051703283e-07,2.149639398698846e-14,8.644664907257352e-12,8.197009265127646e-10,1.0454168127482619e-08,8.210724685780309e-08
1.846603896683792e-10,0.07782336798655136,0.0,0.0019281461722562266,0.031075183379002082,0.31940819550911026,0.3504839425182057,0.20701176767431004,0.09201817446125712,0.0,9.379868841903546e-22,1.9236270203976866e-07,8.726319099365305e-21,0.0,1.3307533188016223e-32,1.8050793887567735e-09,1.363622274623212e-25,6.594514656742582e-22,1.9837394660975793e-35,5.538275001303974e-15,4.5847239619587556e-17,9.065100583757566e-57,5.30339203164963e-13,1.601402591139076e-38,7.600286177465025e-24,3.097011290766588e-42,1.918125968646292e-07,3.6396662881695147e-40,4.7878530342506074e-08,6.870384333786518e-07,1.316966392328975e-06,6.572394962262023e-07,9.256453552735753e-08,3.435543726239482e-07,6.689306387870882e-09,1.0735467351256027e-07,1.500191772221556e-10,8.719275795807539e-08,9.45893065277592e-08,3.1450264031891813e-07,1.913597734659618e-11,3.599324854144124e-07,2.189706339802943e-14,8.856677801520252e-12,8.288240923939682e-10,1.0375021148911423e-08,8.216801957266262e-08
1.8571301847192864e-10,0.07782336798655136,0.0,0.0019281226287153716,0.03107518439188722,0.3194081878920115,0.3504839388170814,0.20701176562680743,0.09201817483647363,0.0,9.581758637547835e-22,1.9345923549896185e-07,8.876451709126713e-21,0.0,1.3768945704595802e-32,1.8413185477357272e-09,1.394956300000195e-25,6.669910517688999e-22,2.0178569737259786e-35,5.601548603471764e-15,4.610858089610232e-17,9.326432210227948e-57,5.333669432005661e-13,1.6289443760423332e-38,7.774894928428192e-24,3.204393843008429e-42,1.929028468005105e-07,3.723343125297754e-40,4.787985957695852e-08,6.892880288518494e-07,1.326683280952377e-06,6.598439779955832e-07,9.256468232077641e-08,3.449606983638106e-07,6.711401984912648e-09,1.0835492495944053e-07,1.5162046931030486e-10,8.84517930308401e-08,9.528629901574745e-08,3.170604391991869e-07,1.924505895233233e-11,3.6197962477354794e-07,2.230279407119606e-14,9.072645226624914e-12,8.37992274559172e-10,1.0296927275440362e-08,8.22273574499874e-08
1.8676564727547807e-10,0.07782336798655136,0.0,0.0019280990788612406,0.031075185405448798,0.31940818028219703,0.3504839351261118,0.20701176357941414,0.09201817521520804,0.0,9.786896745222601e-22,1.945557689465898e-07,9.028297219319506e-21,0.0,1.4243610957125164e-32,1.878092956667465e-09,1.4268269629170827e-25,6.745734931516181e-22,2.0523634345955516e-35,5.665181052978844e-15,4.6369922127166e-17,9.593756362893045e-57,5.363947482059152e-13,1.656800146765918e-38,7.952493126074616e-24,3.3148606387712655e-42,1.9399306111116375e-07,3.808454260494374e-40,4.7881191309471423e-08,6.915265735020203e-07,1.3364181217880672e-06,6.624383050931397e-07,9.25647714290325e-08,3.463589289544279e-07,6.733454258180234e-09,1.0935686293491483e-07,1.532302051105783e-10,8.972086371006406e-08,9.598306976478672e-08,3.1962491821548513e-07,1.9354140556688143e-11,3.6402670851960647e-07,2.27136169356006e-14,9.292617371980289e-12,8.472053681311228e-10,1.0219866960737653e-08,8.228529305906335e-08
1.878182760790275e-10,0.07782336798655136,0.0,0.00192807552283133,0.031075186419669807,0.31940817267964056,0.3504839314452575,0.20701176153212755,0.09201817559747556,0.0,9.995317483483841e-22,1.9565230238268424e-07,9.181865364429826e-21,0.0,1.473183160638252e-32,1.915407533247426e-09,1.4592403474144426e-25,6.821987898130959e-22,2.0872610532066612e-35,5.729172340069949e-15,4.663126331277866e-17,9.867175514955183e-57,5.394226183350885e-13,1.6849716828866737e-38,8.133114640992608e-24,3.428482114495768e-42,1.9508323979778962e-07,3.8950159825783916e-40,4.788252550437697e-08,6.937541582423381e-07,1.3461707342710322e-06,6.650225168491356e-07,9.25648054420047e-08,3.4774906902898985e-07,6.7554632009131465e-09,1.1036044612273055e-07,1.5484838437577594e-10,9.099997299613379e-08,9.667959260611377e-08,3.2219603477767945e-07,1.946322215966932e-11,3.6607373657772284e-07,2.312956281727053e-14,9.516644740876056e-12,8.564632682888333e-10,1.0143821143179801e-08,8.234185820381062e-08
1.8887090488257694e-10,0.07782336798655136,0.0,0.0019280519607634957,0.031075187434533587,0.31940816508431535,0.35048392777447934,0.2070117594849452,0.0920181759832913,0.0,1.0207055316610261e-21,1.9674883580727687e-07,9.337165879296935e-21,0.0,1.5233915463633893e-32,1.953267206726228e-09,1.4922025716362316e-25,6.898669417440187e-22,2.1225520340585188e-35,5.7935224549766946e-15,4.68926044529404e-17,1.0146793301197972e-56,5.424505537406694e-13,1.7134607639802693e-38,8.316793533251003e-24,3.545329905256372e-42,1.9617338286158868e-07,3.983044672143346e-40,4.788386212650389e-08,6.959708732142029e-07,1.3559409384152766e-06,6.675966524418083e-07,9.25647868329857e-08,3.4913112373500887e-07,6.777428811172363e-09,1.1136563340327637e-07,1.5647500685863998e-10,9.228912347727342e-08,9.737584155114658e-08,3.2477374619094293e-07,1.9572303761281532e-11,3.681207088730014e-07,2.355066243778873e-14,9.744778149585968e-12,8.657658702742266e-10,1.0068771230186815e-08,8.239708394262994e-08
1.8992353368612638e-10,0.07782336798655136,0.0,0.0019280283927959416,0.03107518845002382,0.3194081574961952,0.35048392411373835,0.20701175743786485,0.09201817637267036,0.0,1.0422144853278822e-21,1.9784536922039892e-07,9.494208499113766e-21,0.0,1.5750175548615912e-32,1.991676917689362e-09,1.5257197878265048e-25,6.97577948935074e-22,2.158238581649186e-35,5.85823138791756e-15,4.715394554765129e-17,1.0432714524532352e-56,5.454785545737524e-13,1.7422691696212003e-38,8.503564052376306e-24,3.6654768582549696e-42,1.9726349030376138e-07,4.072556801553734e-40,4.7885201141176665e-08,6.981768077918031e-07,1.3657285548078741e-06,6.701607508979563e-07,9.256471796394437e-08,3.5050509872770785e-07,6.799351091751275e-09,1.1237238385490001e-07,1.5811007231185516e-10,9.358831733195906e-08,9.807179079402584e-08,3.273580096589523e-07,1.9681385361530433e-11,3.701676253305177e-07,2.3976946412954702e-14,9.977068726457545e-12,8.751130693986982e-10,9.994699083186295e-09,8.245100060764083e-08
1.9097616248967582e-10,0.07782336798655136,0.0,0.0019280048190672028,0.031075189466124545,0.3194081499152541,0.35048392046299576,0.2070117553908842,0.09201817676562776,0.0,1.0640620845228232e-21,1.989419026220819e-07,9.653002959427463e-21,0.0,1.6280930147840444e-32,2.030641617836424e-09,1.559798182326122e-25,7.053318113769518e-22,2.1943229004755756e-35,5.923299129097893e-15,4.7415286596911425e-17,1.0725045162542603e-56,5.485066209839489e-13,1.7713986793827866e-38,8.693460637329847e-24,3.7889970463895016e-42,1.9835356212550795e-07,4.163568934941437e-40,4.7886542514214515e-08,7.003720505866728e-07,1.375533404603439e-06,6.727148510935295e-07,9.256460109055068e-08,3.518710001634503e-07,6.8212300500874595e-09,1.1338065675519274e-07,1.5975358048804824e-10,9.48975563313611e-08,9.87674147140438e-08,3.299487822870556e-07,1.9790466960421665e-11,3.722144858753207e-07,2.440844525146995e-14,1.0213567910988318e-11,8.845047610495912e-10,9.921587003178662e-09,8.250363782333387e-08
1.9202879129322525e-10,0.07782336798655136,0.0,0.0019279812397161407,0.03107519048282013,0.31940814234146625,0.3504839168222127,0.2070117533440011,0.09201817716217849,0.0,1.0862518185910583e-21,2.0003843601235694e-07,9.813558996139906e-21,0.0,1.6826502873220966e-32,2.070166269759892e-09,1.5944439755694535e-25,7.131285290603443e-22,2.2308071950334495e-35,5.9887256687098974e-15,4.7676627600720844e-17,1.1023892374032381e-56,5.515347531193914e-13,1.800851072837175e-38,8.8865179164849e-24,3.9159657818974227e-42,1.9944359832802838e-07,4.256097728202143e-40,4.7887886211930186e-08,7.02556689452243e-07,1.3853553095190007e-06,6.752589917542123e-07,9.256443836697383e-08,3.5322883469321245e-07,6.843065698175269e-09,1.143904115822406e-07,1.614055311397886e-10,9.621684184181336e-08,9.946268787796447e-08,3.3254602108541175e-07,1.9899548557960835e-11,3.7426129043243466e-07,2.4845189353644423e-14,1.0454327452888824e-11,8.939408406965893e-10,9.849417716876773e-09,8.2555024524658e-08
1.930814200967747e-10,0.07782336798655136,0.0,0.0019279576548819274,0.031075191500095287,0.3194081347748058,0.35048391319135047,0.2070117512972135,0.09201817756233745,0.0,1.108787190913132e-21,2.0113496939125513e-07,9.975886345508221e-21,0.0,1.7387222721020592e-32,2.110255846723504e-09,1.629663422081082e-25,7.209681019759463e-22,2.2676936698174202e-35,6.0545109969326284e-15,4.793796855907964e-17,1.1329364505570735e-56,5.54562951126739e-13,1.83062812955534e-38,9.082770707603802e-24,4.0464596300740204e-42,2.0053359891252266e-07,4.35015992899176e-40,4.7889232201128834e-08,7.047308114883886e-07,1.3951940918292623e-06,6.777932114560081e-07,9.25642318504638e-08,3.5457860945609884e-07,6.864858052479237e-09,1.154016080158428e-07,1.630659240195881e-10,9.754617482730779e-08,1.0015758504223795e-07,3.3514968297209963e-07,2.000863015415354e-11,3.763080389268609e-07,2.528720901012301e-14,1.0699399411132531e-11,9.034212038980246e-10,9.778174363394096e-09,8.260518897456407e-08
