Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33)
8.473463829259276e-11,0.06868207798099925,0.0,0.0017032916637442618,0.03107508078026113,0.3194088906358718,0.3504844138184069,0.20701192701229693,0.09201814413241602,2.782703271789125e-62,4.134590488699803e-25,4.746044413864645e-09,2.599647938974487e-24,4.511714926460982e-41,9.937903648299504e-39,6.195337572463627e-11,4.176908634113492e-30,1.6476284531859492e-25,1.230228308944286e-41,2.87461443768533e-17,4.385255907476519e-20,7.282044032802708e-67,8.960016204626382e-16,2.4148338030094992e-45,4.426021394041934e-28,1.205903642864004e-49,4.740173445739608e-09,2.677192853395633e-46,5.744071790315818e-08,4.5812443015717496e-07,4.5498614346336616e-07,3.735745026547624e-07,1.3785655553550023e-07,1.5144284624598656e-07,2.872516953119788e-09,1.0730943760356083e-08,1.9454038583566583e-12,2.5645351542384185e-09,1.1917786317119137e-08,8.157808384951584e-08,2.6359440065085604e-14,1.553113227693322e-07,2.1528556590592476e-16,3.976835694719077e-14,8.820724632061241e-12,2.983055961618467e-08,7.564666191302369e-08,5.285286179833875e-13,9.616019779993747e-15,9.808603056988055e-17,3.6474900281757335e-17,1.3386329333274904e-52,2.1829253210703453e-14,6.789454559613207e-18,1.4614578301967664e-22,4.3884957742440523e-33,3.22129638509747e-42,8.045487756551034e-08,7.209882957931382e-18,2.6625653168695245e-19
8.512356304774613e-11,0.06868207798099925,0.0,0.0017032832602141253,0.03107508090790388,0.31940888707577897,0.35048441216041276,0.20701192610931368,0.09201814417514949,2.87285878884618e-62,4.196590784697357e-25,4.767825859703189e-09,2.6356043513362942e-24,4.615236513483601e-41,1.0214664483781673e-38,6.277565842118588e-11,4.2540926670729745e-30,1.6627880770698233e-25,1.2472460714576834e-41,2.9010528944100223e-17,4.405383769556027e-20,7.450704648060935e-67,9.00124432878799e-16,2.4482382038116976e-45,4.507802364289368e-28,1.239487406735508e-49,4.761900897856697e-09,2.7266764438340236e-46,5.74407997846999e-08,4.6007919649748047e-07,4.5699070310739094e-07,3.7521071015975043e-07,1.380474899612956e-07,1.5210624624268907e-07,2.875134477545105e-09,1.0825830152827879e-08,1.963172641342585e-12,2.597204090374077e-09,1.2007197456621348e-08,8.200281251877588e-08,2.6480389365688133e-14,1.5602337081741052e-07,2.1851270906400693e-16,4.054649128644751e-14,8.901357362230789e-12,2.9705968304522917e-08,7.599163302361547e-08,5.333913546840468e-13,9.70450283288678e-15,9.983973614004414e-17,3.680569450481377e-17,-3.6984257435305434e-53,2.203001027608869e-14,6.8519170027663456e-18,1.4872955139369768e-22,4.5074935688742655e-33,3.295763237839818e-42,8.08317166166826e-08,7.323411589781731e-18,2.7267556923519897e-19
8.551248780289949e-11,0.06868207798099925,0.0,0.0017032748587656387,0.031075081036345254,0.3194088835163148,0.35048441050311313,0.20701192520812783,0.09201814421802892,2.9655014400990773e-62,4.259236757156499e-25,4.789607282767771e-09,2.6718907416351816e-24,4.720639875837659e-41,1.0497817891178814e-38,6.360518929421923e-11,4.332341198122918e-30,1.678017122538143e-25,1.2644200523460333e-41,2.9276122843847933e-17,4.425511630853596e-20,7.622475984454518e-67,9.042473377126715e-16,2.4819492473914027e-45,4.59071108678171e-28,1.2738468996201488e-49,4.783628080296915e-09,2.7768427822133608e-46,5.744088212321256e-08,4.620326963184639e-07,4.589967401711426e-07,3.7684622302341845e-07,1.3823663404198495e-07,1.527693285616427e-07,2.8777521837879943e-09,1.0921098441578472e-08,1.981022152726608e-12,2.6301267935207047e-09,1.2096811566581131e-08,8.242790117671217e-08,2.6601338316616507e-14,1.567354118113631e-07,2.2177366591360652e-16,4.133627051461335e-14,8.982351737561263e-12,2.958148791715265e-08,7.633574414263557e-08,5.382763570730163e-13,9.7933911823794e-15,1.016165189686029e-16,3.713793392810786e-17,-1.2546042851470292e-52,2.2231685431127792e-14,6.9146653957430625e-18,1.5134653564059442e-22,4.629143951703688e-33,3.371600776426411e-42,8.120862263001797e-08,7.437964809927768e-18,2.7921933054619005e-19
8.590141255805286e-11,0.06868207798099925,0.0,0.001703266459349524,0.031075081165571006,0.31940887995747885,0.35048440884650794,0.20701192430872262,0.09201814426105458,3.0606879541178735e-62,4.322532301085449e-25,4.8113886830584575e-09,2.70850861606613e-24,4.827950275235652e-41,1.0787481427944936e-38,6.444200555698686e-11,4.411663963473084e-30,1.6933155895866964e-25,1.2817509653530404e-41,2.9542926064117117e-17,4.445639491369399e-20,7.797400874686625e-67,9.0837033503786e-16,2.515968334758241e-45,4.674757873614928e-28,1.308996387415779e-49,4.8053549930636725e-09,2.827698118377496e-46,5.744096491605851e-08,4.6398493075179896e-07,4.610042725639266e-07,3.784810415390822e-07,1.3842400449854979e-07,1.5343209285678652e-07,2.8803700670507584e-09,1.1016748152305904e-08,1.998952391874428e-12,2.663303943898335e-09,1.2186628056819217e-08,8.285334960430864e-08,2.6722286917872256e-14,1.5744744575276008e-07,2.250686446271792e-16,4.21378165220521e-14,9.06370768229573e-12,2.9457137424757533e-08,7.667899051046808e-08,5.43183625125213e-13,9.882684829354826e-15,1.0341657961615061e-16,3.747161785619077e-17,1.7081358176858343e-52,2.243427866436015e-14,6.977699737714045e-18,1.5399700042709605e-22,4.753493274019575e-33,3.448827832474859e-42,8.158559557259478e-08,7.553543839756613e-18,2.8588966311465648e-19
8.629033731320623e-11,0.06868207798099925,0.0,0.0017032580619173972,0.03107508129556716,0.31940887639927085,0.3504844071905967,0.20701192341108154,0.09201814430422671,3.1584760837373326e-62,4.386481319648429e-25,4.833170060575317e-09,2.745459480808172e-24,4.937193191928829e-41,1.1083774264853303e-38,6.528614455812931e-11,4.492070743537773e-30,1.708683478211272e-25,1.2992395242223265e-41,2.981093859293103e-17,4.4657673511036086e-20,7.975522542852548e-67,9.124934249288467e-16,2.5502968669216275e-45,4.759953083667866e-28,1.3449503318115978e-49,4.827081636160385e-09,2.879248730617494e-46,5.744104816064394e-08,4.659359009286816e-07,4.630133177405715e-07,3.801151659998834e-07,1.3860961789577991e-07,1.5409453878249663e-07,2.8829881226375883e-09,1.1112778810800569e-08,2.0169633581517113e-12,2.696736220110656e-09,1.227664634619849e-08,8.327915758102602e-08,2.6843235169456896e-14,1.581594726431299e-07,2.2839785384583754e-16,4.295125195029867e-14,9.145425120597782e-12,2.9332935331851506e-08,7.702136754390305e-08,5.481131588155541e-13,9.972383774696288e-15,1.0524011964530733e-16,3.7806745592865836e-17,-1.2391689369577094e-53,2.2637789964325292e-14,7.041020027849983e-18,1.5668121117096438e-22,4.8805884728693226e-33,3.527463409203375e-42,8.196263541143382e-08,7.670149900443426e-18,2.9268843342635305e-19
8.66792620683596e-11,0.06868207798099925,0.0,0.0017032496664217617,0.03107508142632001,0.31940887284169045,0.3504844055353793,0.2070119225151881,0.09201814434754559,3.2589246196909303e-62,4.451087724163597e-25,4.854951415318414e-09,2.782744842024357e-24,5.048394325524513e-41,1.1386817200674817e-38,6.613764378119345e-11,4.573571362934239e-30,1.7241207884076583e-25,1.3168864426974333e-41,3.008016041831551e-17,4.485895210056395e-20,8.156884606219765e-67,9.166166074609673e-16,2.5849362448907633e-45,4.846307122600231e-28,1.3817233920697072e-49,4.848808009590465e-09,2.931500925671264e-46,5.7441131854418734e-08,4.678856079798295e-07,4.650238927055593e-07,3.817485966987902e-07,1.3879349064373251e-07,1.5475666599358967e-07,2.8856063459535664e-09,1.1209189942945456e-08,2.0350550509240916e-12,2.730424299163925e-09,1.2366865862407675e-08,8.370532488481903e-08,2.6964183071371954e-14,1.5887149248395982e-07,2.3176150267838223e-16,4.37767001937715e-14,9.227503976551656e-12,2.9208899681247034e-08,7.736287083417237e-08,5.530649581189571e-13,1.0062488019287003e-14,1.0708734162425791e-16,3.814331644118958e-17,-1.9472468860382033e-52,2.284221931956292e-14,7.104626265321575e-18,1.5939943403801525e-22,5.0104770755803687e-33,3.6075266822072194e-42,8.233974211349904e-08,7.78778421447958e-18,2.996175270699796e-19
8.706818682351296e-11,0.06868207798099925,0.0,0.0017032412728159984,0.031075081557816134,0.31940886928473744,0.3504844038808554,0.20701192162102613,0.09201814439101151,3.3620934043612158e-62,4.516355434100918e-25,4.8767327472878175e-09,2.820366205861726e-24,5.161579595801677e-41,1.1696732676922627e-38,6.699654084413024e-11,4.6561756904810954e-30,1.7396275201716464e-25,1.334692434521819e-41,3.0350591528298924e-17,4.506023068227929e-20,8.341531077007971e-67,9.207398827103887e-16,2.6198878696746376e-45,4.9338304428505804e-28,1.419330426814709e-49,4.870534113357322e-09,2.9844610387231857e-46,5.744121599487618e-08,4.698340530354801e-07,4.67036014017245e-07,3.8338133392859836e-07,1.3897563899917822e-07,1.554184741453263e-07,2.8882247325036536e-09,1.1305981074716385e-08,2.053227469557169e-12,2.7643688564854328e-09,1.2457286041747412e-08,8.413185129215298e-08,2.7085130623618944e-14,1.595835052766971e-07,2.3515980070030643e-16,4.461428540148167e-14,9.309944174162296e-12,2.908504805861052e-08,7.770349614495839e-08,5.580390230103396e-13,1.0152997564010202e-14,1.0895844913027489e-16,3.8481329703472646e-17,2.0904848163655238e-52,2.304756671861287e-14,7.168518449299518e-18,1.621519359391524e-22,5.1432072042913433e-33,3.689037000235146e-42,8.271691564569775e-08,7.906448007177788e-18,3.066788488492994e-19
8.745711157866633e-11,0.06868207798099925,0.0,0.0017032328810543602,0.031075081690042382,0.3194088657284115,0.35048440222702454,0.20701192072857943,0.09201814443462471,3.4680433456469366e-62,4.582288377079998e-25,4.898514056483596e-09,2.8583250784512787e-24,5.276775143524781e-41,1.2013644792662882e-38,6.786287349877473e-11,4.739893639196718e-30,1.7552036734990282e-25,1.3526582134388613e-41,3.0622231910911997e-17,4.526150925618376e-20,8.529506364169179e-67,9.248632507540893e-16,2.655153142282027e-45,5.022533543634302e-28,1.4577864958313388e-49,4.892259947464371e-09,3.0381354334037364e-46,5.7441300579552715e-08,4.717812372253896e-07,4.690496977921635e-07,3.8501337798193263e-07,1.391560790670331e-07,1.5607996289341483e-07,2.8908432778916627e-09,1.1403151732182251e-08,2.071480613416512e-12,2.798570565941517e-09,1.2547906328918793e-08,8.455873657802054e-08,2.72060778261994e-14,1.6029551102274916e-07,2.385929579527745e-16,4.546413247873856e-14,9.392745637355505e-12,2.8961397597100518e-08,7.804323941037693e-08,5.630353534646191e-13,1.0243912409749114e-14,1.1085364675322597e-16,3.88207846812808e-17,3.4950611827056366e-53,2.3253832150015125e-14,7.232696578954522e-18,1.6493898452741183e-22,5.27882758049442e-33,3.772013885965804e-42,8.309415597488122e-08,8.026142508153695e-18,3.138743228954573e-19
8.78460363338197e-11,0.06868207798099925,0.0,0.00170322449109196,0.031075081822985875,0.31940886217271214,0.35048440057388663,0.20701191983783213,0.09201814447838545,3.576836430947369e-62,4.648890488867874e-25,4.920295342905814e-09,2.8966229659079447e-24,5.394007331255868e-41,1.233767931939173e-38,6.873667963030898e-11,4.824735166297668e-30,1.7708492483855953e-25,1.3707844931918554e-41,3.089508155418785e-17,4.546278782227903e-20,8.720855275167736e-67,9.289867116698343e-16,2.690733463721497e-45,5.112426970941598e-28,1.4971068618701324e-49,4.913985511915024e-09,3.0925305017891116e-46,5.7441385606027693e-08,4.737271616788309e-07,4.7106495970941865e-07,3.8664472915124724e-07,1.3933482680177772e-07,1.5674113189401504e-07,2.8934619778192105e-09,1.1500701441505255e-08,2.0898144818676554e-12,2.8330300998551223e-09,1.263872617681428e-08,8.49859805159586e-08,2.7327024679114842e-14,1.6100750972348454e-07,2.420611849415743e-16,4.632636708885189e-14,9.475908289977995e-12,2.8837964982084583e-08,7.838209673293598e-08,5.680539494567141e-13,1.033523255738697e-14,1.1277314009906504e-16,3.9161680675435893e-17,-2.8793823305072494e-52,2.3461015602309837e-14,7.297160653457297e-18,1.6776084819501834e-22,5.417387529588812e-33,3.856477036784113e-42,8.347146306784492e-08,8.146868952783301e-18,3.212058927794942e-19
8.823496108897306e-11,0.06868207798099925,0.0,0.0017032161028847671,0.031075081956634016,0.3194088586176391,0.35048439892144134,0.20701191894876836,0.09201814452229405,3.6885357412642372e-62,4.716165713376747e-25,4.942076606554541e-09,2.9352613743305516e-24,5.513302744164925e-41,1.2668963715978466e-38,6.96179972567082e-11,4.9107102731970896e-30,1.7865642448271407e-25,1.389071987524015e-41,3.116914044616191e-17,4.566406638056675e-20,8.91562301776041e-67,9.33110265536156e-16,2.7266302350013986e-45,5.2035213175354765e-28,1.5373069924611375e-49,4.935710806712691e-09,3.1476526644008582e-46,5.744147107192304e-08,4.7567182752459247e-07,4.730818150151487e-07,3.882753877288267e-07,1.3951189800886254e-07,1.5740198080374194e-07,2.896080828084657e-09,1.1598629728941173e-08,2.1082290742761e-12,2.867748129022928e-09,1.2729745046311141e-08,8.541358287806445e-08,2.7447971182366783e-14,1.6171950138023384e-07,2.4556469263604536e-16,4.720111565483005e-14,9.559432055797535e-12,2.871476645593038e-08,7.872006438147206e-08,5.730948109615426e-13,1.0426958007807001e-14,1.1471713579330625e-16,3.950401698601688e-17,2.4301529434016043e-52,2.3669117064037282e-14,7.36191067197856e-18,1.7061779607045294e-22,5.5589369854453454e-33,3.9424463255576143e-42,8.384883689132909e-08,8.268628583635844e-18,3.2867552162505936e-19
8.862388584412643e-11,0.06868207798099925,0.0,0.0017032077163895932,0.031075082090974454,0.3194088550631923,0.3504843972696884,0.20701191806137254,0.09201814456635073,3.803205465421657e-62,4.7841180026616745e-25,4.963857847429845e-09,2.974241809801798e-24,5.634688190838489e-41,1.3007627143674927e-38,7.050686452817145e-11,4.9978290055031255e-30,1.8023486628194598e-25,1.407521410178472e-41,3.144440857487178e-17,4.586534493104854e-20,9.113855201776422e-67,9.372339124323322e-16,2.7628448571298733e-45,5.295827222949728e-28,1.5784025617356525e-49,4.957435831860789e-09,3.203508370205498e-46,5.7441556974902996e-08,4.776152358909762e-07,4.7510027852706796e-07,3.899053540067878e-07,1.396873083461005e-07,1.5806250927966963e-07,2.8986998245820363e-09,1.169693612083958e-08,2.126724390007315e-12,2.9027253227320293e-09,1.2820962406067392e-08,8.584154343501269e-08,2.7568917335956762e-14,1.6243148599429012e-07,2.491036924679822e-16,4.808850536107486e-14,9.64331685850303e-12,2.859181782286704e-08,7.90571387890656e-08,5.78157937954023e-13,1.051908876189245e-14,1.1668584148448157e-16,3.984779291236077e-17,1.158236423353355e-52,2.3878136523737913e-14,7.426946633689032e-18,1.7351009801553251e-22,5.70352649498209e-33,4.0299418014128036e-42,8.422627741201904e-08,8.391422651881588e-18,3.3628519222131697e-19
8.90128105992798e-11,0.06868207798099925,0.0,0.0017031993315640894,0.031075082225995115,0.3194088515093711,0.3504843956186273,0.20701191717562906,0.09201814461055578,3.920910914404511e-62,4.852751316918219e-25,4.98563906553179e-09,3.013565778388221e-24,5.758190704086516e-41,1.335380048119097e-38,7.140331972653683e-11,5.0861014530173214e-30,1.8182025023583471e-25,1.4261334748982774e-41,3.172088592835728e-17,4.6066623473726016e-20,9.315597840897522e-67,9.413576524383653e-16,2.799378731114848e-45,5.389355373486913e-28,1.620409452256008e-49,4.979160587362725e-09,3.2601040966141546e-46,5.744164331267382e-08,4.795573879057953e-07,4.771203646390754e-07,3.9153462827707937e-07,1.398610733250464e-07,1.587227169793354e-07,2.901318963299964e-09,1.179562014364413e-08,2.1453004284267346e-12,2.9379623487762007e-09,1.2912377732320203e-08,8.62698619560712e-08,2.7689863139886287e-14,1.6314346356690973e-07,2.526783963305123e-16,4.898866415507233e-14,9.727562621704641e-12,2.8469134453912673e-08,7.939331655093643e-08,5.832433304090738e-13,1.0611624820526547e-14,1.186794658475797e-16,4.019300775306368e-17,-4.089128638794853e-52,2.4088073969952318e-14,7.492268537759446e-18,1.7643802462249953e-22,5.851207222750933e-33,4.1189836905114204e-42,8.460378459654559e-08,8.515252418674136e-18,3.4403690713604887e-19
8.940173535443316e-11,0.06868207798099925,0.0,0.0017031909483667315,0.031075082361684186,0.3194088479561754,0.35048439396825803,0.20701191629152266,0.09201814465490948,4.041718535815657e-62,4.922069624480052e-25,5.0074202608604444e-09,3.0532347861401684e-24,5.883837541747504e-41,1.370761633983625e-38,7.230740126468203e-11,5.175537749733042e-30,1.8341257634395992e-25,1.4449088954263987e-41,3.1998572494660324e-17,4.6267902008600784e-20,9.52089735443803e-67,9.45481485634961e-16,2.836233257964037e-45,5.484116502216348e-28,1.6633437568533785e-49,5.000885073221914e-09,3.3174463494821778e-46,5.744173008298352e-08,4.814982846963732e-07,4.791420873259322e-07,3.93163210831484e-07,1.4003320831236342e-07,1.5938260356074357e-07,2.9039382403205397e-09,1.1894681323892782e-08,2.1639571888997616e-12,2.9734598734717166e-09,1.3003990508686932e-08,8.669853820911775e-08,2.7810808594156882e-14,1.63855434099313e-07,2.5628901657695233e-16,4.9901720749079464e-14,9.812169268933893e-12,2.834673129186403e-08,7.972859442232177e-08,5.883509883016142e-13,1.0704566184592538e-14,1.2069821858746768e-16,4.053966080598188e-17,2.632682464072605e-52,2.4298929391221235e-14,7.557876383360528e-18,1.7940184721112436e-22,6.002030955535106e-33,4.2095923968267237e-42,8.498135841148551e-08,8.640119156506858e-18,3.5193268882894993e-19
8.979066010958653e-11,0.06868207798099925,0.0,0.0017031825667568167,0.03107508249803012,0.3194088444036048,0.3504843923185802,0.20701191540903802,0.09201814469941211,4.165695928452394e-62,4.992076901816504e-25,5.029201433415878e-09,3.0932503390917667e-24,6.011656187491862e-41,1.406920907872809e-38,7.321914768591132e-11,5.266148073833874e-30,1.8501184460590125e-25,1.4638483855057233e-41,3.2277468261824834e-17,4.646918053567442e-20,9.729800569124898e-67,9.496054121035084e-16,2.8734098386849455e-45,5.580121388972088e-28,1.7072217804736327e-49,5.022609289441767e-09,3.375541663108772e-46,5.7441817283621436e-08,4.83437927389541e-07,4.811654601479983e-07,3.9479110196161843e-07,1.4020372853117714e-07,1.6004216868236985e-07,2.906557651818242e-09,1.1994119188218087e-08,2.182694670791764e-12,3.00921856167277e-09,1.3095800225968663e-08,8.712757196065594e-08,2.7931753698770072e-14,1.6456739759268487e-07,2.59935766019639e-16,5.0827804621807297e-14,9.897136723643755e-12,2.8224622856344375e-08,8.006296931633736e-08,5.934809116065629e-13,1.0797912854973661e-14,1.2274231044229397e-16,4.0887751368232724e-17,2.441902361061272e-52,2.451070277608556e-14,7.623770169663022e-18,1.8240183782581797e-22,6.156050106957547e-33,4.301788502919732e-42,8.535899882336187e-08,8.76602415054304e-18,3.5997457976511643e-19
9.01795848647399e-11,0.06868207798099925,0.0,0.0017031741866944507,0.031075082635021612,0.31940884085165905,0.3504843906695935,0.20701191452816006,0.0920181447440639,4.292911857002591e-62,5.062777133530086e-25,5.050982583198153e-09,3.1336139432608914e-24,6.141674351623532e-41,1.4438714820065552e-38,7.413859766332868e-11,5.3579426476920395e-30,1.8661805502123861e-25,1.4829526588790562e-41,3.255757321789674e-17,4.667045905494849e-20,9.942354720877762e-67,9.537294319260585e-16,2.9109098742848636e-45,5.677380860350908e-28,1.7520600420312158e-49,5.044333236025696e-09,3.434396600236621e-46,5.744190491241797e-08,4.853763171116352e-07,4.831904962560296e-07,3.9641830195893503e-07,1.403726490624163e-07,1.6070141200316525e-07,2.9091771940587976e-09,1.209393326334743e-08,2.2015128734680765e-12,3.0452390767864622e-09,1.3187806381956342e-08,8.755696297583147e-08,2.8052698453727377e-14,1.6527935404817576e-07,2.636188579287399e-16,5.17670460200996e-14,9.9824649092088e-12,2.810282324890576e-08,8.03964383018232e-08,5.986331002988391e-13,1.0891664832553162e-14,1.2481195318687208e-16,4.123727873619578e-17,-5.598259194194791e-52,2.4723394113086334e-14,7.689949895837667e-18,1.854382692327563e-22,6.313317722100093e-33,4.395592770715446e-42,8.57367057986444e-08,8.892968699919401e-18,3.6816464252872705e-19
