Distance (mm),T (C),P (atm),Ne,H4N2O2(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),HO2(39),NH2(85),H2NO(89),HNOH(94),N2H3(99),H3N2O(193),H2NO2(195),S(196),H2NO3(252),H2N2O(502),NNDO(506),NNO(515),S(566),X(1),HX(26),OX(27),CH3X(28),HOX(29),H2OX(30),CO2X(31),OCX(32),CX(33),CH2X(34),CHX(35),H2NX(212),SX(215),H2NOX(217),H3NOX(218),HNO3X(221),CH3OX(223),CH4OX(224),alpha
10.835,852.5868108325272,0.9999999999999996,4.012150634061206e-31,1.2403156754577271e-14,0.09992268498604577,1.1241607525048442e-06,0.15383256842376564,0.35538021526912383,0.03845142588341311,0.002789477252995431,0.1305023690760892,0.02065152063559132,0.016635157343043758,3.7196779063870435e-09,6.47952646300714e-07,5.397946251549501e-10,8.23894790016295e-08,1.4367847825542734e-13,2.415006501810864e-13,3.8688917570178326e-09,3.4628193174476726e-23,2.2579070338616204e-11,4.526771807826001e-19,5.518182551062353e-15,3.783578080001955e-19,4.796680972223714e-07,3.988410273640445e-15,1.9874325841036979e-07,1.5923542015309313e-05,0.1563295764129985,0.007400670462405377,0.01808203373820952,4.817325096184893e-09,1.1396256540120608e-12,1.5644716341205725e-18,8.920618339710966e-14,2.0807720886008008e-13,1.8758819205120333e-06,1.955208037137808e-06,1.4452756848476466e-18,0.006184043307509593,1.0872195046714041e-08,0.03929511477621059,2.5195461250211186e-15,1.7175032088045235e-07,4.0933240177333833e-07,4.1573150921933663e-17,3.0070429581459666e-12,1.1480183388151908e-15,3.781738920551744e-20,9.056915149412572e-18,2.758006440214388e-06,2.0508705063608854e-20,1.0887860732544722e-05,2.416561274229611e-07,2.6964290786086105e-12,0.9545062430496526,1.1938255212264417e-07,-304121375.79671824
10.8405,852.6260377031798,1.0000000000000002,4.012141694568774e-31,1.2407713450462835e-14,0.09991990881508875,1.1238767361735404e-06,0.15383222552874087,0.3553883512948993,0.03845257473332433,0.0027907047736633163,0.13050047859168185,0.020645797538484344,0.016641193309551515,3.730872729127933e-09,6.470727443033234e-07,5.408189918610731e-10,8.251240154363638e-08,1.4403361760240212e-13,2.418858178641225e-13,3.873474662107853e-09,3.477722328494787e-23,2.26082059246741e-11,4.539965007891402e-19,5.528077575429257e-15,3.7948078076891717e-19,4.799218588326404e-07,4.000548391383133e-15,1.988775113524377e-07,1.5923016294671612e-05,0.15632254413550564,0.007401303046423937,0.018082621879029256,4.81818844731384e-09,1.139631994320904e-12,1.5636545370278947e-18,8.929601294696968e-14,2.081242798710105e-13,1.8738612692786918e-06,1.9542269827780587e-06,1.4456771360717789e-18,0.0061877134738654435,1.0881641483996653e-08,0.0393076629464963,2.524238734451708e-15,1.7185816192084375e-07,4.095603775356089e-07,4.1714356055254595e-17,3.0127261630341955e-12,1.1505815161344985e-15,3.78981256635355e-20,9.074758678482806e-18,2.7574009045364827e-06,2.0524036361375863e-20,1.0887998145110961e-05,2.41728989794039e-07,2.696604824694426e-12,0.9544900247087478,1.1943680722560347e-07,-303619272.85297227
10.846000000000002,852.665254662133,1.0,4.012132750191546e-31,1.2412271984301861e-14,0.09991713086834136,1.1235930832186744e-06,0.15383188244625193,0.3553964863270735,0.03845372297715262,0.0027919326762665246,0.13049858577662457,0.02064007797529834,0.016647228428581955,3.74209710272635e-09,6.461930958872928e-07,5.41844876950319e-10,8.26354617775688e-08,1.443895189933151e-13,2.422714963546285e-13,3.878061550950471e-09,3.4926850886786345e-23,2.2637369264081487e-11,4.553192580275579e-19,5.537987728386138e-15,3.806069789288162e-19,4.801757609358271e-07,4.012720991100189e-15,1.990118360376517e-07,1.5922491592605257e-05,0.15631551483962272,0.007401935500176974,0.018083209987568953,4.819053582612329e-09,1.1396384427795676e-12,1.5628385133643963e-18,8.938591713874138e-14,2.0817142947816171e-13,1.8718435525847734e-06,1.953247117019569e-06,1.446079403998026e-18,0.0061913844472494435,1.089109252282817e-08,0.039320211853736964,2.5289384305587426e-15,1.7196603557013186e-07,4.097883965376444e-07,4.185599632029348e-17,3.0184176655616348e-12,1.1531494683864997e-15,3.797900633052601e-20,9.092631122828902e-18,2.7567957997275747e-06,2.0539376297539193e-20,1.0888135242959567e-05,2.4180183688283316e-07,2.696780926641198e-12,0.9544738048236753,1.194910658625522e-07,-303118318.68451464
10.851500000000001,852.7044617161542,1.0,4.012123800928145e-31,1.2416832355844677e-14,0.09991435114492495,1.1233097931296053e-06,0.15383153917624595,0.35540462036696885,0.03845487061537509,0.00279316096071689,0.13049669063113237,0.02063436194478016,0.01665326270064164,3.753351093627176e-09,6.45313702851556e-07,5.42872281948065e-10,8.275865978866804e-08,1.4474618381120223e-13,2.426576861941649e-13,3.882652425975548e-09,3.507707818862721e-23,2.2666560373765433e-11,4.566454604038463e-19,5.547913029286982e-15,3.8173641088639877e-19,4.804298035982301e-07,4.024928160141899e-15,1.9914623248793698e-07,1.5921967910539186e-05,0.15630848852491186,0.007402567823843695,0.01808379806384273,4.819920501235827e-09,1.1396449994751257e-12,1.5620235617848928e-18,8.947589601910032e-14,2.0821865765875543e-13,1.8698287655560552e-06,1.9522684382481938e-06,1.4464824885348357e-18,0.006195056226525263,1.090054816223262e-08,0.039332761489319246,2.533645220475729e-15,1.720739417967067e-07,4.1001645870696586e-07,4.199807290552373e-17,3.0241174731828074e-12,1.1557222022687791e-15,3.806003139796858e-20,9.11053251539984e-18,2.75619112527406e-06,2.0554724871545124e-20,1.0888272024715322e-05,2.418746686452088e-07,2.696957383696612e-12,0.9544575834041855,1.1954532801227798e-07,-302618389.3941024
10.857000000000003,852.7436588720117,0.9999999999999999,4.012114846777198e-31,1.242139456483854e-14,0.09991156964396046,1.1230268653965133e-06,0.1538311957186701,0.35541275341590783,0.038456017648468566,0.002794389626926184,0.1304947931554198,0.020628649445676817,0.01665929612623741,3.764634768396549e-09,6.444345669943866e-07,5.439012083801965e-10,8.288199566214243e-08,1.4510361344118217e-13,2.430443879247598e-13,3.887247289614887e-09,3.522790740659162e-23,2.2695779270664382e-11,4.579751158398925e-19,5.5578534975071076e-15,3.8286908506800104e-19,4.806839868858699e-07,4.03716998605346e-15,1.992807007251923e-07,1.592144524990001e-05,0.15630146519093518,0.007403200017603293,0.018084386107864777,4.8207892023406966e-09,1.139651664494724e-12,1.5612096809450869e-18,8.956594963475335e-14,2.0826596439003961e-13,1.8678169033268744e-06,1.951290944852139e-06,1.4468863895903787e-18,0.006198728813035892,1.0910008405359969e-08,0.03934531186211135,2.5383591124658244e-15,1.7218188064156908e-07,4.1024456413460554e-07,4.214058702584273e-17,3.029825594569078e-12,1.1582997249470421e-15,3.8141201074406717e-20,9.128462893187369e-18,2.7555868818025973e-06,2.0570082091130484e-20,1.0888408493364682e-05,2.419474851337295e-07,2.697134196181057e-12,0.9544413604400654,1.1959959370105875e-07,-302119510.2192307
10.8625,852.7828461364699,0.9999999999999997,4.012105887737332e-31,1.2425958611031061e-14,0.09990878636456876,1.1227442995104165e-06,0.1538308520734716,0.3554208854752132,0.03845716407690954,0.0027956186748061248,0.13049289334970157,0.020622940476735505,0.016665328705876385,3.775948193722501e-09,6.435556901133522e-07,5.449316577731491e-10,8.300546948316704e-08,1.4546180927045917e-13,2.434316020889083e-13,3.8918461443022476e-09,3.5379340764310144e-23,2.2725025971721842e-11,4.593082322736472e-19,5.567809152443317e-15,3.840050099198327e-19,4.80938310864975e-07,4.0494465565753736e-15,1.994152407713236e-07,1.5920923612114243e-05,0.15629444483725505,0.007403832081634954,0.018084974119649353,4.821659685084738e-09,1.139658437925582e-12,1.5603968695037902e-18,8.965607803242177e-14,2.0831334964931658e-13,1.8658079610410423e-06,1.950314635222201e-06,1.4472911070741837e-18,0.006202402206128289,1.0919473252040353e-08,0.0393578629668655,2.543080113886574e-15,1.7228985208699275e-07,4.1047271277965385e-07,4.2283539880111167e-17,3.035542037417975e-12,1.1608820432217966e-15,3.822251555489241e-20,9.146422289959613e-18,2.75498306901618e-06,2.0585447957413728e-20,1.0888544648371235e-05,2.420202863231342e-07,2.697311363562582e-12,0.9544251359372159,1.1965386291678333e-07,-301621700.4665049
10.868,852.8220235162947,1.0000000000000002,4.012096923807165e-31,1.2430524494170484e-14,0.09990600130587036,1.1224620949631599e-06,0.15383050824059735,0.3554290165462074,0.03845830990117417,0.0027968481042683698,0.13049099121419175,0.020617235036703575,0.016671360440065983,3.787291436414941e-09,6.426770740053166e-07,5.459636316538895e-10,8.312908133688344e-08,1.4582077268832546e-13,2.438193292295724e-13,3.896448992473339e-09,3.553138049294589e-23,2.2754300493889626e-11,4.606448176590686e-19,5.577780013513918e-15,3.8514419390801875e-19,4.811927756017613e-07,4.0617579596438154e-15,1.995498526482358e-07,1.592040299860706e-05,0.15628742746343352,0.007404464016117839,0.01808556209921079,4.82253194862702e-09,1.139665319854989e-12,1.5595851261216827e-18,8.974628125886274e-14,2.0836081341393287e-13,1.8638019338511294e-06,1.9493395077516913e-06,1.447696640896652e-18,0.006206076405887919,1.0928942703331149e-08,0.03937041480360341,2.547808232438426e-15,1.7239785613722933e-07,4.107009046499487e-07,4.242693267704091e-17,3.0412668097873434e-12,1.1634691640375308e-15,3.8303975039797143e-20,9.16441074071793e-18,2.754379686964489e-06,2.0600822473874634e-20,1.0888680490499126e-05,2.420930722170482e-07,2.6974888856097536e-12,0.9544089098955295,1.1970813566177852e-07,-301124957.9123557
10.873500000000002,852.86119101825,0.9999999999999999,4.012087954985334e-31,1.2435092214005061e-14,0.09990321446698583,1.12218025124743e-06,0.15383016421999482,0.35543714663021414,0.038459455121738435,0.002798077915224529,0.13048908674910495,0.020611533124328594,0.016677391329313937,3.798664563406103e-09,6.417987204664104e-07,5.469971315499412e-10,8.325283130839969e-08,1.461805050861646e-13,2.4420756989018506e-13,3.90105583656584e-09,3.568402883121812e-23,2.2783602854130215e-11,4.619848799661854e-19,5.587766100158566e-15,3.8628664551864467e-19,4.814473811626238e-07,4.0741042833910335e-15,1.9968453637785125e-07,1.5919883410803244e-05,0.15628041306903345,0.007405095821231104,0.018086150046563533,4.8234059921281456e-09,1.1396723103703115e-12,1.5587744494623081e-18,8.983655936084425e-14,2.0840835566129232e-13,1.8617988169188343e-06,1.9483655608364982e-06,1.44810299096947e-18,0.006209751412593919,1.093841676061636e-08,0.03938296737366349,2.552543475910309e-15,1.7250589280205637e-07,4.109291397665194e-07,4.2570766630266946e-17,3.0469999198362174e-12,1.166061094381621e-15,3.838557973092866e-20,9.18242828079269e-18,2.7537767357805775e-06,2.0616205644722158e-20,1.0888816020854981e-05,2.421658428264523e-07,2.6976667621879e-12,0.9543926823133855,1.1976241194184367e-07,-300629193.1622734
10.879000000000001,852.9003486490993,0.9999999999999996,4.01207898127046e-31,1.2439661770284718e-14,0.09990042584703522,1.1218987678567491e-06,0.15382982001161105,0.35544527572855594,0.03846059973907788,0.002799308107586145,0.1304871799546549,0.020605834738358256,0.01668342137412824,3.810067641750714e-09,6.409206312920158e-07,5.48032158989381e-10,8.337671948278971e-08,1.465410078574534e-13,2.445963246146489e-13,3.905666679019388e-09,3.5837288025425317e-23,2.281293306941024e-11,4.633284271811272e-19,5.597767431838449e-15,3.874323732577969e-19,4.817021276140265e-07,4.086485616145718e-15,1.9981929198211431e-07,1.5919364850126966e-05,0.15627340165361717,0.007405727497153883,0.018086737961722065,4.824281814750418e-09,1.139679409558984e-12,1.5579648381915856e-18,8.992691238516744e-14,2.0845597636886426e-13,1.8597986054147894e-06,1.947392792875148e-06,1.4485101572053546e-18,0.006213427225963771,1.0947895424347899e-08,0.03939552067441924,2.5572858518379644e-15,1.726139620746276e-07,4.1115741811249756e-07,4.271504295073387e-17,3.052741375444858e-12,1.1686578411428462e-15,3.8467329826370843e-20,9.200474944619995e-18,2.7531742153400155e-06,2.0631597472220338e-20,1.0888951239546872e-05,2.422385981403446e-07,2.6978449929136845e-12,0.954376453193694,1.198166917520526e-07,-300134597.74734133
10.884500000000001,852.9394964156053,0.9999999999999999,4.012070002661169e-31,1.244423316275225e-14,0.09989763544513854,1.1216176442854232e-06,0.15382947561539317,0.3554534038425562,0.03846174375366779,0.002800538681264711,0.13048527083105563,0.02060013987754045,0.016689450575017178,3.821500738624758e-09,6.400428082768622e-07,5.490687155007178e-10,8.350074594509512e-08,1.4690228239776512e-13,2.449855939473341e-13,3.910281522275587e-09,3.5991160329468886e-23,2.284229115671121e-11,4.646754673060427e-19,5.607784028036474e-15,3.885813856516077e-19,4.819570150217742e-07,4.098902046433393e-15,1.9995411948287114e-07,1.5918847317998587e-05,0.15626639321674735,0.007406359044065282,0.018087325844700967,4.8251594156558396e-09,1.1396866175085164e-12,1.5571562909749772e-18,9.001734037865408e-14,2.0850367551409507e-13,1.857801294518346e-06,1.946421202268117e-06,1.4489181395153354e-18,0.006217103846095314,1.0957378695607673e-08,0.03940807470593739,2.56203536793617e-15,1.7272206395949017e-07,4.1138573969711736e-07,4.2859762856220293e-17,3.0584911846870226e-12,1.171259411287485e-15,3.854922552707242e-20,9.21855076727957e-18,2.7525721256917122e-06,2.0646997959979484e-20,1.0889086147358756e-05,2.423113381627596e-07,2.698023577572339e-12,0.9543602225362906,1.198709750948141e-07,-299640974.08388907
10.890000000000002,852.9786343245299,0.9999999999999999,4.012061019156089e-31,1.2448806391157236e-14,0.09989484326041555,1.1213368800286176e-06,0.15382913103128845,0.35546153097353816,0.038462887165983124,0.0028017696361716583,0.13048335937852076,0.02059444854062323,0.016695478932489342,3.832963921327979e-09,6.391652532148417e-07,5.501068026130949e-10,8.362491078032233e-08,1.4726433010477212e-13,2.4537537843308057e-13,3.914900368778014e-09,3.614564800487663e-23,2.2871677133015253e-11,4.660260083593864e-19,5.617815908257046e-15,3.897336912462979e-19,4.822120434527498e-07,4.111353662976799e-15,2.0008901890206624e-07,1.591833081584087e-05,0.1562593877579867,0.0074069904621444,0.018087913695514893,4.826038794009063e-09,1.1396939343064901e-12,1.5563488064840007e-18,9.010784338815035e-14,2.0855145307453568e-13,1.855806879418092e-06,1.9454507874188766e-06,1.449326937814867e-18,0.006220781273602358,1.0966866576343316e-08,0.03942062947189594,2.566792032157892e-15,1.7283019847625986e-07,4.116141045630864e-07,4.300492757224102e-17,3.0642493558902377e-12,1.1738658118859533e-15,3.8631267037638094e-20,9.236655784717629e-18,2.7519704671197207e-06,2.0662407113289344e-20,1.0889220745971629e-05,2.423840629176703e-07,2.6982025161742525e-12,0.9543439903368817,1.199252619823802e-07,-299148377.3309464
10.8955,853.0177623826322,0.9999999999999997,4.012052030753843e-31,1.2453381455248558e-14,0.0998920492919858,1.1210564745823282e-06,0.15382878625924395,0.35546965712282536,0.03846402997649856,0.002803000972218366,0.1304814455972638,0.020588760726354842,0.016701506447053614,3.844457257282874e-09,6.382879678990851e-07,5.51146421856185e-10,8.374921407344388e-08,1.4762715237824843e-13,2.4576567861720134e-13,3.919523220972223e-09,3.630075332082639e-23,2.290109101531479e-11,4.673800583757011e-19,5.627863092025969e-15,3.908892986082204e-19,4.82467212973484e-07,4.123840554696285e-15,2.0022399026164302e-07,1.5917815345075507e-05,0.15625238527689803,0.007407621751570326,0.018088501514178557,4.826919948976285e-09,1.13970136004056e-12,1.5555423833912454e-18,9.019842146052503e-14,2.085993090277951e-13,1.8538153553116554e-06,1.9444815467334826e-06,1.4497365520191615e-18,0.006224459506736165,1.0976359064557642e-08,0.0394331849593451,2.571555851376392e-15,1.7293836557489485e-07,4.118425125968107e-07,4.3150538304540284e-17,3.070015896218829e-12,1.1764770495694027e-15,3.87134545466248e-20,9.25479002902736e-18,2.75136923882907e-06,2.0677824929526913e-20,1.088935503293587e-05,2.424567723369457e-07,2.698381807688195e-12,0.9543277566101666,1.1997955238166003e-07,-298656886.5517361
10.901000000000002,853.0568805966728,0.9999999999999997,4.0120430374530585e-31,1.2457958354772944e-14,0.0998892535389685,1.1207764274433564e-06,0.15382844129920684,0.35547778229174115,0.03846517218568845,0.0028042326893161543,0.13047952948749808,0.020583076433483668,0.01670753311921914,3.855980814034436e-09,6.37410954121981e-07,5.521875747601533e-10,8.387365590939859e-08,1.479907506200726e-13,2.461564950454766e-13,3.924150081305733e-09,3.645647855416966e-23,2.2930532820613602e-11,4.687376254057392e-19,5.637925598891004e-15,3.920482163239034e-19,4.827225236502885e-07,4.1363628107101865e-15,2.0035903358351082e-07,1.5917300907121282e-05,0.15624538577304423,0.007408252912522119,0.018089089300706757,4.827802879724367e-09,1.1397088947984526e-12,1.5547370203702927e-18,9.028907464267304e-14,2.0864724335150165e-13,1.8518267174052428e-06,1.943513478620215e-06,1.4501469820433355e-18,0.0062281385475329845,1.0985856164580654e-08,0.03944574118197462,2.5763268342030702e-15,1.7304656531701046e-07,4.12070963935874e-07,4.329659629836545e-17,3.075790814708925e-12,1.1790931316896724e-15,3.8795788268786194e-20,9.272953538533668e-18,2.750768441751291e-06,2.0693251418768882e-20,1.0889489012415543e-05,2.4252946650006163e-07,2.6985614527524457e-12,0.9543115213404156,1.2003384633220674e-07,-298166329.4727111
10.906500000000001,853.0959889734103,1.0,4.012034039252361e-31,1.2462537089477326e-14,0.09988645600048292,1.120496738109331e-06,0.1538280961511244,0.35548590648160955,0.03846631379402685,0.0028054647873762884,0.13047761104943686,0.02057739566075831,0.016713558949495385,3.867534659250992e-09,6.365342136751172e-07,5.532302628557153e-10,8.399823637309098e-08,1.4835512623423062e-13,2.465478282641594e-13,3.92878095222806e-09,3.6612825989455393e-23,2.2960002565920794e-11,4.700987175164896e-19,5.648003448421329e-15,3.9321045300009457e-19,4.829779755497756e-07,4.148920520335222e-15,2.0049414888959291e-07,1.5916787503397062e-05,0.1562383892459883,0.007408883945178825,0.018089677055114387,4.828687585421615e-09,1.1397165386679689e-12,1.5539327160980168e-18,9.037980298151017e-14,2.0869525602333772e-13,1.8498409609140722e-06,1.9425465814899416e-06,1.4505582278041396e-18,0.006231818395107716,1.09953578758472e-08,0.039458298132902254,2.581104987917426e-15,1.7315479767796347e-07,4.1229945852280446e-07,4.344310277345021e-17,3.0815741189524136e-12,1.1817140650536665e-15,3.887826839893237e-20,9.291146346786983e-18,2.7501680754861777e-06,2.07086865812439e-20,1.0889622683444439e-05,2.4260214537242865e-07,2.698741450719129e-12,0.954295284535398,1.2008814381780629e-07,-297676981.2519023
